,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
16,Spencer Dixon,2012,Kennesaw St,30,37.7,13.5,13.5,0.76,0.46,0.44,0.19,0.53,3.93,0.29,1.33,-0.94,1.6,0.1,2.1
17,Jay Threatt,2012,Delaware St,24,37.5,8.9,7.5,0.81,0.50,0.42,0.42,0.28,6.00,0.80,3.06,5.87,3.0,0.2,1.9
18,LaShay Page,2012,Southern Miss,31,37.4,12.1,10.3,0.97,0.54,0.50,0.20,0.63,0.68,0.07,0.62,-1.78,0.5,0.1,2.0
19,Savalance Townsend,2012,UAPB,33,37.4,16.0,12.5,0.86,0.52,0.45,0.51,0.25,3.12,0.25,1.05,-2.36,2.2,0.7,2.2
20,John Shurna,2012,Northwestern,33,37.3,20.0,14.9,1.07,0.59,0.56,0.30,0.44,2.79,0.19,1.77,0.80,1.2,1.7,1.7
21,Quincy Roberts,2012,Grambling,20,37.3,23.9,18.2,0.91,0.54,0.46,0.48,0.34,1.60,0.09,0.43,-7.16,1.0,0.3,2.0
22,Darryl Bryant,2012,West Virginia,33,37.3,16.9,13.3,0.89,0.52,0.44,0.51,0.53,2.70,0.20,1.11,-1.71,1.4,0.1,2.2
23,Juan'ya Green,2012,Niagara,33,37.2,17.7,14.1,0.87,0.54,0.47,0.40,0.39,4.45,0.32,1.28,-1.34,1.9,0.3,2.3
24,Jeremy Lamb,2012,Connecticut,34,37.2,17.7,13.4,1.04,0.59,0.56,0.27,0.46,1.71,0.13,0.85,-2.39,1.2,0.6,1.7
25,LaDontae Henton,2012,Providence,32,37.2,14.3,11.6,0.95,0.55,0.51,0.29,0.30,1.13,0.10,0.65,-2.62,1.0,1.0,2.4
26,Trey Sumler,2012,WCU,33,37.2,13.3,10.3,0.84,0.55,0.47,0.42,0.35,4.03,0.39,1.18,-1.96,1.3,0.1,2.2
27,Patrick Richard,2012,McNeese St,30,37.2,17.8,14.3,0.89,0.52,0.45,0.45,0.39,3.27,0.23,1.32,-0.78,1.2,0.6,2.5
28,Robby Ptacek,2012,CCSU,28,37.1,17.6,14.3,0.91,0.54,0.46,0.34,0.31,2.21,0.16,0.79,-3.37,0.9,0.1,2.2
29,Tim Frazier,2012,Penn St,32,37.1,18.8,15.5,0.84,0.51,0.45,0.40,0.17,6.19,0.40,1.69,1.32,2.4,0.2,2.9
30,Brian Barbour,2012,Columbia,28,37.0,16.4,12.5,0.92,0.54,0.45,0.46,0.30,4.39,0.35,1.86,1.62,1.1,0.1,1.6
31,Anthony Ireland,2012,LMU,31,36.9,16.4,13.0,0.90,0.55,0.50,0.35,0.33,4.68,0.36,1.63,0.66,1.7,0.0,2.1
32,O.D. Anosike,2012,Siena,31,36.8,15.0,11.3,0.91,0.54,0.52,0.49,0.00,1.06,0.09,0.44,-4.67,1.1,1.0,2.5
33,Evan Hymes,2012,Siena,30,36.8,13.4,11.1,0.82,0.52,0.47,0.34,0.49,3.80,0.34,1.14,-2.18,1.2,0.1,2.3
34,Khalid Mutakabbir,2012,Presbyterian,28,36.8,13.6,11.6,0.88,0.52,0.48,0.28,0.32,1.96,0.17,0.87,-2.76,1.1,0.2,2.3
35,Delbert Love,2012,Kennesaw St,30,36.7,12.3,10.3,0.85,0.54,0.51,0.24,0.59,2.90,0.28,0.99,-2.79,1.7,0.1,2.8
36,Tu Holloway,2012,Xavier,34,36.7,17.5,11.4,0.97,0.60,0.49,0.65,0.34,4.88,0.43,1.63,0.68,1.5,0.1,2.2
37,Steven Shepp,2012,Fresno St,31,36.6,5.7,5.5,0.69,0.47,0.44,0.26,0.57,5.03,0.92,2.48,3.78,1.4,0.4,2.2
38,Tahj Tate,2012,Delaware St,22,36.6,15.7,14.0,0.86,0.51,0.47,0.25,0.25,2.59,0.19,1.06,-2.14,1.1,0.2,2.0
39,Trey Burke,2012,Michigan,33,36.6,15.2,12.2,0.90,0.55,0.51,0.31,0.40,4.73,0.39,1.68,0.98,0.9,0.4,1.6
40,Julian Mavunga,2012,Miami OH,30,36.6,16.1,11.4,0.84,0.55,0.47,0.65,0.23,3.40,0.30,0.83,-5.44,0.9,0.5,2.4
41,Kevin Olekaibe,2012,Fresno St,31,36.6,17.7,15.3,0.93,0.51,0.46,0.29,0.53,1.23,0.08,0.79,-2.09,1.2,0.1,1.9
42,Louie Krogman,2012,South Dakota,26,36.6,17.1,13.8,1.00,0.57,0.55,0.19,0.56,3.69,0.27,1.81,1.11,1.5,0.1,1.7
43,Chandler Rhoads,2012,New Hampshire,28,36.6,11.0,9.6,0.77,0.47,0.42,0.50,0.43,2.79,0.29,1.24,-1.10,1.0,0.2,2.1
44,Ramone Moore,2012,Temple,32,36.6,17.3,14.3,0.91,0.53,0.49,0.30,0.33,3.44,0.24,1.34,-0.72,1.1,0.2,2.4
45,Humpty Hitchens,2012,James Madison,30,36.5,14.9,12.5,0.89,0.55,0.53,0.20,0.56,3.70,0.30,1.25,-1.37,1.3,0.0,2.9
46,Carl Jones,2012,St Joseph's,33,36.5,17.0,12.8,0.92,0.56,0.49,0.44,0.42,3.27,0.26,1.17,-1.66,1.2,0.0,1.7
47,Dominique Morrison,2012,Oral Roberts,34,36.5,19.8,13.0,1.10,0.62,0.55,0.52,0.29,1.62,0.12,0.96,-1.69,0.8,0.4,2.9
48,Colt Ryan,2012,Evansville,31,36.5,20.7,14.1,1.03,0.60,0.53,0.50,0.38,3.29,0.23,1.34,-0.70,1.8,0.2,2.7
49,Brandon Fortenberry,2012,Southeastern LA,5,36.4,17.2,14.4,0.92,0.52,0.47,0.35,0.43,3.40,0.24,1.89,1.30,1.2,0.4,1.2
50,Julian Norfleet,2012,Mt. St. Marys,29,36.4,13.7,12.4,0.85,0.52,0.50,0.16,0.51,2.28,0.18,0.84,-3.40,1.0,0.3,2.2
51,Lonnie Hayes,2012,Fairleigh Dickinson,11,36.4,13.0,13.0,0.66,0.43,0.38,0.35,0.28,4.09,0.31,0.94,-4.39,2.0,0.0,2.8
52,Dee Bost,2012,Mississippi St.,33,36.3,15.8,12.3,0.88,0.54,0.48,0.41,0.53,5.55,0.45,1.83,1.85,2.0,0.2,2.2
53,James Johnson,2012,Quinnipiac,30,36.3,16.5,14.6,0.85,0.50,0.45,0.30,0.41,3.53,0.24,1.41,-0.39,1.2,0.1,2.4
54,Travis Bader,2012,Oakland,35,36.3,16.3,12.3,1.12,0.61,0.58,0.22,0.71,1.20,0.10,1.17,-0.60,0.8,0.1,2.6
55,Jerian Grant,2012,Notre Dame,34,36.2,12.3,9.6,0.91,0.54,0.47,0.42,0.49,4.97,0.52,2.73,4.42,1.3,0.2,1.7
56,Landon Clement,2012,NCCU,5,36.2,13.0,10.6,0.98,0.57,0.53,0.19,0.68,1.60,0.15,1.00,-1.46,0.2,0.0,1.8
57,Marcus Jordan,2012,UCF,30,36.2,13.6,11.5,0.85,0.50,0.43,0.44,0.46,2.33,0.20,1.23,-0.99,0.6,0.0,1.3
58,Ben Simons,2012,Drake,28,36.1,16.6,12.3,1.10,0.62,0.59,0.21,0.52,1.39,0.11,0.89,-1.76,0.9,0.3,1.9
59,Moe Harkless,2012,St. John's,32,36.1,15.5,13.3,0.86,0.51,0.47,0.33,0.19,1.47,0.11,0.59,-4.14,1.6,1.4,2.3
60,Jordan Theodore,2012,Seton Hall,34,36.1,16.1,13.3,0.85,0.51,0.44,0.40,0.31,6.65,0.50,2.28,4.22,1.8,0.1,2.0
61,Kyle Kuric,2012,Louisville,38,36.1,12.6,10.3,1.01,0.55,0.52,0.23,0.59,1.18,0.12,1.18,-0.58,1.2,0.5,2.1
62,DeJuan Wright,2012,FIU,21,36.0,16.4,11.5,0.94,0.58,0.52,0.52,0.20,1.90,0.17,0.63,-5.06,1.4,0.4,3.2
63,Nate Wolters,2012,South Dakota St,33,36.0,21.4,16.6,0.96,0.54,0.48,0.43,0.24,5.97,0.36,2.63,4.77,1.7,0.1,1.9
64,Jordan Taylor,2012,Wisconsin,36,36.0,14.8,11.5,0.96,0.54,0.48,0.42,0.43,4.08,0.36,2.63,3.67,1.0,0.0,2.0
65,Zac Swansey,2012,Tennessee Tech,31,36.0,7.8,7.5,0.68,0.49,0.48,0.14,0.47,5.68,0.76,1.64,0.90,2.0,0.0,1.5
66,Gerald McLemore,2012,Maine,26,35.9,16.8,14.1,0.98,0.55,0.51,0.18,0.49,1.35,0.10,0.74,-2.51,0.8,0.2,1.5
67,Jesse Sanders,2012,Liberty,29,35.9,12.7,8.3,0.92,0.60,0.51,0.65,0.18,7.66,0.93,2.78,6.57,1.1,0.1,2.1
68,Sean McGonagill,2012,Brown,28,35.9,13.3,12.1,0.75,0.48,0.43,0.32,0.45,5.25,0.43,1.44,-0.40,1.1,0.0,2.3
69,Cameron Moore,2012,UAB,31,35.8,16.1,13.0,0.90,0.52,0.49,0.42,0.06,1.26,0.10,0.61,-3.64,0.6,2.4,2.0
70,Keegan Bell,2012,Chattanooga,28,35.8,7.6,8.4,0.62,0.41,0.37,0.21,0.73,5.89,0.70,1.94,2.40,1.0,0.0,1.4
71,Joe Eberhard,2012,Sacramento St,26,35.8,11.4,7.9,1.10,0.65,0.63,0.25,0.44,1.54,0.20,1.03,-1.33,0.6,0.2,2.3
72,Brian Williams,2012,Jacksonville St,30,35.8,13.2,12.7,0.85,0.48,0.46,0.19,0.41,3.17,0.25,1.86,1.18,1.4,0.3,1.8
73,Reggie Hamilton,2012,Oakland,35,35.8,26.5,17.7,1.04,0.62,0.54,0.47,0.45,5.23,0.30,1.39,-0.75,2.0,0.1,2.8
74,Arnett Moultrie,2012,Mississippi St.,30,35.8,16.4,10.9,1.02,0.62,0.56,0.48,0.05,1.17,0.11,0.48,-4.67,0.8,0.8,2.2
75,Frantz Massenat,2012,Drexel,36,35.8,13.7,9.5,0.96,0.58,0.51,0.55,0.35,4.81,0.50,2.25,3.24,0.9,0.4,2.3
76,Alvin Abreu,2012,New Hampshire,28,35.8,13.3,12.3,0.83,0.49,0.47,0.21,0.43,1.61,0.13,0.64,-4.08,0.9,0.1,1.6
77,Langston Galloway,2012,St Joseph's,34,35.7,15.5,11.0,1.14,0.64,0.61,0.25,0.52,2.24,0.20,1.85,0.80,1.0,0.6,2.7
78,Stephen Thomas,2012,IUPUI,30,35.7,11.2,9.0,0.89,0.54,0.47,0.36,0.40,3.47,0.39,1.82,1.15,1.0,0.1,1.6
79,Phil Martin,2012,UCR,28,35.7,17.0,14.8,0.87,0.51,0.46,0.29,0.25,1.00,0.07,0.39,-5.53,0.5,0.5,1.9
80,Chase Grabau,2012,Idaho St,27,35.7,12.9,8.4,1.02,0.62,0.57,0.53,0.37,3.26,0.39,1.57,0.28,1.8,0.4,3.0
81,Keiton Page,2012,Oklahoma St,31,35.6,17.0,12.3,1.06,0.60,0.54,0.35,0.67,2.23,0.18,1.41,-0.27,1.5,0.0,2.4
82,J'Covan Brown,2012,Texas,34,35.6,20.1,15.7,0.95,0.56,0.49,0.34,0.41,3.82,0.24,1.41,-0.44,1.2,0.1,1.9
83,Jeremiah Bowman,2012,Longwood,20,35.6,13.3,10.0,0.88,0.54,0.49,0.52,0.17,5.85,0.59,2.34,3.61,1.4,0.0,2.8
84,Scott Machado,2012,Iona,33,35.5,13.6,9.5,0.93,0.61,0.56,0.39,0.32,9.91,1.04,3.03,8.68,1.6,0.2,2.6
85,Dontae Cannon,2012,McNeese St,30,35.5,11.6,10.3,0.82,0.50,0.45,0.27,0.26,2.70,0.26,1.11,-1.78,1.2,0.1,2.3
86,Sam Mills,2012,La Salle,33,35.5,10.6,9.3,0.96,0.54,0.53,0.12,0.51,2.58,0.28,2.24,1.54,1.1,0.0,1.8
87,Antonio Bostic,2012,Stephen F. Austin,28,35.4,11.6,10.8,0.82,0.49,0.46,0.22,0.29,2.82,0.26,1.22,-1.35,1.2,0.1,2.1
88,Keith Shamburger,2012,San Jose St,28,35.4,13.0,11.4,0.81,0.48,0.41,0.43,0.50,5.04,0.44,2.31,3.40,1.3,0.0,2.5
89,Mike Groselle,2012,Citadel,28,35.4,16.5,11.1,1.04,0.62,0.59,0.46,0.00,1.68,0.15,0.78,-2.91,1.4,0.6,3.0
90,Alshwan Hymes,2012,Canisius,30,35.4,15.4,14.4,0.86,0.51,0.49,0.13,0.60,1.70,0.12,0.64,-4.25,1.2,0.1,2.1
91,Andrew Lawrence,2012,Col Of Charleston,31,35.4,13.0,9.7,0.89,0.56,0.50,0.45,0.58,5.52,0.57,2.06,2.73,1.9,0.5,2.3
92,Devoe Joseph,2012,Oregon,28,35.3,16.7,12.5,1.05,0.60,0.57,0.25,0.45,3.25,0.26,1.75,0.86,1.4,0.1,1.5
93,Will Barton,2012,Memphis,35,35.3,18.0,12.9,1.02,0.59,0.55,0.40,0.24,2.89,0.22,1.35,-0.61,1.4,0.7,2.1
94,D'Angelo Harrison,2012,St. John's,32,35.3,17.0,13.2,0.93,0.54,0.47,0.45,0.49,2.06,0.16,0.96,-2.17,1.6,0.3,2.9
95,Devon Saddler,2012,Delaware,32,35.3,18.8,15.4,0.87,0.52,0.45,0.40,0.39,1.75,0.11,0.55,-5.64,0.8,0.3,2.6
96,Kendrick Perry,2012,Youngstown St,29,35.3,16.9,12.0,1.01,0.59,0.55,0.43,0.42,3.97,0.33,1.83,1.37,2.3,0.3,1.9
97,Damian Lillard,2012,Weber St,30,35.3,24.4,15.8,1.10,0.63,0.55,0.51,0.46,4.10,0.26,1.78,1.22,1.5,0.2,2.0
98,Dave Sobolewski,2012,Northwestern,33,35.2,8.3,6.2,0.92,0.56,0.50,0.48,0.57,3.67,0.60,2.63,3.14,0.9,0.2,2.6
99,Jonathan Lee,2012,Northeastern,31,35.1,14.5,10.3,0.94,0.60,0.55,0.39,0.38,3.45,0.33,1.10,-2.42,1.5,0.1,2.4
100,Preston Medlin,2012,Utah St,36,35.1,16.8,10.9,1.12,0.66,0.61,0.39,0.54,3.39,0.31,1.69,0.77,0.7,0.1,1.5
101,Markeith Cummings,2012,Kennesaw St,29,35.1,15.4,12.0,0.86,0.53,0.48,0.51,0.18,2.00,0.17,0.67,-4.87,1.0,0.6,2.8
102,Jared Cunningham,2012,Oregon St,34,35.1,17.9,12.4,0.94,0.57,0.50,0.60,0.33,2.82,0.23,0.98,-2.66,2.5,0.4,2.4
103,C.J. Harris,2012,Wake Forest,30,35.1,16.7,10.7,1.04,0.63,0.55,0.54,0.36,2.47,0.23,1.03,-2.14,1.1,0.1,2.4
104,Adam Sollazzo,2012,ETSU,30,35.1,14.8,11.6,0.81,0.51,0.44,0.60,0.12,4.43,0.38,1.40,-0.60,1.7,0.1,2.4
105,Angelo Johnson,2012,Southern Miss,32,35.1,9.4,9.6,0.74,0.44,0.40,0.26,0.28,2.97,0.31,1.67,0.58,1.0,0.2,2.7
106,Cliff Colimon,2012,Eastern Wash.,30,35.0,15.9,13.4,0.85,0.52,0.46,0.33,0.42,4.73,0.35,1.45,-0.30,1.5,0.1,2.8
107,Tyreek Duren,2012,La Salle,34,35.0,13.2,9.6,0.95,0.59,0.53,0.39,0.30,3.97,0.41,1.65,0.65,1.7,0.2,1.7
108,Shabazz Napier,2012,Connecticut,34,35.0,13.0,10.3,0.85,0.53,0.47,0.42,0.47,5.82,0.57,2.11,3.30,1.6,0.3,2.6
109,Ryan Sypkens,2012,UCD,3,35.0,16.7,15.0,0.93,0.54,0.54,0.04,0.69,3.00,0.20,1.13,-1.90,1.3,0.0,2.3
110,Umar Shannon,2012,St. Francis (PA),1,35.0,26.0,14.0,1.08,0.71,0.61,0.71,0.57,1.00,0.07,0.20,-12.69,1.0,0.0,2.0
111,Andre Jones,2012,Winthrop,30,35.0,15.9,13.0,0.91,0.54,0.49,0.29,0.38,1.63,0.13,0.66,-4.11,1.2,0.3,2.1
112,Harold Washington,2012,Canisius,30,35.0,17.0,13.7,0.88,0.53,0.48,0.37,0.18,2.77,0.20,0.88,-3.61,1.0,0.0,1.7
113,Lee Fisher,2012,Chicago St,27,35.0,12.4,10.6,0.78,0.49,0.45,0.42,0.28,2.04,0.19,0.69,-4.23,1.4,0.6,2.4
114,Khalif Toombs,2012,SCSU,29,34.9,10.9,9.9,0.75,0.47,0.41,0.38,0.31,4.34,0.44,1.62,0.56,1.2,0.0,2.5
115,Kyle Vinales,2012,CCSU,28,34.9,18.3,15.9,0.88,0.52,0.48,0.23,0.41,3.64,0.23,1.19,-1.76,1.2,0.1,1.9
116,Dominique Sutton,2012,NCCU,27,34.9,16.1,10.1,0.96,0.60,0.55,0.76,0.01,1.56,0.15,0.55,-5.06,2.2,0.6,3.3
117,Tony Gallo,2012,Coppin St,26,34.9,17.5,12.4,0.99,0.58,0.52,0.48,0.60,3.77,0.30,1.63,0.57,1.2,0.1,2.2
118,Trent Lockett,2012,Arizona St,25,34.9,13.0,8.6,0.91,0.60,0.55,0.60,0.24,2.20,0.26,0.70,-5.06,1.5,0.5,2.6
119,Drew Valentine,2012,Oakland,35,34.9,11.1,8.2,0.93,0.59,0.56,0.35,0.33,2.66,0.33,1.15,-1.47,1.1,0.3,2.7
120,Antwaine Wiggins,2012,Col Of Charleston,31,34.9,15.9,12.9,0.91,0.53,0.51,0.35,0.42,2.16,0.17,0.92,-2.52,1.1,0.5,1.4
121,Chaz Williams,2012,Massachusetts,37,34.9,16.9,12.9,0.88,0.55,0.47,0.47,0.31,6.24,0.49,1.83,1.94,2.2,0.2,2.8
122,Zane Johnson,2012,Hawaii,27,34.8,14.5,11.7,0.93,0.55,0.51,0.27,0.67,1.81,0.16,0.79,-2.93,0.8,0.1,2.4
123,Kareem Jamar,2012,Montana,30,34.8,13.5,9.6,0.97,0.59,0.56,0.43,0.35,3.77,0.39,1.69,0.80,1.1,0.6,1.6
124,Scott Martin,2012,Notre Dame,33,34.7,9.5,9.1,0.81,0.48,0.45,0.22,0.38,1.67,0.18,1.04,-1.53,0.9,0.4,2.6
125,Josh Davis,2012,Tulane,29,34.7,11.6,10.3,0.77,0.47,0.44,0.44,0.09,2.28,0.22,0.94,-2.65,1.0,1.2,2.1
126,Lawrence Alexander,2012,North Dakota St,30,34.7,13.0,9.9,0.85,0.54,0.50,0.48,0.28,4.57,0.46,1.46,-0.26,1.1,0.3,2.1
127,Blake Allen,2012,Youngstown St,29,34.7,12.7,10.2,1.01,0.59,0.57,0.14,0.67,3.07,0.30,1.78,0.95,0.9,0.1,1.7
128,Langston Hall,2012,Mercer,37,34.7,11.6,9.1,0.85,0.54,0.48,0.40,0.56,4.24,0.46,1.59,0.45,1.3,0.2,2.0
129,Ken Horton,2012,CCSU,27,34.7,19.3,14.1,1.05,0.60,0.55,0.33,0.38,1.74,0.12,0.92,-2.01,2.1,1.4,2.6
130,Drew Crawford,2012,Northwestern,33,34.6,16.1,12.2,1.03,0.59,0.56,0.29,0.37,2.06,0.17,1.26,-0.80,1.2,0.6,2.0
131,D'Andre Williams,2012,UALR,30,34.6,13.3,11.4,0.82,0.51,0.45,0.35,0.27,3.73,0.33,1.33,-0.92,1.6,0.1,2.7
132,Matt Gatens,2012,Iowa,35,34.6,15.2,10.5,1.13,0.62,0.57,0.35,0.50,1.97,0.19,1.82,0.64,1.4,0.2,1.9
133,Marcus Denmon,2012,Missouri,35,34.6,17.7,12.4,1.14,0.63,0.57,0.31,0.56,2.11,0.17,1.80,0.69,1.5,0.0,1.0
134,Mike Moore,2012,Hofstra,32,34.6,19.9,14.9,0.96,0.57,0.50,0.40,0.43,2.06,0.14,0.70,-4.46,1.7,0.1,2.2
135,Kevin Murphy,2012,Tennessee Tech,31,34.6,20.5,16.5,0.92,0.55,0.51,0.31,0.35,2.32,0.14,0.69,-5.08,0.8,0.2,2.2
136,Tony Taylor,2012,GW,30,34.6,12.8,11.0,0.80,0.50,0.43,0.39,0.27,4.37,0.40,1.54,0.23,1.4,0.1,2.5
137,Chase Tapley,2012,San Diego St,32,34.6,15.9,13.2,1.00,0.56,0.54,0.18,0.40,2.19,0.17,1.37,-0.39,1.8,0.4,1.7
138,Byron Wesley,2012,USC,32,34.6,9.6,9.9,0.72,0.43,0.41,0.28,0.03,1.75,0.18,0.86,-2.72,0.8,0.3,1.5
139,Jeremy Granger,2012,Eastern Illinois,27,34.6,16.4,12.9,0.95,0.56,0.50,0.32,0.22,3.04,0.24,1.28,-1.04,1.0,0.1,2.2
140,Matt Dickey,2012,UNCA,31,34.6,16.1,10.3,1.00,0.61,0.51,0.63,0.50,3.42,0.33,1.36,-0.65,1.5,0.0,2.3
141,D.J. Richardson,2012,Illinois,32,34.6,11.6,10.5,0.92,0.52,0.49,0.16,0.61,1.72,0.16,1.25,-0.68,0.8,0.2,1.2
142,Erick Green,2012,Virginia Tech,31,34.5,15.6,12.5,0.98,0.55,0.49,0.31,0.29,2.84,0.23,1.91,1.24,1.3,0.1,1.7
143,Andre Young,2012,Clemson,31,34.5,13.3,10.6,1.00,0.56,0.52,0.26,0.58,3.13,0.29,2.37,2.31,1.7,0.0,1.3
144,Darius Gatson,2012,Sam Houston St,28,34.5,6.6,6.6,0.63,0.43,0.38,0.38,0.44,4.50,0.68,1.77,1.39,1.0,0.1,2.1
145,Jaron Jones,2012,EKU,30,34.5,17.5,11.2,1.08,0.63,0.57,0.55,0.17,1.83,0.16,0.98,-1.97,1.4,0.3,2.7
146,Scott Thomas,2012,Bowling Green,32,34.5,12.4,10.3,0.90,0.55,0.53,0.22,0.48,3.03,0.29,1.31,-0.86,2.3,0.4,2.6
147,Jeffrey Merritt,2012,Samford,27,34.5,8.6,8.1,0.78,0.47,0.46,0.28,0.42,3.44,0.43,1.86,1.34,0.7,0.2,2.2
148,Travis McKie,2012,Wake Forest,31,34.5,16.1,11.8,0.96,0.57,0.52,0.43,0.24,1.10,0.09,0.45,-4.96,0.8,0.6,2.3
149,Sean Kilpatrick,2012,Cincinnati,37,34.5,14.3,11.7,0.99,0.56,0.53,0.20,0.57,2.11,0.18,1.39,-0.32,1.3,0.3,1.3
150,Jimmy Gray,2012,Binghamton,30,34.5,8.3,7.9,0.75,0.50,0.47,0.14,0.60,3.60,0.46,1.35,-0.78,1.9,0.2,2.3
151,Hank Thorns,2012,TCU,32,34.5,13.6,11.4,0.83,0.52,0.48,0.32,0.52,4.50,0.40,1.41,-0.53,1.3,0.0,2.6
152,Orlando Johnson,2012,UCSB,29,34.5,19.9,14.7,0.99,0.57,0.53,0.41,0.37,2.93,0.20,1.20,-1.46,1.0,0.7,1.8
153,Corey Maynard,2012,Bryant,19,34.5,11.4,10.3,0.89,0.52,0.52,0.13,0.60,3.53,0.34,1.91,1.47,1.1,0.1,2.6
154,Jason Brickman,2012,Long Island,34,34.5,9.6,6.0,0.83,0.65,0.58,0.55,0.63,7.32,1.23,1.89,2.56,0.9,0.0,0.7
155,Jesse Steele,2012,Monmouth,32,34.5,12.6,10.9,0.85,0.52,0.48,0.24,0.51,4.16,0.38,1.66,0.74,1.2,0.0,1.7
156,Will Weathers,2012,Troy,26,34.5,12.5,11.1,0.77,0.49,0.43,0.34,0.32,5.46,0.49,1.75,1.48,1.1,0.0,1.8
157,Ben Averkamp,2012,Loyola IL,26,34.4,14.8,13.5,0.83,0.49,0.45,0.28,0.18,2.73,0.20,1.11,-2.04,0.8,0.9,3.2
158,Wil Peters,2012,Tennessee St,31,34.4,7.6,6.6,0.76,0.51,0.46,0.31,0.53,3.35,0.51,1.39,-0.54,1.2,0.3,1.8
159,Antwan Carter,2012,Longwood,27,34.3,19.1,15.8,0.95,0.55,0.52,0.24,0.17,1.30,0.08,0.55,-4.02,1.0,0.9,3.2
160,Ashton Gibbs,2012,Pittsburgh,37,34.3,14.6,12.9,0.91,0.51,0.47,0.23,0.49,2.08,0.16,1.26,-0.80,0.5,0.1,1.0
161,Charles Hinkle,2012,American,32,34.3,18.5,13.5,1.00,0.58,0.50,0.43,0.47,1.81,0.13,0.87,-2.72,0.9,0.4,2.1
162,Kris Walden,2012,Towson,32,34.3,6.6,7.5,0.52,0.40,0.36,0.20,0.40,3.22,0.43,0.72,-7.14,1.3,0.0,2.8
163,Lamont Jones,2012,Iona,33,34.3,15.7,13.0,0.95,0.55,0.52,0.21,0.35,2.88,0.22,1.34,-0.63,1.2,0.1,1.9
164,J.J. Avila,2012,Navy,20,34.3,16.0,12.5,0.94,0.56,0.51,0.33,0.30,2.90,0.23,1.18,-1.62,1.8,0.4,2.8
165,Quinn McDowell,2012,William & Mary,31,34.3,12.5,10.1,0.95,0.54,0.50,0.32,0.53,1.55,0.15,1.07,-1.28,0.7,0.1,2.4
166,Antoine Mason,2012,Niagara,33,34.3,15.1,13.3,0.80,0.47,0.42,0.44,0.30,2.12,0.16,0.86,-2.94,1.2,0.1,2.5
167,Jamal Wilson,2012,Rhode Island,11,34.3,16.4,13.9,0.83,0.50,0.43,0.38,0.29,2.09,0.15,0.68,-4.81,1.2,0.2,1.6
