,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
622,Shaun Wynn,2005,Boston U.,29,30.0,6.2,6.6,0.68,0.41,0.38,0.32,0.38,3.45,0.52,2.27,2.81,1.8,0.1,1.9
623,Gabe Pruitt,2005,USC,29,30.0,12.3,8.8,0.99,0.63,0.61,0.25,0.55,3.17,0.36,1.24,-1.36,1.9,0.1,2.4
624,Clayton Hanson,2005,Wisconsin,34,30.0,6.5,5.0,1.04,0.60,0.59,0.18,0.72,1.74,0.35,2.11,1.17,0.6,0.0,1.9
625,Kenny Grant,2005,Davidson,32,30.0,7.2,5.4,0.70,0.52,0.41,0.66,0.34,5.56,1.03,1.78,1.93,0.9,0.0,2.6
626,Seth Colclasure,2005,Valparaiso,31,30.0,8.9,6.3,1.09,0.64,0.63,0.22,0.74,3.03,0.48,2.54,2.77,0.7,0.0,1.9
627,Jack Leasure,2005,CCU,29,29.9,14.5,10.9,1.06,0.62,0.59,0.17,0.63,2.03,0.19,1.09,-1.68,1.0,0.1,2.3
628,Kevin Rogus,2005,Harvard,27,29.9,9.9,8.3,0.98,0.54,0.53,0.22,0.84,1.00,0.12,1.08,-0.84,0.9,0.0,1.4
629,Matt Walsh,2005,Florida,28,29.9,14.6,9.9,1.02,0.63,0.58,0.38,0.58,3.04,0.31,1.23,-1.45,1.0,0.3,1.8
630,Tommy Swanson,2005,Baylor,26,29.9,11.9,8.3,0.94,0.59,0.55,0.47,0.16,1.00,0.12,0.43,-5.90,1.4,0.8,3.4
631,Jason Edwin,2005,Kent St,33,29.9,12.2,9.8,1.00,0.57,0.56,0.20,0.39,1.76,0.18,1.18,-1.07,1.1,0.3,1.8
632,Logan Kosmalski,2005,Davidson,32,29.9,11.2,9.3,0.87,0.52,0.46,0.36,0.28,1.47,0.16,0.80,-2.87,0.7,0.2,3.0
633,Steve Novak,2005,Marquette,31,29.9,13.5,9.0,1.16,0.67,0.62,0.30,0.69,0.90,0.10,0.68,-2.59,0.5,0.1,2.4
634,Shawn Hawkins,2005,LBSU,30,29.9,11.2,11.0,0.76,0.46,0.43,0.23,0.37,1.43,0.13,0.58,-5.27,0.7,0.2,2.6
635,Sean Singletary,2005,Virginia,29,29.9,10.5,9.0,0.81,0.51,0.45,0.34,0.40,3.90,0.43,1.61,0.59,1.7,0.1,3.2
636,Keith Jenifer,2005,Murray St,28,29.9,7.5,6.6,0.68,0.46,0.39,0.51,0.15,4.00,0.61,1.49,-0.04,1.0,0.0,2.9
637,Brian Cusworth,2005,Harvard,23,29.8,13.4,10.8,0.87,0.53,0.49,0.36,0.05,0.96,0.09,0.37,-6.44,0.7,2.0,3.2
638,Darrin Shine,2005,Delaware St,32,29.8,6.0,5.1,0.69,0.50,0.45,0.40,0.31,3.38,0.67,1.32,-1.20,1.6,0.0,1.6
639,Sonny Troutman,2005,Ohio,32,29.8,12.6,8.7,0.91,0.59,0.53,0.49,0.34,3.13,0.36,1.05,-3.05,2.3,0.3,2.5
640,Patrick Lottin,2005,St. Bonaventure,26,29.8,10.8,10.3,0.75,0.48,0.46,0.21,0.62,2.31,0.22,0.76,-5.13,0.9,0.3,2.7
641,Charles Guidry,2005,Illinois St,30,29.8,13.9,12.7,0.83,0.50,0.45,0.23,0.49,2.10,0.17,0.81,-4.17,0.9,0.1,2.6
642,Casey Cook,2005,UCSB,10,29.8,10.8,10.1,0.79,0.47,0.43,0.34,0.09,1.20,0.12,0.63,-4.14,1.4,0.2,3.0
643,Justin Gray,2005,Wake Forest,33,29.8,16.0,12.0,1.00,0.59,0.55,0.30,0.57,2.24,0.19,0.99,-2.40,1.3,0.0,2.6
644,Coleman Collins,2005,Virginia Tech,28,29.8,11.4,8.9,0.90,0.51,0.46,0.55,0.02,0.82,0.09,0.66,-2.37,0.6,0.9,2.0
645,Kamarr Davis,2005,Montana,23,29.8,15.2,10.6,0.93,0.59,0.55,0.48,0.08,1.17,0.11,0.36,-7.84,0.3,0.3,2.1
646,Andrew Washington,2005,Delaware,31,29.8,13.2,10.2,0.85,0.53,0.46,0.51,0.21,2.06,0.20,0.74,-4.71,1.4,0.1,2.4
647,James Jackson,2005,Eastern Michigan,30,29.8,8.9,7.0,0.81,0.51,0.51,0.57,0.00,0.97,0.14,0.47,-4.61,1.0,1.1,2.8
648,Rodney Carney,2005,Memphis,38,29.8,16.0,13.7,0.94,0.52,0.48,0.27,0.45,1.16,0.08,0.80,-2.24,1.0,0.7,2.1
649,Bashir Mason,2005,Drexel,28,29.8,8.0,7.2,0.73,0.45,0.37,0.51,0.26,3.61,0.50,1.98,2.03,1.3,0.3,2.0
650,Bashir Mason,2005,Drexel,28,29.8,8.0,7.2,0.73,0.45,0.37,0.51,0.26,3.61,0.50,1.98,2.03,1.3,0.3,2.0
651,Tony Bennett,2005,Bradley,28,29.8,11.8,10.3,0.82,0.51,0.46,0.30,0.25,2.43,0.24,0.97,-2.83,1.8,0.2,3.1
652,Cory Sinning,2005,Army,27,29.7,7.6,6.0,0.82,0.54,0.49,0.36,0.21,2.33,0.39,1.09,-2.13,1.1,0.0,1.7
653,Moussa Badiane,2005,ECU,27,29.7,12.3,9.2,0.88,0.53,0.47,0.59,0.00,0.59,0.06,0.28,-5.61,0.6,2.8,3.4
654,Jon Popofski,2005,Canisius,23,29.7,10.2,8.6,0.87,0.54,0.50,0.24,0.52,2.13,0.25,1.04,-2.06,0.9,0.1,2.9
655,Greg Jenkins,2005,Iona,30,29.7,15.7,10.3,0.95,0.59,0.56,0.64,0.00,0.97,0.09,0.34,-7.21,0.6,2.2,3.0
656,Daniel Bobik,2005,Oklahoma St,33,29.7,6.7,5.2,0.93,0.59,0.58,0.20,0.71,2.91,0.55,1.96,1.51,1.4,0.1,2.0
657,Alexander Oliver,2005,Alabama St,29,29.7,8.3,7.4,0.71,0.45,0.39,0.53,0.40,2.03,0.27,0.87,-3.51,0.9,0.0,2.0
658,Anthony Roberson,2005,Florida,32,29.7,17.5,13.2,1.07,0.61,0.57,0.21,0.57,2.41,0.18,1.38,-0.48,0.7,0.1,1.6
659,Joe McCray,2005,Nebraska,28,29.7,15.5,12.8,0.91,0.54,0.51,0.26,0.63,1.25,0.10,0.49,-5.89,1.1,0.1,2.0
660,Cory Sims,2005,Northern Illinois,28,29.7,9.6,7.7,0.76,0.51,0.43,0.50,0.13,4.75,0.62,1.60,0.72,1.3,0.0,2.5
661,Antwan Hardy,2005,Stony Brook,28,29.7,11.0,10.1,0.81,0.49,0.45,0.25,0.47,1.39,0.14,0.66,-4.13,1.0,0.2,2.0
662,Jeremiah King,2005,Drexel,29,29.7,10.9,7.5,0.99,0.62,0.57,0.40,0.42,2.86,0.38,1.41,-0.44,0.8,0.1,2.3
663,Freddie Stanback,2005,Loyola MD,28,29.7,9.6,8.0,0.85,0.52,0.48,0.33,0.42,1.32,0.16,0.67,-3.45,0.7,0.1,2.3
664,Michael Haddix,2005,Siena,12,29.7,14.9,12.7,0.83,0.48,0.44,0.50,0.00,0.58,0.05,0.28,-5.73,0.8,0.4,3.1
665,J.S. Nash,2005,Oregon St,31,29.6,9.3,5.6,1.01,0.63,0.55,0.74,0.39,2.97,0.53,1.88,1.30,1.0,0.2,1.7
666,Kyle Anslinger,2005,Evansville,28,29.6,9.0,6.9,1.05,0.60,0.58,0.18,0.67,1.25,0.18,1.21,-0.68,0.4,0.0,1.6
667,Ja'Ron Jefferson,2005,Montana St,28,29.6,12.9,9.9,0.90,0.56,0.50,0.39,0.33,2.18,0.22,0.86,-3.58,1.5,0.2,2.6
668,Ed McCants,2005,Milwaukee,32,29.6,17.4,14.3,0.99,0.55,0.52,0.23,0.63,1.81,0.13,1.05,-1.72,1.5,0.3,1.8
669,Chaun Brooks,2005,Drake,29,29.6,5.8,4.9,0.74,0.51,0.44,0.39,0.22,3.38,0.70,1.75,1.08,1.3,0.1,1.1
670,J.R. Morris,2005,Seton Hall,21,29.6,10.1,10.1,0.82,0.46,0.43,0.19,0.45,1.10,0.11,0.85,-1.95,1.8,0.4,1.9
671,Lorenzo Gordon,2005,Illinois St,30,29.6,16.3,11.6,0.98,0.57,0.54,0.52,0.00,1.20,0.10,0.63,-3.85,0.8,0.2,2.4
672,Stefan Blaszczynski,2005,Nicholls St,25,29.6,14.4,11.5,0.89,0.53,0.48,0.41,0.34,1.84,0.16,0.78,-3.56,0.8,0.1,2.4
673,Mike Popoko,2005,Stony Brook,29,29.6,9.4,6.9,0.94,0.56,0.53,0.49,0.36,1.07,0.15,0.76,-2.46,0.6,0.5,2.7
674,Marcus Hall,2005,Colorado,29,29.6,11.2,9.9,0.83,0.51,0.48,0.25,0.43,4.34,0.44,1.88,1.93,1.0,0.3,1.6
675,Anthony Harris,2005,Miami FL,29,29.6,12.4,11.7,0.78,0.49,0.46,0.21,0.46,4.59,0.39,1.53,0.19,0.4,0.1,1.9
676,Lamar Barrett,2005,Longwood,31,29.6,9.7,9.3,0.81,0.48,0.45,0.20,0.21,1.94,0.21,1.07,-1.64,0.9,0.8,2.6
677,Louis Hinnant,2005,Boston College,28,29.6,5.3,4.7,0.69,0.48,0.41,0.42,0.46,4.79,1.02,2.35,3.95,1.3,0.0,1.5
678,Sean Banks,2005,Memphis,16,29.6,14.5,12.1,0.82,0.49,0.41,0.51,0.36,1.88,0.16,0.73,-4.38,0.6,0.9,1.9
679,Terry Williams,2005,Ga Southern,31,29.5,13.0,10.2,0.85,0.55,0.49,0.39,0.69,4.55,0.45,1.44,-0.38,2.0,0.3,3.1
680,Eric Lane,2005,Boise St,31,29.5,9.5,8.3,0.87,0.51,0.49,0.25,0.63,2.35,0.28,1.55,0.18,1.1,0.5,1.4
681,Brady Dawkins,2005,Texas Arlington,28,29.5,6.4,6.0,0.68,0.50,0.47,0.17,0.82,3.96,0.66,1.37,-0.80,0.6,0.0,1.5
682,Davor Duvancic,2005,Northwestern,30,29.5,6.5,5.3,0.81,0.53,0.50,0.36,0.24,2.70,0.51,1.53,0.13,0.6,0.3,2.7
683,Derrick Roberts,2005,SMU,23,29.5,7.4,7.1,0.71,0.45,0.37,0.38,0.15,2.74,0.38,1.40,-0.45,0.9,0.3,1.4
684,DeMario Anderson,2005,CCSU,27,29.5,14.1,11.1,0.93,0.58,0.53,0.24,0.31,1.96,0.18,0.72,-5.08,0.8,0.3,2.7
685,Jai Lewis,2005,GMU,29,29.5,13.0,9.9,0.96,0.55,0.50,0.43,0.02,1.93,0.20,1.24,-0.91,1.4,1.1,3.0
686,Jamaal Jenkins,2005,Weber St,29,29.5,5.1,4.3,0.74,0.54,0.50,0.25,0.15,3.28,0.77,1.53,0.16,0.4,0.0,2.2
687,Josh Boone,2005,Connecticut,31,29.5,12.4,7.8,1.02,0.64,0.61,0.54,0.00,1.16,0.15,0.55,-4.18,0.6,2.9,2.1
688,Mark Walters,2005,New Mexico,33,29.5,10.5,7.7,0.98,0.59,0.55,0.38,0.37,2.79,0.36,1.67,0.65,1.3,0.3,2.3
689,Skip Mills,2005,Ball State,28,29.5,11.9,9.7,0.93,0.54,0.49,0.33,0.37,1.71,0.18,1.14,-1.26,1.0,0.3,2.6
690,Beckham Wyrick,2005,UNCW,24,29.5,5.3,5.7,0.75,0.43,0.40,0.18,0.24,1.33,0.24,1.52,0.05,0.8,0.1,2.5
691,Ja'Vance Coleman,2005,Fresno St,30,29.5,16.9,14.3,0.85,0.51,0.46,0.35,0.57,2.70,0.19,0.88,-4.04,1.0,0.2,1.9
692,Hassan Adams,2005,Arizona,37,29.5,12.7,10.9,0.88,0.53,0.51,0.21,0.11,2.81,0.26,1.21,-1.45,1.9,0.5,2.1
693,Chris Lofton,2005,Tennessee,31,29.5,13.2,9.5,1.19,0.66,0.64,0.14,0.68,1.48,0.16,1.44,-0.15,1.3,0.1,1.2
694,Tony Carter,2005,Furman,29,29.5,9.2,6.5,0.88,0.59,0.56,0.45,0.55,3.10,0.48,1.29,-1.18,1.7,0.1,2.2
695,Jake Muhleisen,2005,Nebraska,27,29.5,6.7,6.0,0.78,0.48,0.42,0.35,0.40,2.89,0.48,1.86,1.26,1.0,0.3,2.6
696,Brian Snider,2005,Western Mich,28,29.5,8.3,7.3,0.80,0.51,0.48,0.27,0.37,3.11,0.42,1.50,0.00,1.1,0.1,2.2
697,Donald Wilson,2005,Portland,30,29.4,8.4,6.1,0.97,0.59,0.55,0.38,0.13,1.83,0.30,1.31,-0.61,1.2,0.3,2.9
698,Joe Thompson,2005,Sam Houston St,30,29.4,16.0,13.2,0.96,0.56,0.53,0.20,0.50,3.13,0.24,1.54,0.17,1.4,0.1,1.8
699,James Poindexter,2005,Lipscomb,28,29.4,12.2,9.4,0.96,0.58,0.53,0.28,0.63,1.71,0.18,0.87,-2.77,0.7,0.0,2.2
700,James Poindexter,2005,Lipscomb,28,29.4,12.2,9.4,0.96,0.58,0.53,0.28,0.63,1.71,0.18,0.87,-2.77,0.7,0.0,2.2
701,Darnell Wilson,2005,Canisius,29,29.4,11.3,9.4,0.86,0.52,0.51,0.33,0.04,1.41,0.15,0.67,-3.88,1.3,1.5,3.6
702,PJ Tucker,2005,Texas,17,29.4,13.7,8.9,0.97,0.59,0.53,0.67,0.01,2.18,0.24,1.00,-2.38,1.2,0.2,2.4
703,Shawn King,2005,Nicholls St,27,29.4,7.6,6.8,0.84,0.51,0.48,0.21,0.27,1.78,0.26,1.14,-1.17,1.4,0.2,2.7
704,Spencer Nelson,2005,Utah St,32,29.4,16.0,9.1,1.10,0.68,0.62,0.68,0.13,4.75,0.52,1.92,2.50,1.2,0.5,2.4
705,Chet Stachitas,2005,St Joseph's,36,29.4,10.8,8.9,0.89,0.53,0.48,0.36,0.45,1.97,0.22,1.22,-1.09,0.8,0.1,2.1
706,Kevin Nelson,2005,Central Michigan,25,29.4,17.0,14.1,0.92,0.55,0.51,0.23,0.54,1.36,0.10,0.51,-5.93,1.2,0.1,1.9
707,Brad Farrell,2005,Loyola MD,28,29.4,8.1,7.8,0.66,0.44,0.40,0.37,0.27,2.36,0.30,0.81,-4.25,0.8,0.2,2.0
708,J.R. Pinnock,2005,GW,29,29.3,13.4,10.6,0.95,0.56,0.52,0.31,0.17,2.14,0.20,1.09,-1.74,1.6,0.6,2.3
709,Matt Kline,2005,No. Colorado,29,29.3,9.9,9.2,0.79,0.49,0.46,0.21,0.52,2.97,0.32,1.25,-1.36,1.1,0.0,2.1
710,Sammy Mejia,2005,DePaul,30,29.3,11.8,10.2,0.85,0.50,0.47,0.32,0.22,3.30,0.32,1.65,0.72,1.2,0.4,1.8
711,Larry O'Bannon,2005,Louisville,38,29.3,15.2,9.6,1.14,0.66,0.61,0.43,0.55,1.97,0.21,1.17,-1.20,0.9,0.2,2.2
712,Jeremy Fears,2005,Ohio,32,29.3,11.0,9.5,0.75,0.49,0.43,0.40,0.34,3.69,0.39,1.11,-2.99,1.8,0.1,2.3
713,Rod Flowers,2005,Tennessee St,29,29.3,12.2,9.7,0.86,0.54,0.51,0.39,0.08,1.52,0.16,0.58,-5.31,0.5,1.2,2.2
714,Jermaine Bucknor,2005,Richmond,27,29.3,10.9,9.0,0.96,0.56,0.55,0.15,0.69,1.89,0.21,1.21,-1.04,0.9,0.5,2.6
715,Kelly Golob,2005,Northern Arizona,28,29.3,11.5,9.7,0.92,0.54,0.50,0.22,0.65,1.21,0.13,0.68,-3.05,0.7,0.1,1.7
716,Chuck Hayes,2005,Kentucky,34,29.3,10.9,8.3,0.92,0.56,0.51,0.39,0.04,2.26,0.27,1.22,-1.18,1.8,1.0,2.2
717,Chris Hill,2005,Milwaukee,32,29.3,7.8,5.2,0.93,0.59,0.52,0.60,0.48,3.22,0.62,1.94,1.67,1.1,0.0,2.3
718,Gary Ervin,2005,Mississippi St.,34,29.2,7.4,6.8,0.67,0.46,0.40,0.41,0.19,4.71,0.70,1.58,0.55,1.1,0.0,2.0
719,Kieron Achara,2005,Duquesne,30,29.2,11.5,7.7,0.95,0.59,0.52,0.63,0.03,1.00,0.13,0.48,-4.91,0.7,1.5,2.7
720,Ralfeal Golden,2005,Alabama St,23,29.2,12.9,11.5,0.82,0.49,0.45,0.34,0.35,1.22,0.11,0.53,-5.39,0.8,0.3,2.0
721,Tim Parham,2005,UMES,28,29.2,11.4,9.0,0.80,0.50,0.47,0.61,0.00,0.29,0.03,0.11,-7.93,0.5,0.5,2.2
722,Ruben Boykin,2005,Northern Arizona,28,29.2,11.4,9.2,0.85,0.53,0.47,0.37,0.06,1.79,0.19,0.74,-3.88,1.1,0.3,2.4
723,Scott Hazelton,2005,Rhode Island,28,29.2,15.5,12.9,0.83,0.50,0.43,0.45,0.21,1.68,0.13,0.59,-6.39,0.9,0.7,2.0
724,Luke Geiver,2005,South Dakota St,14,29.2,7.1,5.9,0.88,0.57,0.55,0.13,0.60,2.14,0.37,1.20,-1.19,1.4,0.0,2.1
725,Glen Davis,2005,LSU,30,29.2,13.5,9.0,0.99,0.58,0.52,0.68,0.04,1.03,0.12,0.62,-3.33,1.0,1.4,3.1
726,Darryl Thompson,2005,Appalachian St.,30,29.2,11.2,8.8,0.86,0.55,0.52,0.34,0.57,4.43,0.50,1.64,0.84,2.7,0.0,2.1
727,Jason McLeish,2005,EKU,31,29.2,8.8,7.8,0.79,0.49,0.44,0.34,0.30,1.74,0.22,0.83,-3.15,1.4,0.3,2.5
728,Art Bowers,2005,Massachusetts,28,29.2,8.4,9.0,0.70,0.44,0.40,0.17,0.56,2.71,0.30,1.25,-1.35,1.0,0.1,1.4
729,Nick Sanders,2005,Furman,29,29.2,7.2,5.3,0.96,0.60,0.57,0.31,0.26,2.14,0.40,1.55,0.16,1.1,0.3,2.4
730,Kurtis Rice,2005,Charleston So,30,29.2,12.8,10.0,0.90,0.57,0.54,0.28,0.15,1.70,0.17,0.61,-5.91,0.9,0.6,2.7
731,Kevinn Pinkney,2005,Nevada,31,29.2,12.5,8.7,1.02,0.60,0.55,0.46,0.05,1.23,0.14,0.78,-2.55,1.3,0.8,2.2
732,Joah Tucker,2005,Milwaukee,32,29.2,16.2,12.7,0.91,0.54,0.50,0.39,0.17,2.31,0.18,0.88,-3.70,1.3,0.1,2.7
733,Kyle Shiloh,2005,Nevada,32,29.2,5.3,5.8,0.62,0.39,0.35,0.33,0.40,2.75,0.47,1.60,0.38,1.4,0.1,1.9
734,Walt Chavis,2005,Cleveland St.,26,29.2,4.8,5.0,0.59,0.42,0.35,0.30,0.51,4.23,0.84,1.80,1.60,2.0,0.0,2.5
735,Kelenna Azubuike,2005,Kentucky,34,29.1,14.7,11.0,1.02,0.58,0.55,0.31,0.35,1.50,0.14,0.91,-2.23,1.1,0.4,1.8
736,James Odoms,2005,Mercer,28,29.1,14.3,12.8,0.91,0.51,0.48,0.23,0.59,1.29,0.10,0.80,-2.33,1.1,0.2,2.3
737,Tony Weeden,2005,Chicago St,28,29.1,13.1,11.5,0.84,0.51,0.47,0.25,0.44,1.75,0.15,0.67,-5.16,1.0,0.1,2.5
738,Antonio Cool,2005,Jacksonville,29,29.1,11.3,8.4,0.97,0.60,0.57,0.27,0.47,0.69,0.08,0.34,-4.91,0.8,0.2,1.2
739,Cori Spencer,2005,Stony Brook,29,29.1,10.7,7.4,0.90,0.59,0.52,0.48,0.00,0.97,0.13,0.37,-7.06,0.7,0.3,3.1
740,Tyson Schnitker,2005,Indiana St,24,29.1,6.9,6.5,0.86,0.50,0.47,0.14,0.54,1.58,0.24,1.46,-0.10,1.3,0.1,1.4
741,Terrick Willoughby,2005,Southeast Mo St,29,29.1,9.8,7.8,0.90,0.57,0.54,0.25,0.47,1.66,0.21,0.80,-3.44,0.6,0.2,1.7
742,Peter Cipriano,2005,Southern,29,29.1,10.1,7.7,0.91,0.57,0.57,0.35,0.02,1.62,0.21,0.78,-3.23,1.0,1.0,2.1
743,Jeff Gloger,2005,UCI,29,29.1,9.6,7.2,0.82,0.55,0.51,0.47,0.07,3.14,0.43,1.18,-1.96,1.1,0.1,2.5
744,Marcus Stout,2005,Fordham,40,29.1,12.9,11.0,0.80,0.52,0.47,0.31,0.54,2.40,0.22,0.71,-6.32,1.1,0.1,2.3
745,Andre Bynum,2005,Radford,28,29.1,6.8,5.0,0.86,0.56,0.53,0.43,0.26,3.50,0.70,1.96,1.88,1.4,0.3,2.8
746,Bruce Brown,2005,Hampton,30,29.1,14.3,9.0,0.97,0.63,0.66,0.59,0.00,0.57,0.06,0.18,-9.11,0.2,1.3,2.7
747,Josh Jenkins,2005,New Mexico St,30,29.1,10.1,7.7,0.80,0.58,0.53,0.30,0.59,3.50,0.45,0.95,-4.60,0.9,0.1,2.4
748,Nate Lofton,2005,Southeastern LA,33,29.1,11.3,7.6,0.86,0.57,0.55,0.67,0.01,2.76,0.36,0.94,-4.05,1.8,1.6,3.2
749,David Heck,2005,Utah Valley,28,29.0,9.4,8.2,0.89,0.53,0.50,0.19,0.39,1.57,0.19,1.00,-1.91,0.9,0.8,2.6
750,Carl Elliott,2005,GW,30,29.0,8.2,7.0,0.73,0.52,0.50,0.31,0.20,4.60,0.66,1.44,-0.44,2.6,0.2,2.3
751,James Theus,2005,Detroit,30,29.0,10.2,8.8,0.85,0.51,0.48,0.27,0.55,2.60,0.29,1.37,-0.63,2.0,0.1,1.6
752,Kingsley Edwards,2005,UCF,33,29.0,7.6,6.3,0.76,0.51,0.47,0.41,0.50,4.15,0.66,1.71,1.25,1.3,0.2,2.0
753,Thurman Zimmerman,2005,SCSU,31,29.0,14.7,9.5,0.94,0.59,0.51,0.70,0.11,2.06,0.22,0.74,-4.83,1.3,0.2,3.0
754,LeVar Seals,2005,DePaul,31,29.0,7.6,7.7,0.80,0.46,0.43,0.16,0.33,1.81,0.23,1.47,-0.08,0.6,0.6,2.7
755,Robert Taylor,2005,Rider,30,29.0,9.2,7.4,0.93,0.56,0.53,0.24,0.31,2.17,0.29,1.35,-0.54,1.4,0.3,2.5
756,Zakee Boyd,2005,Wright St,29,29.0,11.3,8.5,1.02,0.59,0.54,0.29,0.66,0.76,0.09,0.58,-3.03,0.6,0.2,2.3
757,William Byrd,2005,UAPB,28,29.0,9.0,8.6,0.77,0.46,0.43,0.28,0.16,1.46,0.17,0.80,-2.76,1.3,2.4,2.2
758,Rickey Porter,2005,UCR,28,29.0,11.4,10.5,0.84,0.50,0.46,0.22,0.55,1.54,0.15,0.81,-3.06,1.1,0.1,1.1
759,James Shuler,2005,Winthrop,32,28.9,12.1,8.2,0.93,0.57,0.48,0.68,0.23,3.06,0.37,1.46,-0.19,1.3,0.3,1.6
760,Jason Klotz,2005,Texas,30,28.9,11.2,10.1,0.89,0.50,0.48,0.21,0.05,0.97,0.10,0.73,-2.30,0.4,1.1,3.0
761,Matthew Knight,2005,LMU,28,28.9,15.4,11.9,1.05,0.56,0.51,0.36,0.01,0.79,0.07,1.29,-0.29,1.0,0.6,2.3
762,Japhet McNeil,2005,ECU,28,28.9,6.3,5.3,0.63,0.47,0.38,0.63,0.50,4.36,0.83,1.44,-0.44,2.1,0.2,2.9
763,Dillion Sneed,2005,ETSU,29,28.9,9.7,6.9,0.85,0.55,0.56,0.62,0.01,0.34,0.05,0.14,-6.86,0.3,0.7,2.8
764,Edward Garriet,2005,McNeese St,28,28.9,11.0,8.9,1.04,0.57,0.54,0.16,0.66,1.68,0.19,1.81,0.60,1.2,0.1,0.9
765,Damon Huffman,2005,Brown,26,28.9,8.4,6.8,0.96,0.57,0.54,0.18,0.60,1.96,0.29,1.50,0.00,1.3,0.0,1.8
766,Ben Luber,2005,Penn St,25,28.9,6.1,6.0,0.64,0.44,0.36,0.32,0.29,3.56,0.59,1.37,-0.81,1.0,0.2,1.8
767,Michael Doles,2005,VCU,30,28.9,14.9,11.1,0.98,0.58,0.54,0.36,0.36,1.97,0.18,0.92,-2.92,1.2,0.4,2.9
768,Mustafa Shakur,2005,Arizona,37,28.9,8.1,6.6,0.77,0.53,0.49,0.33,0.33,4.49,0.67,1.64,0.86,1.2,0.1,1.9
769,Nick Monserez,2005,Lehigh,29,28.9,8.7,6.7,0.96,0.56,0.52,0.38,0.59,1.00,0.15,0.94,-1.46,1.0,0.4,2.2
770,Kirk Archibeque,2005,No. Colorado,29,28.9,12.2,8.1,0.93,0.60,0.58,0.60,0.00,1.31,0.16,0.49,-6.12,0.7,0.7,3.0
771,Alvin Green,2005,CCU,29,28.9,7.0,7.3,0.71,0.44,0.42,0.19,0.39,3.34,0.46,1.76,1.15,1.4,0.0,2.0
772,Nile Murry,2005,TCU,34,28.9,12.5,9.8,0.91,0.55,0.50,0.36,0.49,2.26,0.23,1.01,-2.44,0.9,0.1,2.7
773,Charles Ford,2005,Hartford,27,28.9,7.9,7.6,0.66,0.44,0.40,0.39,0.22,2.63,0.35,0.93,-3.79,1.3,0.0,1.7
774,Mike St. John,2005,La Salle,39,28.8,6.2,5.5,0.82,0.49,0.47,0.34,0.41,1.31,0.24,1.16,-0.95,0.7,0.3,3.1
775,Ben Rhoda,2005,ETSU,26,28.8,10.8,7.9,1.01,0.59,0.55,0.37,0.14,1.27,0.16,0.92,-1.67,1.5,0.2,1.9
776,Jacob Skogen,2005,Mercer,23,28.8,14.7,12.0,0.91,0.55,0.53,0.24,0.48,1.52,0.13,0.56,-5.28,1.8,0.3,2.4
777,Patrick Fields,2005,Baylor,28,28.8,11.1,8.4,0.83,0.55,0.51,0.47,0.45,2.36,0.28,0.81,-4.81,1.4,0.0,2.2
778,Quincy Davis,2005,Tulane,28,28.8,13.7,8.9,1.03,0.65,0.62,0.42,0.04,0.61,0.07,0.25,-6.94,0.4,1.5,3.0
779,Dominick Martin,2005,Yale,27,28.8,12.3,9.0,0.94,0.56,0.53,0.51,0.00,0.63,0.07,0.34,-4.94,0.4,1.1,2.8
780,Sharrod Ford,2005,Clemson,32,28.8,14.9,11.3,0.89,0.54,0.51,0.51,0.01,1.13,0.10,0.43,-6.07,0.8,2.1,2.9
781,Rudy Gay,2005,Connecticut,31,28.8,11.8,9.2,0.92,0.55,0.51,0.37,0.21,1.55,0.17,0.79,-2.96,0.8,1.9,2.3
782,Devon Pearson,2005,SMU,25,28.8,10.4,9.1,0.94,0.53,0.51,0.17,0.19,1.64,0.18,1.28,-0.66,1.4,0.8,2.0
783,Kyle Greathouse,2005,WCU,30,28.8,7.2,6.4,0.82,0.52,0.48,0.19,0.83,2.83,0.44,1.60,0.39,1.0,0.0,1.9
784,Eric Williams,2005,Wake Forest,33,28.8,16.1,9.7,1.06,0.63,0.63,0.71,0.00,0.48,0.05,0.24,-5.46,1.2,1.1,2.7
785,Deji Akindele,2005,Chicago St,28,28.8,12.0,8.3,0.89,0.56,0.56,0.68,0.00,0.71,0.09,0.29,-7.33,0.9,2.5,3.6
786,Jese Snyder,2005,Belmont,29,28.8,11.8,9.1,1.06,0.61,0.58,0.15,0.82,1.31,0.14,1.00,-1.51,1.4,0.4,2.4
787,Anthony King,2005,Miami FL,29,28.8,6.3,4.9,0.89,0.54,0.53,0.46,0.00,0.66,0.13,0.59,-2.33,0.7,3.0,2.0
788,Esa Maki-Tulokas,2005,Long Island,29,28.8,7.9,5.5,0.92,0.63,0.61,0.34,0.38,1.21,0.22,0.55,-4.73,0.6,0.4,3.1
789,Marvin Moss,2005,Montana St,28,28.8,12.2,9.8,0.92,0.55,0.52,0.28,0.16,1.68,0.17,0.81,-3.24,1.1,0.5,2.1
790,Gregg Alexander,2005,Illinois St,28,28.8,7.2,4.9,1.14,0.70,0.68,0.14,0.93,2.21,0.46,1.94,1.20,0.8,0.0,1.5
791,Christian Maraker,2005,Pacific,31,28.7,13.1,9.4,1.01,0.61,0.55,0.35,0.23,1.39,0.15,0.70,-3.72,0.4,0.5,2.1
