,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
16,Antoine Mason,2014,Niagara,33,37.6,25.6,18.5,0.96,0.55,0.48,0.58,0.27,1.55,0.08,0.56,-4.14,1.2,0.2,2.9
17,Jordan Downing,2014,Presbyterian,30,37.6,20.4,17.0,0.97,0.55,0.51,0.21,0.40,1.90,0.11,0.84,-2.66,1.0,0.4,2.1
18,Stephen Holt,2014,St Mary's,34,37.5,15.2,9.6,1.05,0.62,0.54,0.59,0.40,3.94,0.41,2.06,2.00,0.8,0.0,2.3
19,Kareem Canty,2014,Marshall,31,37.3,16.4,15.6,0.76,0.47,0.42,0.28,0.43,5.00,0.32,1.36,-0.88,0.7,0.1,1.6
20,Juwan Staten,2014,West Virginia,33,37.3,18.1,12.8,0.97,0.56,0.49,0.60,0.04,5.85,0.46,2.80,4.71,1.2,0.1,1.6
21,Delon Wright,2014,Utah,30,37.3,15.9,9.6,1.03,0.65,0.57,0.64,0.18,5.30,0.55,1.92,2.07,2.4,1.2,1.9
22,Brayden Carlson,2014,South Dakota St,29,37.2,15.1,10.3,0.96,0.59,0.51,0.56,0.45,2.90,0.28,1.12,-1.76,1.5,0.1,2.3
23,Hunter Williams,2014,Troy,29,37.2,13.5,12.3,0.85,0.51,0.49,0.18,0.66,3.07,0.25,1.25,-1.11,0.9,0.0,1.5
24,Pat Connaughton,2014,Notre Dame,32,37.2,13.8,10.7,1.07,0.59,0.56,0.19,0.59,2.97,0.28,2.71,2.48,1.0,0.6,1.8
25,LaDontae Henton,2014,Providence,35,37.1,14.0,10.8,0.97,0.56,0.51,0.38,0.36,1.69,0.16,1.07,-1.24,1.3,0.6,2.4
26,Jonathan Stark,2014,Tulane,33,37.1,14.7,11.5,0.89,0.53,0.47,0.45,0.30,4.06,0.35,1.63,0.63,0.9,0.0,1.9
27,Jarvis Threatt,2014,Delaware,26,37.1,18.0,12.8,0.88,0.52,0.43,0.78,0.14,5.42,0.42,2.14,2.73,2.5,0.2,2.1
28,Andrew Rowsey,2014,UNCA,29,37.0,20.6,14.7,0.99,0.60,0.55,0.37,0.55,2.93,0.20,0.88,-3.56,1.3,0.1,2.2
29,Darius Gardner,2014,American,33,37.0,11.3,8.0,0.91,0.60,0.56,0.38,0.26,4.18,0.52,1.45,-0.27,2.1,0.2,2.5
30,Markel Starks,2014,Georgetown,33,37.0,17.3,13.7,0.94,0.55,0.48,0.36,0.39,4.09,0.30,1.78,1.17,0.9,0.1,2.4
31,Devon Saddler,2014,Delaware,28,37.0,19.7,15.5,0.95,0.54,0.49,0.41,0.30,3.61,0.23,1.66,0.57,0.9,0.3,2.2
32,Will Weeks,2014,UNCA,2,37.0,13.0,10.0,0.81,0.53,0.55,0.50,0.00,3.00,0.30,0.86,-3.84,1.5,0.0,2.0
33,Brett Olson,2014,Denver,31,37.0,14.4,9.7,1.08,0.64,0.58,0.35,0.50,3.45,0.36,1.78,1.11,1.0,0.1,2.8
34,Jabari Brown,2014,Missouri,35,37.0,19.9,12.4,1.07,0.63,0.56,0.61,0.45,1.91,0.15,0.82,-2.92,0.6,0.1,1.6
35,Jason Brickman,2014,Long Island,29,37.0,11.3,8.1,0.86,0.60,0.54,0.38,0.54,10.00,1.24,2.84,8.25,1.1,0.0,0.6
36,Elfrid Payton,2014,La Lafayette,32,36.9,19.3,13.7,0.88,0.55,0.52,0.65,0.12,5.75,0.42,1.52,0.13,2.3,0.6,2.4
37,Glenn Cosey,2014,EKU,32,36.9,18.5,12.9,1.06,0.61,0.55,0.40,0.62,4.03,0.31,2.08,2.02,1.2,0.0,1.8
38,Jehvon Clarke,2014,Bowling Green,31,36.8,12.3,13.2,0.67,0.43,0.40,0.20,0.33,4.55,0.34,1.22,-1.92,1.8,0.1,1.9
39,Brandon Frazier,2014,Fordham,31,36.8,18.2,15.1,0.87,0.52,0.45,0.37,0.34,4.29,0.28,1.43,-0.37,1.1,0.3,2.3
40,Alex Francis,2014,Bryant,31,36.7,19.1,12.5,0.99,0.60,0.58,0.61,0.00,1.39,0.11,0.45,-5.79,1.2,0.8,3.0
41,Kellen Dunham,2014,Butler,30,36.7,16.4,13.8,0.91,0.53,0.48,0.29,0.52,1.73,0.13,0.81,-2.77,0.7,0.3,1.5
42,Davon Usher,2014,Delaware,35,36.6,19.4,13.7,1.03,0.59,0.54,0.46,0.49,1.77,0.13,0.87,-2.17,1.8,0.4,2.6
43,Frantz Massenat,2014,Drexel,31,36.6,17.6,13.5,0.93,0.53,0.46,0.54,0.30,4.71,0.35,2.47,3.54,0.7,0.4,2.8
44,John Schoof,2014,American,33,36.6,11.4,9.0,0.96,0.57,0.54,0.25,0.61,2.09,0.23,1.21,-0.99,0.5,0.1,1.9
45,A.J. English,2014,Iona,33,36.6,17.2,12.7,0.94,0.57,0.51,0.45,0.57,4.30,0.34,1.54,0.21,1.0,0.4,2.4
46,Drew Crawford,2014,Northwestern,32,36.6,15.7,13.0,0.90,0.52,0.47,0.35,0.37,2.22,0.17,1.03,-1.97,0.6,0.8,2.3
47,Zeke Upshaw,2014,Hofstra,33,36.5,19.8,14.8,0.94,0.56,0.50,0.46,0.53,1.85,0.12,0.65,-4.50,0.8,0.2,2.1
48,Jerrelle Benimon,2014,Towson,36,36.5,19.0,11.8,0.98,0.61,0.55,0.70,0.11,3.53,0.30,1.02,-3.06,0.7,1.2,3.0
49,David Walker,2014,Northeastern,32,36.4,11.5,10.1,0.87,0.52,0.48,0.23,0.46,2.63,0.26,1.35,-0.53,1.6,0.4,1.0
50,Quenton DeCosey,2014,Temple,31,36.4,15.4,13.5,0.90,0.51,0.48,0.26,0.41,2.35,0.17,1.33,-0.55,1.0,0.2,1.8
51,Cody Doolin,2014,San Francisco,3,36.3,17.3,10.7,1.21,0.71,0.69,0.31,0.38,7.00,0.66,3.50,7.41,1.3,0.3,2.3
52,Dyami Starks,2014,Bryant,30,36.3,18.9,15.5,0.98,0.55,0.51,0.23,0.52,2.00,0.13,1.03,-1.62,1.1,0.0,2.2
53,Kareem Jamar,2014,Montana,28,36.3,18.9,13.1,1.00,0.58,0.53,0.53,0.33,4.11,0.31,1.80,1.35,0.8,0.4,2.5
54,Langston Galloway,2014,St Joseph's,35,36.3,18.0,12.6,1.15,0.62,0.57,0.33,0.57,1.51,0.12,1.71,0.34,1.0,0.5,2.4
55,Damon Lynn,2014,NJIT,25,36.2,18.1,14.9,0.94,0.54,0.49,0.30,0.69,2.12,0.14,1.00,-1.90,1.2,0.0,1.2
56,Olivier Hanlan,2014,Boston College,31,36.2,18.6,12.1,1.03,0.61,0.53,0.60,0.45,2.87,0.24,1.20,-1.39,0.8,0.1,2.6
57,Josh Greene,2014,CSUN,33,36.2,15.9,11.2,1.01,0.59,0.50,0.47,0.48,3.18,0.29,1.54,0.16,1.1,0.2,2.5
58,Akeem Richmond,2014,ECU,30,36.2,17.6,13.3,1.07,0.60,0.57,0.23,0.86,1.50,0.11,0.85,-2.14,1.3,0.0,1.2
59,Tyreek Duren,2014,La Salle,32,36.2,15.5,11.4,0.98,0.57,0.50,0.45,0.40,3.47,0.30,1.88,1.32,1.7,0.3,1.9
60,Rashawn Rembert,2014,ETSU,35,36.1,16.5,11.4,1.10,0.62,0.57,0.36,0.62,1.71,0.15,1.09,-1.11,1.3,0.3,1.3
61,Anthony Ireland,2014,LMU,30,36.1,18.2,14.8,0.88,0.52,0.44,0.43,0.27,5.37,0.36,1.92,2.06,1.6,0.1,2.3
62,Rod Odom,2014,Vanderbilt,30,36.1,13.7,11.0,0.99,0.56,0.52,0.27,0.64,1.17,0.11,0.83,-1.79,0.6,0.6,2.4
63,Tre Coggins,2014,Air Force,25,36.0,16.4,12.8,0.95,0.57,0.53,0.27,0.54,2.64,0.21,0.99,-2.61,1.3,0.3,2.6
64,Corey Maynard,2014,Bryant,30,36.0,13.6,10.6,0.90,0.56,0.50,0.34,0.39,4.30,0.41,1.54,0.18,1.3,0.2,2.2
65,Corey Petros,2014,Oakland,31,35.9,13.0,9.6,0.99,0.57,0.57,0.43,0.00,1.55,0.16,1.09,-1.04,0.5,0.4,2.2
66,Marcus Thornton,2014,William & Mary,31,35.9,18.7,14.1,0.99,0.58,0.54,0.33,0.51,2.71,0.19,1.12,-1.75,1.1,0.2,1.8
67,Tevin Hammond,2014,UAPB,29,35.9,13.2,9.8,0.81,0.54,0.47,0.54,0.53,4.79,0.49,1.24,-1.82,2.7,0.1,2.9
68,Sean Armand,2014,Iona,33,35.9,17.5,11.8,1.08,0.64,0.61,0.33,0.56,4.09,0.35,1.69,0.79,1.2,0.3,2.8
69,T.J. Bray,2014,Princeton,25,35.8,18.1,10.9,1.17,0.68,0.62,0.51,0.44,5.20,0.48,2.89,4.82,1.3,0.2,2.0
70,Tyler Ennis,2014,Syracuse,34,35.7,12.9,10.6,0.89,0.52,0.45,0.41,0.24,5.50,0.52,3.22,6.03,2.1,0.2,2.0
71,Lawrence Alexander,2014,North Dakota St,30,35.7,11.2,8.5,0.91,0.57,0.50,0.37,0.36,2.53,0.30,1.13,-1.60,0.9,0.2,2.2
72,J.J. Mann,2014,Belmont,35,35.7,18.5,13.3,1.07,0.61,0.55,0.33,0.48,2.46,0.18,1.41,-0.28,2.1,0.1,1.4
73,Chad Frazier,2014,UAB,29,35.7,17.9,13.9,0.84,0.53,0.46,0.49,0.42,3.97,0.28,0.99,-3.65,1.1,0.3,2.0
74,Trey Sumler,2014,WCU,30,35.7,16.3,12.8,0.92,0.54,0.47,0.41,0.40,4.30,0.34,1.90,1.65,1.1,0.0,2.4
75,Xavier Munford,2014,Rhode Island,31,35.6,16.9,14.2,0.88,0.52,0.48,0.34,0.42,2.35,0.17,0.87,-3.16,1.1,0.4,2.0
76,Nik Stauskas,2014,Michigan,36,35.6,17.5,10.9,1.12,0.65,0.59,0.52,0.53,3.28,0.30,1.76,0.97,0.6,0.3,1.3
77,Jerian Grant,2014,Notre Dame,12,35.6,19.0,11.6,1.15,0.66,0.59,0.53,0.35,6.17,0.53,3.36,6.66,2.0,0.3,2.0
78,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,16.8,1.00,0.57,0.52,0.29,0.10,1.55,0.09,0.68,-3.61,0.8,1.6,2.1
79,Marcus Paige,2014,UNC,34,35.5,17.5,12.8,1.03,0.60,0.54,0.34,0.51,4.21,0.33,1.96,1.75,1.5,0.2,2.0
80,D'Vauntes Smith-Rivera,2014,Georgetown,33,35.5,17.6,12.1,1.06,0.60,0.53,0.45,0.42,2.73,0.23,1.58,0.26,1.2,0.2,1.9
81,Julian Washburn,2014,UTEP,32,35.5,13.6,11.5,0.94,0.53,0.49,0.25,0.35,2.56,0.22,1.82,0.87,1.0,0.4,1.5
82,Chris Fouch,2014,Drexel,31,35.5,18.6,15.9,0.96,0.52,0.47,0.28,0.48,2.00,0.13,1.59,0.22,0.9,0.1,2.8
83,Riley Grabau,2014,Wyoming,31,35.5,10.3,6.6,1.09,0.65,0.58,0.46,0.75,2.13,0.32,1.57,0.20,0.4,0.0,2.9
84,Parker Wentz,2014,Abilene Christian,21,35.5,12.3,8.4,0.99,0.62,0.56,0.40,0.55,2.43,0.29,1.04,-2.03,1.3,0.0,2.5
85,Walt Lemon,2014,Bradley,32,35.5,18.0,15.5,0.83,0.50,0.45,0.34,0.20,3.88,0.25,1.08,-2.97,2.4,0.1,2.4
86,Mikh McKinney,2014,Sacramento St,28,35.5,16.8,12.3,0.99,0.58,0.52,0.40,0.31,4.64,0.38,2.00,2.28,1.3,0.2,2.4
87,Tre Bussey,2014,Ga Southern,31,35.5,15.5,12.6,0.95,0.54,0.50,0.33,0.33,1.90,0.15,1.20,-0.88,0.9,0.1,1.2
88,Angelo Warner,2014,Morehead St,32,35.4,17.5,12.0,0.97,0.59,0.51,0.54,0.41,2.91,0.24,1.08,-2.01,1.8,0.3,2.9
89,Jamel Waters,2014,Alabama St,29,35.4,14.8,12.2,0.84,0.50,0.43,0.46,0.26,5.66,0.46,2.34,3.78,1.8,0.0,2.2
90,Jahii Carson,2014,Arizona St,33,35.4,18.6,14.8,0.86,0.53,0.47,0.45,0.19,4.64,0.31,1.32,-1.16,0.7,0.1,2.2
91,Marvelle Harris,2014,Fresno St,37,35.4,14.6,11.1,0.96,0.54,0.48,0.47,0.36,1.95,0.17,1.24,-0.78,1.1,0.3,2.4
92,Larry Nance,2014,Wyoming,24,35.4,15.6,10.5,1.06,0.61,0.56,0.49,0.14,1.63,0.15,1.00,-1.69,1.4,2.3,2.8
93,T.J. Warren,2014,N.C. State,35,35.4,24.9,18.6,1.03,0.58,0.55,0.35,0.18,1.14,0.06,0.48,-4.67,1.8,0.6,2.8
94,Juwan Howard,2014,Detroit,30,35.4,18.0,16.3,0.89,0.50,0.45,0.23,0.29,2.23,0.14,1.10,-1.52,1.0,0.5,2.4
95,Ron Curry,2014,James Madison,30,35.4,12.1,9.9,0.86,0.51,0.45,0.47,0.41,3.37,0.34,1.91,1.39,1.1,0.2,2.3
96,Rion Brown,2014,Miami FL,33,35.3,15.5,12.2,0.98,0.55,0.51,0.34,0.49,2.30,0.19,1.49,-0.03,0.8,0.1,1.9
97,Keifer Sykes,2014,Green Bay,27,35.3,20.7,14.3,1.01,0.58,0.50,0.56,0.24,4.96,0.35,2.16,2.84,1.3,0.0,1.8
98,Markel Brown,2014,Oklahoma St,34,35.3,17.2,11.8,1.05,0.60,0.54,0.48,0.36,2.91,0.25,1.80,0.88,1.0,1.0,2.5
99,Jesse Reed,2014,American,31,35.3,13.8,9.6,1.07,0.63,0.60,0.30,0.44,1.68,0.17,0.91,-2.23,1.2,0.5,2.6
100,Kevin Hardy,2014,McNeese St,29,35.3,10.8,8.7,0.82,0.52,0.48,0.42,0.13,4.38,0.50,1.69,0.92,2.1,0.9,3.0
101,Kendall Williams,2014,New Mexico,34,35.3,16.0,10.3,1.02,0.60,0.52,0.65,0.46,4.94,0.48,2.47,3.74,1.6,0.1,1.8
102,Semaj Christon,2014,Xavier,34,35.3,17.0,12.4,0.92,0.55,0.50,0.56,0.12,4.18,0.34,1.60,0.48,1.3,0.2,2.1
103,Chaz Williams,2014,Massachusetts,34,35.3,15.8,12.2,0.86,0.54,0.48,0.44,0.38,7.00,0.57,2.02,3.14,1.5,0.2,2.9
104,Spencer Parker,2014,Bowling Green,31,35.3,12.4,8.8,0.83,0.55,0.49,0.61,0.18,1.13,0.13,0.34,-7.26,0.7,0.4,2.7
105,Mackey McKnight,2014,Lehigh,32,35.3,13.5,11.1,0.84,0.52,0.46,0.41,0.35,6.00,0.54,2.29,3.96,1.3,0.1,2.3
106,Max Yon,2014,Air Force,28,35.3,13.1,9.8,0.90,0.56,0.49,0.48,0.41,2.39,0.25,0.97,-2.52,0.6,0.1,2.0
107,Tim Douglas,2014,Portland St,30,35.2,11.5,10.7,0.80,0.48,0.44,0.25,0.41,3.10,0.29,1.29,-0.96,0.9,0.0,1.8
108,Josh Huestis,2014,Stanford,36,35.2,11.2,9.6,0.91,0.51,0.49,0.29,0.22,1.19,0.12,1.00,-1.13,0.6,1.9,2.1
109,Chris Hansen,2014,Idaho St,27,35.1,17.1,12.4,1.02,0.59,0.54,0.38,0.56,1.85,0.15,0.98,-1.93,1.0,0.1,2.1
110,Brandon Edwards,2014,Texas Arlington,30,35.1,16.2,10.5,1.11,0.63,0.57,0.52,0.34,0.80,0.08,0.56,-2.44,0.7,1.6,2.8
111,Shabazz Napier,2014,Connecticut,40,35.1,18.0,12.4,0.99,0.60,0.52,0.48,0.43,4.88,0.39,1.71,1.16,1.8,0.3,2.1
112,Kevin Pangos,2014,Gonzaga,35,35.1,14.3,10.3,1.03,0.60,0.53,0.37,0.55,3.46,0.34,2.02,1.67,1.0,0.0,1.9
113,Jordan Clarkson,2014,Missouri,35,35.1,17.5,13.4,0.93,0.55,0.48,0.42,0.24,3.37,0.25,1.27,-1.18,1.1,0.2,2.2
114,Chasson Randle,2014,Stanford,36,35.1,18.8,12.8,1.02,0.60,0.55,0.48,0.38,2.14,0.17,0.88,-2.89,1.0,0.1,2.6
115,Charles Cooke,2014,James Madison,30,35.1,14.3,10.4,0.88,0.54,0.46,0.62,0.30,1.70,0.16,0.69,-3.91,1.4,0.4,2.3
116,Kyan Anderson,2014,TCU,30,35.1,17.0,11.0,1.00,0.62,0.53,0.56,0.32,4.33,0.39,1.46,-0.22,1.4,0.0,1.7
117,Kyle Hittle,2014,Incarnate Word,15,35.1,13.8,10.3,1.01,0.58,0.55,0.35,0.50,1.60,0.15,1.09,-1.07,0.7,0.1,2.3
118,Michael Perez,2014,Nevada,32,35.1,11.5,10.4,0.87,0.50,0.47,0.22,0.51,3.06,0.29,1.85,1.13,0.5,0.2,2.0
119,Peter Hooley,2014,Albany,33,35.1,15.5,10.9,0.99,0.58,0.50,0.51,0.51,2.64,0.24,1.30,-0.82,0.8,0.0,1.5
120,Chris Perez,2014,Canisius,33,35.1,13.0,10.6,0.89,0.53,0.48,0.35,0.20,1.76,0.17,0.85,-2.48,0.8,0.0,2.3
121,Nimrod Hilliard,2014,Lamar,29,35.0,14.2,11.2,0.90,0.55,0.50,0.35,0.36,4.86,0.43,1.83,1.60,1.2,0.3,2.0
122,Devin Wilson,2014,Virginia Tech,30,35.0,9.5,6.6,0.75,0.51,0.41,0.92,0.23,4.67,0.71,1.59,0.53,0.8,0.2,2.4
123,Lamont Middleton,2014,NC A&T,31,35.0,17.2,13.4,0.83,0.49,0.38,0.67,0.39,2.03,0.15,0.72,-4.19,1.0,0.1,2.4
124,Tim Frazier,2014,Penn St,35,35.0,14.9,11.0,0.89,0.55,0.46,0.55,0.22,5.26,0.48,1.94,2.28,1.5,0.2,2.6
125,Jordan Loveridge,2014,Utah,30,35.0,14.0,11.8,0.88,0.51,0.46,0.34,0.38,2.27,0.19,1.11,-1.50,0.6,0.4,1.9
126,Tim Frazier,2014,Penn St,35,35.0,14.9,11.0,0.89,0.55,0.46,0.55,0.22,5.26,0.48,1.94,2.28,1.5,0.2,2.6
127,Michael Murray,2014,Coppin St,28,35.0,14.6,12.8,0.85,0.49,0.45,0.36,0.32,1.14,0.09,0.57,-3.46,1.1,0.6,2.2
128,Madarious Gibbs,2014,Texas Southern,34,34.9,9.4,6.5,0.85,0.58,0.55,0.54,0.23,5.15,0.79,1.82,1.71,1.0,0.1,2.7
129,Jeremy Ingram,2014,NCCU,32,34.9,21.1,14.3,1.02,0.58,0.51,0.59,0.38,1.19,0.08,0.57,-3.87,1.5,0.6,2.7
130,Julysses Nobles,2014,Jackson St,31,34.9,15.6,12.6,0.82,0.50,0.44,0.52,0.30,3.61,0.29,1.14,-2.12,1.4,0.1,2.5
131,Matthew Wright,2014,St. Bonaventure,32,34.9,16.3,12.5,0.92,0.56,0.49,0.36,0.47,3.16,0.25,1.12,-1.98,1.1,0.1,2.1
132,Stephen Maxwell,2014,CSUN,33,34.9,17.2,11.2,1.02,0.61,0.55,0.58,0.00,0.61,0.05,0.26,-5.48,0.8,0.1,2.5
133,C.J. Wilcox,2014,Washington,32,34.9,18.3,13.6,1.07,0.60,0.56,0.27,0.53,2.53,0.19,1.50,0.00,1.0,1.0,2.3
134,Jeffery Moss,2014,Murray St,32,34.9,13.1,10.0,1.01,0.57,0.52,0.34,0.45,2.22,0.22,1.78,0.64,0.5,0.3,2.1
135,Parker Kelly,2014,Eastern Wash.,29,34.9,9.9,7.4,1.01,0.58,0.52,0.33,0.66,1.28,0.17,1.09,-0.88,0.7,0.2,2.9
136,Tymell Murphy,2014,FIU,28,34.8,17.2,11.0,1.04,0.64,0.61,0.51,0.15,2.18,0.20,0.77,-3.91,2.0,1.4,2.9
137,Brandon Young,2014,DePaul,32,34.8,16.3,12.8,0.85,0.52,0.47,0.49,0.28,3.53,0.27,1.14,-2.10,1.8,0.3,1.9
138,Taylor Braun,2014,North Dakota St,30,34.8,18.0,11.5,1.04,0.61,0.52,0.66,0.28,3.73,0.32,1.84,1.37,1.5,0.2,2.3
139,Dai-Jon Parker,2014,Vanderbilt,30,34.8,8.5,7.3,0.83,0.54,0.51,0.21,0.55,3.13,0.43,1.38,-0.53,0.8,0.3,2.2
140,Reggie Dillard,2014,Presbyterian,28,34.8,11.8,10.3,0.78,0.50,0.47,0.34,0.35,3.46,0.34,1.11,-2.30,0.9,0.1,2.3
141,Dylon Cormier,2014,Loyola MD,20,34.8,21.2,15.2,0.96,0.55,0.49,0.61,0.21,1.85,0.12,0.88,-2.54,2.3,0.3,2.6
142,Kyle Anderson,2014,Delaware,35,34.7,11.0,9.1,1.02,0.56,0.53,0.20,0.71,0.91,0.10,1.10,-0.59,0.8,0.3,2.6
143,Siyani Chambers,2014,Harvard,33,34.7,11.2,8.7,0.86,0.54,0.48,0.46,0.48,4.42,0.51,1.92,1.92,1.3,0.0,1.1
144,Byron Wesley,2014,USC,29,34.7,17.9,13.6,0.96,0.55,0.50,0.44,0.17,2.24,0.17,1.10,-1.47,0.9,0.3,1.8
145,Pendarvis Williams,2014,Norfolk St,31,34.7,14.3,10.6,1.02,0.59,0.54,0.32,0.46,2.48,0.23,1.51,0.03,1.5,0.3,2.5
146,Steve McWhorter,2014,Milwaukee,34,34.7,8.1,7.1,0.76,0.49,0.44,0.39,0.37,4.09,0.58,1.90,1.64,1.5,0.4,3.1
147,Marquis Wright,2014,Siena,38,34.7,8.7,7.5,0.72,0.49,0.43,0.42,0.13,5.24,0.70,1.72,1.25,1.7,0.3,2.5
148,Ben Brust,2014,Wisconsin,38,34.7,12.8,9.8,1.10,0.59,0.55,0.24,0.66,1.32,0.13,1.85,0.51,0.8,0.1,0.9
149,Jordan Gregory,2014,Montana,28,34.7,13.6,9.6,1.07,0.61,0.55,0.37,0.59,1.96,0.20,1.57,0.19,0.6,0.0,1.5
150,Ty Greene,2014,USC Upstate,24,34.7,13.9,10.9,0.98,0.54,0.47,0.39,0.53,3.54,0.33,3.15,3.58,1.0,0.2,2.0
151,Stephen Madison,2014,Idaho,33,34.7,20.2,13.4,1.00,0.59,0.52,0.61,0.27,2.42,0.18,0.89,-3.18,1.0,0.5,3.0
152,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,13.7,1.04,0.62,0.55,0.61,0.35,3.73,0.27,1.27,-1.21,2.7,1.3,2.5
153,Pablo Bertone,2014,Fla Atlantic,28,34.6,19.3,15.8,0.92,0.54,0.50,0.30,0.33,2.14,0.14,0.75,-4.19,1.3,0.1,2.6
154,Tyler Haws,2014,BYU,33,34.6,23.2,16.5,1.05,0.59,0.50,0.47,0.18,1.48,0.09,0.78,-2.41,1.0,0.3,2.3
155,Dion Nesmith,2014,Hofstra,30,34.6,13.3,11.4,0.83,0.52,0.48,0.30,0.45,4.20,0.37,1.40,-0.59,0.8,0.0,3.3
156,Bryn Forbes,2014,Cleveland St.,30,34.6,15.2,10.9,1.04,0.59,0.54,0.38,0.54,1.57,0.14,1.00,-1.56,0.8,0.0,1.6
157,Emanuel Chapman,2014,NCCU,32,34.6,6.9,5.9,0.77,0.53,0.49,0.23,0.34,6.22,1.05,2.58,5.22,2.1,0.3,1.9
158,Ryan Harrow,2014,Georgia St,32,34.6,18.1,15.1,0.95,0.53,0.47,0.31,0.21,4.19,0.28,2.58,3.42,1.3,0.0,1.3
159,Cedrick Lindsay,2014,Richmond,21,34.6,18.3,13.1,0.95,0.55,0.48,0.60,0.26,4.05,0.31,1.85,1.51,1.8,0.0,2.4
160,Michael Williams,2014,CSUF,31,34.6,17.4,14.2,0.93,0.54,0.50,0.32,0.45,2.45,0.17,1.13,-1.52,0.9,0.2,2.4
161,Raymond Taylor,2014,FIU,5,34.6,13.2,11.6,0.82,0.48,0.42,0.40,0.33,6.00,0.52,2.73,5.17,1.0,0.0,2.2
162,Mike Caffey,2014,LBSU,30,34.6,15.7,13.8,0.82,0.49,0.45,0.35,0.32,4.30,0.31,1.40,-0.58,1.4,0.1,2.1
163,Jelani Hewitt,2014,Ga Southern,31,34.5,18.9,15.3,0.90,0.53,0.47,0.35,0.45,2.90,0.19,0.96,-3.19,2.0,0.2,2.3
164,Khalid Hart,2014,Marist,30,34.5,15.0,10.6,0.97,0.59,0.53,0.45,0.37,2.50,0.24,1.01,-2.29,1.4,0.0,2.4
165,Anthony Stitt,2014,Col Of Charleston,31,34.5,9.9,9.9,0.78,0.46,0.44,0.22,0.50,3.03,0.31,1.77,0.97,1.0,0.1,1.9
166,Chavaughn Lewis,2014,Marist,30,34.5,17.5,15.0,0.82,0.49,0.43,0.42,0.20,2.90,0.19,0.90,-3.72,2.0,0.4,2.9
167,David Brown,2014,Western Mich,32,34.5,19.4,13.3,0.97,0.58,0.50,0.60,0.58,1.84,0.14,0.66,-4.52,1.4,0.2,2.9
168,D.J. Newbill,2014,Penn St,35,34.5,17.9,13.8,0.96,0.56,0.50,0.39,0.31,1.66,0.12,0.77,-3.04,0.8,0.3,2.9
