,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
18,Paris Gulley,2013,Milwaukee,25,37.2,14.5,12.9,0.88,0.50,0.45,0.28,0.45,1.44,0.11,0.77,-2.48,0.7,0.0,1.8
19,Jahii Carson,2013,Arizona St,35,37.2,18.5,13.9,0.90,0.56,0.51,0.42,0.21,4.97,0.36,1.40,-0.60,1.2,0.1,2.5
20,DeAndre Kane,2013,Marshall,27,37.2,15.1,13.5,0.72,0.47,0.44,0.45,0.34,6.89,0.51,1.62,0.85,1.8,0.2,2.8
21,Matt Hunter,2013,CCSU,30,37.2,15.7,14.2,0.80,0.49,0.44,0.31,0.28,2.60,0.18,0.76,-4.17,2.6,0.9,2.6
22,Isaiah Canaan,2013,Murray St,29,37.1,22.4,16.5,0.98,0.58,0.52,0.38,0.51,4.28,0.26,1.29,-1.22,1.6,0.1,2.0
23,Raijon Kelly,2013,Samford,31,37.1,14.2,12.2,0.85,0.53,0.49,0.23,0.39,4.74,0.39,1.52,0.09,0.8,0.0,2.4
24,O.D. Anosike,2013,Siena,32,37.1,13.3,9.9,0.85,0.53,0.50,0.61,0.01,1.59,0.16,0.60,-4.43,0.9,0.8,2.8
25,Greg Gantt,2013,Fla Atlantic,31,37.0,21.2,17.1,0.97,0.55,0.51,0.29,0.40,1.32,0.08,0.53,-4.32,0.8,0.1,1.5
26,Jarvis Jones,2013,ETSU,25,36.8,16.0,15.1,0.82,0.48,0.45,0.22,0.40,2.60,0.17,0.92,-3.00,1.8,0.1,2.0
27,Matthew Dellavedova,2013,St Mary's,35,36.8,15.5,12.1,0.91,0.56,0.49,0.35,0.54,6.40,0.53,2.26,4.00,1.0,0.1,1.8
28,Warren Niles,2013,Oral Roberts,34,36.8,18.6,14.6,0.99,0.56,0.52,0.31,0.47,1.59,0.11,0.81,-2.45,1.2,0.2,2.0
29,Ryan Woods,2013,NJIT,24,36.8,14.8,12.1,0.98,0.55,0.51,0.24,0.63,1.46,0.12,0.92,-1.61,1.1,0.6,1.8
30,Jimmy Gray,2013,Binghamton,29,36.8,10.3,10.0,0.75,0.49,0.47,0.10,0.69,3.17,0.32,0.96,-3.23,1.4,0.1,2.0
31,Matt Sullivan,2013,Brown,27,36.7,14.0,10.9,0.93,0.54,0.49,0.41,0.51,2.22,0.20,1.20,-1.04,1.7,0.1,2.7
32,Lamont Jones,2013,Iona,34,36.6,22.6,16.5,0.96,0.57,0.49,0.44,0.32,3.41,0.21,1.02,-2.76,1.2,0.1,2.1
33,Patrick Miller,2013,Tennessee St,31,36.6,15.3,11.3,0.87,0.56,0.48,0.51,0.35,5.68,0.50,1.63,0.79,1.7,0.3,2.9
34,Kendrick Perry,2013,Youngstown St,27,36.6,17.7,12.2,1.01,0.59,0.51,0.53,0.38,3.74,0.31,1.77,1.02,1.8,0.5,3.0
35,Erick Green,2013,Virginia Tech,32,36.6,25.0,17.2,1.06,0.60,0.53,0.49,0.29,3.78,0.22,1.75,0.97,1.3,0.2,1.4
36,Johnathan Jordan,2013,TAMUCC,29,36.6,12.8,10.2,0.81,0.50,0.43,0.56,0.13,5.52,0.54,1.95,2.42,1.4,0.1,2.5
37,Marcus Thornton,2013,William & Mary,29,36.6,19.0,13.7,1.00,0.60,0.56,0.33,0.52,2.79,0.20,0.91,-3.43,0.9,0.5,1.5
38,D.J. Newbill,2013,Penn St,31,36.5,16.3,13.9,0.78,0.49,0.43,0.45,0.17,4.03,0.29,1.04,-3.32,1.2,0.3,2.9
39,Chandler Rhoads,2013,New Hampshire,28,36.5,10.9,10.9,0.70,0.42,0.38,0.44,0.37,3.36,0.31,1.45,-0.24,1.5,0.1,1.9
40,Jason Brickman,2013,Long Island,34,36.5,9.5,6.4,0.82,0.63,0.58,0.41,0.55,8.50,1.34,2.16,4.44,1.0,0.0,0.9
41,Jerrelle Benimon,2013,Towson,30,36.5,17.4,11.6,0.92,0.59,0.56,0.58,0.14,2.53,0.22,0.65,-6.10,0.7,2.0,2.8
42,Nick Russell,2013,SMU,31,36.5,14.1,13.8,0.74,0.47,0.44,0.21,0.19,4.19,0.30,1.07,-3.14,1.5,0.3,1.9
43,Preston Medlin,2013,Utah St,15,36.5,16.1,10.7,1.07,0.63,0.57,0.46,0.50,3.27,0.30,1.75,0.90,1.1,0.1,1.0
44,Demitrius Conger,2013,St. Bonaventure,29,36.4,14.3,9.6,1.00,0.61,0.53,0.50,0.38,3.17,0.33,1.33,-0.71,0.9,0.6,2.4
45,Malcolm McMillan,2013,CCSU,30,36.4,8.2,6.6,0.87,0.52,0.47,0.42,0.28,3.53,0.53,2.52,2.44,1.5,0.3,2.5
46,Shane Larkin,2013,Miami FL,36,36.4,14.5,10.6,1.00,0.61,0.57,0.29,0.45,4.56,0.43,2.00,2.15,2.0,0.1,1.6
47,Ceola Clark,2013,Western Ill,28,36.4,12.7,9.0,1.00,0.60,0.55,0.39,0.62,3.93,0.44,2.04,2.16,1.8,0.1,1.6
48,Devonta White,2013,Georgia St,30,36.4,14.7,11.7,0.86,0.53,0.48,0.41,0.35,3.90,0.33,1.29,-1.23,1.6,0.0,1.7
49,Antoine Mason,2013,Niagara,29,36.3,18.7,13.1,0.98,0.57,0.49,0.58,0.29,1.48,0.11,0.67,-3.21,1.1,0.2,2.4
50,Ryan Boatright,2013,Connecticut,30,36.3,15.4,11.7,0.90,0.55,0.49,0.42,0.37,4.37,0.37,1.47,-0.16,1.5,0.1,1.5
51,Jerian Grant,2013,Notre Dame,35,36.3,13.3,11.0,0.84,0.52,0.47,0.36,0.39,5.54,0.51,1.94,2.45,1.3,0.2,1.8
52,Sean Armand,2013,Iona,34,36.3,16.6,12.8,1.02,0.59,0.56,0.23,0.63,3.03,0.24,1.49,-0.03,1.2,0.5,3.0
53,Mike Powell,2013,Rhode Island,29,36.2,8.9,8.7,0.68,0.43,0.36,0.42,0.40,3.90,0.45,1.49,-0.07,1.0,0.0,2.1
54,Michael Hale,2013,UTSA,30,36.2,15.6,12.4,0.89,0.54,0.48,0.40,0.45,3.83,0.31,1.40,-0.50,1.5,0.0,2.4
55,Daniel Munoz,2013,American,30,36.2,10.3,9.6,0.76,0.48,0.41,0.29,0.37,3.57,0.37,1.37,-0.68,0.6,0.1,1.9
56,Brian Williams,2013,Jacksonville St,26,36.2,13.2,12.2,0.83,0.49,0.48,0.22,0.42,4.12,0.34,1.67,0.81,1.5,0.2,1.4
57,Allen Crabbe,2013,Cal,33,36.2,18.4,14.2,0.98,0.57,0.53,0.30,0.39,2.64,0.19,1.05,-2.08,1.1,0.7,2.1
58,Glenn Cosey,2013,EKU,27,36.2,15.3,11.7,1.03,0.58,0.53,0.30,0.59,3.22,0.28,2.35,2.18,1.7,0.0,1.8
59,John Schoof,2013,American,30,36.2,9.6,6.7,1.04,0.66,0.62,0.19,0.68,2.50,0.37,1.36,-0.51,0.4,0.1,2.2
60,Jordan Aaron,2013,Milwaukee,30,36.1,13.9,12.7,0.76,0.49,0.44,0.25,0.47,3.97,0.31,1.03,-3.31,1.3,0.0,2.7
61,Adrien Coleman,2013,Bethune Cookman,32,36.0,17.7,12.8,0.90,0.55,0.54,0.60,0.08,2.59,0.20,0.87,-3.39,1.3,0.4,2.5
62,Michael Murray,2013,Coppin St,30,36.0,12.3,11.5,0.81,0.48,0.44,0.28,0.26,1.23,0.11,0.62,-3.14,1.1,0.4,2.7
63,Justin Crosgile,2013,Eastern Wash.,12,36.0,14.7,13.3,0.80,0.50,0.47,0.23,0.63,5.50,0.41,1.61,0.67,1.7,0.0,0.8
64,Khalif Toombs,2013,SCSU,28,36.0,12.0,10.7,0.75,0.48,0.42,0.39,0.44,5.29,0.49,1.68,1.06,1.5,0.0,2.8
65,Zach Allmon,2013,Cal Poly,1,36.0,3.0,14.0,0.18,0.10,0.07,0.14,0.00,1.00,0.07,0.50,-4.07,2.0,0.0,2.0
66,Manny Atkins,2013,Georgia St,30,36.0,14.1,11.3,0.92,0.55,0.50,0.32,0.38,2.20,0.19,1.02,-2.01,1.5,0.3,2.3
67,Blake Allen,2013,Youngstown St,31,36.0,12.4,11.5,0.91,0.51,0.49,0.14,0.67,2.84,0.25,2.10,1.46,0.7,0.1,1.4
68,Jonathan Lee,2013,Northeastern,25,35.9,13.6,10.4,0.87,0.53,0.46,0.50,0.29,3.88,0.37,1.54,0.19,1.7,0.0,1.9
69,Anthony Collins,2013,South Florida,30,35.9,8.6,7.8,0.72,0.48,0.41,0.36,0.10,6.47,0.83,2.37,4.83,1.5,0.2,2.2
70,Brandon Fortenberry,2013,Southeastern LA,29,35.9,15.0,12.1,0.91,0.53,0.47,0.40,0.39,2.66,0.22,1.35,-0.54,0.9,0.2,1.9
71,Nathan Healy,2013,Appalachian St.,29,35.8,14.5,11.4,1.01,0.58,0.55,0.23,0.40,1.38,0.12,0.82,-2.09,1.9,1.5,2.7
72,Delbert Love,2013,Kennesaw St,30,35.8,12.2,11.3,0.78,0.48,0.43,0.29,0.52,2.80,0.25,1.05,-2.28,1.5,0.1,2.2
73,Frankie Dobbs,2013,Bryant,30,35.8,13.4,9.4,0.95,0.59,0.52,0.49,0.56,5.27,0.56,2.16,2.96,1.2,0.1,1.8
74,Josh Davis,2013,Tulane,35,35.7,17.6,12.0,0.94,0.57,0.49,0.67,0.00,1.69,0.14,0.62,-4.50,0.8,0.8,2.5
75,Jason Calliste,2013,Detroit,31,35.7,14.6,10.5,0.96,0.57,0.49,0.49,0.58,3.29,0.31,1.55,0.17,1.4,0.1,2.0
76,Jordan Reed,2013,Binghamton,27,35.7,16.5,15.2,0.74,0.45,0.39,0.45,0.12,1.44,0.10,0.41,-7.12,0.9,0.6,2.3
77,Frantz Massenat,2013,Drexel,32,35.7,14.9,12.5,0.85,0.50,0.43,0.40,0.37,4.22,0.34,1.75,1.23,0.8,0.4,2.7
78,Langston Galloway,2013,St Joseph's,32,35.7,13.8,11.3,0.98,0.56,0.52,0.22,0.56,2.25,0.20,1.53,0.09,1.4,0.3,2.3
79,Kris Davis,2013,SIU Edwardsville,25,35.7,11.8,11.0,0.81,0.49,0.47,0.21,0.41,3.64,0.33,1.54,0.19,1.1,0.1,1.4
80,Bandja Sy,2013,New Mexico St,34,35.7,11.9,10.3,0.82,0.50,0.45,0.36,0.27,1.41,0.14,0.59,-4.08,0.7,0.6,1.6
81,Keith Clanton,2013,UCF,30,35.7,15.1,10.4,0.92,0.58,0.55,0.56,0.18,2.43,0.23,0.78,-4.10,1.3,2.0,2.7
82,Elfrid Payton,2013,La Lafayette,32,35.7,16.0,12.1,0.86,0.54,0.49,0.53,0.13,5.47,0.45,1.65,0.87,2.4,0.7,2.3
83,Joe Rahon,2013,Boston College,33,35.6,10.1,8.0,0.87,0.54,0.50,0.39,0.54,3.73,0.47,1.81,1.23,1.0,0.1,1.5
84,Mike DiNunno,2013,EKU,33,35.6,15.0,11.5,0.95,0.58,0.54,0.27,0.61,4.33,0.38,1.61,0.55,1.9,0.0,2.4
85,Justin Cobbs,2013,Cal,33,35.6,15.1,11.6,0.89,0.55,0.48,0.39,0.21,4.79,0.41,1.63,0.70,1.1,0.2,1.8
86,Elston Turner,2013,Texas A&M,33,35.6,17.5,14.6,0.97,0.55,0.50,0.23,0.43,2.33,0.16,1.31,-0.70,1.1,0.2,1.2
87,Kevin Hardy,2013,McNeese St,28,35.6,9.9,9.3,0.77,0.47,0.46,0.32,0.13,4.36,0.47,2.07,2.24,2.3,1.1,2.4
88,Jeremy Crutcher,2013,Alabama A&M,27,35.6,12.4,10.3,0.80,0.51,0.48,0.42,0.38,4.63,0.45,1.56,0.34,0.9,0.0,2.2
89,T.J. Bray,2013,Princeton,27,35.6,10.2,7.7,0.95,0.58,0.53,0.33,0.54,3.63,0.47,2.13,2.20,1.9,0.0,1.7
90,Omar Strong,2013,Texas Southern,31,35.5,17.0,13.8,0.97,0.56,0.52,0.22,0.77,2.10,0.15,0.97,-2.17,0.9,0.0,2.1
91,Dylan Talley,2013,Nebraska,33,35.5,13.7,13.1,0.81,0.47,0.43,0.25,0.34,2.45,0.19,1.14,-1.54,0.9,0.2,2.2
92,Taylor Smith,2013,Stephen F. Austin,28,35.5,16.0,9.7,1.12,0.66,0.69,0.56,0.00,1.79,0.18,0.96,-1.99,1.0,2.8,2.4
93,Maurice Kemp,2013,ECU,31,35.5,19.1,13.3,1.02,0.58,0.51,0.55,0.11,2.26,0.17,1.15,-1.23,1.6,1.1,2.4
94,Larry Drew,2013,UCLA,35,35.5,7.5,6.6,0.77,0.52,0.51,0.20,0.29,7.31,1.11,2.98,6.46,1.4,0.2,1.7
95,Tahj Tate,2013,Delaware St,30,35.5,12.6,11.5,0.78,0.48,0.44,0.30,0.31,2.23,0.19,0.76,-4.36,1.4,0.2,1.7
96,Xavier Munford,2013,Rhode Island,29,35.4,17.4,14.7,0.88,0.52,0.47,0.33,0.46,1.93,0.13,0.73,-4.02,1.0,0.3,2.4
97,Trey Burke,2013,Michigan,38,35.4,18.6,14.3,1.00,0.57,0.53,0.30,0.36,6.63,0.46,3.11,6.66,1.6,0.5,1.9
98,Otto Porter,2013,Georgetown,31,35.4,16.2,11.3,1.05,0.60,0.54,0.45,0.29,2.71,0.24,1.79,0.87,1.8,0.9,2.0
99,Deshaun Thomas,2013,Ohio St,37,35.4,19.8,15.8,1.02,0.56,0.51,0.29,0.36,1.30,0.08,0.92,-1.57,0.5,0.3,1.5
100,Phil Gaetano,2013,Sacred Heart,28,35.4,4.8,4.3,0.57,0.49,0.43,0.31,0.57,7.93,1.83,2.29,4.93,0.9,0.0,1.9
101,Brock Motum,2013,Washington St,32,35.3,18.7,14.8,0.94,0.55,0.50,0.34,0.28,1.09,0.07,0.45,-5.02,0.6,0.8,2.3
102,Ricky Tarrant,2013,Tulane,35,35.3,15.8,11.9,0.90,0.54,0.46,0.50,0.53,3.57,0.30,1.36,-0.71,1.3,0.1,2.4
103,Laurent Rivard,2013,Harvard,29,35.3,10.3,7.2,1.15,0.63,0.59,0.31,0.93,0.76,0.11,1.10,-0.54,1.0,0.0,2.7
104,Chaz Williams,2013,Massachusetts,33,35.3,15.5,11.6,0.87,0.56,0.49,0.45,0.34,7.30,0.63,2.10,3.65,2.0,0.2,2.9
105,Carrick Felix,2013,Arizona St,35,35.3,14.6,10.8,1.00,0.59,0.57,0.32,0.37,1.63,0.15,0.81,-2.53,1.4,1.1,3.0
106,Tamir Jackson,2013,Rice,29,35.3,18.1,16.6,0.83,0.48,0.44,0.30,0.34,2.59,0.16,0.93,-3.15,1.3,0.1,2.6
107,Derick Beltran,2013,Southern,30,35.3,15.9,13.1,0.94,0.53,0.48,0.32,0.54,1.47,0.11,0.83,-2.27,1.2,0.5,1.6
108,George Beamon,2013,Manhattan,4,35.3,16.8,12.0,0.93,0.56,0.49,0.54,0.31,1.25,0.10,0.45,-5.72,2.3,0.0,1.5
109,Devin Price,2013,Marist,25,35.2,13.7,11.6,0.86,0.51,0.44,0.36,0.54,2.00,0.17,0.91,-2.39,1.0,0.1,1.7
110,Isaiah Sykes,2013,UCF,30,35.2,16.4,12.8,0.84,0.53,0.49,0.47,0.13,4.73,0.37,1.33,-1.15,2.2,0.4,2.3
111,Tim Williams,2013,Samford,31,35.2,14.2,10.3,1.01,0.58,0.54,0.44,0.00,0.81,0.08,0.53,-2.99,1.5,1.0,2.2
112,Dontae Cannon,2013,McNeese St,28,35.2,11.8,10.8,0.80,0.47,0.41,0.36,0.30,2.93,0.27,1.44,-0.24,1.2,0.1,1.7
113,Michael Carter-Williams,2013,Syracuse,40,35.2,11.9,9.9,0.76,0.50,0.44,0.47,0.30,7.30,0.74,2.15,4.20,2.8,0.5,2.3
114,Travis Betran,2013,Austin Peay,29,35.2,17.2,13.5,0.96,0.57,0.52,0.27,0.49,2.72,0.20,1.04,-2.17,1.2,0.2,1.6
115,Jordon Crawford,2013,Bowling Green,30,35.2,14.9,14.6,0.77,0.48,0.45,0.15,0.37,4.37,0.30,1.18,-2.31,1.7,0.0,2.2
116,Chavaughn Lewis,2013,Marist,31,35.2,16.7,14.6,0.79,0.49,0.45,0.40,0.16,2.74,0.19,0.77,-4.75,2.0,0.5,2.6
117,Royce O'Neale,2013,Denver,32,35.2,11.2,8.0,0.91,0.58,0.52,0.48,0.45,3.47,0.43,1.50,0.00,1.4,0.4,2.5
118,Greg Whittington,2013,Georgetown,13,35.2,12.1,10.2,0.89,0.53,0.52,0.25,0.41,2.00,0.20,1.00,-2.00,1.3,0.8,1.8
119,Dylon Cormier,2013,Loyola MD,34,35.1,16.4,12.8,0.91,0.52,0.44,0.53,0.24,2.47,0.19,1.38,-0.43,1.8,0.3,1.9
120,Kwame Vaughn,2013,CSUF,30,35.1,18.6,12.6,0.97,0.59,0.51,0.56,0.34,3.60,0.29,1.17,-1.79,1.5,0.2,2.6
121,Marquiz Baker,2013,Alcorn State,23,35.1,16.1,14.6,0.83,0.48,0.43,0.34,0.59,1.70,0.12,0.71,-3.50,1.4,0.2,1.4
122,Alzee Williams,2013,North Texas,26,35.1,11.5,9.4,0.88,0.50,0.43,0.48,0.07,1.38,0.15,1.06,-1.07,0.5,0.1,1.1
123,Kareem Jamar,2013,Montana,30,35.1,14.1,9.9,0.92,0.59,0.55,0.45,0.33,3.90,0.39,1.27,-1.38,0.9,0.7,2.6
124,Brayden Carlson,2013,South Dakota St,32,35.1,9.2,7.0,0.98,0.57,0.53,0.33,0.56,2.44,0.35,1.95,1.11,0.8,0.3,1.9
125,Jordan Downing,2013,Presbyterian,26,35.1,12.7,11.2,0.91,0.53,0.51,0.14,0.46,1.12,0.10,0.60,-3.33,0.4,0.2,1.7
126,Rob Poole,2013,Siena,28,35.1,11.8,9.8,0.90,0.53,0.48,0.33,0.52,1.25,0.13,0.70,-2.80,1.0,0.2,1.8
127,Jeremy Atkinson,2013,UNCA,29,35.0,18.2,13.2,0.97,0.58,0.51,0.42,0.22,2.34,0.18,0.88,-2.96,1.6,0.1,2.2
128,C.J. Reed,2013,Ga Southern,31,35.0,12.9,12.2,0.81,0.47,0.42,0.28,0.43,3.77,0.31,1.77,1.17,1.2,0.0,2.0
129,Drew Valentine,2013,Oakland,31,35.0,10.3,7.2,0.92,0.58,0.55,0.50,0.26,2.19,0.30,1.05,-1.75,1.8,0.1,2.8
130,Brandon Frazier,2013,Fordham,31,35.0,14.2,12.2,0.79,0.49,0.40,0.43,0.42,4.97,0.41,1.64,0.76,0.9,0.0,2.1
131,C.J. Garner,2013,Long Island,32,35.0,16.1,11.2,1.00,0.59,0.54,0.49,0.17,2.50,0.22,1.18,-1.23,1.6,0.3,1.6
132,Kannon Burrage,2013,UTSA,32,35.0,17.2,15.2,0.85,0.49,0.44,0.34,0.36,1.34,0.09,0.55,-4.45,0.9,0.1,1.9
133,Tony Watson,2013,Buffalo,30,35.0,11.4,8.1,1.07,0.63,0.59,0.26,0.74,3.50,0.43,2.33,2.42,0.7,0.0,1.6
134,D'Angelo Harrison,2013,St. John's,27,35.0,17.8,14.6,0.92,0.53,0.47,0.37,0.47,2.26,0.16,1.03,-1.90,1.4,0.3,2.6
135,Brandon Provost,2013,UTPA,27,35.0,14.7,10.0,1.02,0.61,0.55,0.46,0.60,2.07,0.21,1.04,-1.77,1.1,0.3,1.5
136,Joel Smith,2013,Northeastern,32,35.0,15.8,10.6,1.08,0.65,0.60,0.33,0.59,2.84,0.27,1.20,-1.42,1.1,0.3,2.4
137,Tim Hardaway Jr,2013,Michigan,37,34.9,14.2,12.2,0.92,0.53,0.50,0.23,0.42,2.43,0.20,1.30,-0.72,0.7,0.5,1.9
138,Alex Francis,2013,Bryant,31,34.9,17.4,12.0,0.94,0.59,0.57,0.52,0.02,1.81,0.15,0.53,-6.14,0.7,0.2,2.4
139,Ronnie Boggs,2013,Jacksonville St,26,34.9,11.0,9.3,0.91,0.53,0.51,0.24,0.28,2.27,0.24,1.34,-0.54,1.9,0.7,2.4
140,Terry Rose,2013,Grambling,28,34.9,14.1,12.1,0.92,0.55,0.53,0.14,0.64,0.96,0.08,0.41,-4.96,0.5,0.0,1.6
141,Scootie Randall,2013,Temple,34,34.9,11.3,10.4,0.88,0.50,0.46,0.22,0.55,2.12,0.20,1.50,0.00,1.0,0.2,2.0
142,C.J. Fair,2013,Syracuse,40,34.9,14.5,11.6,0.96,0.55,0.50,0.34,0.14,0.73,0.06,0.46,-3.16,1.1,1.1,1.6
143,Derrick Thomas,2013,Drexel,32,34.8,9.0,8.8,0.80,0.47,0.44,0.21,0.45,2.31,0.26,1.45,-0.16,0.8,0.1,1.8
144,Gabe Rogers,2013,Northern Arizona,32,34.8,17.9,16.2,0.88,0.51,0.48,0.18,0.50,1.81,0.11,0.66,-4.24,1.0,0.1,1.5
145,Dave Sobolewski,2013,Northwestern,32,34.8,9.8,8.1,0.84,0.51,0.47,0.45,0.53,3.97,0.49,2.12,2.37,1.0,0.3,3.1
146,Anthony Downing,2013,Missouri St,31,34.8,13.7,11.4,0.89,0.51,0.44,0.41,0.35,2.65,0.23,1.52,0.07,1.1,0.1,2.1
147,C.J. Wilcox,2013,Washington,34,34.8,16.8,14.1,0.95,0.54,0.50,0.24,0.43,1.91,0.14,1.03,-1.66,1.1,1.0,2.1
148,Jeremy Ingram,2013,NCCU,28,34.8,15.9,10.9,0.96,0.59,0.52,0.53,0.49,1.25,0.11,0.46,-5.57,1.4,0.6,2.9
149,Lawrence Alexander,2013,North Dakota St,32,34.8,11.1,9.2,0.81,0.52,0.47,0.36,0.36,3.66,0.40,1.33,-0.97,1.0,0.1,1.6
150,Billy Baron,2013,Canisius,34,34.8,17.2,12.7,0.96,0.58,0.52,0.39,0.40,5.03,0.40,1.80,1.59,1.0,0.0,1.3
151,Pierre Jackson,2013,Baylor,36,34.8,19.8,14.1,0.95,0.58,0.51,0.47,0.48,7.08,0.50,2.09,3.71,1.5,0.0,2.2
152,Ben Simons,2013,Drake,31,34.8,13.7,10.9,0.99,0.57,0.53,0.21,0.56,1.77,0.16,0.96,-1.83,0.9,0.3,2.2
153,James Kinney,2013,San Jose St,13,34.8,20.8,19.1,0.88,0.50,0.48,0.21,0.41,2.54,0.13,0.94,-2.81,2.3,0.1,1.7
154,Keifer Sykes,2013,Green Bay,33,34.8,15.9,12.0,0.91,0.55,0.47,0.48,0.18,4.24,0.35,1.67,0.84,1.1,0.1,2.5
155,Lee Skinner,2013,Wofford,32,34.8,10.3,8.3,0.81,0.51,0.45,0.49,0.16,2.09,0.25,0.88,-2.94,1.4,0.3,2.3
156,Connor Miller,2013,Samford,31,34.7,6.3,6.1,0.72,0.48,0.46,0.15,0.71,2.35,0.39,1.11,-1.73,1.0,0.2,2.5
157,Daniel Mullings,2013,New Mexico St,34,34.7,14.0,10.3,0.89,0.56,0.50,0.49,0.15,2.47,0.24,0.82,-3.93,2.3,0.4,1.9
158,D.J. Irving,2013,Boston U.,30,34.7,14.2,11.4,0.88,0.54,0.48,0.38,0.46,3.60,0.32,1.35,-0.77,1.4,0.0,1.9
159,Hunter Williams,2013,Troy,33,34.7,10.4,10.2,0.80,0.48,0.46,0.15,0.50,3.30,0.32,1.63,0.53,0.7,0.0,1.2
160,Ian Hummer,2013,Princeton,27,34.7,16.6,12.0,0.94,0.57,0.53,0.45,0.07,4.22,0.35,1.48,-0.12,1.3,0.9,2.3
161,Gary Talton,2013,Ill Chicago,33,34.7,12.4,10.2,0.81,0.51,0.42,0.44,0.34,4.33,0.42,1.54,0.21,1.4,0.2,1.5
162,Mike Phillips,2013,Howard,29,34.7,11.7,11.1,0.78,0.47,0.43,0.30,0.02,1.00,0.09,0.43,-5.04,0.8,0.6,2.6
163,Mason Plumlee,2013,Duke,36,34.7,17.1,10.3,1.03,0.64,0.60,0.69,0.00,1.94,0.19,0.68,-4.37,1.0,1.4,2.6
164,Kyle Barone,2013,Idaho,29,34.6,17.2,10.1,1.12,0.66,0.59,0.67,0.00,1.79,0.18,0.96,-2.01,0.3,1.2,2.3
165,Jermaine Marshall,2013,Penn St,31,34.6,15.3,12.7,0.87,0.52,0.47,0.36,0.44,2.58,0.20,1.00,-2.55,1.5,0.6,3.1
166,Durand Scott,2013,Miami FL,33,34.6,13.1,10.4,0.93,0.55,0.51,0.33,0.30,2.61,0.25,1.32,-0.69,1.5,0.1,2.3
167,Kyle Randall,2013,Central Michigan,30,34.6,19.0,13.5,0.98,0.59,0.50,0.47,0.40,2.53,0.19,0.90,-3.25,0.8,0.0,1.3
168,Kevin Dukes,2013,Bethune Cookman,32,34.6,11.1,9.7,0.89,0.52,0.49,0.21,0.74,2.88,0.30,1.77,0.83,1.5,0.1,1.9
