,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
0,Terrence Hill,2003,Kennesaw St,1,40.0,6.0,12.0,0.36,0.23,0.17,0.25,0.25,1.00,0.08,0.33,-7.13,3.0,1.0,3.0
1,Tommy Thompson,2003,Kennesaw St,1,40.0,15.0,13.0,0.91,0.52,0.46,0.23,0.69,3.00,0.23,1.50,0.00,3.0,0.0,2.0
2,Luis Flores,2003,Manhattan,30,38.9,24.6,16.9,1.01,0.60,0.51,0.48,0.29,2.90,0.17,0.89,-3.38,1.9,0.4,2.3
3,Rick Apodaca,2003,Hofstra,15,38.8,18.1,15.6,0.80,0.50,0.45,0.37,0.58,4.27,0.27,1.05,-3.07,1.0,0.5,1.7
4,Michael Watson,2003,UMKC,29,38.8,25.5,22.6,0.87,0.51,0.47,0.26,0.51,3.76,0.17,1.03,-3.16,1.4,0.2,2.4
5,Aaron Thomas,2003,Robert Morris,26,38.7,12.3,9.4,1.04,0.59,0.56,0.23,0.58,1.77,0.19,1.31,-0.45,1.0,0.3,2.3
6,Troy Bell,2003,Boston College,31,38.6,25.2,16.4,1.08,0.62,0.55,0.53,0.52,3.71,0.23,1.46,-0.19,2.3,0.2,2.1
7,Edward Scott,2003,Clemson,28,38.5,17.7,15.3,0.84,0.50,0.44,0.39,0.28,5.75,0.38,2.04,2.71,1.4,0.1,1.6
8,Antawn Dobie,2003,Long Island,26,38.4,19.1,15.5,0.78,0.52,0.45,0.41,0.35,7.42,0.48,1.30,-1.87,1.7,0.1,2.0
9,Brandon Hunter,2003,Ohio,30,38.3,21.5,13.8,0.93,0.57,0.54,0.81,0.09,2.60,0.19,0.72,-5.04,0.8,1.2,2.8
10,Keydren Clark,2003,St. Peter's,29,38.2,24.9,20.1,0.92,0.55,0.49,0.30,0.48,4.17,0.21,1.05,-3.00,1.4,0.2,1.9
11,Brent Darby,2003,Ohio St,32,38.1,18.3,13.5,0.87,0.54,0.44,0.59,0.38,4.41,0.33,1.22,-1.90,1.8,0.1,2.7
12,Shawn Ray,2003,NCCU,1,38.0,26.0,18.0,1.18,0.63,0.64,0.33,0.39,4.00,0.22,4.00,4.59,1.0,2.0,2.0
13,Andre Barrett,2003,Seton Hall,30,37.9,16.7,12.5,0.91,0.57,0.51,0.39,0.41,5.30,0.43,1.54,0.27,1.5,0.1,1.9
14,Tee Trotter,2003,UMES,28,37.7,20.5,16.3,0.90,0.55,0.49,0.33,0.47,3.07,0.19,0.84,-4.64,1.0,0.0,2.3
15,Jeb Ivey,2003,Portland St,27,37.6,15.0,13.8,0.79,0.50,0.45,0.20,0.51,2.70,0.20,0.74,-5.10,0.7,0.0,2.7
16,Marc Stricker,2003,UMKC,17,37.6,8.6,6.4,0.88,0.64,0.62,0.14,0.91,5.06,0.79,1.69,1.06,1.1,0.0,2.5
17,Darshan Luckey,2003,St. Francis (PA),28,37.5,21.6,18.8,0.82,0.49,0.43,0.38,0.31,1.64,0.09,0.40,-7.81,1.7,0.3,2.3
18,Seamus Boxley,2003,Portland St,4,37.5,10.0,9.3,0.64,0.45,0.41,0.46,0.27,2.75,0.30,0.65,-6.64,1.0,1.0,3.3
19,Kyle Williams,2003,Howard,30,37.5,15.1,15.2,0.75,0.46,0.43,0.21,0.40,2.50,0.16,0.75,-4.41,1.4,0.5,2.9
20,Bryan Crislip,2003,FGCU,2,37.5,9.5,10.0,0.58,0.40,0.30,0.45,0.30,7.50,0.75,1.88,2.57,2.0,0.0,3.0
21,Steve Esterkamp,2003,Ohio,30,37.5,14.7,11.5,0.97,0.57,0.53,0.27,0.46,1.77,0.15,0.82,-2.72,1.4,0.3,3.2
22,Ron Williamson,2003,Howard,30,37.2,21.7,15.9,1.02,0.59,0.52,0.37,0.50,2.33,0.15,0.97,-2.25,1.5,0.0,2.0
23,Jamar Wilson,2003,Albany,27,37.2,18.9,13.9,0.94,0.59,0.53,0.36,0.25,3.30,0.24,0.91,-4.10,0.8,0.1,3.0
24,Marques Green,2003,St. Bonaventure,27,37.1,21.3,17.1,0.92,0.55,0.50,0.29,0.52,8.00,0.47,2.20,4.47,2.6,0.0,2.9
25,Chaz McCrommon,2003,Robert Morris,27,37.1,16.4,13.4,0.96,0.56,0.53,0.23,0.22,2.07,0.15,0.93,-2.35,0.6,0.7,2.6
26,Antoine Johnson,2003,Albany,28,37.0,13.6,12.0,0.93,0.54,0.51,0.14,0.50,1.79,0.15,0.96,-1.92,1.3,0.3,2.0
27,Andre Emmett,2003,Texas Tech,34,37.0,21.8,17.5,0.97,0.55,0.51,0.32,0.06,1.85,0.11,0.89,-2.31,1.9,0.5,1.5
28,Romain Sato,2003,Xavier,32,36.9,18.1,13.8,0.99,0.56,0.51,0.37,0.56,2.28,0.16,1.18,-1.11,1.0,0.3,2.2
29,Maurice Carter,2003,Robert Morris,27,36.9,19.2,14.5,0.98,0.57,0.52,0.38,0.56,2.41,0.17,1.00,-2.26,0.8,0.1,2.2
30,Whit Holcomb-Faye,2003,Radford,30,36.7,14.3,12.8,0.76,0.46,0.39,0.46,0.30,4.07,0.32,1.36,-0.80,1.1,0.1,2.0
31,Chris Thomas,2003,Notre Dame,34,36.6,18.7,15.4,0.86,0.54,0.48,0.30,0.40,6.94,0.45,1.66,1.17,1.8,0.2,2.4
32,Demetrice Williams,2003,South Alabama,28,36.6,14.0,9.6,0.93,0.58,0.50,0.61,0.30,4.93,0.51,1.97,2.19,2.7,0.1,2.2
33,Vernard Hollins,2003,Wright St,28,36.6,19.9,14.7,0.91,0.54,0.48,0.55,0.07,3.93,0.27,1.26,-1.38,1.1,0.4,2.1
34,Ryan Mantlo,2003,Liberty,28,36.6,11.2,9.9,0.77,0.48,0.44,0.42,0.46,2.89,0.29,1.17,-1.45,2.0,0.1,2.9
35,Chris Craig,2003,UTEP,28,36.6,7.9,5.8,0.83,0.60,0.56,0.29,0.66,3.43,0.59,1.23,-1.38,0.7,0.1,2.0
36,Nate Williams,2003,Georgia St,29,36.6,18.0,13.1,0.95,0.57,0.52,0.45,0.01,1.97,0.15,0.70,-4.17,1.2,1.4,2.3
37,David Hawkins,2003,Temple,34,36.5,16.9,13.3,0.88,0.54,0.47,0.42,0.42,2.79,0.21,0.90,-3.79,2.5,0.3,2.4
38,Tremmell Darden,2003,Niagara,29,36.5,17.3,12.2,0.95,0.58,0.52,0.53,0.25,2.45,0.20,0.88,-3.17,1.5,0.3,2.4
39,David West,2003,Xavier,32,36.5,20.1,13.0,1.03,0.61,0.52,0.62,0.06,3.19,0.25,1.20,-1.43,1.3,1.6,3.0
40,Matt Rohde,2003,Green Bay,30,36.4,12.8,9.5,0.89,0.56,0.49,0.44,0.48,4.63,0.49,1.62,0.62,0.6,0.1,2.0
41,Carmelo Anthony,2003,Syracuse,35,36.4,22.2,17.5,0.96,0.54,0.50,0.39,0.27,2.20,0.13,1.00,-1.88,1.6,0.9,2.2
42,Tim Barnes,2003,Iowa St,31,36.4,11.3,10.4,0.82,0.52,0.51,0.12,0.46,4.97,0.48,1.79,1.46,1.3,0.1,1.8
43,Cortney Scott,2003,Oakland,23,36.3,14.5,9.9,0.97,0.59,0.57,0.54,0.02,2.65,0.27,1.13,-1.50,1.2,0.3,2.7
44,Phillip Gilbert,2003,Bradley,30,36.3,18.9,15.4,0.94,0.55,0.52,0.26,0.43,1.37,0.09,0.51,-4.82,1.3,0.2,1.8
45,Marque Perry,2003,St. Louis,31,36.3,16.8,14.2,0.85,0.51,0.45,0.36,0.18,3.26,0.23,1.10,-2.53,1.0,0.2,2.0
46,Chauncey Leslie,2003,Iowa,31,36.2,15.8,11.7,0.96,0.58,0.53,0.38,0.24,2.87,0.24,1.16,-1.59,1.5,0.5,2.4
47,Charles Harris,2003,Dartmouth,27,36.1,12.2,9.4,0.90,0.57,0.51,0.31,0.31,2.15,0.23,0.79,-4.01,1.1,0.6,2.6
48,Larry Tucker,2003,Coppin St,28,36.1,15.3,12.5,0.85,0.51,0.45,0.44,0.01,0.89,0.07,0.33,-6.77,1.0,0.4,2.4
49,Anthony Anderson,2003,Massachusetts,29,36.1,11.8,8.8,0.96,0.60,0.56,0.29,0.74,3.69,0.42,1.60,0.44,1.3,0.1,2.3
50,Dustin Van Weerdhuizen,2003,High Point,26,36.1,14.3,12.2,0.84,0.53,0.48,0.27,0.48,3.04,0.25,0.93,-3.42,1.1,0.4,2.6
51,Kevin Briggs,2003,Portland St,27,36.1,12.9,10.5,0.83,0.52,0.46,0.38,0.24,3.07,0.29,1.04,-2.61,1.3,0.4,2.3
52,T.J. Thompson,2003,GW,29,36.1,12.6,9.9,0.81,0.56,0.52,0.29,0.52,6.10,0.62,1.45,-0.38,1.5,0.1,2.6
53,Jeff Myers,2003,Richmond,29,36.1,11.0,9.4,0.94,0.55,0.54,0.15,0.73,4.10,0.44,2.43,3.14,1.1,0.0,1.6
54,Sean Connolly,2003,Ohio St,30,36.1,11.8,9.3,1.01,0.58,0.55,0.20,0.58,1.87,0.20,1.30,-0.55,0.5,0.1,1.9
55,Mark Campbell,2003,Hawaii,31,36.1,5.0,4.0,0.66,0.51,0.43,0.52,0.38,6.23,1.57,2.44,4.55,1.7,0.2,2.6
56,Earnest Crumbley,2003,Fla Atlantic,28,36.1,16.2,14.6,0.81,0.50,0.46,0.23,0.58,4.75,0.33,1.29,-1.35,2.0,0.0,2.6
57,Guilherme Da Luz,2003,Furman,28,36.1,11.4,10.4,0.74,0.48,0.42,0.30,0.41,5.32,0.51,1.57,0.44,1.9,0.0,1.9
58,Ashley Robinson,2003,MVSU,29,36.1,11.3,9.7,0.91,0.53,0.48,0.24,0.79,5.69,0.59,3.67,6.23,2.3,0.1,2.0
59,Gregory Burks,2003,Prairie View,29,36.1,18.1,13.8,0.93,0.55,0.49,0.41,0.30,4.41,0.32,1.54,0.22,1.8,0.0,2.4
60,Daniel Horton,2003,Michigan,30,36.1,15.2,13.5,0.80,0.50,0.46,0.26,0.53,4.47,0.33,1.22,-1.95,1.4,0.4,2.6
61,Marcus Banks,2003,UNLV,32,36.1,20.3,13.6,0.97,0.61,0.56,0.49,0.28,5.47,0.40,1.39,-0.79,2.8,0.1,2.7
62,Ryan Gomes,2003,Providence,32,36.0,18.4,12.4,1.03,0.61,0.54,0.49,0.01,2.06,0.17,0.85,-2.96,1.7,0.8,2.2
63,Bobby Brown,2003,Kennesaw St,1,36.0,14.0,12.0,0.88,0.51,0.50,0.33,0.17,1.00,0.08,0.50,-4.53,3.0,0.0,3.0
64,Chris Duhon,2003,Duke,33,36.0,9.2,8.0,0.74,0.50,0.45,0.36,0.48,6.42,0.80,2.16,3.44,1.9,0.2,1.8
65,Nicholas Egland,2003,Southern,1,36.0,3.0,4.0,0.43,0.31,0.25,0.50,0.00,1.00,0.25,0.50,-3.61,3.0,0.0,1.0
66,Adam Hess,2003,William & Mary,28,36.0,20.1,14.6,1.05,0.60,0.55,0.33,0.45,2.29,0.16,1.05,-1.95,1.0,0.1,2.0
67,Carl English,2003,Hawaii,31,35.9,19.7,14.8,0.97,0.57,0.53,0.37,0.50,2.39,0.16,0.87,-3.28,0.7,0.1,2.5
68,Earl Hunt,2003,Brown,27,35.9,19.1,14.3,0.99,0.57,0.50,0.39,0.33,2.19,0.15,1.02,-1.89,0.9,0.1,1.5
69,Seth Doliboa,2003,Wright St,28,35.9,22.3,17.4,0.99,0.56,0.51,0.33,0.36,1.32,0.08,0.59,-3.96,1.1,1.2,3.0
70,Louis Truscott,2003,Houston,28,35.9,15.3,11.6,0.86,0.55,0.50,0.44,0.09,1.11,0.10,0.32,-7.96,0.7,0.3,2.1
71,Rob Monroe,2003,Quinnipiac,24,35.8,13.3,10.9,0.87,0.53,0.48,0.32,0.58,4.33,0.40,1.68,0.81,1.5,0.0,2.1
72,Andre Owens,2003,Houston,28,35.8,13.9,12.9,0.80,0.49,0.45,0.25,0.55,3.18,0.25,1.06,-2.54,0.9,0.2,2.4
73,Terrance Johnson,2003,Pepperdine,28,35.8,15.0,12.1,1.02,0.57,0.54,0.19,0.49,1.93,0.16,1.42,-0.19,1.4,0.2,1.8
74,CJ Watson,2003,Tennessee,29,35.8,9.1,6.5,0.79,0.55,0.49,0.64,0.35,5.52,0.85,1.90,2.23,1.2,0.2,2.0
75,Maurice Williams,2003,Alabama,29,35.8,16.4,13.5,0.89,0.54,0.48,0.30,0.46,3.86,0.29,1.30,-1.13,1.2,0.2,2.1
76,Chris Williams,2003,Ball State,30,35.8,24.5,17.6,1.02,0.58,0.49,0.49,0.37,2.17,0.12,0.93,-2.48,1.3,0.1,2.6
77,Eric Schmieder,2003,Drexel,31,35.7,13.6,9.8,0.92,0.58,0.54,0.46,0.36,4.35,0.44,1.57,0.36,1.8,0.2,2.6
78,Kevin Mitchell,2003,UTPA,30,35.7,14.7,12.4,0.88,0.52,0.47,0.33,0.60,3.23,0.26,1.37,-0.60,1.6,0.2,2.0
79,Johnny Hollingsworth,2003,Akron,28,35.7,17.4,11.2,1.02,0.61,0.54,0.61,0.18,4.11,0.37,1.69,0.88,2.2,0.1,2.4
80,Mike Slattery,2003,Delaware,29,35.7,10.9,9.8,0.80,0.50,0.47,0.23,0.42,6.17,0.63,2.32,4.06,1.8,0.0,2.3
81,Jon Larranaga,2003,GMU,28,35.7,13.1,10.8,0.80,0.52,0.45,0.41,0.23,3.82,0.35,1.15,-2.23,1.3,0.3,2.0
82,Kasib Powell,2003,Texas Tech,35,35.7,15.0,11.7,0.94,0.53,0.50,0.47,0.03,4.31,0.37,2.75,3.67,0.9,0.4,2.3
83,David Bennett,2003,Marist,28,35.5,13.0,9.4,0.90,0.57,0.47,0.49,0.47,3.36,0.36,1.21,-1.52,1.6,0.1,2.5
84,Derek Winans,2003,Southeast Mo St,30,35.5,15.2,11.9,0.97,0.57,0.53,0.27,0.48,3.63,0.30,1.68,0.73,1.3,0.2,2.6
85,Ron Austin,2003,Lamar,27,35.5,15.7,12.0,0.96,0.58,0.54,0.31,0.49,1.52,0.13,0.61,-4.10,0.9,0.6,2.4
86,Blake Stepp,2003,Gonzaga,33,35.5,18.0,12.3,0.98,0.61,0.55,0.43,0.60,6.00,0.49,1.80,1.85,1.6,0.1,2.0
87,Brian Dux,2003,Canisius,28,35.5,14.9,10.5,1.00,0.60,0.52,0.43,0.24,5.43,0.52,2.45,3.84,1.4,0.3,2.5
88,A.J. Kuhle,2003,Air Force,28,35.5,8.7,6.1,0.97,0.62,0.60,0.34,0.47,2.71,0.44,1.49,-0.04,0.9,0.0,2.3
89,Jake Sullivan,2003,Iowa St,31,35.5,17.0,12.7,1.00,0.59,0.54,0.30,0.41,2.39,0.19,0.97,-2.40,0.6,0.2,2.4
90,Jerry Johnson,2003,Rider,27,35.5,18.3,16.6,0.81,0.49,0.44,0.25,0.53,3.15,0.19,0.83,-5.06,1.3,0.0,2.5
91,Mardy Collins,2003,Temple,34,35.4,12.0,12.2,0.78,0.45,0.42,0.20,0.36,2.56,0.21,1.32,-0.73,1.9,0.2,2.5
92,Raymond Arrington,2003,Radford,25,35.4,14.8,14.4,0.79,0.46,0.41,0.27,0.53,0.96,0.07,0.39,-5.14,0.9,0.2,2.6
93,Raymond Felton,2003,UNC,35,35.4,12.9,10.8,0.80,0.52,0.49,0.30,0.51,6.71,0.62,1.81,2.10,1.6,0.3,2.6
94,Luke Ridnour,2003,Oregon,33,35.4,19.7,14.2,0.94,0.59,0.52,0.39,0.45,6.61,0.46,1.69,1.28,1.9,0.1,2.3
95,Joe Shipp,2003,Cal,31,35.4,20.4,15.0,1.06,0.60,0.56,0.31,0.24,2.26,0.15,1.17,-1.20,0.9,0.7,2.0
96,Jimmy Miggins,2003,Pepperdine,28,35.4,15.4,12.9,0.86,0.53,0.49,0.28,0.07,3.71,0.29,1.17,-1.92,1.5,0.5,2.9
97,Raheem Scott,2003,Coppin St,28,35.4,5.9,5.5,0.66,0.45,0.39,0.41,0.18,3.43,0.63,1.48,-0.12,1.3,0.1,2.3
98,Jeff Horner,2003,Iowa,31,35.4,8.2,7.7,0.73,0.47,0.42,0.31,0.62,4.52,0.59,1.82,1.50,1.3,0.2,2.1
99,Marcus Hatten,2003,St. John's,34,35.4,22.2,19.2,0.86,0.51,0.47,0.31,0.28,4.06,0.21,1.07,-3.11,2.9,0.5,2.5
100,Turner Battle,2003,Buffalo,20,35.4,12.7,11.1,0.83,0.50,0.45,0.33,0.32,4.55,0.41,1.90,1.84,1.9,0.1,2.4
101,Gerry McNamara,2003,Syracuse,35,35.3,13.3,10.4,0.94,0.57,0.52,0.27,0.65,4.43,0.43,1.82,1.38,2.2,0.1,2.0
102,Julius Hodge,2003,N.C. State,31,35.3,17.7,12.1,0.96,0.58,0.49,0.59,0.33,3.52,0.29,1.25,-1.35,1.3,0.7,2.6
103,Ryan Sidney,2003,Boston College,31,35.3,12.4,11.8,0.75,0.47,0.46,0.28,0.15,4.65,0.39,1.58,0.45,1.4,0.4,3.0
104,Travis Holcomb-Faye,2003,ECU,22,35.2,10.1,9.9,0.74,0.46,0.43,0.24,0.41,4.32,0.44,1.64,0.72,1.0,0.2,2.4
105,Justin Logan,2003,Idaho,28,35.2,6.3,6.7,0.67,0.43,0.39,0.22,0.57,3.86,0.58,1.93,1.77,0.9,0.2,1.6
106,Quinton Ross,2003,SMU,30,35.2,20.3,14.1,1.01,0.58,0.50,0.55,0.33,2.10,0.15,0.98,-2.02,1.5,0.8,2.2
107,Brett Blizzard,2003,UNCW,31,35.2,21.1,15.7,1.05,0.60,0.57,0.27,0.51,3.65,0.23,1.64,0.61,2.2,0.3,1.4
108,Chet Mason,2003,Miami OH,28,35.2,10.0,9.2,0.69,0.46,0.43,0.40,0.24,2.43,0.26,0.70,-6.19,1.8,0.2,2.6
109,Nick Moore,2003,Toledo,29,35.2,16.3,12.4,1.00,0.61,0.58,0.19,0.60,2.79,0.23,1.01,-2.56,1.2,0.0,2.0
110,Daniel Miller,2003,Notre Dame,34,35.1,13.9,11.2,0.93,0.55,0.51,0.30,0.43,2.38,0.21,1.21,-1.03,0.9,0.3,2.1
111,Ralphy Holmes,2003,CSUF,26,35.1,16.8,15.3,0.90,0.51,0.48,0.19,0.30,1.27,0.08,0.67,-3.39,1.3,0.2,2.5
112,Giovanni St. Amant,2003,UTEP,30,35.1,13.6,11.7,0.85,0.52,0.46,0.29,0.19,2.47,0.21,0.93,-2.95,0.7,0.3,1.6
113,Julius Barnes,2003,Stanford,33,35.1,16.0,13.2,0.86,0.53,0.47,0.34,0.52,3.76,0.28,1.19,-1.83,0.8,0.0,2.2
114,Ruben Douglas,2003,New Mexico,28,35.1,28.0,19.6,0.97,0.57,0.48,0.55,0.43,2.07,0.11,0.54,-7.38,1.3,0.3,2.7
115,John Lucas,2003,Baylor,28,35.1,13.3,11.1,0.94,0.55,0.51,0.20,0.49,4.36,0.39,2.22,2.77,1.5,0.0,1.3
116,Winston Davis,2003,Lafayette,29,35.1,13.8,10.3,0.95,0.58,0.55,0.36,0.51,1.66,0.16,0.73,-3.45,1.0,0.6,1.8
117,Julius Jenkins,2003,Ga Southern,27,35.0,21.7,17.4,0.99,0.56,0.53,0.25,0.38,3.37,0.19,1.42,-0.33,1.1,0.2,2.1
118,Elliott Prasse-Freeman,2003,Harvard,27,35.0,8.2,7.2,0.66,0.50,0.46,0.31,0.59,7.67,1.07,1.88,2.85,1.4,0.1,2.7
119,Erick Wills,2003,St. Francis (PA),28,35.0,11.1,9.1,0.86,0.53,0.50,0.35,0.53,3.21,0.35,1.45,-0.20,1.8,0.2,1.9
120,Patrick Harvey,2003,Harvard,18,35.0,16.7,14.7,0.82,0.50,0.45,0.30,0.49,3.28,0.22,0.98,-3.15,1.9,0.0,1.8
121,Dwayne Byfield,2003,Monmouth,28,35.0,14.9,12.6,0.94,0.54,0.49,0.22,0.56,1.50,0.12,0.81,-2.44,1.5,0.0,2.2
122,Tory Cavalieri,2003,St. Francis (NY),30,35.0,8.5,6.0,0.81,0.59,0.52,0.44,0.46,5.77,0.96,1.80,1.76,2.0,0.0,1.9
123,Josh Hayes,2003,Central Ark,1,35.0,14.0,10.0,0.97,0.67,0.65,0.10,0.70,1.00,0.10,0.25,-8.69,1.0,0.0,5.0
124,Kirk Penney,2003,Wisconsin,32,35.0,16.2,12.8,0.94,0.56,0.52,0.30,0.39,3.13,0.24,1.25,-1.29,0.8,0.2,1.7
125,James Reaves,2003,Niagara,29,35.0,11.7,8.8,0.84,0.54,0.51,0.54,0.13,2.28,0.26,0.79,-3.94,1.2,1.1,3.4
126,Lee Nixon,2003,Wofford,29,35.0,14.7,12.5,0.90,0.53,0.50,0.24,0.44,2.97,0.24,1.25,-1.11,1.1,0.2,1.5
127,Joe Knight,2003,High Point,23,35.0,16.3,11.6,1.00,0.60,0.55,0.41,0.58,2.00,0.17,0.87,-2.76,1.2,0.1,2.4
128,Rickey Paulding,2003,Missouri,33,34.9,17.4,13.4,0.98,0.58,0.54,0.28,0.44,2.15,0.16,0.90,-2.74,0.7,0.4,2.3
129,Jason Gardner,2003,Arizona,32,34.9,14.8,11.6,0.88,0.54,0.48,0.40,0.53,4.94,0.42,1.74,1.14,1.8,0.0,1.5
130,Jameer Nelson,2003,St Joseph's,30,34.9,19.7,14.8,0.95,0.56,0.51,0.41,0.43,4.73,0.32,1.63,0.77,2.2,0.2,2.1
131,Alvin Cruz,2003,Niagara,29,34.9,8.9,8.3,0.75,0.48,0.44,0.28,0.48,5.79,0.70,2.47,4.34,1.3,0.1,2.2
132,Chuck Eidson,2003,South Carolina,28,34.9,11.3,8.6,0.86,0.56,0.49,0.41,0.32,4.46,0.52,1.64,0.78,2.1,0.4,2.5
133,Anthony Green,2003,Binghamton,27,34.9,16.7,14.0,0.84,0.53,0.47,0.32,0.55,4.22,0.30,1.14,-2.59,1.9,0.2,1.6
134,Chris Sumner,2003,Mt. St. Marys,27,34.9,7.2,6.1,0.74,0.51,0.47,0.31,0.49,4.48,0.73,1.73,1.20,2.1,0.1,2.1
135,Raoul Heinen,2003,GMU,25,34.9,11.0,8.2,0.89,0.57,0.52,0.36,0.48,3.36,0.41,1.29,-1.06,1.5,0.2,2.6
136,Kevin Sheppard,2003,Jacksonville,29,34.9,16.2,12.0,0.92,0.58,0.53,0.39,0.36,4.52,0.38,1.32,-1.13,1.6,0.0,1.9
137,Jimmy Baxter,2003,South Florida,29,34.9,14.6,13.3,0.91,0.52,0.51,0.11,0.42,2.62,0.20,1.43,-0.23,2.0,0.5,2.0
138,Travis Diener,2003,Marquette,38,34.8,12.1,9.6,0.92,0.56,0.51,0.30,0.60,5.50,0.57,2.52,4.29,1.5,0.2,1.9
139,Kyle Wente,2003,Princeton,27,34.8,5.9,4.6,0.88,0.57,0.55,0.25,0.38,3.48,0.75,2.35,2.74,1.9,0.1,2.2
140,Chris Davis,2003,North Texas,26,34.8,19.0,14.1,0.88,0.54,0.46,0.54,0.26,2.96,0.21,0.79,-4.79,0.7,0.4,2.9
141,John Allen,2003,Seton Hall,30,34.8,13.9,13.0,0.77,0.48,0.45,0.26,0.24,2.70,0.21,0.79,-4.73,1.3,0.3,2.6
142,Leonard Stokes,2003,Cincinnati,30,34.8,15.4,12.2,0.85,0.51,0.45,0.52,0.20,3.30,0.27,1.21,-1.62,1.3,0.2,2.0
143,Terrance McGee,2003,Missouri St,29,34.8,14.9,12.2,0.81,0.51,0.44,0.46,0.37,4.14,0.34,1.24,-1.80,1.6,0.0,2.6
144,Rawle Marshall,2003,Oakland,28,34.8,18.1,14.4,0.91,0.53,0.47,0.40,0.26,2.82,0.20,1.07,-2.06,2.8,1.5,2.9
145,Clint Cuffle,2003,Evansville,28,34.8,16.5,11.5,1.12,0.64,0.61,0.26,0.47,1.96,0.17,1.15,-1.19,0.8,0.2,1.8
146,Tony Bland,2003,San Diego St,30,34.7,16.4,13.1,0.91,0.53,0.48,0.44,0.18,3.37,0.26,1.51,0.03,1.1,0.3,1.2
147,Landy Thompson,2003,Mt. St. Marys,27,34.7,15.6,14.1,0.84,0.48,0.44,0.33,0.46,2.56,0.18,1.17,-1.48,1.6,0.1,2.7
148,Chris Young,2003,South Alabama,28,34.7,15.9,13.2,0.98,0.56,0.53,0.16,0.70,2.00,0.15,1.00,-1.96,1.3,0.0,2.1
149,Jave Meade,2003,Holy Cross,31,34.7,10.5,7.2,0.91,0.58,0.53,0.59,0.27,6.23,0.87,2.72,5.58,2.1,0.3,2.1
150,Marcus Smallwood,2003,Northern Illinois,31,34.6,13.3,9.5,0.93,0.57,0.55,0.54,0.00,0.90,0.10,0.41,-4.76,0.9,1.4,2.5
151,Julius Johnson,2003,Miami OH,28,34.6,14.8,10.8,0.99,0.57,0.52,0.44,0.50,1.11,0.10,0.63,-3.45,0.8,0.2,2.5
152,Sharif Chambliss,2003,Penn St,28,34.6,14.7,11.9,0.98,0.56,0.52,0.21,0.70,1.93,0.16,1.04,-1.70,1.1,0.0,2.3
153,Lamont McIntosh,2003,Georgia St,29,34.6,13.3,10.7,0.91,0.57,0.55,0.19,0.43,3.17,0.30,1.12,-2.07,1.4,0.3,2.2
154,Kason Mims,2003,Quinnipiac,29,34.6,13.4,10.1,0.84,0.53,0.49,0.57,0.42,4.66,0.46,1.63,0.66,1.8,0.0,2.9
155,Juan Mendez,2003,Niagara,29,34.6,18.4,11.9,1.09,0.64,0.60,0.47,0.01,0.69,0.06,0.32,-4.95,1.3,1.2,2.6
156,Mike Lenzly,2003,Wofford,29,34.6,15.7,10.5,1.03,0.64,0.60,0.37,0.54,4.10,0.39,1.45,-0.26,1.3,0.5,2.0
157,Tim Keller,2003,Air Force,28,34.5,14.8,9.6,1.13,0.66,0.62,0.36,0.64,2.32,0.24,1.33,-0.75,1.5,0.2,2.3
158,Omar Wellington,2003,Sacred Heart,29,34.5,12.0,10.3,0.86,0.54,0.51,0.19,0.52,4.62,0.45,1.70,1.00,2.2,0.0,1.9
159,Lucious Jordan,2003,Loyola MD,28,34.5,13.2,11.0,0.82,0.51,0.45,0.40,0.32,1.89,0.17,0.65,-5.02,0.8,0.1,1.8
160,Mike Helms,2003,Oakland,28,34.5,26.9,19.0,0.98,0.58,0.52,0.49,0.37,2.00,0.11,0.53,-6.59,1.4,0.3,3.1
161,Prosper Karangwa,2003,Siena,32,34.5,16.6,13.1,0.85,0.54,0.46,0.41,0.35,4.94,0.38,1.30,-1.43,1.2,0.3,2.4
162,Jay Collins,2003,Southern Utah,28,34.5,10.5,7.5,0.86,0.58,0.51,0.48,0.43,6.36,0.85,2.20,4.04,1.7,0.1,2.3
163,Mike Hall,2003,GW,29,34.4,9.7,7.2,0.95,0.57,0.51,0.44,0.32,1.52,0.21,1.05,-1.25,1.0,0.4,2.3
164,Earv Opong,2003,Albany,28,34.4,5.4,5.6,0.64,0.45,0.45,0.15,0.57,3.89,0.69,1.65,0.74,1.6,0.0,1.6
165,Bryant Matthews,2003,Virginia Tech,29,34.4,17.3,14.7,0.84,0.50,0.46,0.43,0.28,2.21,0.15,0.77,-4.09,1.7,1.2,3.3
166,Brian Evans,2003,TAMUCC,29,34.4,13.9,11.4,0.75,0.49,0.43,0.53,0.11,4.55,0.40,1.15,-2.47,1.1,0.1,2.4
167,Lavelle Felton,2003,Louisiana Tech,27,34.4,13.7,10.7,0.91,0.59,0.57,0.18,0.38,3.26,0.30,0.96,-3.59,1.1,0.2,2.4
168,Taron Downey,2003,Wake Forest,31,34.4,10.2,7.8,0.85,0.55,0.47,0.42,0.61,4.19,0.54,1.63,0.60,0.6,0.1,1.5
169,Devin Harris,2003,Wisconsin,32,34.4,12.7,8.9,1.03,0.60,0.56,0.42,0.48,3.06,0.34,1.92,1.41,2.0,0.6,2.2
