,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
689,Bam Adebayo,2017,Kentucky,38,30.1,13.0,7.5,1.06,0.64,0.60,0.83,0.00,0.84,0.11,0.50,-3.49,0.7,1.5,2.6
690,Nick Emery,2017,BYU,34,30.1,13.1,10.8,0.94,0.56,0.52,0.22,0.55,2.41,0.22,1.19,-1.29,1.6,0.3,2.9
691,Nick Hornsby,2017,Sacramento St,29,30.1,11.5,8.2,0.97,0.59,0.55,0.43,0.21,1.48,0.18,0.80,-2.98,1.1,0.6,3.5
692,Cameron Neubauer,2017,San Diego,30,30.1,10.8,8.2,0.90,0.56,0.52,0.40,0.58,2.40,0.29,1.06,-2.39,0.3,0.2,3.8
693,Kyle Benton,2017,NCCU,23,30.1,9.3,6.1,1.06,0.60,0.62,0.59,0.00,0.39,0.06,0.45,-2.05,0.8,1.2,2.3
694,Mustafa Jones,2017,CCSU,27,30.1,10.7,10.1,0.85,0.49,0.47,0.18,0.04,1.15,0.11,0.74,-2.73,0.6,1.1,2.2
695,Demetre Rivers,2017,Mercer,30,30.1,10.3,8.2,0.90,0.57,0.52,0.26,0.41,1.23,0.15,0.55,-5.15,0.4,0.3,2.1
696,Jaron Hopkins,2017,Fresno St,31,30.1,12.9,11.5,0.79,0.50,0.48,0.29,0.10,3.65,0.32,1.15,-2.42,2.1,0.3,2.9
697,Deng Adel,2017,Louisville,33,30.1,12.1,10.1,0.94,0.53,0.49,0.29,0.38,2.12,0.21,1.56,0.17,0.6,0.4,1.8
698,D.J. Fenner,2017,Nevada,35,30.1,13.7,9.9,1.02,0.60,0.54,0.36,0.42,1.66,0.17,0.92,-2.27,0.6,0.3,2.9
699,Rasheen Dunn,2017,St. Francis (NY),29,30.0,13.1,11.2,0.84,0.49,0.43,0.47,0.32,1.69,0.15,0.96,-2.12,1.4,0.1,2.1
700,Tim Coleman,2017,NJIT,29,30.0,12.7,10.5,0.84,0.51,0.45,0.44,0.28,2.45,0.23,1.03,-2.45,1.2,1.0,3.7
701,Anthony Mosley,2017,Delaware,31,30.0,10.3,7.3,0.87,0.56,0.49,0.56,0.08,2.55,0.35,1.03,-2.74,1.7,0.5,2.5
702,Kimbal Mackenzie,2017,Bucknell,35,30.0,11.9,8.4,1.05,0.62,0.57,0.32,0.53,2.37,0.28,1.51,0.03,1.1,0.1,2.3
703,DeAndre Burnett,2017,Mississippi,33,30.0,16.5,11.8,0.91,0.56,0.45,0.56,0.50,3.15,0.27,1.11,-2.36,1.0,0.2,1.8
704,Braxton Tucker,2017,Portland St,4,30.0,15.0,15.3,0.86,0.47,0.47,0.08,0.15,1.50,0.10,1.00,-1.56,0.8,0.0,1.8
705,Isaac Hamilton,2017,UCLA,36,30.0,14.1,11.8,0.96,0.56,0.54,0.13,0.47,2.75,0.23,1.39,-0.43,0.7,0.2,1.8
706,David Cohn,2017,William & Mary,29,30.0,6.2,5.1,0.81,0.53,0.48,0.34,0.41,4.45,0.87,2.69,4.24,0.9,0.0,1.3
707,Noah Robotham,2017,Akron,32,30.0,8.6,6.3,0.94,0.56,0.50,0.45,0.58,2.97,0.47,2.32,2.37,0.8,0.0,1.8
708,Matt Howard,2017,Penn,28,30.0,12.5,9.4,1.01,0.59,0.57,0.32,0.42,1.46,0.16,0.95,-1.92,1.2,0.3,2.4
709,Pat Birt,2017,Tulsa,32,30.0,8.8,8.8,0.78,0.45,0.40,0.26,0.59,1.53,0.17,1.11,-1.21,1.1,0.2,2.2
710,Kadeem Allen,2017,Arizona,34,30.0,9.8,6.9,0.92,0.58,0.52,0.49,0.32,2.97,0.43,1.55,0.24,1.6,0.6,2.4
711,Kerwin Roach,2017,Texas,32,30.0,9.9,8.3,0.76,0.49,0.44,0.51,0.28,3.66,0.44,1.41,-0.53,1.6,0.2,3.2
712,Terrell Miller,2017,Murray St,31,30.0,16.2,11.8,1.00,0.60,0.56,0.32,0.44,1.35,0.11,0.55,-5.22,0.8,0.2,3.3
713,Zach Johnson,2017,FGCU,31,30.0,12.1,11.0,0.78,0.48,0.45,0.31,0.45,3.00,0.27,1.08,-2.63,1.3,0.4,2.4
714,Christian Bradford,2017,Radford,30,30.0,7.7,7.9,0.72,0.45,0.41,0.22,0.38,3.40,0.43,1.65,0.71,0.4,0.0,1.7
715,Tavrion Dawson,2017,CSUN,28,30.0,13.8,9.8,1.03,0.60,0.55,0.40,0.22,1.50,0.15,0.86,-2.36,1.0,0.5,2.6
716,T.J. Leaf,2017,UCLA,35,29.9,16.3,10.9,1.17,0.67,0.65,0.28,0.15,2.43,0.22,1.63,0.42,0.6,1.1,2.5
717,Laquincy Rideau,2017,Gardner-Webb,30,29.9,14.6,10.6,0.83,0.54,0.50,0.63,0.23,4.80,0.45,1.31,-1.52,3.0,0.3,3.2
718,Jordan Strawberry,2017,Mercer,29,29.9,12.7,9.0,1.01,0.61,0.55,0.35,0.44,4.00,0.44,2.07,2.70,0.6,0.0,1.7
719,Luke Doyle,2017,Stetson,29,29.9,10.3,9.4,0.95,0.53,0.52,0.10,0.66,1.21,0.13,1.17,-0.71,0.7,0.1,2.0
720,Maverick Rowan,2017,N.C. State,25,29.9,12.0,9.9,1.01,0.57,0.54,0.16,0.60,0.88,0.09,0.73,-1.98,0.6,0.2,1.8
721,De'Monte Buckingham,2017,Richmond,35,29.9,10.5,7.7,0.94,0.59,0.54,0.36,0.48,2.26,0.29,1.13,-1.65,1.6,0.7,3.1
722,Kason Harrell,2017,IPFW,30,29.9,11.1,8.1,1.10,0.64,0.62,0.17,0.69,1.63,0.20,1.20,-0.87,0.9,0.7,2.1
723,Aaron Bodager,2017,UNF,30,29.9,7.6,7.0,0.84,0.53,0.53,0.04,0.86,1.20,0.17,0.65,-3.31,1.0,0.0,2.2
724,JaCorey Williams,2017,Middle Tenn,35,29.9,17.1,13.4,1.00,0.56,0.53,0.31,0.03,1.57,0.12,0.95,-2.14,0.9,0.5,2.1
725,Carlin Dupree,2017,North Dakota St,28,29.9,9.0,8.0,0.78,0.48,0.43,0.39,0.21,2.07,0.26,1.05,-1.98,1.0,0.1,1.9
726,John Gillon,2017,Syracuse,34,29.9,10.5,7.6,0.93,0.59,0.51,0.42,0.51,5.41,0.72,2.56,5.10,1.4,0.0,1.5
727,Tavon Blackmon,2017,Brown,26,29.8,11.6,9.5,0.85,0.52,0.46,0.39,0.38,4.00,0.42,1.79,1.41,1.1,0.0,2.1
728,Logan McIntosh,2017,UMES,32,29.8,8.6,7.4,0.76,0.48,0.44,0.44,0.19,4.13,0.55,1.83,1.68,1.0,0.1,2.4
729,Jovan Mooring,2017,UNLV,32,29.8,12.6,9.7,0.87,0.54,0.47,0.47,0.50,4.00,0.41,1.58,0.45,1.1,0.1,2.3
730,Peter Kiss,2017,Quinnipiac,31,29.8,13.3,12.2,0.80,0.49,0.46,0.25,0.34,2.84,0.23,0.98,-3.14,1.2,0.2,1.8
731,Norbertas Giga,2017,Jacksonville St,31,29.8,10.9,8.6,0.85,0.56,0.53,0.30,0.13,1.45,0.17,0.51,-6.82,0.8,1.0,3.0
732,Denzel Mahoney,2017,Southeast Mo St,31,29.8,14.9,10.3,1.06,0.60,0.53,0.48,0.45,1.29,0.13,0.98,-1.54,0.6,0.1,3.2
733,Andre Fox,2017,High Point,28,29.8,12.5,10.1,0.85,0.52,0.44,0.45,0.34,2.07,0.20,0.88,-3.41,0.8,0.6,2.1
734,Zikiteran Woodley,2017,Northwestern St,11,29.8,19.2,12.6,1.17,0.64,0.58,0.42,0.35,0.82,0.06,0.75,-1.74,0.8,0.2,2.2
735,Francisco Alonso,2017,UNCG,32,29.8,14.9,10.0,1.08,0.64,0.58,0.38,0.64,2.03,0.20,1.05,-2.01,0.8,0.1,2.4
736,Mikey Dixon,2017,Quinnipiac,31,29.8,16.5,12.2,1.01,0.59,0.53,0.34,0.43,2.32,0.19,1.06,-2.01,0.7,0.1,1.9
737,Elijah Stewart,2017,USC,36,29.8,12.3,9.9,1.02,0.56,0.54,0.23,0.57,1.19,0.12,1.16,-0.77,0.8,1.2,2.6
738,Mikal Bridges,2017,Villanova,36,29.8,9.8,6.5,1.14,0.68,0.64,0.24,0.48,1.97,0.30,1.54,0.13,1.7,0.9,2.3
739,Malik Thames,2017,UCR,19,29.8,8.3,8.0,0.77,0.47,0.42,0.25,0.49,2.11,0.26,1.25,-0.95,1.1,0.1,1.9
740,Dikembe Dixson,2017,Ill Chicago,9,29.8,20.6,13.3,0.97,0.60,0.52,0.65,0.24,0.78,0.06,0.23,-9.29,1.6,0.2,2.0
741,Braxton Key,2017,Alabama,34,29.8,12.0,9.4,0.81,0.52,0.48,0.48,0.30,2.53,0.27,0.81,-4.95,0.6,0.6,2.5
742,Charles Williams,2017,Howard,32,29.8,15.5,13.3,0.91,0.51,0.46,0.30,0.42,0.56,0.04,0.35,-4.26,0.6,0.4,2.0
743,Kevin Huerter,2017,Maryland,32,29.8,9.3,7.9,0.95,0.56,0.54,0.11,0.67,2.72,0.34,1.93,1.40,1.0,0.7,1.8
744,Zach Thomas,2017,Bucknell,35,29.7,15.9,10.9,0.97,0.61,0.55,0.45,0.36,3.43,0.31,1.11,-2.65,1.1,0.5,2.3
745,Ken Williams,2017,South Alabama,30,29.7,14.2,12.4,0.85,0.49,0.42,0.38,0.47,3.43,0.28,1.78,1.17,0.9,0.2,1.6
746,Lovell Cabbil,2017,Liberty,29,29.7,10.2,7.9,0.98,0.57,0.53,0.30,0.51,1.76,0.22,1.28,-0.76,1.4,0.2,2.7
747,Eric Eaves,2017,SCSU,29,29.7,16.6,12.2,0.97,0.56,0.51,0.47,0.30,2.34,0.19,1.17,-1.47,0.6,0.4,1.7
748,Justin Tuoyo,2017,Chattanooga,27,29.7,13.5,7.9,1.11,0.67,0.65,0.61,0.08,1.07,0.14,0.60,-3.68,0.7,2.7,2.8
749,John Dewey,2017,Sam Houston St,30,29.7,10.0,7.9,0.77,0.53,0.47,0.46,0.34,4.87,0.62,1.45,-0.40,1.2,0.0,2.6
750,Matisse Thybulle,2017,Washington,30,29.7,10.3,8.4,0.93,0.57,0.55,0.16,0.50,1.80,0.22,0.90,-2.58,2.1,0.7,3.0
751,Steven Santa Ana,2017,Elon,30,29.7,11.6,10.1,0.93,0.52,0.49,0.22,0.65,2.27,0.22,1.74,0.72,1.1,0.1,2.2
752,Jaire Grayer,2017,GMU,33,29.7,11.3,9.9,0.93,0.53,0.50,0.17,0.46,0.58,0.06,0.38,-3.83,0.8,0.8,2.4
753,Amile Jefferson,2017,Duke,35,29.7,10.9,6.8,1.07,0.63,0.61,0.60,0.00,1.51,0.22,1.08,-1.31,0.7,1.9,2.7
754,Ishmail Wainright,2017,Baylor,34,29.7,5.6,4.9,0.78,0.51,0.49,0.24,0.52,3.24,0.65,1.96,1.84,1.7,0.2,2.4
755,Ahmed Hill,2017,Virginia Tech,33,29.7,11.4,8.4,1.04,0.59,0.55,0.34,0.57,1.21,0.14,1.08,-1.05,0.2,0.2,2.2
756,Christian Terrell,2017,FGCU,30,29.7,10.3,8.7,0.95,0.54,0.51,0.23,0.54,2.47,0.28,2.18,1.75,0.8,0.2,1.7
757,Josh McFolley,2017,Detroit,30,29.7,14.0,10.8,0.92,0.57,0.52,0.32,0.59,3.00,0.28,1.10,-2.30,2.0,0.1,2.9
758,D.J. Hogg,2017,Texas A&M,22,29.6,12.0,11.1,0.81,0.50,0.49,0.18,0.49,3.41,0.31,1.27,-1.43,1.0,1.0,2.1
759,Grayson Allen,2017,Duke,34,29.6,14.5,10.5,0.96,0.58,0.51,0.45,0.62,3.50,0.33,1.61,0.53,0.8,0.1,2.3
760,Jimond Ivey,2017,Akron,35,29.6,10.4,6.9,1.06,0.64,0.59,0.43,0.41,2.03,0.29,1.42,-0.26,1.2,0.3,2.5
761,Wyatt Walker,2017,Samford,32,29.6,12.8,8.0,1.04,0.64,0.58,0.57,0.02,1.50,0.19,0.74,-3.50,0.6,0.8,2.7
762,Will Rayman,2017,Colgate,31,29.6,14.6,10.9,0.95,0.57,0.53,0.40,0.47,1.00,0.09,0.46,-5.40,0.7,0.4,2.8
763,Kareem South,2017,TAMUCC,33,29.6,9.0,7.4,0.91,0.54,0.49,0.31,0.43,1.97,0.27,1.38,-0.37,0.9,0.1,2.5
764,Cole Murray,2017,NKU,33,29.6,10.2,7.8,1.15,0.63,0.62,0.08,0.91,1.09,0.14,1.44,-0.10,0.5,0.4,2.0
765,Jordon Varnado,2017,Troy,35,29.6,16.5,12.0,1.01,0.58,0.55,0.39,0.17,1.37,0.11,0.70,-3.60,0.5,1.3,2.9
766,Javis Howard,2017,Charleston So,28,29.6,7.6,5.9,0.97,0.57,0.55,0.30,0.01,0.43,0.07,0.40,-2.67,0.5,0.5,2.2
767,Marlain Veal,2017,Southeastern LA,30,29.6,14.5,10.4,0.89,0.59,0.54,0.41,0.36,4.37,0.42,1.16,-2.90,1.8,0.1,2.3
768,Kevin Puryear,2017,Missouri,32,29.6,11.8,10.1,0.85,0.50,0.44,0.39,0.19,0.94,0.09,0.54,-3.76,0.4,0.3,2.4
769,Darius Graham,2017,UCD,34,29.6,7.2,6.2,0.81,0.53,0.49,0.25,0.53,3.18,0.51,1.64,0.59,0.5,0.0,2.0
770,Jordan Bohannon,2017,Iowa,34,29.6,10.9,8.9,0.91,0.57,0.53,0.18,0.70,5.15,0.58,2.30,3.85,0.9,0.1,1.6
771,Jaylen Fisher,2017,TCU,34,29.6,9.8,8.4,0.80,0.52,0.48,0.26,0.49,3.91,0.47,1.41,-0.54,0.9,0.1,2.1
772,Jarrey Foster,2017,SMU,34,29.6,9.9,7.2,1.03,0.61,0.60,0.31,0.30,2.15,0.30,1.70,0.61,0.6,0.8,2.4
773,De'Aaron Fox,2017,Kentucky,36,29.6,16.7,12.4,0.94,0.56,0.50,0.47,0.15,4.58,0.37,1.90,2.02,1.5,0.2,2.5
774,Darreon Reddick,2017,Tennessee St,27,29.6,8.6,8.1,0.83,0.48,0.44,0.25,0.54,1.26,0.15,1.03,-1.31,0.3,0.0,1.9
775,Deonte Burton,2017,Iowa St,35,29.5,15.1,12.7,0.90,0.53,0.50,0.26,0.25,1.77,0.14,0.78,-3.68,1.7,1.4,3.0
776,Lawrence Cooks,2017,Hampton,28,29.5,11.7,8.9,0.98,0.58,0.54,0.30,0.66,2.54,0.29,1.48,-0.08,0.9,0.0,2.5
777,Michael Rowley,2017,Albany,34,29.5,5.1,3.9,0.84,0.55,0.48,0.40,0.01,1.35,0.34,1.05,-1.42,0.8,0.3,3.0
778,Zak Showalter,2017,Wisconsin,37,29.5,8.3,5.8,1.09,0.65,0.61,0.25,0.57,1.76,0.30,1.59,0.23,1.5,0.3,2.7
779,Sidy Ndir,2017,New Mexico St,8,29.5,13.6,8.9,1.00,0.61,0.56,0.58,0.46,2.38,0.27,1.12,-1.83,0.5,0.6,2.4
780,Jordan Woodard,2017,Oklahoma,20,29.5,14.6,12.2,0.88,0.53,0.46,0.32,0.43,3.05,0.25,1.22,-1.55,1.9,0.1,2.1
781,Madison Jones,2017,Seton Hall,33,29.5,5.8,5.1,0.73,0.50,0.45,0.36,0.27,3.15,0.62,1.60,0.45,1.8,0.1,2.8
782,Denzel Taylor,2017,Old Dominion,31,29.5,3.8,2.5,0.76,0.55,0.58,0.82,0.00,1.39,0.54,0.98,-1.82,1.0,0.5,3.2
783,De'Ederick Petty,2017,Alabama A&M,29,29.5,13.3,10.2,0.88,0.52,0.43,0.59,0.56,1.28,0.13,0.67,-3.78,0.3,0.2,2.0
784,Reed Timmer,2017,Drake,29,29.5,14.8,11.0,0.97,0.56,0.49,0.44,0.44,1.83,0.17,0.98,-2.16,1.0,0.1,1.7
785,Chris Wray,2017,Mt. St. Marys,36,29.5,7.0,5.4,0.87,0.54,0.58,0.48,0.01,1.50,0.28,1.08,-1.34,1.4,1.5,2.1
786,Thik Bol,2017,Southern Ill,32,29.5,9.1,7.3,0.95,0.55,0.53,0.29,0.00,0.28,0.04,0.24,-3.45,0.3,2.3,2.3
787,Kris Acox,2017,Furman,33,29.5,13.0,9.1,1.03,0.63,0.62,0.32,0.00,1.33,0.15,0.67,-3.92,1.5,0.7,2.6
788,Trevor Anderson,2017,Green Bay,18,29.4,9.8,7.5,0.91,0.56,0.50,0.40,0.63,2.50,0.33,1.36,-0.51,0.7,0.1,1.7
789,John Davis,2017,Furman,32,29.4,8.9,7.5,0.91,0.53,0.51,0.27,0.50,2.75,0.37,2.10,1.84,1.2,0.0,1.8
790,Kamari Murphy,2017,Miami FL,33,29.4,7.1,5.7,0.86,0.53,0.51,0.37,0.01,0.58,0.10,0.38,-4.12,0.4,0.7,2.4
791,Luke Petrasek,2017,Columbia,26,29.4,15.2,11.5,1.00,0.59,0.55,0.29,0.39,1.92,0.17,0.94,-2.56,1.2,0.7,2.2
792,Rashaun Madison,2017,NCCU,31,29.4,9.0,8.7,0.90,0.49,0.49,0.11,0.90,0.68,0.08,0.91,-1.00,1.2,0.0,2.1
793,Corey Baldwin,2017,North Dakota,29,29.4,10.1,7.8,0.99,0.59,0.58,0.24,0.71,1.24,0.16,0.84,-2.13,1.2,0.1,2.5
794,Shane Whitfield,2017,Campbell,34,29.4,11.5,7.8,0.84,0.54,0.44,0.79,0.03,1.79,0.23,0.65,-5.53,0.6,0.1,3.1
795,Zach LeDay,2017,Virginia Tech,33,29.4,16.5,10.3,1.07,0.62,0.55,0.63,0.12,1.21,0.12,0.66,-3.53,0.6,1.0,2.7
796,Andrew Fleming,2017,Maine,26,29.4,10.6,9.1,0.82,0.50,0.46,0.39,0.07,1.08,0.12,0.50,-4.90,0.7,0.7,3.0
797,Robert Johnson,2017,Indiana,34,29.4,12.8,10.6,0.93,0.56,0.55,0.15,0.52,2.50,0.24,1.09,-2.14,0.9,0.1,2.1
798,Denzel Dulin,2017,Alcorn State,29,29.4,9.3,7.6,0.83,0.51,0.45,0.46,0.26,1.24,0.16,0.69,-3.31,0.8,0.3,2.6
799,Jamaal King,2017,St. Francis (PA),33,29.4,12.0,10.7,0.79,0.50,0.46,0.27,0.46,3.91,0.37,1.26,-1.61,1.3,0.1,2.6
800,Jeffrey Carroll,2017,Oklahoma St,32,29.3,17.7,11.3,1.17,0.66,0.62,0.41,0.36,1.19,0.11,0.78,-2.42,0.9,0.2,1.9
801,Randall Gaskins,2017,St. Francis (PA),31,29.3,8.1,6.8,0.89,0.53,0.52,0.27,0.19,1.48,0.22,1.10,-1.22,1.3,0.2,1.9
802,Billy Garrett,2017,DePaul,32,29.3,14.9,11.3,0.86,0.54,0.44,0.49,0.31,3.34,0.30,1.02,-3.61,1.2,0.2,2.5
803,Jamal Wright,2017,High Point,26,29.3,8.3,6.8,0.82,0.53,0.49,0.36,0.49,3.27,0.48,1.49,-0.05,1.2,0.1,2.4
804,Kyle Allman,2017,CSUF,30,29.3,10.5,8.2,0.82,0.51,0.44,0.55,0.18,2.07,0.25,0.87,-3.34,0.6,0.3,1.9
805,JaQuan Lyle,2017,Ohio St,31,29.3,11.4,8.5,0.90,0.57,0.52,0.41,0.31,4.58,0.54,1.89,2.18,1.0,0.1,1.6
806,Yante Maten,2017,Georgia,28,29.3,18.4,11.9,1.02,0.61,0.55,0.61,0.13,1.43,0.12,0.57,-5.30,0.8,1.5,2.7
807,Anthony Cowan,2017,Maryland,32,29.3,10.4,6.9,0.89,0.58,0.49,0.70,0.34,3.63,0.53,1.57,0.36,1.1,0.2,2.1
808,Dejuan Marrero,2017,Morehead St,27,29.3,12.4,12.2,0.75,0.45,0.42,0.26,0.00,1.30,0.11,0.49,-6.08,1.1,0.6,3.1
809,Jawun Evans,2017,Oklahoma St,31,29.3,19.0,15.0,0.91,0.54,0.48,0.39,0.20,6.45,0.43,2.30,4.91,1.7,0.1,2.3
810,E.C. Matthews,2017,Rhode Island,35,29.3,14.9,11.5,0.95,0.55,0.51,0.38,0.47,1.43,0.12,0.76,-3.28,0.5,0.3,1.7
811,Warren Sledge,2017,Citadel,30,29.2,7.1,6.1,0.84,0.50,0.42,0.38,0.55,3.03,0.50,2.53,2.42,1.0,0.1,2.4
812,Jacob Van,2017,Air Force,31,29.2,10.9,7.7,0.96,0.58,0.51,0.48,0.33,2.81,0.36,1.55,0.22,0.5,0.0,1.2
813,Xavier Cooks,2017,Winthrop,31,29.2,16.4,12.3,0.93,0.57,0.53,0.40,0.27,2.90,0.24,1.00,-3.23,0.8,1.7,2.7
814,Sterling Taplin,2017,Tulsa,32,29.2,9.2,7.3,0.81,0.54,0.46,0.42,0.31,3.81,0.52,1.45,-0.29,1.1,0.1,2.8
815,Junior Etou,2017,Tulsa,32,29.2,12.6,7.8,0.99,0.64,0.58,0.58,0.41,1.25,0.16,0.49,-5.96,0.5,0.1,2.4
816,Ty Charles,2017,Stephen F. Austin,23,29.2,9.3,8.3,0.78,0.49,0.45,0.32,0.28,2.13,0.26,0.92,-3.06,1.1,0.2,3.4
817,Javier Martinez,2017,UT Martin,30,29.2,12.8,8.0,1.17,0.70,0.67,0.31,0.00,1.50,0.19,0.90,-2.28,0.5,0.5,2.3
818,Jaleel Wheeler,2017,Tulsa,30,29.2,9.3,6.8,0.85,0.55,0.49,0.53,0.30,1.97,0.29,0.87,-3.36,0.5,0.3,1.8
819,Troy Holston,2017,South Florida,26,29.2,9.7,10.3,0.76,0.44,0.44,0.12,0.64,1.27,0.12,0.69,-3.43,0.6,0.2,2.0
820,John Dawson,2017,Liberty,32,29.2,8.2,7.1,0.82,0.52,0.47,0.29,0.58,2.59,0.37,1.32,-0.89,1.0,0.3,3.0
821,Kavon Stewart,2017,Robert Morris,32,29.2,11.0,8.2,0.72,0.49,0.38,0.83,0.14,3.69,0.45,0.98,-4.39,1.8,0.0,2.8
822,Carlton Hurst,2017,South Dakota,32,29.2,7.6,4.9,1.04,0.61,0.53,0.63,0.27,1.03,0.21,1.18,-0.61,0.8,0.6,2.2
823,Jamaya Burr,2017,McNeese St,26,29.2,11.8,8.8,0.88,0.56,0.51,0.46,0.33,3.35,0.38,1.30,-1.15,1.0,0.0,1.4
824,Tayler Persons,2017,Ball State,33,29.2,15.8,11.5,0.93,0.58,0.53,0.40,0.27,4.64,0.40,1.49,-0.10,1.3,0.1,2.6
825,Aaron Parks,2017,CSUN,28,29.1,11.2,9.5,0.82,0.49,0.41,0.49,0.10,2.36,0.25,1.22,-1.15,1.7,0.1,3.2
826,P.J. Dozier,2017,South Carolina,35,29.1,13.9,13.1,0.81,0.47,0.44,0.28,0.30,2.80,0.21,1.26,-1.25,1.7,0.3,2.8
827,Marin Maric,2017,Northern Illinois,29,29.1,14.2,9.4,0.98,0.60,0.56,0.59,0.08,0.72,0.08,0.30,-6.54,0.7,0.5,2.9
828,Jordan Bell,2017,Oregon,38,29.1,11.0,7.0,1.05,0.66,0.64,0.42,0.05,1.82,0.26,0.92,-2.66,1.3,2.3,1.8
829,Sam McDaniel,2017,La Monroe,31,29.1,11.2,10.6,0.79,0.47,0.42,0.27,0.36,1.42,0.13,0.69,-4.05,0.6,0.2,2.6
830,Martez Cameron,2017,Morgan St,29,29.1,5.4,6.0,0.56,0.39,0.32,0.42,0.07,4.38,0.73,1.79,1.61,1.0,0.0,2.9
831,Sam Downey,2017,Yale,28,29.1,11.8,8.7,1.02,0.58,0.56,0.37,0.03,1.11,0.13,0.89,-1.79,0.6,0.4,2.4
832,Travin Thibodeaux,2017,New Orleans,29,29.0,8.7,6.4,0.82,0.57,0.52,0.43,0.02,3.00,0.47,1.06,-2.89,1.3,0.4,3.3
833,Deandre Haywood,2017,Delaware St,30,29.0,11.4,8.9,0.86,0.53,0.49,0.46,0.28,2.23,0.25,0.99,-2.74,1.6,0.1,2.4
834,Marcel Pettway,2017,Bryant,31,29.0,10.6,7.7,0.95,0.59,0.58,0.38,0.00,1.52,0.20,0.77,-3.27,1.0,0.4,2.5
835,Patrick Benzan,2017,Holy Cross,32,29.0,7.6,5.7,0.93,0.57,0.54,0.40,0.13,2.44,0.43,1.86,1.21,1.4,0.0,1.6
836,Deon Edwin,2017,Kent St,35,29.0,13.2,9.9,0.93,0.56,0.51,0.44,0.31,2.40,0.24,1.14,-1.75,1.3,0.5,2.7
837,Alterique Gilbert,2017,Connecticut,3,29.0,10.3,7.3,1.00,0.59,0.55,0.45,0.41,2.00,0.27,1.50,0.00,2.3,0.0,0.7
838,Kendal Manuel,2017,Oregon St,31,29.0,7.5,7.1,0.80,0.50,0.48,0.15,0.59,1.55,0.22,0.87,-2.65,0.9,0.1,2.1
839,Justin Cousin,2017,Radford,30,29.0,10.6,9.6,0.88,0.52,0.50,0.15,0.68,1.73,0.18,0.96,-2.36,0.4,0.0,1.4
840,Bryson Scott,2017,IPFW,30,29.0,16.3,12.7,0.95,0.56,0.54,0.30,0.42,2.33,0.18,0.91,-3.26,1.7,0.1,1.9
841,Marquis Vance,2017,Alcorn State,29,29.0,10.7,10.2,0.75,0.45,0.43,0.38,0.37,1.83,0.18,0.87,-3.08,0.7,0.9,2.4
842,Josh Perkins,2017,Gonzaga,38,28.9,8.1,6.1,0.90,0.59,0.55,0.30,0.68,3.13,0.51,1.59,0.39,0.9,0.2,2.2
843,Sheldon Jeter,2017,Pittsburgh,33,28.9,8.1,6.7,0.87,0.53,0.49,0.32,0.35,1.64,0.24,1.08,-1.52,0.9,1.0,2.8
844,Ray Crossland,2017,Eastern Illinois,27,28.9,10.9,9.8,0.81,0.49,0.45,0.29,0.13,1.30,0.13,0.58,-4.65,1.5,0.2,3.2
845,Kasey Hill,2017,Florida,36,28.9,9.7,8.6,0.72,0.47,0.42,0.43,0.14,4.47,0.52,1.46,-0.25,1.7,0.1,2.3
846,Chris Clarke,2017,Virginia Tech,24,28.9,11.4,6.9,1.01,0.64,0.60,0.69,0.08,3.29,0.48,1.61,0.53,1.3,0.3,2.0
847,Justin Gray,2017,Texas Tech,32,28.9,8.9,6.6,0.98,0.58,0.55,0.33,0.13,1.69,0.25,1.26,-0.80,0.9,0.9,2.6
848,Seth Allen,2017,Virginia Tech,32,28.9,13.3,8.8,1.01,0.65,0.63,0.36,0.42,3.34,0.38,1.19,-2.01,0.8,0.1,1.9
849,Cedric Hankerson,2017,Boston U.,31,28.9,9.6,8.4,0.93,0.51,0.49,0.26,0.82,1.10,0.13,1.31,-0.37,2.0,0.1,2.8
850,Paris Austin,2017,Boise St,31,28.9,12.7,8.4,0.95,0.59,0.51,0.63,0.12,2.87,0.34,1.24,-1.40,0.6,0.1,2.0
851,Obi Okolie,2017,Brown,28,28.9,9.2,7.7,0.83,0.51,0.47,0.39,0.30,1.18,0.15,0.62,-3.71,0.6,0.0,2.1
852,Kwan Cheatham,2017,Akron,35,28.9,11.1,9.4,0.95,0.55,0.52,0.17,0.62,1.71,0.18,1.09,-1.51,0.5,0.9,2.8
853,Miles Wilson,2017,Mt. St. Marys,35,28.9,11.8,9.1,0.92,0.56,0.51,0.36,0.33,0.71,0.08,0.35,-5.45,0.8,0.5,2.5
854,Miles Wright,2017,Dartmouth,27,28.9,9.6,9.4,0.80,0.48,0.45,0.15,0.49,0.89,0.09,0.45,-4.83,0.8,0.1,1.8
855,Charlie Moore,2017,Cal,34,28.8,12.2,10.3,0.81,0.51,0.45,0.38,0.37,3.53,0.34,1.21,-2.04,1.1,0.0,2.6
856,Guilien Smith,2017,Dartmouth,27,28.8,12.0,9.2,0.90,0.55,0.50,0.41,0.37,1.78,0.19,0.76,-4.05,0.7,0.0,2.5
857,Kari Jonsson,2017,Drexel,27,28.8,10.0,7.1,1.09,0.65,0.63,0.18,0.74,2.04,0.29,1.45,-0.17,1.0,0.1,2.1
