,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
614,Tyrone Hanson,2011,Jackson St,32,30.6,14.0,11.2,0.95,0.57,0.54,0.25,0.59,2.19,0.20,0.95,-2.82,0.8,0.4,2.0
615,Brandon Young,2011,DePaul,32,30.6,13.0,10.6,0.85,0.53,0.49,0.34,0.32,3.75,0.36,1.26,-1.48,1.1,0.1,1.7
616,Scott Martin,2011,Notre Dame,34,30.6,9.7,8.1,0.88,0.52,0.49,0.32,0.38,1.91,0.23,1.20,-1.06,0.5,0.3,1.9
617,DeJuan Wright,2011,FIU,27,30.6,14.4,8.9,0.99,0.62,0.56,0.69,0.12,1.15,0.13,0.44,-5.85,1.7,0.7,2.9
618,Damen Bell-Holter,2011,Oral Roberts,36,30.6,13.4,8.9,1.00,0.60,0.53,0.59,0.11,1.56,0.17,0.84,-2.68,0.6,1.5,2.6
619,Spencer Perrin,2011,EKU,29,30.6,13.5,9.9,1.02,0.59,0.56,0.37,0.22,2.07,0.21,1.36,-0.49,0.9,0.9,2.4
620,Greg Gantt,2011,Fla Atlantic,31,30.5,13.4,11.3,0.97,0.54,0.52,0.23,0.51,0.84,0.07,0.67,-2.38,0.7,0.0,1.7
621,Kevin White,2011,UMES,31,30.5,9.5,9.1,0.67,0.45,0.38,0.38,0.09,5.16,0.57,1.52,0.17,1.0,0.1,2.5
622,Maxx Nakwaasah,2011,Centenary,30,30.5,12.5,10.2,0.79,0.50,0.43,0.50,0.28,1.23,0.12,0.42,-6.46,0.7,0.2,2.8
623,T.J. McConnell,2011,Duquesne,32,30.5,10.6,8.2,0.97,0.59,0.56,0.25,0.36,4.38,0.54,2.41,3.36,2.8,0.1,1.8
624,Brian Voelkel,2011,Vermont,34,30.5,7.1,5.1,0.78,0.52,0.43,0.79,0.17,4.38,0.85,2.16,3.05,1.5,0.2,1.7
625,Deividas Busma,2011,Idaho St,28,30.5,11.5,9.8,0.87,0.51,0.47,0.35,0.00,0.75,0.08,0.44,-4.09,0.6,2.1,2.9
626,Zach Graham,2011,Mississippi,34,30.5,14.2,11.3,0.97,0.55,0.49,0.32,0.37,1.50,0.13,1.00,-1.61,0.8,0.5,1.4
627,Miles Dixon,2011,Houston Baptist,4,30.5,12.5,11.3,0.77,0.51,0.46,0.22,0.22,1.75,0.16,0.47,-7.65,1.8,0.5,2.8
628,Corey Wickware,2011,SIU Edwardsville,28,30.5,11.7,8.9,0.80,0.54,0.47,0.50,0.60,2.57,0.29,0.76,-5.23,1.0,0.1,2.4
629,Luke Devlin,2011,Albany,35,30.5,7.5,6.7,0.89,0.51,0.48,0.22,0.47,0.74,0.11,0.76,-1.72,0.6,0.4,2.0
630,Elliott Lloyd,2011,No. Colorado,33,30.5,6.9,5.7,0.74,0.54,0.48,0.32,0.53,3.36,0.59,1.18,-1.99,0.7,0.1,2.4
631,Jonathan Moore,2011,Gardner-Webb,25,30.5,13.7,11.2,0.88,0.52,0.48,0.41,0.54,0.88,0.08,0.42,-5.00,1.0,0.0,2.5
632,Trey Finn,2011,Arkansas St,30,30.5,8.7,6.9,0.93,0.55,0.50,0.32,0.46,1.43,0.21,1.02,-1.50,1.2,0.3,2.6
633,Steven Pledger,2011,Oklahoma,31,30.5,11.2,9.1,0.92,0.55,0.51,0.26,0.62,1.77,0.20,0.95,-2.30,0.9,0.3,2.5
634,Joshua Jones,2011,EKU,29,30.4,10.7,8.6,0.92,0.56,0.51,0.28,0.53,1.90,0.22,1.04,-1.99,0.8,0.4,2.8
635,Stu Douglass,2011,Michigan,37,30.4,7.4,6.8,0.90,0.53,0.53,0.05,0.64,1.65,0.24,1.39,-0.32,0.6,0.2,1.7
636,Preston Knowles,2011,Louisville,35,30.4,14.6,13.2,0.90,0.52,0.49,0.16,0.59,3.09,0.23,1.50,0.00,1.8,0.2,2.7
637,Bryquis Perine,2011,Green Bay,34,30.4,11.0,9.6,0.85,0.50,0.44,0.33,0.33,2.79,0.29,1.61,0.42,1.1,0.0,1.6
638,Marcus Denmon,2011,Missouri,34,30.4,17.1,11.8,1.19,0.64,0.61,0.31,0.47,1.79,0.15,1.97,0.86,1.8,0.1,1.6
639,Jason Clark,2011,Georgetown,33,30.4,11.9,8.8,0.98,0.60,0.57,0.26,0.51,1.76,0.20,0.83,-3.21,1.4,0.2,2.3
640,Brad Wanamaker,2011,Pittsburgh,34,30.4,11.7,8.7,0.88,0.55,0.47,0.52,0.17,5.12,0.59,2.26,3.96,1.4,0.4,2.1
641,Tim Williams,2011,South Alabama,25,30.4,13.0,11.1,0.85,0.50,0.46,0.37,0.30,1.40,0.13,0.66,-3.78,0.9,0.4,2.6
642,Chris Flores,2011,NJIT,28,30.4,12.9,11.5,0.82,0.48,0.43,0.37,0.41,2.43,0.21,1.15,-1.58,1.8,0.2,2.4
643,Reggie Willhite,2011,Yale,28,30.4,9.9,8.2,0.85,0.53,0.49,0.31,0.21,2.57,0.31,1.24,-1.18,1.5,0.7,2.8
644,Courtney Stanley,2011,Loyola MD,31,30.4,6.4,5.4,0.65,0.48,0.43,0.51,0.21,3.39,0.63,1.14,-2.37,1.2,0.2,2.9
645,Troy Gillenwater,2011,New Mexico St,29,30.3,19.2,14.3,0.96,0.56,0.50,0.45,0.28,0.59,0.04,0.24,-6.72,0.4,0.9,2.3
646,Ella Ellis,2011,Army,30,30.3,14.5,10.9,0.99,0.57,0.52,0.38,0.42,1.70,0.16,0.98,-1.92,0.7,0.3,2.7
647,Kevin Murphy,2011,Tennessee Tech,36,30.3,17.3,12.8,0.92,0.57,0.52,0.41,0.23,1.78,0.14,0.53,-6.76,1.0,0.2,2.3
648,Andrew Jones,2011,Penn St,34,30.3,6.0,4.7,0.88,0.55,0.53,0.38,0.00,0.62,0.13,0.49,-3.14,0.4,0.1,2.6
649,Michael Lyons,2011,Air Force,29,30.3,13.8,9.4,1.00,0.61,0.55,0.45,0.26,1.93,0.20,0.84,-3.61,1.0,0.3,2.3
650,Brett Royster,2011,Fla Atlantic,31,30.3,8.2,4.9,1.01,0.62,0.61,0.82,0.00,0.23,0.05,0.18,-3.91,0.4,3.0,3.2
651,Jonathan Mitchell,2011,Rutgers,32,30.3,14.4,11.4,0.99,0.56,0.52,0.28,0.36,0.91,0.08,0.59,-3.17,0.8,0.6,1.6
652,Kaimarr Price,2011,Western Ill,29,30.3,10.6,9.1,0.78,0.49,0.45,0.41,0.02,1.55,0.17,0.59,-5.55,0.4,0.7,3.5
653,Tommie Sykes,2011,La Monroe,29,30.3,11.0,7.8,0.83,0.51,0.48,0.83,0.00,1.21,0.15,0.55,-4.92,1.3,0.3,3.7
654,Arsalan Kazemi,2011,Rice,33,30.3,15.9,9.1,1.05,0.62,0.54,0.95,0.00,1.27,0.14,0.70,-3.33,1.1,0.8,2.6
655,Scootie Randall,2011,Temple,27,30.3,10.7,8.1,1.11,0.61,0.60,0.18,0.55,1.37,0.17,1.76,0.46,1.0,0.2,2.1
656,Brendan McKillop,2011,Davidson,39,30.3,9.5,8.1,0.96,0.56,0.55,0.10,0.90,2.28,0.28,1.65,0.45,0.7,0.1,2.1
657,Ben Averkamp,2011,Loyola MD,32,30.3,12.1,9.6,0.99,0.56,0.51,0.30,0.19,1.59,0.17,1.38,-0.31,0.7,1.6,3.0
658,Terrance Hill,2011,Morehead St,33,30.2,11.2,8.6,0.94,0.57,0.51,0.35,0.60,1.36,0.16,0.71,-3.45,1.5,0.0,2.2
659,Desmar Jackson,2011,Wyoming,29,30.2,15.0,11.6,0.85,0.54,0.48,0.45,0.26,2.00,0.17,0.58,-6.91,2.1,0.6,3.0
660,Terrell Smith,2011,Pacific,30,30.2,7.5,6.7,0.75,0.50,0.45,0.30,0.33,3.47,0.52,1.46,-0.20,0.5,0.1,2.8
661,Jordan Theodore,2011,Seton Hall,31,30.2,11.0,9.0,0.83,0.53,0.48,0.34,0.29,4.42,0.49,1.65,0.87,1.3,0.1,2.8
662,Lance Jeter,2011,Nebraska,32,30.2,11.7,8.5,0.94,0.58,0.53,0.42,0.33,4.53,0.53,2.20,3.24,1.8,0.1,2.2
663,Justin Brownlee,2011,St. John's,33,30.2,12.3,9.9,0.92,0.55,0.52,0.28,0.16,1.94,0.20,0.96,-2.46,1.1,0.8,2.3
664,Gary Johnson,2011,Texas,38,30.2,11.5,8.8,0.90,0.53,0.47,0.54,0.01,1.29,0.15,0.82,-2.32,0.4,0.3,2.6
665,Nick Barbour,2011,High Point,29,30.2,17.8,13.5,0.95,0.56,0.50,0.41,0.49,1.17,0.09,0.45,-5.84,1.0,0.1,3.0
666,Terence Jones,2011,TAMUCC,29,30.2,9.2,7.7,0.79,0.52,0.47,0.37,0.65,2.59,0.34,1.03,-2.66,1.0,0.2,2.3
667,Nemanja Mitrovic,2011,Portland,34,30.2,13.4,9.8,1.06,0.63,0.61,0.18,0.65,1.59,0.16,0.82,-3.01,0.8,0.1,2.2
668,Khris Middleton,2011,Texas A&M,34,30.2,14.8,11.0,0.92,0.57,0.51,0.43,0.31,2.76,0.25,1.00,-3.22,1.2,0.1,2.1
669,Christophe Varidel,2011,FGCU,30,30.2,11.5,9.5,0.90,0.55,0.50,0.24,0.72,1.63,0.17,0.78,-3.21,0.9,0.1,1.9
670,Reuben Clayton,2011,UT Martin,31,30.2,11.6,9.8,0.84,0.50,0.45,0.40,0.36,1.87,0.19,0.88,-2.80,1.8,0.4,3.1
671,Jamel McLean,2011,Xavier,31,30.2,10.6,7.1,0.96,0.58,0.54,0.69,0.01,0.77,0.11,0.51,-3.40,0.6,0.8,2.5
672,David Imes,2011,Hofstra,33,30.2,7.7,6.1,0.94,0.55,0.52,0.35,0.06,0.61,0.10,0.59,-2.14,0.6,0.7,2.5
673,Jonathan Lee,2011,Northeastern,33,30.2,12.0,7.6,0.96,0.64,0.57,0.53,0.32,2.76,0.36,0.95,-3.76,0.8,0.1,2.1
674,Ruben Guillandeaux,2011,La Salle,34,30.2,12.4,10.7,0.89,0.52,0.48,0.26,0.47,2.38,0.22,1.23,-1.08,0.5,0.0,1.9
675,Noah Hartsock,2011,BYU,37,30.2,8.5,6.6,1.02,0.58,0.55,0.26,0.25,1.65,0.25,1.74,0.48,0.6,1.7,2.3
676,Jason Jones,2011,Middle Tenn,32,30.2,13.7,9.8,0.90,0.56,0.51,0.56,0.08,1.53,0.16,0.60,-4.97,1.3,0.2,2.8
677,Joel Smith,2011,Northeastern,33,30.2,12.1,9.0,1.04,0.62,0.60,0.19,0.64,2.36,0.26,1.34,-0.64,0.7,0.1,2.1
678,Omar Wattad,2011,Chattanooga,33,30.2,14.5,12.0,0.91,0.53,0.49,0.29,0.63,2.12,0.18,1.01,-2.14,0.8,0.1,2.5
679,Carl Richard,2011,Indiana St,34,30.1,9.6,8.8,0.79,0.50,0.46,0.21,0.27,1.35,0.15,0.57,-5.06,0.7,0.4,2.2
680,Ryan Pearson,2011,GMU,38,30.1,14.3,9.5,1.05,0.60,0.55,0.57,0.15,1.21,0.13,0.84,-2.19,0.9,0.5,2.6
681,Rayvonte Rice,2011,Drake,31,30.1,13.8,11.5,0.87,0.51,0.46,0.42,0.37,1.65,0.14,0.84,-2.95,1.4,0.8,2.7
682,Lucas Nutt,2011,Southeast Mo St,31,30.1,10.1,6.6,0.91,0.61,0.53,0.57,0.56,3.45,0.52,1.35,-0.81,0.7,0.0,2.0
683,Ryan Olander,2011,Fairfield,33,30.1,10.4,7.6,0.95,0.57,0.54,0.46,0.08,1.09,0.14,0.69,-2.85,0.7,2.1,2.8
684,Maalik Wayns,2011,Villanova,33,30.1,13.8,10.7,0.86,0.53,0.44,0.49,0.33,4.48,0.42,1.63,0.78,1.2,0.0,2.4
685,Jarrod Jones,2011,Ball State,31,30.1,14.9,11.4,0.95,0.55,0.51,0.44,0.02,1.19,0.10,0.67,-3.34,0.9,0.6,2.3
686,Ryan Wedel,2011,Drake,31,30.1,10.9,8.6,1.01,0.59,0.56,0.19,0.66,1.97,0.23,1.36,-0.47,0.5,0.0,1.7
687,Hillary Haley,2011,UMES,31,30.1,16.5,13.6,0.92,0.51,0.46,0.41,0.39,0.74,0.05,0.48,-3.34,0.7,0.2,2.2
688,Hugh Robertson,2011,South Florida,33,30.1,8.3,7.3,0.84,0.50,0.46,0.30,0.36,1.76,0.24,1.16,-1.21,1.0,0.3,2.3
689,Marshall Moses,2011,Oklahoma St,37,30.1,14.0,9.9,0.98,0.59,0.54,0.47,0.01,1.00,0.10,0.46,-5.02,0.6,0.4,3.2
690,Josh Daniel,2011,EKU,30,30.1,10.0,7.2,1.03,0.58,0.53,0.44,0.57,1.43,0.20,1.48,-0.04,1.1,0.0,1.7
691,Moussa Camara,2011,Binghamton,33,30.1,11.5,10.0,0.94,0.53,0.49,0.21,0.63,0.88,0.09,0.74,-2.14,0.4,0.2,1.4
692,Jake Odum,2011,Indiana St,34,30.1,9.3,6.0,0.90,0.59,0.51,0.72,0.29,4.21,0.70,1.91,2.05,1.8,0.2,2.6
693,Juan Pattillo,2011,WKU,35,30.1,13.9,10.4,0.85,0.54,0.48,0.57,0.01,1.40,0.14,0.47,-6.67,1.5,1.9,2.9
694,Nafis Ricks,2011,Missouri St,36,30.1,9.2,7.5,0.79,0.49,0.41,0.59,0.08,3.94,0.52,2.12,2.73,1.0,0.4,2.6
695,LaMarcus Reed,2011,Texas Arlington,26,30.0,11.9,9.7,0.86,0.55,0.51,0.28,0.43,1.50,0.16,0.51,-6.16,1.4,0.3,3.0
696,Dyricus Simms-Edwards,2011,Bradley,30,30.0,10.2,8.3,0.83,0.52,0.46,0.42,0.29,3.37,0.41,1.49,-0.07,1.0,0.3,1.9
697,Rod Singleton,2011,Montana St,30,30.0,8.0,5.9,0.82,0.55,0.51,0.52,0.27,3.40,0.58,1.44,-0.34,1.0,0.1,2.0
698,Stephen Lumpkins,2011,American,31,30.0,13.5,8.8,1.07,0.61,0.59,0.56,0.00,0.48,0.06,0.37,-3.59,0.5,1.3,2.8
699,Perry Webster,2011,CSUF,31,30.0,7.7,6.4,0.77,0.49,0.41,0.55,0.40,5.10,0.80,2.68,4.85,1.3,0.2,3.0
700,Marland Smith,2011,Southeast Mo St,31,30.0,11.7,11.5,0.81,0.46,0.42,0.22,0.55,1.55,0.13,0.87,-2.45,0.8,0.1,2.5
701,Gabe Rogers,2011,Northern Arizona,32,30.0,13.6,10.6,1.02,0.59,0.57,0.19,0.53,2.19,0.21,1.27,-0.88,0.6,0.0,1.8
702,Derrick Thomas,2011,Drexel,32,30.0,6.7,7.0,0.71,0.43,0.37,0.27,0.28,1.75,0.25,1.12,-1.39,0.5,0.1,2.0
703,Phil Gary,2011,FIU,27,30.0,9.4,6.2,0.89,0.57,0.50,0.77,0.36,3.26,0.52,1.69,0.79,1.5,0.1,2.6
704,Mitch Rolls,2011,Colgate,31,30.0,8.7,8.5,0.70,0.47,0.42,0.21,0.52,3.71,0.44,1.22,-1.86,0.8,0.1,2.4
705,Brian Rudolph,2011,Loyola IL,31,30.0,6.5,6.3,0.68,0.44,0.39,0.38,0.30,4.39,0.70,2.06,2.68,0.8,0.0,1.6
706,Kenny Franklin,2011,Nicholls St,27,30.0,5.3,5.2,0.77,0.49,0.47,0.09,0.73,2.81,0.54,2.00,1.68,1.0,0.1,2.1
707,Derrick Williams,2011,Arizona,39,30.0,19.4,10.1,1.13,0.69,0.64,0.88,0.20,1.18,0.12,0.44,-6.25,1.0,0.7,2.8
708,Darius Johnson-Odom,2011,Marquette,37,30.0,15.8,12.2,0.95,0.55,0.51,0.38,0.43,2.38,0.19,1.17,-1.44,0.8,0.2,2.5
709,Stephon Carter,2011,CSUB,29,30.0,14.7,13.7,0.75,0.46,0.42,0.39,0.16,3.34,0.24,1.03,-3.23,2.4,0.4,2.6
710,Amin Stevens,2011,FAMU,29,30.0,12.7,10.0,0.85,0.52,0.47,0.50,0.17,1.03,0.10,0.42,-5.78,1.1,0.8,2.0
711,Jack Houpt,2011,Western Ill,31,29.9,7.1,6.1,0.91,0.55,0.53,0.14,0.74,1.45,0.24,1.13,-1.14,0.3,0.4,2.0
712,Jer'Vaughn Johnson,2011,CSUF,28,29.9,14.4,10.3,0.95,0.58,0.53,0.47,0.03,1.32,0.13,0.53,-5.28,0.9,0.3,3.5
713,Joe Harden,2011,UCD,28,29.9,15.3,11.6,0.91,0.55,0.47,0.46,0.11,1.64,0.14,0.65,-4.67,1.4,0.2,3.0
714,Mark Rutledge,2011,Central Ark,27,29.9,10.0,8.0,0.83,0.51,0.49,0.49,0.32,1.85,0.23,0.89,-2.60,0.8,0.1,2.3
715,Andy Ogide,2011,Colorado St,32,29.9,17.8,11.8,1.07,0.63,0.60,0.46,0.07,0.66,0.06,0.30,-5.89,0.8,0.6,2.8
716,Chad Gray,2011,CCU,32,29.9,15.0,12.3,0.93,0.54,0.51,0.29,0.16,1.41,0.11,0.69,-3.64,0.9,1.4,2.3
717,David Ndoumba,2011,Southeastern LA,28,29.9,10.9,7.4,0.94,0.56,0.53,0.69,0.00,0.82,0.11,0.51,-3.54,0.6,1.8,2.1
718,Isaiah Wilkerson,2011,NJIT,28,29.9,14.6,12.4,0.89,0.52,0.48,0.30,0.36,1.21,0.10,0.56,-4.50,0.9,0.1,2.9
719,Ralston Turner,2011,LSU,27,29.9,12.3,11.0,0.82,0.49,0.45,0.31,0.50,1.59,0.14,0.70,-4.03,0.6,0.1,2.2
720,Ben Martin,2011,Nicholls St,27,29.9,4.5,4.1,0.84,0.50,0.47,0.17,0.93,1.63,0.39,1.91,0.84,1.0,0.1,2.2
721,Anthony Jones,2011,Baylor,31,29.9,8.5,5.5,1.05,0.66,0.61,0.38,0.42,0.94,0.17,0.64,-2.76,0.6,0.4,1.3
722,Jauwan Scaife,2011,Ball State,31,29.9,11.2,9.6,0.88,0.51,0.46,0.30,0.46,1.19,0.12,0.73,-2.93,0.9,0.1,1.4
723,Cecil Gresham,2011,Bryant,29,29.9,13.9,10.7,1.06,0.60,0.57,0.21,0.56,0.86,0.08,0.66,-2.44,0.6,0.5,2.8
724,Jamelle McMillan,2011,Arizona St,28,29.9,7.2,6.5,0.86,0.52,0.51,0.13,0.62,3.93,0.60,2.68,4.00,1.8,0.2,2.5
725,Justin Tubbs,2011,ETSU,33,29.8,10.3,8.7,0.93,0.53,0.51,0.26,0.71,0.36,0.04,0.30,-3.29,1.1,0.1,2.4
726,Kyle Bullinger,2011,Weber St,32,29.8,11.2,8.5,0.94,0.56,0.52,0.39,0.47,2.06,0.24,1.22,-1.08,0.8,0.1,2.9
727,Joe Hoban,2011,Colgate,31,29.8,9.9,8.3,0.78,0.52,0.48,0.34,0.47,3.03,0.36,1.00,-3.38,1.7,0.2,3.0
728,Randy Davis,2011,Ball State,31,29.8,9.6,6.1,0.88,0.61,0.49,0.68,0.62,4.94,0.81,1.76,1.67,1.6,0.1,2.7
729,Jeremy Williams,2011,UTEP,37,29.8,10.6,7.7,0.93,0.57,0.53,0.48,0.27,0.92,0.12,0.49,-4.15,0.8,0.8,2.7
730,John Flowers,2011,West Virginia,33,29.8,9.2,6.7,0.95,0.58,0.52,0.45,0.30,1.67,0.25,1.10,-1.41,0.8,2.2,3.1
731,Terrance Hill,2011,Loyola MD,32,29.8,12.2,10.1,0.91,0.54,0.49,0.28,0.40,1.94,0.19,1.05,-1.88,0.7,0.3,2.3
732,Trent Hutchin,2011,Southeastern LA,28,29.8,14.0,11.2,1.00,0.57,0.53,0.20,0.62,0.89,0.08,0.54,-3.51,0.5,0.0,1.2
733,Danny Nieman,2011,CCU,32,29.8,5.5,4.9,0.74,0.49,0.44,0.33,0.46,2.94,0.60,1.77,1.01,0.5,0.0,1.3
734,Tai Wesley,2011,Utah St,36,29.8,14.9,8.5,1.07,0.66,0.61,0.75,0.03,2.22,0.26,0.99,-2.68,0.9,1.1,3.3
735,Isiah Brown,2011,ETSU,36,29.8,10.3,8.1,0.84,0.53,0.51,0.46,0.01,0.92,0.11,0.39,-5.86,1.1,2.0,3.0
736,Josh Schuler,2011,North Dakota,31,29.8,9.2,7.7,0.92,0.52,0.47,0.33,0.42,2.03,0.26,1.97,1.07,0.8,0.1,1.4
737,Paul Crosby,2011,MVSU,22,29.8,12.1,9.6,0.79,0.51,0.46,0.53,0.18,1.86,0.19,0.59,-5.79,1.5,0.9,3.1
738,Draymond Green,2011,Michigan St,35,29.8,12.5,10.1,0.87,0.52,0.48,0.41,0.29,4.23,0.42,1.90,2.00,1.7,1.1,3.3
739,Chris Johnson,2011,Dayton,37,29.8,11.9,9.3,1.02,0.57,0.52,0.30,0.60,1.54,0.17,1.46,-0.09,0.9,0.4,1.9
740,Dane Miller,2011,Rutgers,32,29.8,9.2,9.0,0.75,0.45,0.43,0.28,0.13,2.63,0.29,1.33,-0.76,1.0,1.6,2.5
741,Dario Hunt,2011,Nevada,31,29.7,12.0,8.4,0.91,0.57,0.51,0.61,0.00,0.68,0.08,0.30,-5.94,0.6,1.6,3.1
742,Gary Redus,2011,South Alabama,26,29.7,8.5,7.5,0.83,0.50,0.43,0.34,0.40,2.23,0.30,1.53,0.08,1.0,0.8,2.5
743,Isacc Miles,2011,Murray St,33,29.7,11.0,8.0,0.90,0.58,0.53,0.42,0.46,3.88,0.48,1.52,0.14,1.1,0.2,2.5
744,An'Juan Wilderness,2011,Charlotte,29,29.7,6.6,5.7,0.80,0.50,0.50,0.36,0.13,1.69,0.30,1.07,-1.58,1.0,0.2,2.6
745,Mike Cavataio,2011,Holy Cross,29,29.7,8.9,8.4,0.80,0.47,0.43,0.28,0.11,2.28,0.27,1.47,-0.12,0.7,0.3,1.8
746,Joe Trapani,2011,Boston College,36,29.7,14.7,11.9,0.92,0.53,0.49,0.36,0.35,1.81,0.15,0.93,-2.60,0.7,0.8,2.5
747,Roman Tubner,2011,Centenary,7,29.7,7.0,5.1,0.60,0.50,0.44,0.83,0.31,3.43,0.67,0.80,-6.29,1.3,0.1,3.9
748,Dorian Green,2011,Colorado St,32,29.7,7.0,6.1,0.78,0.50,0.44,0.35,0.58,3.00,0.49,1.66,0.62,0.7,0.1,2.3
749,Keion Bell,2011,Pepperdine,19,29.7,18.9,13.7,0.87,0.55,0.47,0.58,0.39,2.32,0.17,0.57,-8.41,0.8,0.2,1.6
750,Deonte Burton,2011,Nevada,31,29.7,13.7,9.6,0.94,0.57,0.49,0.59,0.40,3.55,0.37,1.62,0.57,1.3,0.3,2.9
751,Marc Hill,2011,NC A&T,30,29.7,10.6,9.2,0.82,0.51,0.45,0.30,0.44,2.93,0.32,1.22,-1.45,0.8,0.0,1.3
752,Gerard Coleman,2011,Providence,32,29.7,10.3,9.8,0.78,0.46,0.44,0.34,0.23,1.38,0.14,0.73,-2.99,0.9,0.2,1.5
753,Ryan White,2011,Texas State,32,29.7,12.5,7.6,0.93,0.60,0.48,0.86,0.45,4.72,0.62,1.76,1.38,1.5,0.1,2.6
754,Geddes Robinson,2011,Utah Valley,29,29.7,7.1,5.3,0.75,0.52,0.48,0.65,0.00,1.03,0.19,0.43,-5.66,0.5,0.4,2.1
755,Kenyon McNeaill,2011,Louisiana Tech,31,29.6,8.7,7.6,0.74,0.50,0.44,0.34,0.54,2.42,0.32,0.86,-3.91,1.2,0.0,2.5
756,Chris Johnson,2011,St. Francis (PA),30,29.6,8.3,5.9,0.79,0.58,0.53,0.46,0.28,4.40,0.74,1.42,-0.56,1.5,0.1,2.7
757,Scott Bamforth,2011,Weber St,31,29.6,11.8,8.3,1.06,0.63,0.58,0.31,0.63,2.97,0.36,1.84,1.27,0.5,0.1,1.7
758,Stan Okoye,2011,VMI,28,29.6,15.4,11.8,0.96,0.57,0.53,0.34,0.27,1.86,0.16,0.83,-3.02,1.0,0.9,2.6
759,Tim Kamczyc,2011,Cleveland St.,35,29.6,6.3,5.1,0.89,0.55,0.53,0.25,0.46,1.34,0.26,1.07,-1.24,0.9,0.3,2.6
760,Garlon Green,2011,TCU,34,29.6,11.2,8.4,1.01,0.60,0.58,0.24,0.37,1.00,0.12,0.62,-3.17,0.6,0.4,2.9
761,Shane Walker,2011,Loyola IL,29,29.6,11.2,8.9,0.88,0.53,0.45,0.44,0.25,1.00,0.11,0.52,-4.32,0.6,1.7,3.6
762,Aaron Craft,2011,Ohio St,39,29.6,6.9,4.7,0.86,0.59,0.54,0.52,0.38,5.00,1.05,2.41,4.40,1.9,0.1,2.7
763,Gabe Knutson,2011,Lehigh,32,29.6,12.3,8.1,1.00,0.59,0.50,0.68,0.00,0.44,0.05,0.30,-3.68,0.6,0.8,2.0
764,Jamelle Hagins,2011,Delaware,31,29.5,8.3,7.1,0.85,0.51,0.47,0.37,0.00,0.55,0.08,0.38,-3.91,0.7,3.0,3.4
765,Nic Simpson,2011,NC A&T,26,29.5,13.4,11.2,0.94,0.53,0.48,0.32,0.63,1.15,0.10,0.86,-1.89,0.8,0.0,2.0
766,Peter Sullivan,2011,Brown,23,29.5,14.0,9.3,0.93,0.56,0.43,0.77,0.33,2.30,0.25,1.15,-1.51,0.7,0.1,1.9
767,Garrett Leffelman,2011,Brown,29,29.5,9.0,8.7,0.85,0.48,0.44,0.20,0.39,1.24,0.14,1.20,-0.67,0.8,0.6,1.4
768,Kendrick Perry,2011,Youngstown St,29,29.5,9.3,7.7,0.87,0.54,0.51,0.27,0.50,3.97,0.52,2.09,2.44,1.3,0.2,2.7
769,Evan Fjeld,2011,Vermont,33,29.5,14.2,10.7,0.97,0.58,0.55,0.36,0.03,1.27,0.12,0.60,-4.49,0.5,1.8,2.3
770,Frank Hassell,2011,Old Dominion,39,29.5,15.1,10.5,1.02,0.60,0.56,0.46,0.00,1.05,0.10,0.52,-4.94,0.8,1.3,1.8
771,Tucker Halpern,2011,Brown,30,29.5,13.1,11.5,0.94,0.54,0.52,0.14,0.49,2.47,0.21,1.54,0.14,1.2,0.4,1.8
772,Jordan Hicks,2011,Loyola MD,10,29.5,11.5,8.4,1.10,0.60,0.58,0.31,0.43,1.50,0.18,1.88,0.69,0.6,0.8,2.3
773,Eric Wise,2011,UCI,20,29.5,16.3,12.3,0.90,0.54,0.46,0.53,0.09,1.55,0.13,0.62,-4.63,0.9,0.1,3.4
774,Tyler Newbold,2011,Utah St,36,29.5,6.7,5.6,0.92,0.53,0.50,0.27,0.62,2.72,0.48,3.06,3.26,0.6,0.3,1.5
775,Mike Wilder,2011,UCI,31,29.5,9.5,6.6,1.00,0.59,0.52,0.51,0.68,1.65,0.25,1.34,-0.41,0.7,0.3,3.4
776,Bryson Johnson,2011,Bucknell,34,29.5,12.0,7.6,1.20,0.69,0.65,0.32,0.85,1.18,0.15,1.03,-1.24,0.5,0.0,1.3
777,Durrell Summers,2011,Michigan St,35,29.5,12.1,10.8,0.90,0.51,0.49,0.21,0.47,0.66,0.06,0.46,-3.39,0.6,0.2,2.1
778,Jerron Granberry,2011,UNF,35,29.5,11.9,9.2,0.89,0.53,0.45,0.47,0.67,1.40,0.15,0.73,-3.29,0.7,0.2,2.0
779,Russell Powell,2011,Jacksonville,32,29.4,7.5,7.8,0.68,0.42,0.36,0.35,0.21,3.03,0.39,1.62,0.49,1.1,0.0,1.9
780,Olek Czyz,2011,Nevada,23,29.4,12.3,8.1,1.00,0.62,0.60,0.52,0.32,1.30,0.16,0.63,-4.04,0.6,0.3,2.0
781,Reggie Hamilton,2011,Oakland,37,29.4,17.8,12.1,1.00,0.64,0.59,0.36,0.53,5.16,0.43,1.45,-0.39,1.3,0.2,2.5
782,Tommy Freeman,2011,Ohio,35,29.4,11.2,7.9,1.14,0.63,0.60,0.26,0.83,1.14,0.14,1.29,-0.41,1.0,0.1,2.5
