,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
25,Lester Hudson,2008,UT Martin,33,36.9,32.6,26.7,28.9,13.18,22.3,-,-,1.15,0.85,0.23,0.20,0.17
26,O.J. Mayo,2008,USC,33,36.8,22.7,17.0,18.5,7.21,19.7,-,-,1.05,0.82,0.23,0.17,0.18
27,George Hill,2008,IUPUI,32,36.8,32.0,24.6,26.7,12.42,17.7,-,-,1.21,0.71,0.43,0.24,0.17
28,Sean Baptiste,2008,Fairleigh Dickinson,25,36.8,22.6,17.4,19.0,5.36,14.6,-,-,1.27,0.87,0.46,0.10,0.12
29,Ed Tyson,2008,UMES,32,36.8,17.6,10.7,11.7,3.98,17.6,-,-,1.15,1.04,0.31,0.08,0.18
30,Eugene Harvey,2008,Seton Hall,32,36.8,15.1,12.0,13.1,2.51,14.5,-,-,0.91,0.71,0.41,0.34,0.25
31,David Kummer,2008,Denver,16,36.7,17.0,12.7,13.8,1.80,10.9,-,-,1.04,0.73,0.27,0.15,0.19
32,Ben Woodside,2008,North Dakota St,29,36.6,23.8,18.4,20.1,6.85,19.2,-,-,1.08,0.71,0.37,0.27,0.16
33,Dior Lowhorn,2008,San Francisco,31,36.6,22.7,17.6,19.2,6.71,18.2,-,-,1.13,0.87,0.31,0.04,0.17
34,Mike Trimboli,2008,Vermont,31,36.5,18.8,15.7,17.2,4.50,17.8,-,-,1.01,0.77,0.25,0.25,0.21
35,Jarell Brown,2008,Army,30,36.4,20.9,14.8,16.3,5.50,16.7,-,-,1.09,0.90,0.16,0.12,0.10
36,Tim Anderson,2008,Air Force,30,36.3,21.1,13.6,15.0,5.59,12.5,-,-,1.12,0.79,0.38,0.22,0.15
37,Ben Smith,2008,Jacksonville,31,36.3,20.3,15.6,17.2,5.31,15.0,-,-,1.06,0.70,0.48,0.31,0.20
38,Michael Lee,2008,St. Bonaventure,30,36.3,21.8,17.8,19.6,5.92,16.4,-,-,1.07,0.81,0.31,0.09,0.18
39,Matt Janning,2008,Northeastern,31,36.3,18.9,13.2,14.6,4.52,14.9,-,-,1.08,0.85,0.22,0.16,0.18
40,Jamar Butler,2008,Ohio St,37,36.2,20.6,15.8,17.4,6.54,14.6,-,-,1.03,0.79,0.16,0.41,0.18
41,Roy Bright,2008,Delaware St,28,36.2,24.1,15.1,16.6,6.69,16.8,-,-,1.14,0.98,0.18,0.04,0.08
42,Mike Rose,2008,EKU,30,36.2,19.2,13.3,14.7,4.53,14.0,-,-,1.09,0.95,0.19,0.15,0.17
43,Bryan Smithson,2008,UNCA,29,36.2,21.1,16.9,18.6,5.35,15.2,-,-,1.08,0.79,0.28,0.27,0.16
44,Darryl Proctor,2008,UMBC,33,36.2,22.1,18.2,20.1,6.70,13.8,-,-,1.10,0.85,0.34,0.11,0.13
45,Adam Leonard,2008,EKU,29,36.1,15.8,11.1,12.3,2.59,11.8,-,-,1.01,0.83,0.15,0.27,0.12
46,Zarryon Fereti,2008,St. Bonaventure,30,36.1,13.4,10.5,11.6,1.37,14.6,-,-,0.94,0.82,0.25,0.16,0.15
47,Paul Harris,2008,Syracuse,35,36.1,19.0,18.1,20.0,5.12,14.2,-,-,1.02,0.69,0.48,0.24,0.24
48,Johnathon Jones,2008,Oakland,31,36.1,19.0,15.2,16.8,4.56,15.4,-,-,0.97,0.74,0.29,0.39,0.22
49,Kyle Gibson,2008,Louisiana Tech,30,36.0,19.6,13.4,14.9,4.71,15.4,-,-,1.08,0.84,0.31,0.08,0.13
50,Garrison Carr,2008,American,33,36.0,20.8,13.8,15.4,5.89,15.7,-,-,1.17,0.87,0.20,0.11,0.14
51,Tristan Blackwood,2008,CCSU,30,35.9,18.7,13.9,15.4,4.20,15.6,-,-,1.05,0.83,0.17,0.33,0.23
52,Brad Jones,2008,Wyoming,29,35.9,13.2,11.7,13.1,1.21,12.9,-,-,0.94,0.62,0.56,0.28,0.26
53,Terrence Williams,2008,Louisville,36,35.9,15.8,14.9,16.6,3.23,12.9,-,-,0.87,0.77,0.23,0.35,0.23
54,A.J. Abrams,2008,Texas,37,35.9,20.2,13.3,14.8,6.19,14.3,-,-,1.16,0.98,0.13,0.10,0.06
55,Mike Gordon,2008,Binghamton,30,35.9,19.1,14.3,16.0,4.41,12.1,-,-,1.03,0.85,0.23,0.31,0.17
56,Jaytornah Wisseh,2008,Long Island,30,35.9,19.8,16.4,18.3,4.79,16.7,-,-,0.94,0.72,0.32,0.31,0.19
57,Amir Johnson,2008,Radford,28,35.8,12.9,11.7,13.1,1.03,17.1,-,-,0.78,0.69,0.26,0.32,0.25
58,Donte Greene,2008,Syracuse,35,35.8,19.1,17.5,19.5,5.18,17.1,-,-,1.04,0.87,0.22,0.12,0.15
59,Tyrece Gibbs,2008,New Hampshire,29,35.8,16.7,12.8,14.3,3.03,13.5,-,-,1.07,0.92,0.18,0.23,0.19
60,Jerryd Bayless,2008,Arizona,30,35.7,23.4,16.6,18.5,6.72,17.9,-,-,1.10,0.70,0.42,0.23,0.17
61,Peyton Stovall,2008,Ball State,30,35.7,20.2,14.5,16.3,4.98,12.0,-,-,1.12,0.83,0.33,0.19,0.18
62,Anthony Nelson,2008,Niagara,29,35.7,9.4,9.8,10.9,-0.74,7.7,-,-,0.74,0.59,0.40,0.67,0.35
63,Patrick Patterson,2008,Kentucky,25,35.7,24.5,19.8,22.1,6.09,13.6,-,-,1.21,0.83,0.35,0.13,0.15
64,Barry Stewart,2008,Mississippi St.,34,35.7,12.8,10.8,12.1,1.22,11.7,-,-,0.98,0.85,0.26,0.22,0.20
65,Mark Socoby,2008,Maine,30,35.7,16.5,14.0,15.6,3.04,14.9,-,-,0.98,0.70,0.31,0.15,0.20
66,Kyle McAlarney,2008,Notre Dame,33,35.7,16.0,12.5,14.1,3.02,13.8,-,-,1.09,0.84,0.15,0.25,0.15
67,Justin Johnson,2008,Iowa,32,35.7,13.7,10.6,11.9,1.63,12.2,-,-,0.97,0.91,0.10,0.17,0.16
68,Tim Blackwell,2008,UMKC,31,35.7,13.4,9.9,11.1,1.42,12.1,-,-,1.00,0.77,0.31,0.24,0.18
69,Geoff Payne,2008,Southern Utah,30,35.7,26.8,20.7,23.2,8.51,17.3,-,-,1.19,0.74,0.50,0.14,0.18
70,Will Thomas,2008,GMU,34,35.6,28.6,23.1,25.9,10.73,12.7,-,-,1.27,0.75,0.45,0.16,0.12
71,Jason Holsinger,2008,Evansville,27,35.5,14.4,10.9,12.2,1.70,12.9,-,-,0.95,0.76,0.20,0.35,0.22
72,Jonny Flynn,2008,Syracuse,35,35.5,18.7,15.3,17.2,4.86,14.9,-,-,1.05,0.80,0.27,0.35,0.18
73,Michael Thompson,2008,Northwestern,30,35.5,14.5,10.5,11.8,1.94,11.7,-,-,0.99,0.82,0.25,0.36,0.19
74,Bobby Nash,2008,Hawaii,30,35.5,15.9,12.8,14.4,2.72,12.7,-,-,1.08,0.94,0.24,0.21,0.09
75,Tim Pollitz,2008,Miami OH,33,35.5,24.0,17.8,20.1,7.68,14.5,-,-,1.07,0.84,0.23,0.21,0.19
76,Kevin Kanaskie,2008,Middle Tenn,32,35.5,14.8,11.6,13.1,2.23,12.3,-,-,0.94,0.66,0.37,0.27,0.21
77,Tyrone Kent,2008,Toledo,30,35.5,16.0,10.9,12.3,2.73,19.1,-,-,0.88,0.76,0.28,0.16,0.24
78,Kellen Williams,2008,Eastern Wash.,30,35.5,22.1,17.4,19.6,5.95,11.2,-,-,1.21,0.91,0.28,0.15,0.13
79,Robert Vaden,2008,UAB,33,35.5,21.1,15.2,17.1,5.98,19.9,-,-,1.06,0.82,0.20,0.13,0.15
80,Toney Douglas,2008,Florida St,34,35.4,19.6,14.0,15.8,5.25,15.1,-,-,1.02,0.81,0.26,0.19,0.19
81,Byron Davis,2008,Youngstown St,30,35.4,15.1,11.1,12.6,2.26,15.0,-,-,1.03,0.86,0.23,0.16,0.19
82,Craig Moore,2008,Northwestern,30,35.4,19.3,13.6,15.3,4.50,11.8,-,-,1.13,0.88,0.10,0.26,0.16
83,Tywain McKee,2008,Coppin St,34,35.4,23.3,15.9,17.9,7.49,14.5,-,-,1.15,0.82,0.34,0.22,0.18
84,Anthony Newell,2008,Ball State,21,35.4,21.3,15.1,17.1,3.88,17.3,-,-,0.98,0.88,0.35,0.10,0.10
85,Rob Quaintance,2008,FGCU,31,35.3,11.2,10.6,12.0,0.21,9.6,-,-,0.72,0.56,0.11,0.58,0.42
86,Zach Urbanus,2008,Citadel,30,35.3,12.1,9.0,10.2,0.69,11.5,-,-,0.90,0.82,0.12,0.25,0.21
87,Chase Budinger,2008,Arizona,34,35.3,20.9,15.8,17.9,6.01,16.3,-,-,1.05,0.83,0.26,0.18,0.14
88,Jon Killen,2008,SMU,30,35.3,16.4,13.2,15.0,2.93,13.7,-,-,0.94,0.75,0.18,0.37,0.23
89,Arizona Reid,2008,High Point,31,35.3,34.3,27.8,31.6,12.74,19.7,-,-,1.21,0.93,0.22,0.12,0.11
90,Zam Fredrick,2008,South Carolina,32,35.3,15.2,10.6,12.0,2.47,15.4,-,-,0.96,0.89,0.17,0.20,0.15
91,Nate Bowie,2008,Central Ark,30,35.2,20.7,14.1,16.0,5.19,16.5,-,-,1.06,0.77,0.42,0.21,0.19
92,Patrick Christopher,2008,Cal,33,35.2,15.6,12.1,13.7,2.75,13.7,-,-,1.11,0.91,0.23,0.14,0.14
93,Marc Egerson,2008,Delaware,24,35.2,15.5,13.3,15.1,1.95,15.0,-,-,0.89,0.71,0.33,0.20,0.23
94,Joe Zeglinski,2008,Hartford,34,35.2,18.3,13.8,15.7,4.46,13.7,-,-,1.18,0.93,0.21,0.19,0.15
95,A.J. Graves,2008,Butler,34,35.2,17.9,11.2,12.8,4.24,13.6,-,-,1.00,0.85,0.18,0.16,0.12
96,Riley Luettgerodt,2008,Hawaii,30,35.2,16.2,12.9,14.7,2.82,11.8,-,-,1.09,0.92,0.30,0.24,0.16
97,Brody Angley,2008,Santa Clara,31,35.2,16.0,13.0,14.8,2.83,13.7,-,-,0.85,0.72,0.18,0.39,0.24
98,Brandon Johnson,2008,San Diego,35,35.1,19.1,13.6,15.5,5.09,18.2,-,-,0.93,0.78,0.24,0.20,0.18
99,Reggie Williams,2008,VMI,25,35.1,33.2,29.4,33.4,9.77,22.5,-,-,1.24,0.90,0.30,0.17,0.14
100,Jason Richards,2008,Davidson,36,35.1,19.1,15.6,17.7,5.23,13.8,-,-,0.92,0.75,0.25,0.59,0.21
101,Stefon Jackson,2008,UTEP,33,35.1,25.1,18.3,20.9,8.22,20.6,-,-,1.14,0.83,0.45,0.08,0.11
102,Jawann McClellan,2008,Arizona,34,35.1,11.4,9.8,11.2,0.37,8.8,-,-,0.95,0.75,0.27,0.31,0.21
103,Kai Williams,2008,South Dakota St,29,35.1,19.7,16.2,18.4,4.50,12.3,-,-,1.14,0.81,0.32,0.13,0.18
104,Ramel Bradley,2008,Kentucky,30,35.1,19.4,14.6,16.7,4.50,16.1,-,-,0.99,0.68,0.35,0.21,0.21
105,Geoff McDermott,2008,Providence,31,35.1,17.8,16.9,19.3,3.77,11.8,-,-,0.87,0.64,0.35,0.41,0.30
106,Jonathan Rodriguez,2008,Campbell,30,35.0,26.1,22.8,26.0,7.99,19.2,-,-,1.09,0.72,0.47,0.13,0.19
107,Mike Jefferson,2008,High Point,31,35.0,16.9,13.9,15.8,3.29,14.8,-,-,0.88,0.73,0.23,0.47,0.24
108,Tony Murphy,2008,Norfolk St,31,35.0,17.0,11.1,12.6,3.31,19.6,-,-,0.91,0.81,0.24,0.13,0.17
109,Dominique Jones,2008,South Florida,31,35.0,21.5,16.1,18.4,5.77,14.9,-,-,1.15,0.83,0.35,0.19,0.15
110,Jamaal Womack,2008,St. Francis (NY),29,35.0,11.7,8.4,9.7,0.42,12.9,-,-,0.94,0.96,0.12,0.16,0.12
111,Cameron Wells,2008,Citadel,30,35.0,18.2,13.7,15.7,3.84,16.3,-,-,0.88,0.83,0.20,0.23,0.15
112,Joe Ross Merritt,2008,Samford,30,35.0,15.9,11.2,12.9,2.66,10.7,-,-,1.13,0.86,0.17,0.20,0.16
113,Tony Freeman,2008,Iowa,22,35.0,14.9,10.0,11.4,1.55,14.9,-,-,0.93,0.74,0.27,0.22,0.22
114,Kevin Coble,2008,Northwestern,21,35.0,21.8,16.2,18.5,4.00,14.3,-,-,1.12,0.90,0.16,0.12,0.11
115,Taylor Rochestie,2008,Washington St,35,34.9,18.8,13.2,15.1,4.84,9.5,-,-,1.10,0.77,0.28,0.50,0.18
116,Kenny Dawkins,2008,Lamar,30,34.9,18.4,14.6,16.7,3.93,13.4,-,-,1.09,0.76,0.30,0.34,0.20
117,Tyrone Lewis,2008,Niagara,29,34.9,18.2,13.1,15.0,3.70,14.6,-,-,1.11,0.90,0.36,0.13,0.15
118,Marquis Weddle,2008,UT Martin,33,34.8,15.8,10.9,12.5,2.83,17.1,-,-,1.00,0.86,0.16,0.10,0.14
119,Eric Maynor,2008,VCU,32,34.8,24.3,17.5,20.1,7.46,17.5,-,-,1.03,0.76,0.31,0.31,0.17
120,Kevin Anderson,2008,Richmond,31,34.8,14.0,9.9,11.3,1.69,10.9,-,-,0.98,0.86,0.27,0.28,0.20
121,Rob McKiver,2008,Houston,34,34.8,27.0,18.3,21.1,9.50,21.3,-,-,1.11,0.81,0.30,0.14,0.12
122,Bryan Mullins,2008,Southern Ill,31,34.8,18.0,12.6,14.5,3.85,10.9,-,-,0.98,0.74,0.29,0.46,0.22
123,Demetric Bennett,2008,South Alabama,33,34.8,25.6,19.2,22.0,8.45,16.5,-,-,1.19,0.82,0.29,0.15,0.15
124,Eddie Miller,2008,Fresno St,32,34.8,17.6,11.8,13.6,3.76,12.8,-,-,1.17,0.93,0.17,0.08,0.10
125,Michael Bramos,2008,Miami OH,28,34.7,24.3,15.2,17.5,6.53,14.2,-,-,1.14,0.87,0.27,0.08,0.09
126,Richard Roby,2008,Colorado,32,34.7,22.0,16.8,19.4,6.16,16.1,-,-,1.06,0.77,0.30,0.13,0.21
127,Maarty Leunen,2008,Oregon,32,34.7,26.1,22.0,25.3,8.44,11.4,-,-,1.33,0.77,0.39,0.25,0.14
128,Eric Gordon,2008,Indiana,32,34.7,23.4,16.0,18.4,6.97,19.1,-,-,1.09,0.69,0.45,0.13,0.19
129,Brian Roberts,2008,Dayton,34,34.7,22.9,15.1,17.5,7.09,16.8,-,-,1.10,0.76,0.23,0.20,0.16
130,Darren Collison,2008,UCLA,33,34.7,21.2,14.8,17.1,5.89,13.0,-,-,1.11,0.78,0.27,0.29,0.17
131,Darris Nichols,2008,West Virginia,37,34.6,16.4,12.4,14.4,3.55,9.5,-,-,1.12,0.86,0.26,0.34,0.12
132,Jamont Gordon,2008,Mississippi St.,34,34.6,19.7,16.6,19.2,5.18,18.9,-,-,0.91,0.72,0.31,0.26,0.21
133,Vaughn Duggins,2008,Wright St,31,34.6,18.0,11.5,13.3,3.86,13.4,-,-,1.03,0.80,0.27,0.20,0.16
134,Todd Brown,2008,Wright St,31,34.6,16.6,11.2,13.0,3.09,12.2,-,-,1.04,0.92,0.21,0.19,0.12
135,Kevin Sims,2008,Tulane,32,34.6,14.4,10.7,12.4,2.00,13.2,-,-,0.92,0.69,0.34,0.28,0.21
136,Charles Jenkins,2008,Hofstra,29,34.6,17.9,13.4,15.5,3.52,14.8,-,-,1.02,0.79,0.29,0.14,0.23
137,Jason Thompson,2008,Rider,34,34.6,30.5,26.9,31.1,11.51,18.4,-,-,1.11,0.79,0.37,0.15,0.16
138,J.R. Blount,2008,Loyola IL,31,34.6,16.6,10.6,12.3,3.10,15.7,-,-,0.96,0.86,0.33,0.17,0.17
139,Stanley Hodge,2008,Niagara,28,34.6,17.5,14.5,16.8,3.22,12.2,-,-,1.09,0.78,0.35,0.28,0.19
140,Jeremy Crouch,2008,Bradley,38,34.6,19.1,14.6,16.8,5.43,14.8,-,-,1.06,0.82,0.19,0.22,0.15
141,Damon Huffman,2008,Brown,29,34.6,20.9,14.0,16.2,5.05,13.1,-,-,1.21,0.84,0.22,0.13,0.12
142,David Schneider,2008,William & Mary,33,34.5,17.9,13.0,15.1,4.03,10.5,-,-,1.04,0.81,0.36,0.36,0.16
143,Greg Sprink,2008,Navy,30,34.5,20.5,16.8,19.4,4.99,21.8,-,-,1.00,0.80,0.35,0.13,0.16
144,Matt Braeuer,2008,Wichita State,21,34.5,15.6,10.9,12.6,1.74,11.9,-,-,1.01,0.86,0.16,0.28,0.18
145,Tommie Liddell,2008,St. Louis,31,34.5,14.6,10.6,12.3,2.01,13.0,-,-,0.95,0.78,0.28,0.16,0.17
146,Jeremy Wise,2008,Southern Miss,33,34.5,21.2,14.9,17.3,5.85,19.2,-,-,0.97,0.71,0.38,0.22,0.18
147,Sollie Norwood,2008,Texas Southern,32,34.5,14.5,10.0,11.6,2.02,14.5,-,-,1.01,0.87,0.23,0.07,0.15
148,Chaisson Allen,2008,Northeastern,31,34.5,14.4,10.9,12.6,1.92,10.7,-,-,0.86,0.75,0.33,0.33,0.25
149,Kevin Lisch,2008,St. Louis,31,34.5,20.9,14.1,16.3,5.37,13.9,-,-,1.05,0.74,0.33,0.22,0.15
150,Chris Skrelja,2008,Brown,29,34.4,15.9,14.0,16.2,2.51,9.2,-,-,0.92,0.57,0.46,0.44,0.29
151,Michael Crowell,2008,Idaho,28,34.4,13.9,11.5,13.4,1.48,9.8,-,-,1.11,0.86,0.16,0.15,0.20
152,Jon Goode,2008,Detroit,26,34.4,23.4,14.2,16.4,5.60,17.5,-,-,1.10,0.83,0.23,0.15,0.16
153,Nick Stallings,2008,Centenary,31,34.4,18.0,13.9,16.1,3.79,16.2,-,-,0.98,0.79,0.31,0.15,0.16
154,Paige Paulsen,2008,Milwaukee,30,34.4,17.6,13.6,15.8,3.49,11.7,-,-,1.13,0.91,0.27,0.12,0.13
155,Gary Patterson,2008,IUPUI,33,34.4,18.3,12.2,14.1,4.22,10.6,-,-,1.21,0.91,0.17,0.25,0.11
156,Garrett Temple,2008,LSU,31,34.4,11.1,10.4,12.1,0.14,7.7,-,-,0.83,0.65,0.29,0.46,0.31
157,Reggie Larry,2008,Boise St,34,34.4,25.6,21.8,25.4,8.58,17.0,-,-,1.14,0.79,0.37,0.11,0.16
158,Leonard Mendez,2008,Georgia St,30,34.4,19.5,11.8,13.8,4.44,14.7,-,-,1.09,0.90,0.21,0.09,0.13
159,Matt Gibson,2008,Hawaii,25,34.3,20.4,15.7,18.3,4.10,17.0,-,-,1.00,0.69,0.33,0.28,0.24
160,A.D. Vassallo,2008,Virginia Tech,35,34.3,18.6,14.1,16.4,4.65,16.1,-,-,1.05,0.82,0.22,0.14,0.15
161,Anthony Smith,2008,Liberty,32,34.3,20.8,15.3,17.8,5.45,12.8,-,-,1.25,0.90,0.20,0.09,0.12
162,Mike O'Donnell,2008,UCF,29,34.3,15.7,11.1,13.0,2.43,11.9,-,-,1.00,0.80,0.21,0.25,0.13
163,Troy Jackson,2008,Alcorn State,23,34.3,16.8,11.1,12.9,2.36,15.4,-,-,1.01,0.78,0.33,0.11,0.19
164,Martin Zeno,2008,Texas Tech,31,34.3,20.1,15.0,17.5,4.88,15.8,-,-,1.01,0.71,0.43,0.19,0.18
165,Adam Tanner,2008,Denver,30,34.2,16.0,11.5,13.4,2.67,10.6,-,-,1.02,0.69,0.39,0.27,0.22
166,Eric Devendorf,2008,Syracuse,10,34.2,18.1,14.3,16.7,1.25,15.3,-,-,1.11,0.86,0.23,0.26,0.22
167,Markel Humphrey,2008,Marshall,27,34.2,18.7,12.9,15.1,3.62,11.5,-,-,1.14,0.84,0.45,0.17,0.16
168,Cliff Hammonds,2008,Clemson,34,34.2,17.9,13.9,16.2,4.10,10.4,-,-,1.10,0.91,0.17,0.38,0.17
169,David Devezin,2008,Marist,32,34.2,13.9,10.0,11.7,1.66,10.5,-,-,0.92,0.74,0.29,0.41,0.20
170,Matt Stucki,2008,Idaho St,31,34.1,16.6,11.5,13.5,3.03,12.3,-,-,0.96,0.72,0.31,0.29,0.21
171,Boubacar Coly,2008,Morgan St,33,34.1,19.6,17.9,21.0,4.89,9.8,-,-,0.99,0.71,0.36,0.07,0.24
172,James Harden,2008,Arizona St,34,34.1,29.3,19.6,23.0,10.66,15.2,-,-,1.17,0.72,0.43,0.21,0.17
173,Bruce Price,2008,Tennessee St,32,34.0,21.1,15.7,18.5,5.59,18.6,-,-,0.94,0.66,0.45,0.27,0.21
174,Marqus Blakely,2008,Vermont,29,34.0,31.3,24.8,29.2,10.04,16.7,-,-,1.13,0.74,0.56,0.14,0.15
175,Marqus Blakely,2008,Vermont,29,34.0,31.3,24.8,29.2,10.04,16.7,-,-,1.13,0.74,0.56,0.14,0.15
176,Jason Rich,2008,Florida St,34,34.0,15.9,11.9,14.1,2.93,14.7,-,-,0.98,0.82,0.25,0.14,0.19
177,Dewayne Pettus,2008,Bethune Cookman,31,34.0,17.2,11.2,13.2,3.32,12.6,-,-,0.99,0.79,0.36,0.14,0.18
178,Jeremy Pargo,2008,Gonzaga,33,33.9,17.4,14.4,17.0,3.67,13.7,-,-,0.88,0.67,0.25,0.44,0.25
179,Ryan Thompson,2008,Rider,32,33.9,22.7,18.6,22.0,6.42,12.7,-,-,1.18,0.78,0.35,0.27,0.20
180,Jamal Smith,2008,Wagner,30,33.9,13.9,11.5,13.6,1.54,10.2,-,-,1.08,0.96,0.21,0.15,0.16
181,Marcus Dove,2008,Oklahoma St,33,33.9,15.5,12.2,14.4,2.63,9.3,-,-,1.02,0.85,0.31,0.13,0.18
182,Derick Nelson,2008,Oakland,31,33.9,21.7,15.2,17.9,5.68,15.7,-,-,1.10,0.81,0.53,0.10,0.18
183,Alan Voskuil,2008,Texas Tech,31,33.9,17.4,13.1,15.4,3.44,11.3,-,-,1.16,0.76,0.29,0.12,0.14
184,Bernell Murray,2008,Fairleigh Dickinson,27,33.9,10.5,8.9,10.5,-0.13,12.7,-,-,0.83,0.81,0.14,0.20,0.21
185,Corey Lowe,2008,Boston U.,26,33.8,18.5,12.6,14.9,3.37,18.3,-,-,0.99,0.85,0.17,0.18,0.17
186,Scott Rodgers,2008,Drexel,32,33.8,6.2,5.9,7.0,-2.49,13.4,-,-,0.69,0.66,0.28,0.20,0.30
187,Nikola Stojakovic,2008,Morehead St,30,33.8,8.7,8.9,10.5,-1.07,8.0,-,-,0.55,0.48,0.34,0.85,0.41
188,Patrick Beverley,2008,Arkansas,35,33.8,16.4,13.9,16.5,3.31,12.1,-,-,1.00,0.78,0.31,0.20,0.16
189,Russell Westbrook,2008,UCLA,39,33.8,19.0,13.8,16.4,5.40,12.0,-,-,1.07,0.84,0.32,0.36,0.21
190,Jeff Adrien,2008,Connecticut,33,33.8,18.9,16.4,19.4,4.50,14.6,-,-,1.02,0.72,0.48,0.09,0.19
191,Rodney Foster,2008,Rice,25,33.8,8.1,6.2,7.3,-1.16,15.2,-,-,0.73,0.79,0.19,0.21,0.23
192,Chase Adams,2008,Centenary,31,33.7,14.5,12.0,14.3,1.89,9.4,-,-,0.87,0.62,0.37,0.50,0.29
193,Frank Turner,2008,Canisius,31,33.7,14.2,11.0,13.0,1.74,15.5,-,-,0.83,0.77,0.26,0.30,0.25
194,Shan Foster,2008,Vanderbilt,34,33.7,25.5,19.3,22.9,8.38,15.1,-,-,1.35,0.90,0.19,0.11,0.11
195,Gary Forbes,2008,Massachusetts,36,33.7,20.5,17.3,20.5,5.82,19.7,-,-,0.98,0.81,0.34,0.15,0.16
196,Ryan Wittman,2008,Cornell,28,33.7,18.4,13.9,16.5,3.56,13.3,-,-,1.14,0.85,0.16,0.11,0.12
197,Vinnie McGhee,2008,Sacramento St,28,33.7,13.1,9.5,11.3,1.08,13.6,-,-,0.89,0.83,0.17,0.37,0.25
198,Zach Trader,2008,UTPA,31,33.7,16.7,14.3,16.9,3.05,13.2,-,-,1.06,0.82,0.30,0.18,0.17
