,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
663,Nate Linhart,2009,Akron,36,29.9,18.6,13.2,17.6,4.18,10.0,-,-,1.03,0.81,0.25,0.15,0.20
664,Yves Mekongo Mbala,2009,La Salle,23,29.9,16.1,12.0,16.1,1.79,10.1,-,-,1.03,0.71,0.37,0.16,0.21
665,Kevin Palmer,2009,TAMUCC,33,29.9,26.7,17.0,22.8,7.81,17.0,-,-,1.07,0.79,0.36,0.17,0.20
666,Joe Darger,2009,UNLV,32,29.9,14.0,9.5,12.8,1.50,7.9,-,-,1.17,0.99,0.15,0.10,0.09
667,Ty Abbott,2009,Arizona St,35,29.9,10.8,8.0,10.8,0.01,8.0,-,-,0.89,0.85,0.13,0.19,0.18
668,Kelly Beidler,2009,Mt. St. Marys,33,29.8,18.5,13.5,18.2,3.78,11.4,-,-,0.96,0.82,0.22,0.18,0.19
669,Justin Eller,2009,Sacramento St,29,29.8,12.7,9.1,12.2,0.83,10.9,-,-,0.91,0.87,0.36,0.08,0.16
670,Clint Sargent,2009,South Dakota St,29,29.8,19.6,11.2,15.0,3.78,12.0,-,-,1.17,0.89,0.31,0.17,0.12
671,Rod Melvin,2009,Jackson St,33,29.8,7.7,6.9,9.3,-1.51,6.8,-,-,0.71,0.64,0.21,0.49,0.32
672,Alex Zampier,2009,Yale,27,29.8,15.7,10.3,13.8,1.97,14.3,-,-,0.92,0.76,0.24,0.13,0.19
673,Brandon Hazzard,2009,Troy,32,29.8,21.3,12.6,16.9,5.00,13.8,-,-,1.18,0.86,0.22,0.12,0.11
674,Rob Lewis,2009,Denver,31,29.8,19.4,13.6,18.2,3.94,12.6,-,-,1.02,0.64,0.31,0.17,0.26
675,Nigel Johnson,2009,Middle Tenn,30,29.8,11.2,8.6,11.5,0.16,8.9,-,-,0.83,0.75,0.29,0.39,0.21
676,Spencer Dixon,2009,Kennesaw St,29,29.8,9.4,6.2,8.3,-0.60,9.8,-,-,0.75,0.84,0.24,0.27,0.27
677,Jacques Jones,2009,Texas Southern,32,29.8,13.5,10.5,14.1,1.27,11.0,-,-,0.89,0.67,0.38,0.20,0.27
678,Rene Rougeau,2009,UNLV,32,29.8,23.2,16.5,22.2,5.85,9.8,-,-,1.12,0.83,0.26,0.17,0.19
679,Alex Nunner,2009,Monmouth,31,29.8,12.4,8.6,11.6,0.73,8.1,-,-,0.97,0.80,0.24,0.27,0.20
680,Eric Wise,2009,UCI,31,29.8,22.6,13.9,18.6,5.42,12.5,-,-,1.12,0.82,0.50,0.14,0.14
681,Denis Clemente,2009,Kansas St,32,29.8,17.1,10.8,14.5,2.97,15.2,-,-,0.99,0.85,0.22,0.23,0.17
682,Korvotney Barber,2009,Auburn,36,29.8,20.9,16.0,21.5,5.38,12.1,-,-,1.06,0.79,0.42,0.08,0.19
683,Michael Rogers,2009,Valparaiso,31,29.7,14.7,10.0,13.5,1.79,9.8,-,-,1.02,0.88,0.18,0.13,0.20
684,Calvin Williams,2009,Southeast Mo St,19,29.7,26.2,18.6,25.0,4.33,15.2,-,-,1.09,0.71,0.46,0.08,0.19
685,Johnny Moran,2009,UNI,34,29.7,14.0,9.2,12.3,1.59,9.1,-,-,0.93,0.82,0.19,0.25,0.19
686,Ryan Rossiter,2009,Siena,34,29.7,23.1,17.9,24.1,6.18,7.8,-,-,1.28,0.74,0.45,0.17,0.17
687,Ben McCauley,2009,N.C. State,30,29.7,23.5,16.7,22.5,5.61,10.9,-,-,1.14,0.77,0.43,0.18,0.15
688,Ron Manigault,2009,Long Island,30,29.7,13.2,12.5,16.8,1.04,6.3,-,-,0.90,0.72,0.36,0.31,0.24
689,Calvin Haynes,2009,Oregon St,30,29.7,17.7,9.7,13.1,3.06,13.0,-,-,1.00,0.84,0.22,0.11,0.14
690,Kareem Nitoto,2009,Hawaii,30,29.7,10.1,7.6,10.2,-0.33,9.2,-,-,0.78,0.67,0.30,0.37,0.31
691,Joey Lynch-Flohr,2009,Radford,33,29.7,18.4,13.8,18.7,3.71,12.1,-,-,1.13,0.82,0.39,0.12,0.18
692,Gerald Henderson,2009,Duke,37,29.7,24.6,15.5,20.9,7.50,15.4,-,-,1.07,0.83,0.33,0.16,0.14
693,Nick Shaw,2009,Stephen F. Austin,32,29.7,11.1,9.8,13.3,0.15,6.5,-,-,0.95,0.78,0.22,0.24,0.21
694,Gani Lawal,2009,Georgia Tech,31,29.6,23.3,17.8,24.1,5.72,13.7,-,-,1.10,0.78,0.42,0.04,0.19
695,Darrion Griffin,2009,Jackson St,33,29.6,23.7,15.9,21.5,6.26,13.1,-,-,1.13,0.74,0.49,0.22,0.18
696,Darryl Monroe,2009,GMU,33,29.6,22.9,15.5,20.9,5.89,9.4,-,-,1.12,0.79,0.37,0.22,0.18
697,Casper Ware,2009,LBSU,30,29.6,11.9,8.2,11.0,0.49,11.2,-,-,0.81,0.71,0.26,0.36,0.25
698,Anthony Vereen,2009,Texas Arlington,30,29.6,28.8,19.9,26.9,7.95,13.6,-,-,1.30,0.74,0.53,0.16,0.12
699,Courtney Fells,2009,N.C. State,27,29.6,16.7,11.4,15.4,2.34,10.7,-,-,1.06,0.84,0.15,0.14,0.16
700,Cole Aldrich,2009,Kansas,35,29.6,29.9,23.9,32.2,9.86,12.0,-,-,1.24,0.79,0.37,0.09,0.13
701,Justin Stommes,2009,EKU,29,29.6,18.8,11.3,15.3,3.40,8.8,-,-,1.15,0.84,0.20,0.22,0.11
702,Alex Tucker,2009,Fla Atlantic,29,29.6,10.8,8.2,11.1,-0.02,8.2,-,-,0.75,0.57,0.41,0.59,0.38
703,Bryan Bostic,2009,Presbyterian,21,29.6,14.6,9.3,12.5,1.17,13.9,-,-,0.89,0.81,0.20,0.15,0.22
704,DeAndre Bray,2009,Jacksonville St,28,29.6,11.2,8.4,11.3,0.17,6.8,-,-,0.80,0.64,0.17,0.72,0.33
705,Omar Samhan,2009,St Mary's,35,29.6,27.6,20.1,27.2,8.67,11.7,-,-,1.20,0.86,0.33,0.14,0.16
706,Antonio Hanson,2009,Ga Southern,30,29.6,13.0,7.7,10.4,0.96,11.3,-,-,1.06,0.92,0.12,0.21,0.22
707,Alvin Abreu,2009,New Hampshire,27,29.6,15.4,8.4,11.4,1.82,13.8,-,-,0.93,0.83,0.26,0.16,0.19
708,Steffphon Pettigrew,2009,WKU,34,29.6,17.4,10.9,14.7,3.27,10.9,-,-,1.17,0.94,0.33,0.07,0.15
709,Patrick Behan,2009,Bucknell,30,29.6,15.9,11.6,15.7,2.25,14.1,-,-,0.98,0.87,0.26,0.04,0.16
710,Jason Ebie,2009,TCU,31,29.5,9.6,7.0,9.5,-0.57,7.2,-,-,0.77,0.68,0.34,0.52,0.29
711,Damion James,2009,Texas,35,29.5,24.7,17.5,23.8,7.14,14.4,-,-,1.07,0.86,0.31,0.09,0.16
712,Stefan Welsh,2009,Arkansas,30,29.5,11.3,7.3,9.9,0.23,12.9,-,-,0.89,0.84,0.23,0.17,0.17
713,Mike DiNunno,2009,Northern Illinois,30,29.5,12.6,7.6,10.2,0.81,13.0,-,-,0.92,0.83,0.25,0.20,0.21
714,R.J. Evans,2009,Holy Cross,32,29.5,17.0,11.0,14.9,2.92,13.4,-,-,1.00,0.91,0.27,0.12,0.20
715,Brandon Bowdry,2009,Eastern Michigan,32,29.5,18.4,12.8,17.3,3.58,15.8,-,-,0.93,0.75,0.34,0.11,0.24
716,Bill Clark,2009,Duquesne,34,29.5,19.1,13.8,18.7,4.14,11.2,-,-,1.15,0.75,0.35,0.24,0.22
717,Chris Birrell,2009,Bryant,27,29.5,12.9,9.0,12.2,0.81,8.2,-,-,0.76,0.71,0.16,0.43,0.29
718,Mikko Koivisto,2009,UNCG,29,29.5,16.2,9.6,13.0,2.29,12.2,-,-,1.02,0.82,0.21,0.20,0.15
719,Matt Holland,2009,Air Force,31,29.5,18.7,11.1,15.0,3.59,8.8,-,-,1.19,0.87,0.14,0.13,0.16
720,Weyinmi Efejuku,2009,Providence,33,29.5,22.4,14.5,19.7,5.63,13.4,-,-,1.17,0.80,0.42,0.17,0.17
721,Derrick Brown,2009,Xavier,35,29.5,23.3,15.7,21.3,6.41,11.2,-,-,1.23,0.86,0.35,0.17,0.16
722,Robbie Hummel,2009,Purdue,32,29.5,23.4,16.1,21.8,5.89,10.6,-,-,1.17,0.90,0.28,0.18,0.09
723,Will Figures,2009,No. Colorado,32,29.5,15.2,9.4,12.8,2.05,11.7,-,-,1.03,0.72,0.38,0.20,0.22
724,Marcus Van,2009,Central Michigan,26,29.5,24.8,15.5,21.0,5.32,11.2,-,-,1.15,0.83,0.47,0.02,0.15
725,Geoff McDermott,2009,Providence,33,29.5,15.2,13.2,18.0,2.10,10.4,-,-,0.79,0.65,0.42,0.29,0.28
726,Jason Flagler,2009,SCSU,31,29.5,18.6,13.8,18.8,3.55,11.1,-,-,1.16,0.93,0.18,0.08,0.15
727,Howard Little,2009,Valparaiso,31,29.5,16.0,10.1,13.8,2.36,8.6,-,-,1.11,0.88,0.33,0.17,0.20
728,Tyler Bernardini,2009,Penn,25,29.4,17.2,11.2,15.2,2.34,13.2,-,-,1.04,0.84,0.34,0.15,0.18
729,Joshua Henley,2009,Gardner-Webb,30,29.4,16.9,15.5,21.0,2.66,6.5,-,-,1.05,0.82,0.26,0.29,0.21
730,Roge'r Guignard,2009,Texas Arlington,28,29.4,17.3,11.3,15.3,2.67,12.6,-,-,1.00,0.88,0.08,0.28,0.18
731,Kurtis Woods,2009,Kennesaw St,29,29.4,10.6,5.9,8.0,-0.09,11.0,-,-,0.95,0.94,0.17,0.12,0.22
732,Carlon Brown,2009,Utah,34,29.4,15.3,11.5,15.6,2.25,10.3,-,-,0.91,0.77,0.27,0.32,0.21
733,Khalil Hartwell,2009,Chattanooga,35,29.4,13.8,11.0,15.0,1.55,8.6,-,-,1.04,0.68,0.55,0.10,0.22
734,Julius Wells,2009,James Madison,36,29.4,14.1,10.1,13.8,1.73,12.1,-,-,0.96,0.86,0.16,0.10,0.17
735,Kaylon Williams,2009,Evansville,31,29.4,11.7,9.7,13.2,0.38,9.1,-,-,0.69,0.62,0.35,0.53,0.28
736,Dominique Archie,2009,South Carolina,31,29.4,19.5,13.8,18.8,3.93,9.6,-,-,1.13,0.82,0.35,0.09,0.20
737,Damian Lillard,2009,Weber St,31,29.4,17.1,11.8,16.1,2.86,12.0,-,-,0.96,0.74,0.22,0.24,0.19
738,Spencer Laurie,2009,Missouri St,27,29.4,11.2,6.9,9.3,0.15,9.4,-,-,0.90,0.84,0.10,0.27,0.22
739,Jeff Kari,2009,Lafayette,30,29.4,14.9,10.2,13.8,1.79,11.1,-,-,0.96,0.77,0.27,0.24,0.20
740,Anthony Cordova,2009,South Dakota St,33,29.4,19.2,12.8,17.4,4.03,11.2,-,-,1.07,0.83,0.32,0.14,0.18
741,DaJuan Summers,2009,Georgetown,31,29.4,19.5,12.1,16.4,3.92,12.5,-,-,1.10,0.75,0.35,0.10,0.21
742,Eric Hayes,2009,Maryland,35,29.3,16.7,10.9,14.8,2.99,10.3,-,-,1.00,0.79,0.20,0.31,0.17
743,Mezie Uzochukwu,2009,USC Upstate,30,29.3,9.3,6.6,9.0,-0.67,6.7,-,-,0.93,0.97,0.18,0.20,0.18
744,Barry Wellington,2009,SIU Edwardsville,15,29.3,11.9,8.3,11.3,0.23,12.2,-,-,0.86,0.75,0.23,0.10,0.24
745,Gary Redus,2009,Centenary,27,29.3,14.6,9.4,12.8,1.50,12.8,-,-,0.94,0.80,0.33,0.15,0.21
746,William Buford,2009,Ohio St,33,29.3,17.5,10.5,14.3,3.21,10.3,-,-,1.10,0.94,0.16,0.10,0.12
747,Bradford Burgess,2009,VCU,34,29.3,13.1,8.8,12.0,1.15,6.3,-,-,1.18,0.85,0.28,0.21,0.18
748,Willie Bell,2009,VMI,32,29.3,16.6,13.7,18.7,2.69,8.4,-,-,1.04,0.86,0.31,0.36,0.24
749,Brandon Monroe,2009,Norfolk St,29,29.3,13.8,11.3,15.5,1.24,4.9,-,-,1.05,0.78,0.36,0.16,0.24
750,Jerome Dyson,2009,Connecticut,24,29.3,20.2,12.9,17.6,3.29,12.8,-,-,1.03,0.83,0.38,0.25,0.16
751,Charlie Coley,2009,Charlotte,31,29.3,16.8,12.3,16.8,2.69,9.1,-,-,0.98,0.83,0.32,0.09,0.19
752,LaRon Armstead,2009,LMU,31,29.3,11.1,8.2,11.2,0.15,9.5,-,-,0.85,0.71,0.38,0.13,0.24
753,Willie Veasley,2009,Butler,32,29.3,13.2,9.0,12.3,1.11,8.3,-,-,1.07,0.81,0.28,0.15,0.24
754,Marcus Schroeder,2009,Princeton,23,29.3,11.4,7.7,10.5,0.20,5.5,-,-,0.88,0.69,0.18,0.54,0.25
755,Daman Starring,2009,Centenary,4,29.3,2.1,2.3,3.1,-0.51,7.5,-,-,0.60,0.87,0.23,0.27,0.17
756,Marquis Weddle,2009,UT Martin,32,29.3,12.3,6.5,8.9,0.68,14.3,-,-,0.96,0.95,0.10,0.06,0.12
757,Jordan Hasquet,2009,Montana,29,29.2,19.0,12.6,17.2,3.46,10.0,-,-,1.10,0.90,0.24,0.17,0.11
758,Will Harris,2009,Albany,31,29.2,16.2,11.5,15.8,2.42,13.1,-,-,0.98,0.85,0.24,0.10,0.17
759,Laron Frazier,2009,Ball State,28,29.2,14.8,8.0,11.0,1.62,9.1,-,-,1.02,0.97,0.25,0.24,0.11
760,Michael Gruner,2009,Lafayette,24,29.2,14.1,9.6,13.1,1.15,8.2,-,-,0.99,0.85,0.25,0.31,0.22
761,Justin Dehm,2009,Furman,29,29.2,12.2,7.2,9.8,0.57,10.6,-,-,0.89,0.80,0.12,0.26,0.21
762,Shaun Green,2009,Utah,34,29.2,20.3,13.7,18.7,4.68,8.5,-,-,1.23,0.87,0.23,0.23,0.15
763,Josh Heytvelt,2009,Gonzaga,34,29.2,24.2,16.4,22.5,6.61,12.0,-,-,1.24,0.84,0.38,0.05,0.11
764,Barkley Falkner,2009,Sam Houston St,30,29.2,15.7,13.2,18.1,2.14,8.2,-,-,1.06,0.72,0.43,0.14,0.23
765,Urule Igbavboa,2009,Valparaiso,30,29.2,19.6,13.2,18.1,3.83,12.2,-,-,0.99,0.69,0.46,0.21,0.20
766,Ben Finney,2009,Old Dominion,35,29.2,19.5,12.4,17.0,4.41,9.1,-,-,1.08,0.84,0.38,0.23,0.20
767,Nicchaeus Doaks,2009,Chattanooga,35,29.2,21.2,16.2,22.2,5.26,12.8,-,-,1.07,0.71,0.49,0.11,0.19
768,Brandon Fortenberry,2009,Southeastern LA,30,29.2,11.7,8.6,11.8,0.39,10.0,-,-,0.83,0.68,0.22,0.40,0.26
769,Reed Baker,2009,FGCU,31,29.2,12.4,8.5,11.6,0.69,15.6,-,-,0.86,0.75,0.25,0.16,0.21
770,Donovan Morris,2009,LBSU,25,29.2,18.9,11.2,15.3,2.92,15.1,-,-,0.98,0.78,0.29,0.13,0.13
771,Andres Torres,2009,Hartford,32,29.2,7.8,5.9,8.1,-1.38,7.0,-,-,0.75,0.76,0.16,0.42,0.30
772,Ed Jones,2009,NC A&T,32,29.2,16.1,10.4,14.3,2.46,12.5,-,-,1.03,0.86,0.27,0.07,0.17
773,Josh Shipp,2009,UCLA,33,29.2,22.7,13.3,18.3,5.70,12.3,-,-,1.19,0.83,0.26,0.13,0.15
774,David Devezin,2009,Marist,27,29.1,14.1,9.6,13.2,1.28,11.9,-,-,0.87,0.70,0.27,0.34,0.22
775,Ali Farokhmanesh,2009,UNI,34,29.1,12.9,7.4,10.2,1.02,9.3,-,-,1.04,0.84,0.15,0.17,0.12
776,Joe Trapani,2009,Boston College,34,29.1,20.8,14.4,19.8,4.91,12.3,-,-,1.10,0.87,0.28,0.12,0.16
777,Chris Linton,2009,Savannah St,29,29.1,14.0,9.7,13.4,1.34,10.5,-,-,0.95,0.85,0.27,0.14,0.19
778,Justin Robinson,2009,Rider,30,29.1,15.2,10.3,14.1,1.89,10.6,-,-,0.98,0.86,0.21,0.24,0.15
779,Vincent Davis,2009,NCCU,30,29.1,13.3,9.0,12.4,1.09,12.2,-,-,0.92,0.92,0.19,0.09,0.17
780,Nate Garner,2009,Evansville,31,29.1,17.4,12.5,17.2,2.96,9.5,-,-,1.06,0.74,0.42,0.18,0.22
781,Mitch Johnson,2009,Stanford,32,29.1,11.9,8.8,12.1,0.50,8.3,-,-,0.79,0.68,0.20,0.55,0.28
782,Craig Stanley,2009,Drake,33,29.1,12.7,7.9,10.9,0.90,9.2,-,-,0.86,0.61,0.33,0.42,0.29
783,Tai Wesley,2009,Utah St,35,29.1,24.7,16.1,22.2,7.02,10.3,-,-,1.17,0.74,0.42,0.26,0.20
784,D'Aundray Brown,2009,Cleveland St.,24,29.0,18.1,12.4,17.1,2.53,7.0,-,-,1.07,0.85,0.23,0.37,0.25
785,Dane Brumagin,2009,UMKC,28,29.0,23.6,12.8,17.7,5.18,12.0,-,-,1.27,0.95,0.33,0.09,0.12
786,Ross Morin,2009,Yale,28,29.0,18.8,12.8,17.7,3.21,13.0,-,-,1.05,0.85,0.28,0.09,0.15
787,Lorne Merthie,2009,Campbell,30,29.0,12.9,9.4,12.9,0.88,10.2,-,-,0.93,0.74,0.27,0.24,0.19
788,Darius Cox,2009,Tennessee St,30,29.0,19.1,14.7,20.3,3.60,9.7,-,-,1.11,0.84,0.29,0.15,0.18
789,Semaj Inge,2009,Temple,34,29.0,12.1,9.1,12.6,0.65,8.5,-,-,0.82,0.79,0.24,0.42,0.26
790,Alexander Starling,2009,Bethune Cookman,33,29.0,13.0,9.8,13.5,1.03,8.5,-,-,0.89,0.79,0.37,0.06,0.23
791,Deon Tresvant,2009,CSUN,12,29.0,14.2,8.8,12.2,0.58,14.3,-,-,0.93,0.86,0.07,0.15,0.19
792,Al-Farouq Aminu,2009,Wake Forest,31,29.0,20.2,16.1,22.2,4.18,12.6,-,-,1.03,0.72,0.39,0.12,0.21
793,Sirlester Martin,2009,Youngstown St,30,29.0,15.4,11.6,16.0,1.98,10.2,-,-,0.94,0.92,0.20,0.11,0.17
794,Mark Yelovich,2009,SIU Edwardsville,13,29.0,15.0,10.2,14.0,0.79,12.3,-,-,0.97,0.87,0.21,0.06,0.13
795,Tom Pritchard,2009,Indiana,31,29.0,14.6,10.4,14.3,1.70,9.9,-,-,0.98,0.76,0.44,0.11,0.25
796,C.J. Collins,2009,McNeese St,29,29.0,6.3,5.2,7.2,-1.88,7.5,-,-,0.65,0.73,0.12,0.43,0.29
797,Brandon Bush,2009,Texas State,30,29.0,21.4,16.6,22.9,4.57,14.6,-,-,1.09,0.75,0.39,0.15,0.19
798,Tyreke Evans,2009,Memphis,37,29.0,25.3,16.6,22.9,7.74,17.8,-,-,0.96,0.77,0.30,0.22,0.20
799,Landon Milbourne,2009,Maryland,35,29.0,19.3,12.7,17.6,4.27,9.4,-,-,1.22,0.99,0.27,0.06,0.16
800,Bryan Geffen,2009,Quinnipiac,31,29.0,11.3,7.0,9.6,0.22,9.9,-,-,0.92,0.87,0.14,0.25,0.21
801,Stefan Perunicic,2009,St. Francis (NY),30,29.0,9.8,6.6,9.1,-0.42,11.1,-,-,0.98,0.83,0.12,0.08,0.21
802,Tony White,2009,Col Of Charleston,36,28.9,17.7,10.5,14.5,3.58,11.3,-,-,1.06,0.75,0.30,0.24,0.15
803,Travis Gabbidon,2009,UTSA,32,28.9,18.7,12.8,17.7,3.64,13.0,-,-,0.97,0.76,0.39,0.13,0.18
804,Michael Lusk,2009,Lipscomb,31,28.9,14.6,10.8,15.0,1.67,8.4,-,-,1.03,0.66,0.39,0.43,0.22
805,Tony Crocker,2009,Oklahoma,36,28.9,12.3,8.3,11.4,0.78,9.1,-,-,1.05,0.87,0.24,0.15,0.19
806,Tay Waller,2009,Auburn,36,28.9,17.1,10.6,14.7,3.26,11.0,-,-,1.10,0.90,0.18,0.14,0.10
807,Troy Franklin,2009,Towson,34,28.9,11.0,7.7,10.7,0.07,11.4,-,-,0.73,0.72,0.24,0.37,0.27
808,Calvin Betts,2009,Buffalo,32,28.9,16.9,11.2,15.5,2.78,8.1,-,-,1.12,0.93,0.33,0.12,0.17
809,Michael Teller,2009,Lipscomb,31,28.9,14.9,10.5,14.5,1.83,7.5,-,-,1.11,1.02,0.18,0.27,0.12
810,Leroy Nobles,2009,IUPUI,30,28.9,17.0,10.2,14.2,2.68,8.6,-,-,1.15,0.86,0.24,0.15,0.13
811,Jermaine Johnson,2009,Col Of Charleston,35,28.9,17.8,13.1,18.2,3.48,8.5,-,-,1.10,0.80,0.39,0.14,0.19
812,Jeremy Bynum,2009,Jacksonville St,28,28.9,15.2,9.4,13.1,1.75,12.3,-,-,1.04,0.93,0.15,0.10,0.12
813,Reggie Redding,2009,Villanova,38,28.8,14.1,11.1,15.4,1.81,7.5,-,-,0.95,0.76,0.29,0.41,0.25
814,Aron Baynes,2009,Washington St,33,28.8,26.1,16.4,22.8,7.21,10.6,-,-,1.20,0.75,0.42,0.06,0.15
815,Damier Pitts,2009,Marshall,32,28.8,12.4,7.3,10.1,0.72,10.4,-,-,0.93,0.76,0.34,0.31,0.21
816,Danero Thomas,2009,Murray St,31,28.8,19.0,11.2,15.5,3.62,11.7,-,-,1.06,0.90,0.30,0.09,0.15
817,Marcus Lewis,2009,Oral Roberts,31,28.8,22.2,15.2,21.1,5.06,12.5,-,-,1.06,0.72,0.42,0.19,0.22
818,Aamir McCleary,2009,SIU Edwardsville,15,28.8,9.7,8.3,11.6,-0.23,11.6,-,-,0.73,0.70,0.18,0.32,0.29
819,Josh Rivers,2009,Western Ill,29,28.8,14.9,8.3,11.5,1.70,10.5,-,-,0.94,0.78,0.15,0.27,0.21
820,Jay Tunnell,2009,Indiana St,32,28.8,21.1,13.7,19.0,4.73,10.7,-,-,1.17,0.79,0.35,0.12,0.17
821,Savalance Townsend,2009,UAPB,31,28.8,9.2,6.5,9.1,-0.73,7.5,-,-,0.85,0.76,0.27,0.23,0.25
822,Jeremy Baker,2009,Quinnipiac,13,28.8,15.6,10.3,14.3,0.89,9.6,-,-,1.08,0.74,0.45,0.12,0.23
823,Brett James,2009,Elon,30,28.8,19.4,11.9,16.5,3.68,13.9,-,-,0.95,0.83,0.31,0.09,0.13
824,Warrell Span,2009,Southeastern LA,30,28.8,16.4,12.4,17.2,2.41,10.9,-,-,1.00,0.89,0.17,0.14,0.17
825,Warrell Span,2009,Southeastern LA,30,28.8,16.4,12.4,17.2,2.41,10.9,-,-,1.00,0.89,0.17,0.14,0.17
826,Jamelle Horne,2009,Arizona,35,28.7,11.5,8.8,12.2,0.32,6.9,-,-,0.98,0.86,0.28,0.18,0.19
827,Ayron Hardy,2009,Jacksonville,31,28.7,22.5,15.0,20.9,5.17,7.8,-,-,1.30,0.86,0.27,0.22,0.18
828,Tremaine Townsend,2009,CSUN,30,28.7,19.0,15.1,21.0,3.50,10.9,-,-,1.01,0.85,0.26,0.10,0.19
829,Kyle Johnson,2009,Long Island,30,28.7,15.7,9.7,13.5,2.08,13.9,-,-,0.99,0.89,0.24,0.05,0.16
830,Reggie Hamilton,2009,UMKC,22,28.7,15.9,9.0,12.5,1.60,12.9,-,-,0.94,0.78,0.31,0.27,0.24
831,Anthony Farmer,2009,Rutgers,32,28.7,13.1,8.3,11.6,1.06,9.9,-,-,0.93,0.76,0.30,0.28,0.18
832,Matt Mouzy,2009,UALR,31,28.7,14.1,8.2,11.4,1.46,10.0,-,-,1.01,0.87,0.11,0.15,0.14
833,Jonathan Amos,2009,Toledo,30,28.7,17.7,11.3,15.7,2.95,16.2,-,-,0.84,0.66,0.35,0.20,0.28
834,LaceDarius Dunn,2009,Baylor,39,28.7,22.6,13.8,19.2,6.58,13.0,-,-,1.21,0.87,0.28,0.05,0.14
835,John Garcia,2009,Seton Hall,28,28.7,17.4,13.3,18.6,2.63,7.2,-,-,1.12,0.82,0.28,0.13,0.20
836,Brandon Patterson,2009,UALR,31,28.7,10.9,8.6,12.0,0.01,7.4,-,-,0.80,0.72,0.23,0.38,0.32
837,O.J. Avworo,2009,Navy,30,28.7,6.4,6.0,8.3,-1.88,8.3,-,-,0.63,0.56,0.37,0.44,0.33
838,Stan Januska,2009,UNF,30,28.7,12.4,8.3,11.6,0.68,10.6,-,-,0.84,0.79,0.28,0.19,0.19
839,Demetrius Nelson,2009,Citadel,33,28.7,28.8,17.3,24.2,8.47,13.2,-,-,1.24,0.71,0.52,0.06,0.16
840,Corey Butler,2009,Georgia,32,28.7,11.7,8.8,12.3,0.40,6.7,-,-,0.99,0.74,0.33,0.28,0.23
841,Kris Richard,2009,Tulane,31,28.6,15.5,9.9,13.9,2.06,12.0,-,-,0.89,0.80,0.26,0.17,0.20
842,Vernon Teel,2009,LMU,16,28.6,17.4,9.3,12.9,1.50,16.2,-,-,0.90,0.80,0.50,0.19,0.24
843,Tre'Von Willis,2009,UNLV,32,28.6,17.2,11.1,15.5,2.90,12.2,-,-,0.93,0.71,0.43,0.27,0.20
844,Andy Rautins,2009,Syracuse,37,28.6,14.8,10.5,14.7,2.12,10.9,-,-,0.96,0.82,0.11,0.28,0.18
845,Jamal Barney,2009,Loyola MD,31,28.6,23.6,13.8,19.3,5.64,17.7,-,-,1.02,0.91,0.27,0.07,0.14
846,Cameron Jones,2009,Northern Arizona,27,28.6,19.7,11.6,16.3,3.40,11.7,-,-,1.09,0.83,0.16,0.24,0.21
847,Javon Borum,2009,UCR,29,28.6,15.2,8.6,12.0,1.82,9.9,-,-,0.97,0.71,0.29,0.24,0.24
848,Xavier Keeling,2009,Detroit,7,28.6,17.9,11.3,15.8,0.71,11.1,-,-,1.12,0.77,0.50,0.10,0.26
849,Josh Wilson,2009,Northern Arizona,23,28.6,12.8,8.4,11.8,0.64,10.3,-,-,0.90,0.79,0.17,0.37,0.23
850,Marquis Ford,2009,St. Francis (PA),29,28.6,13.9,9.0,12.6,1.26,9.9,-,-,0.93,0.75,0.28,0.25,0.23
851,Jackson Emery,2009,BYU,33,28.5,16.7,12.0,16.8,2.75,7.0,-,-,1.12,0.77,0.28,0.43,0.16
852,Verdell Jones,2009,Indiana,28,28.5,14.6,9.6,13.4,1.50,12.5,-,-,0.88,0.68,0.31,0.29,0.28
853,Chauncey Hardy,2009,Sacred Heart,28,28.5,16.1,11.2,15.7,2.11,11.6,-,-,0.98,0.72,0.17,0.31,0.26
854,Cookie Miller,2009,Nebraska,30,28.5,14.6,9.1,12.7,1.61,8.2,-,-,0.89,0.66,0.29,0.44,0.24
855,Clevin Hannah,2009,Wichita State,34,28.5,19.4,11.3,15.9,4.16,10.9,-,-,1.02,0.73,0.24,0.39,0.23
856,Evan Washington,2009,Air Force,31,28.5,11.7,7.9,11.0,0.37,8.0,-,-,0.85,0.68,0.38,0.24,0.23
857,Jeff Foote,2009,Cornell,31,28.5,22.5,16.1,22.6,5.15,11.2,-,-,1.06,0.75,0.41,0.20,0.18
858,Henry Dugat,2009,Baylor,39,28.5,14.9,9.4,13.2,2.24,10.1,-,-,0.93,0.79,0.26,0.21,0.16
859,Mark Sanchez,2009,Boise St,32,28.5,21.8,15.9,22.4,4.98,11.8,-,-,1.10,0.83,0.29,0.19,0.16
860,Walter Hodge,2009,Florida,36,28.5,15.0,9.1,12.7,2.14,7.0,-,-,1.28,0.98,0.19,0.33,0.15
861,Rob Diggs,2009,GW,28,28.5,22.1,15.2,21.3,4.47,12.7,-,-,1.06,0.80,0.31,0.04,0.20
862,DeAndre Hall,2009,Texas Southern,32,28.5,16.0,9.5,13.3,2.33,14.3,-,-,0.97,0.85,0.34,0.12,0.18
