,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
603,Erick Wills,2004,St. Francis (PA),27,30.1,16.3,9.6,12.8,2.21,9.4,-,-,1.02,0.85,0.18,0.28,0.17
604,Cardell Butler,2004,Utah St,29,30.1,23.3,13.4,17.8,5.42,11.4,-,-,1.23,0.89,0.23,0.18,0.13
605,Antonio Burks,2004,Stephen F. Austin,30,30.1,22.0,14.1,18.7,5.00,12.1,-,-,1.26,0.98,0.11,0.11,0.12
606,Terrence Woods,2004,FAMU,31,30.1,24.5,15.1,20.1,6.37,17.4,-,-,1.17,0.86,0.23,0.07,0.14
607,Blake Hamilton,2004,Monmouth,33,30.1,22.4,15.1,20.1,5.74,14.9,-,-,1.10,0.73,0.57,0.11,0.18
608,Eto Onyenegecha,2004,CSUN,23,30.1,19.3,13.1,17.4,2.92,12.1,-,-,1.08,0.83,0.36,0.06,0.21
609,Peyton Stovall,2004,Ball State,29,30.1,10.4,8.0,10.6,-0.20,9.5,-,-,0.76,0.67,0.30,0.40,0.23
610,Gary Johnson,2004,UCF,30,30.1,12.9,9.4,12.5,0.92,9.1,-,-,0.84,0.71,0.26,0.47,0.29
611,Ivan McFarlin,2004,Oklahoma St,35,30.1,23.5,16.9,22.5,6.61,10.1,-,-,1.21,0.83,0.36,0.17,0.16
612,Derrick Mansell,2004,Montana,27,30.0,7.7,6.6,8.8,-1.25,8.4,-,-,0.73,0.67,0.17,0.49,0.39
613,Tony Carter,2004,Furman,29,30.0,15.2,10.8,14.3,1.88,9.7,-,-,0.95,0.71,0.40,0.40,0.25
614,Demarcus Wilkins,2004,FAMU,32,30.0,20.6,13.3,17.6,4.68,12.5,-,-,1.15,0.87,0.40,0.20,0.18
615,Andrius Sakalys,2004,UTPA,28,30.0,8.0,6.6,8.9,-1.17,8.9,-,-,0.90,0.83,0.28,0.18,0.23
616,Lee Reliford,2004,Central Ark,1,30.0,22.8,19.0,25.3,0.18,17.6,-,-,1.08,0.97,0.28,0.17,0.23
617,Ryan Moore,2004,UCD,1,30.0,26.4,19.0,25.3,0.23,13.9,-,-,1.30,0.58,0.29,0.14,0.29
618,O'Neal Carter,2004,Bethune Cookman,29,30.0,7.5,6.2,8.3,-1.45,9.4,-,-,0.65,0.66,0.16,0.30,0.36
619,Brandon Mouton,2004,Texas,32,30.0,17.3,10.5,14.0,3.11,13.2,-,-,1.05,0.94,0.19,0.11,0.15
620,Derrick Scott,2004,UNF,1,30.0,15.7,16.0,21.3,0.07,15.3,-,-,0.98,0.79,0.00,0.20,0.33
621,Amit Tamir,2004,Cal,28,30.0,17.8,12.5,16.7,2.91,11.8,-,-,1.07,0.92,0.14,0.13,0.16
622,K.C. Cavette,2004,Jackson St,29,30.0,18.3,11.7,15.6,3.22,13.1,-,-,1.00,0.72,0.36,0.20,0.21
623,Glen McGowan,2004,Pepperdine,29,30.0,23.0,14.7,19.6,5.27,15.5,-,-,1.15,0.82,0.43,0.06,0.14
624,Erik Daniels,2004,Kentucky,32,29.9,24.1,17.3,23.2,6.33,12.3,-,-,1.18,0.88,0.23,0.23,0.17
625,Erik Daniels,2004,Kentucky,32,29.9,24.1,17.3,23.2,6.33,12.3,-,-,1.18,0.88,0.23,0.23,0.17
626,Tim Ellis,2004,Kansas St,28,29.9,22.3,15.2,20.3,4.77,11.2,-,-,1.24,0.90,0.27,0.19,0.13
627,J. Robert Merritt,2004,Samford,28,29.9,18.4,11.8,15.8,3.14,10.0,-,-,1.12,0.83,0.22,0.26,0.18
628,Matt Preston,2004,Columbia,27,29.9,20.2,14.7,19.7,3.79,13.8,-,-,1.11,0.81,0.31,0.16,0.23
629,Brandon Heath,2004,San Diego St,30,29.9,15.5,8.8,11.8,2.11,13.9,-,-,0.99,0.88,0.26,0.13,0.16
630,Shane Nichols,2004,St. Peter's,29,29.9,14.1,8.2,10.9,1.41,8.7,-,-,1.21,0.94,0.26,0.15,0.09
631,Chris McCray,2004,Maryland,32,29.9,17.5,12.9,17.2,3.16,10.4,-,-,1.06,0.76,0.35,0.27,0.19
632,David Gruber,2004,UNI,31,29.9,21.2,14.8,19.9,4.79,10.1,-,-,1.20,0.74,0.48,0.10,0.15
633,Justin Isham,2004,SMU,30,29.9,10.9,7.5,10.0,0.03,8.6,-,-,0.91,0.82,0.26,0.21,0.24
634,Brian Hamilton,2004,La Lafayette,29,29.9,21.3,15.7,21.0,4.50,10.1,-,-,1.13,0.68,0.47,0.18,0.24
635,Steve Callahan,2004,Dartmouth,27,29.9,12.3,8.7,11.6,0.61,8.5,-,-,0.92,0.79,0.13,0.25,0.21
636,Tim Pickett,2004,Florida St,33,29.8,24.5,15.5,20.8,6.70,14.8,-,-,1.11,0.87,0.17,0.14,0.16
637,Matt Freije,2004,Vanderbilt,33,29.8,26.1,15.7,21.0,7.49,14.5,-,-,1.27,0.93,0.46,0.06,0.07
638,Sammy Villegas,2004,Toledo,31,29.8,17.8,12.0,16.0,3.19,13.0,-,-,1.06,0.80,0.20,0.21,0.17
639,Rafael Araujo,2004,BYU,30,29.8,31.2,22.3,29.9,9.06,16.1,-,-,1.14,0.76,0.35,0.08,0.18
640,Chris Walton,2004,San Diego St,30,29.8,12.5,9.8,13.1,0.73,9.9,-,-,0.88,0.82,0.19,0.23,0.22
641,Thomas Mobley,2004,Col Of Charleston,29,29.8,23.3,16.0,21.5,5.35,13.1,-,-,1.20,0.84,0.30,0.14,0.13
642,Brandon Griffin,2004,Southeast Mo St,23,29.8,24.1,17.0,22.9,4.53,10.7,-,-,1.16,0.83,0.32,0.31,0.20
643,Alex Kock,2004,Wright St,28,29.8,10.4,7.6,10.2,-0.17,7.0,-,-,1.04,0.83,0.10,0.21,0.23
644,Rickey Evans,2004,Centenary,28,29.8,10.1,6.3,8.4,-0.32,12.0,-,-,0.80,0.78,0.32,0.22,0.26
645,Branden Vincent,2004,Mississippi St.,30,29.8,15.1,12.9,17.3,1.91,7.8,-,-,0.95,0.73,0.35,0.22,0.27
646,Michael Haddix,2004,Siena,29,29.8,22.4,16.2,21.8,4.96,14.0,-,-,1.12,0.92,0.37,0.04,0.14
647,Chris Markwood,2004,Maine,24,29.8,7.0,5.1,6.8,-1.37,7.9,-,-,0.75,0.64,0.32,0.32,0.27
648,Lonnie Randolph,2004,Drake,28,29.8,18.6,12.0,16.1,3.23,13.2,-,-,0.91,0.70,0.39,0.29,0.28
649,James Denson,2004,Jacksonville St,28,29.8,17.7,12.4,16.6,2.87,8.7,-,-,1.19,1.03,0.19,0.18,0.16
650,Josh Childress,2004,Stanford,23,29.8,27.1,19.7,26.5,5.55,13.7,-,-,1.14,0.81,0.30,0.19,0.16
651,Leon Powe,2004,Cal,27,29.8,24.0,16.2,21.8,5.27,13.8,-,-,1.10,0.78,0.55,0.05,0.14
652,Luther Head,2004,Illinois,29,29.8,18.5,12.0,16.1,3.29,9.9,-,-,1.11,0.84,0.25,0.26,0.16
653,Gerald Fitch,2004,Kentucky,29,29.8,22.0,13.6,18.2,4.81,14.2,-,-,1.14,0.83,0.30,0.10,0.12
654,Aaron Gill,2004,Radford,28,29.8,17.2,12.5,16.8,2.65,7.5,-,-,1.05,0.82,0.41,0.11,0.17
655,David Teague,2004,Purdue,31,29.7,17.7,11.3,15.2,3.17,10.6,-,-,1.08,0.95,0.17,0.08,0.08
656,David Chiotti,2004,New Mexico,27,29.7,20.3,13.6,18.3,3.80,10.9,-,-,1.15,0.78,0.42,0.15,0.16
657,Rulon Harris,2004,Detroit,30,29.7,13.1,8.7,11.7,1.02,10.5,-,-,0.85,0.72,0.22,0.34,0.23
658,Mitchell Beauford,2004,Stony Brook,30,29.7,13.4,7.5,10.0,1.16,11.6,-,-,0.87,0.76,0.31,0.16,0.19
659,Justin Smith,2004,UT Martin,15,29.7,17.4,10.7,14.3,1.46,14.1,-,-,1.11,0.92,0.19,0.10,0.13
660,Dedrick Finn,2004,Xavier,37,29.7,14.4,9.1,12.2,1.96,9.2,-,-,0.93,0.71,0.25,0.36,0.20
661,Bryan Smithson,2004,Middle Tenn,29,29.7,11.3,7.7,10.4,0.22,10.7,-,-,0.75,0.65,0.29,0.36,0.26
662,T.J. Cummings,2004,UCLA,24,29.7,19.4,14.6,19.7,3.03,11.1,-,-,1.16,0.87,0.19,0.11,0.16
663,Rashid Smith,2004,Rice,33,29.7,11.3,9.5,12.7,0.24,8.1,-,-,0.73,0.53,0.25,0.60,0.41
664,Marcus Douthit,2004,Providence,29,29.7,17.3,13.8,18.6,2.78,9.2,-,-,0.85,0.69,0.31,0.24,0.29
665,Scott Emerson,2004,Mercer,18,29.7,22.5,17.1,23.1,3.12,13.9,-,-,1.10,0.83,0.27,0.15,0.22
666,Royal Ivey,2004,Texas,33,29.7,18.1,12.1,16.3,3.54,9.3,-,-,1.01,0.81,0.40,0.46,0.17
667,Toby Foster,2004,Canisius,30,29.7,16.6,12.8,17.3,2.56,9.6,-,-,1.09,0.88,0.13,0.24,0.17
668,Pierre Thomas,2004,Utah Valley,3,29.7,9.9,7.0,9.4,-0.04,10.1,-,-,0.82,0.72,0.13,0.20,0.26
669,Vince Greene,2004,Illinois St,29,29.7,14.1,9.1,12.3,1.42,9.8,-,-,0.88,0.68,0.24,0.34,0.24
670,Kamarr Davis,2004,Montana,28,29.6,21.4,15.4,20.7,4.36,11.9,-,-,1.18,0.68,0.50,0.09,0.20
671,Detrius Roberson,2004,New Mexico St,14,29.6,6.7,4.6,6.3,-0.85,11.0,-,-,0.74,0.73,0.18,0.27,0.23
672,Alex Loughton,2004,Old Dominion,29,29.6,26.5,20.0,27.1,6.70,15.1,-,-,1.10,0.77,0.41,0.15,0.16
673,Brian Collins,2004,Belmont,29,29.6,17.6,11.9,16.0,2.88,10.6,-,-,0.97,0.79,0.40,0.38,0.22
674,Michael Cuffee,2004,Middle Tenn,26,29.6,18.2,12.0,16.2,2.84,10.6,-,-,1.16,0.82,0.42,0.07,0.14
675,Justin Ingram,2004,Toledo,31,29.6,15.2,10.8,14.6,2.01,10.5,-,-,0.95,0.80,0.18,0.34,0.19
676,Andre Bynum,2004,Radford,28,29.6,6.5,5.9,8.0,-1.77,6.8,-,-,0.64,0.69,0.17,0.45,0.32
677,Sammy Mejia,2004,DePaul,32,29.6,14.3,10.3,13.9,1.62,9.1,-,-,0.87,0.71,0.29,0.48,0.31
678,Obie Nwadike,2004,CCSU,27,29.6,16.2,11.6,15.7,2.13,7.1,-,-,1.05,0.73,0.46,0.31,0.28
679,Brian Evans,2004,TAMUCC,26,29.6,15.7,11.1,15.0,1.87,13.3,-,-,0.93,0.68,0.36,0.34,0.25
680,Aaron Haynes,2004,Boise St,33,29.6,22.8,15.7,21.3,5.83,13.5,-,-,1.09,0.82,0.31,0.13,0.17
681,Jonathon Modica,2004,Arkansas,28,29.6,22.3,13.1,17.8,4.72,13.4,-,-,1.23,0.91,0.38,0.09,0.17
682,Cory Violette,2004,Gonzaga,30,29.6,23.8,18.3,24.7,5.73,11.9,-,-,1.17,0.85,0.28,0.12,0.15
683,Anwar Ferguson,2004,Houston,27,29.6,18.8,14.4,19.5,3.16,7.7,-,-,0.97,0.75,0.28,0.02,0.22
684,Davor Duvancic,2004,Northwestern,29,29.6,10.0,7.2,9.8,-0.37,6.8,-,-,0.92,0.75,0.23,0.33,0.22
685,Zack Graber,2004,UALR,29,29.6,9.3,7.5,10.2,-0.65,4.9,-,-,0.70,0.50,0.39,0.83,0.35
686,Frank Bennett,2004,Ga Southern,29,29.6,21.1,16.1,21.8,4.40,12.5,-,-,1.23,0.76,0.45,0.04,0.16
687,Steve Novak,2004,Marquette,31,29.5,18.8,12.0,16.3,3.63,10.5,-,-,1.19,0.89,0.21,0.12,0.14
688,Shane Power,2004,Mississippi St.,30,29.5,16.9,11.5,15.6,2.66,7.4,-,-,1.31,0.90,0.32,0.20,0.14
689,Charles Brown,2004,LMU,29,29.5,13.4,9.2,12.5,1.12,14.9,-,-,0.77,0.75,0.14,0.26,0.25
690,Michael Gale,2004,Centenary,28,29.5,14.3,9.6,13.0,1.44,9.5,-,-,0.95,0.74,0.27,0.19,0.22
691,James Jackson,2004,Eastern Michigan,28,29.5,15.5,12.8,17.3,1.94,10.8,-,-,0.99,0.71,0.42,0.08,0.23
692,Brad Boyd,2004,La Lafayette,29,29.5,15.0,9.1,12.4,1.77,11.8,-,-,1.00,0.88,0.13,0.30,0.15
693,Brian Graham,2004,South Florida,15,29.5,6.7,6.3,8.6,-0.90,4.5,-,-,0.79,0.56,0.44,0.26,0.38
694,Lester Abram,2004,Michigan,31,29.5,20.4,13.2,18.0,4.36,10.9,-,-,1.20,0.76,0.40,0.12,0.16
695,Christian Drejer,2004,Florida,20,29.5,16.4,12.9,17.5,1.63,10.7,-,-,0.95,0.74,0.21,0.37,0.23
696,Deon Saunders,2004,Southern,20,29.5,24.9,15.6,21.1,4.11,16.4,-,-,1.12,0.72,0.42,0.05,0.23
697,Attarrius Norwood,2004,MVSU,29,29.4,17.3,10.3,14.1,2.74,14.1,-,-,1.02,1.01,0.18,0.06,0.10
698,Demetrius Williams,2004,Loyola IL,27,29.4,20.1,14.0,19.1,3.66,10.1,-,-,1.12,0.68,0.61,0.13,0.20
699,Jibril Hodges,2004,LBSU,27,29.4,14.2,8.7,11.8,1.33,10.9,-,-,0.94,0.77,0.18,0.26,0.22
700,Aaron Wellington,2004,UMES,29,29.4,14.1,7.7,10.5,1.37,11.8,-,-,0.95,0.88,0.18,0.16,0.17
701,Field Williams,2004,Cincinnati,32,29.4,17.2,10.7,14.6,2.99,10.0,-,-,1.18,0.93,0.11,0.21,0.11
702,Jason Rogan,2004,Chattanooga,30,29.4,19.4,13.0,17.7,3.77,11.6,-,-,1.14,0.87,0.29,0.19,0.16
703,Trent Eager,2004,Jacksonville St,28,29.4,20.3,14.1,19.3,3.88,11.5,-,-,1.17,0.80,0.34,0.09,0.18
704,Engin Atsur,2004,N.C. State,28,29.4,13.4,9.0,12.2,1.07,7.7,-,-,1.10,0.83,0.23,0.32,0.21
705,Craig Benson,2004,Quinnipiac,23,29.3,7.2,5.0,6.8,-1.23,8.5,-,-,0.92,0.91,0.10,0.17,0.19
706,Craig Walls,2004,New Hampshire,26,29.3,14.5,11.6,15.8,1.40,10.6,-,-,0.87,0.78,0.22,0.15,0.25
707,Rashaun Freeman,2004,Massachusetts,29,29.3,22.4,16.1,22.0,4.91,14.2,-,-,1.08,0.76,0.40,0.07,0.20
708,Phil Missere,2004,St. John's,9,29.3,10.9,8.7,11.8,0.01,5.1,-,-,1.05,0.83,0.44,0.04,0.18
709,Ryan Toolson,2004,Utah Valley,3,29.3,10.4,5.7,7.7,-0.02,11.0,-,-,0.82,0.88,0.12,0.15,0.18
710,Junior Matias,2004,FIU,6,29.3,24.0,14.8,20.2,1.15,13.4,-,-,1.11,0.76,0.56,0.11,0.11
711,Joel Jones,2004,Sacramento St,28,29.3,16.3,11.0,15.1,2.24,11.7,-,-,1.05,0.97,0.19,0.15,0.16
712,David Lucas,2004,Oregon St,28,29.3,26.1,17.1,23.4,6.25,14.1,-,-,1.22,0.92,0.35,0.06,0.16
713,Shawn Wiggins,2004,SCSU,29,29.3,16.4,9.9,13.5,2.36,9.7,-,-,1.13,0.93,0.18,0.12,0.11
714,Sean Finn,2004,Dayton,33,29.3,23.2,15.5,21.1,5.96,10.6,-,-,1.23,0.75,0.47,0.06,0.19
715,Ali Berdiel,2004,Valparaiso,31,29.3,15.7,11.6,15.8,2.19,13.7,-,-,0.82,0.60,0.39,0.43,0.30
716,Martin Osimani,2004,Duquesne,29,29.2,8.7,8.1,11.1,-0.90,7.8,-,-,0.59,0.49,0.28,0.76,0.42
717,Cedrick Barrow,2004,Morgan St,25,29.2,13.8,8.9,12.2,1.08,11.7,-,-,0.93,0.66,0.46,0.27,0.25
718,Rich Pittman,2004,CCSU,25,29.2,16.6,11.0,15.0,2.09,8.9,-,-,1.15,0.73,0.52,0.12,0.21
719,Zione White,2004,High Point,30,29.2,17.5,11.4,15.6,2.90,14.7,-,-,0.93,0.83,0.19,0.15,0.15
720,Ayinde Ubaka,2004,Cal,28,29.2,9.2,6.4,8.7,-0.67,8.3,-,-,0.77,0.77,0.23,0.46,0.24
721,Loren Stokes,2004,Hofstra,29,29.2,16.1,10.7,14.6,2.24,13.9,-,-,0.93,0.78,0.34,0.20,0.22
722,Chevon Troutman,2004,Pittsburgh,35,29.2,22.3,14.8,20.3,5.84,8.5,-,-,1.16,0.70,0.38,0.22,0.24
723,Christopher Grant,2004,Morgan St,27,29.2,15.8,10.3,14.1,1.97,11.4,-,-,0.91,0.70,0.41,0.24,0.23
724,Jeff McMillan,2004,USC,28,29.2,20.4,16.2,22.2,3.90,9.8,-,-,1.13,0.69,0.39,0.15,0.24
725,Bryant McAllister,2004,Duquesne,29,29.2,14.6,9.8,13.4,1.59,12.3,-,-,0.91,0.73,0.30,0.19,0.19
726,Quinton Smith,2004,Morehead St,29,29.2,10.0,7.2,9.9,-0.33,7.4,-,-,0.86,0.73,0.23,0.49,0.27
727,Steven Wright,2004,Bowling Green,29,29.2,10.6,9.8,13.4,-0.09,9.1,-,-,0.71,0.52,0.26,0.43,0.40
728,Wesley Duke,2004,Mercer,30,29.2,19.4,13.7,18.8,3.75,9.2,-,-,1.15,0.72,0.62,0.15,0.19
729,Brett Melton,2004,San Diego,30,29.2,12.5,8.2,11.2,0.75,10.0,-,-,1.10,0.90,0.16,0.18,0.18
730,Sam Brand,2004,Morgan St,25,29.2,13.7,8.7,12.0,1.03,10.3,-,-,0.99,0.84,0.18,0.18,0.18
731,Jeffrey Viggiano,2004,Massachusetts,28,29.1,15.5,11.3,15.5,1.89,8.9,-,-,1.09,0.88,0.29,0.18,0.22
732,Nic Sparrow,2004,Weber St,29,29.1,21.5,13.0,17.8,4.50,10.1,-,-,1.23,0.80,0.34,0.17,0.19
733,Dawan Robinson,2004,Rhode Island,34,29.1,20.7,12.5,17.2,4.87,16.3,-,-,0.93,0.76,0.27,0.21,0.18
734,Kevin Hamilton,2004,Holy Cross,28,29.1,20.1,12.6,17.3,3.75,11.2,-,-,0.98,0.77,0.27,0.22,0.19
735,Curtis Withers,2004,Charlotte,28,29.1,25.8,18.7,25.7,6.08,14.7,-,-,1.11,0.78,0.48,0.12,0.17
736,Damian Martin,2004,LMU,29,29.1,9.3,7.6,10.4,-0.66,6.4,-,-,0.74,0.73,0.14,0.47,0.34
737,Kenny Adeleke,2004,Hofstra,29,29.1,21.0,15.2,20.9,4.27,13.4,-,-,1.01,0.79,0.42,0.07,0.24
738,Ilian Evtimov,2004,N.C. State,31,29.1,18.1,12.6,17.3,3.28,8.9,-,-,1.10,0.77,0.32,0.34,0.24
739,Uka Agbai,2004,Boston College,34,29.1,16.0,11.0,15.1,2.54,9.7,-,-,1.09,0.87,0.37,0.13,0.17
740,Brian Woodson,2004,Liberty,33,29.1,9.6,8.7,12.0,-0.57,8.2,-,-,0.66,0.64,0.15,0.57,0.40
741,Nate Williams,2004,Georgia St,22,29.0,24.6,18.1,25.0,4.37,13.2,-,-,1.12,0.75,0.33,0.15,0.20
742,Brian Mason,2004,SCSU,27,29.0,23.5,14.5,19.9,4.93,11.0,-,-,1.23,0.82,0.38,0.10,0.18
743,Darrel Owens,2004,Georgetown,28,29.0,16.2,11.0,15.2,2.18,7.4,-,-,1.09,0.86,0.14,0.28,0.20
744,Karandick Ogunride,2004,Norfolk St,29,29.0,12.5,10.5,14.4,0.71,7.4,-,-,0.93,0.79,0.29,0.05,0.22
745,Terry Horton,2004,Alabama A&M,29,29.0,21.2,14.0,19.3,4.34,12.9,-,-,1.18,0.96,0.20,0.07,0.10
746,Roberto Morentin,2004,UCF,31,29.0,24.7,17.1,23.6,6.22,11.1,-,-,1.21,0.82,0.38,0.16,0.16
747,John Bowler,2004,Eastern Michigan,28,29.0,20.7,15.4,21.2,3.99,12.9,-,-,1.03,0.72,0.49,0.12,0.21
748,Dustin Hellenga,2004,Rhode Island,34,29.0,15.9,9.2,12.7,2.48,10.3,-,-,1.09,1.04,0.18,0.22,0.16
749,Ben Rhoda,2004,ETSU,32,29.0,15.6,11.5,15.9,2.22,9.6,-,-,1.12,0.83,0.26,0.17,0.20
750,Kelenna Azubuike,2004,Kentucky,32,28.9,17.5,11.8,16.3,3.06,9.1,-,-,1.22,0.94,0.26,0.12,0.16
751,Josh Bodden,2004,UCF,31,28.9,18.8,13.7,19.0,3.57,10.2,-,-,1.07,0.90,0.16,0.21,0.20
752,Louis Smith,2004,Loyola IL,29,28.9,10.9,8.7,12.1,0.03,7.8,-,-,0.82,0.76,0.25,0.24,0.25
753,Daniel Gilbert,2004,Buffalo,29,28.9,15.9,11.1,15.3,2.11,7.4,-,-,1.20,0.92,0.17,0.16,0.21
754,Josh Hausfeld,2004,Miami OH,29,28.9,11.2,6.6,9.1,0.14,7.6,-,-,0.99,0.89,0.07,0.28,0.18
755,Sean May,2004,UNC,29,28.9,23.7,18.4,25.4,5.38,14.6,-,-,1.04,0.83,0.39,0.09,0.16
756,Patrick Lottin,2004,St. Bonaventure,28,28.9,16.4,10.6,14.7,2.24,13.5,-,-,0.98,0.83,0.22,0.15,0.20
757,Kevin Butler,2004,UCR,28,28.9,14.1,8.2,11.4,1.33,11.0,-,-,1.00,0.87,0.31,0.14,0.17
758,Taron Downey,2004,Wake Forest,31,28.9,16.8,11.1,15.3,2.65,9.2,-,-,1.11,0.78,0.24,0.32,0.17
759,Elton Nesbitt,2004,Ga Southern,29,28.9,20.9,14.3,19.8,4.21,15.4,-,-,1.02,0.86,0.23,0.24,0.17
760,Max Mombollet,2004,Citadel,28,28.9,12.8,10.0,13.8,0.80,11.1,-,-,0.87,0.79,0.30,0.07,0.21
761,Mario Taybron,2004,Temple,8,28.9,8.0,4.8,6.6,-0.32,7.9,-,-,0.59,0.68,0.29,0.33,0.32
762,Bryan DeFares,2004,Boise St,31,28.9,18.4,12.3,17.0,3.36,10.9,-,-,1.01,0.76,0.40,0.34,0.23
763,Troy Godwin,2004,VCU,31,28.9,17.6,12.9,17.9,3.03,12.0,-,-,0.99,0.71,0.37,0.09,0.27
764,Jermaine Anderson,2004,Fordham,22,28.9,10.2,7.0,9.8,-0.21,6.8,-,-,0.97,0.79,0.24,0.39,0.31
765,Terrell Petteway,2004,Lamar,28,28.9,19.1,14.5,20.1,3.32,14.2,-,-,1.06,0.86,0.34,0.05,0.17
766,Ronald Ross,2004,Texas Tech,34,28.9,18.7,12.2,16.9,3.86,9.1,-,-,1.11,0.86,0.24,0.34,0.18
767,Greg Brunner,2004,Iowa,29,28.8,19.8,15.3,21.2,3.74,10.0,-,-,1.09,0.77,0.40,0.15,0.19
768,Michael Beal,2004,Harvard,23,28.8,8.6,8.9,12.4,-0.74,9.9,-,-,0.68,0.53,0.31,0.32,0.39
769,Jason Wilkins,2004,Nicholls St,27,28.8,13.2,8.9,12.3,0.91,10.2,-,-,1.10,0.88,0.27,0.11,0.24
770,Brandon Thomas,2004,Long Island,26,28.8,15.7,10.5,14.6,1.81,12.5,-,-,0.99,0.75,0.32,0.17,0.24
771,Chris Daniels,2004,Georgia,30,28.8,21.3,15.4,21.3,4.49,10.4,-,-,0.98,0.67,0.40,0.18,0.29
772,Ben Johnson,2004,Minnesota,30,28.8,18.4,11.5,15.9,3.25,9.8,-,-,1.18,0.86,0.20,0.26,0.17
773,Patrick Simpson,2004,SMU,30,28.8,18.5,12.0,16.7,3.29,10.9,-,-,1.04,0.83,0.34,0.08,0.16
774,Ryan Grier,2004,Norfolk St,29,28.8,17.9,10.6,14.7,2.93,11.5,-,-,1.10,0.82,0.34,0.07,0.22
775,Jimmy Tricco,2004,Duquesne,29,28.8,14.2,9.7,13.5,1.39,9.0,-,-,1.07,0.92,0.10,0.23,0.13
776,Ryan Grier,2004,Norfolk St,29,28.8,17.9,10.6,14.7,2.93,11.5,-,-,1.10,0.82,0.34,0.07,0.22
777,Matt Minoff,2004,Yale,27,28.8,14.3,10.6,14.7,1.35,8.6,-,-,0.86,0.75,0.29,0.34,0.23
778,Jason Braxton,2004,Arizona St,27,28.8,14.8,11.1,15.4,1.56,8.7,-,-,0.82,0.66,0.37,0.55,0.27
779,Kelvin Torbert,2004,Michigan St,30,28.8,19.5,12.1,16.9,3.73,8.4,-,-,1.27,0.81,0.36,0.24,0.17
780,Trey Johnson,2004,Alcorn State,29,28.8,13.5,8.5,11.8,1.10,11.4,-,-,0.96,0.74,0.32,0.24,0.21
781,Diondre Larmond,2004,Bethune Cookman,29,28.8,16.8,10.0,13.9,2.50,9.5,-,-,1.12,0.91,0.20,0.09,0.16
782,Tim Drisdom,2004,Utah,33,28.8,11.4,8.8,12.2,0.27,8.0,-,-,0.76,0.50,0.34,0.45,0.37
783,Beau Bauer,2004,IPFW,28,28.8,9.6,6.9,9.6,-0.50,10.0,-,-,0.76,0.74,0.21,0.30,0.26
784,Dainmon Gonner,2004,Southeast Mo St,27,28.7,18.8,11.9,16.5,3.08,12.1,-,-,1.02,0.84,0.35,0.14,0.19
785,Leon Pattman,2004,Dartmouth,26,28.7,20.4,12.2,16.9,3.56,12.1,-,-,1.09,0.84,0.25,0.11,0.17
786,Oliver Holmes,2004,UNCA,29,28.7,14.7,10.6,14.7,1.62,9.2,-,-,0.97,0.78,0.26,0.25,0.24
787,Art Bowers,2004,Massachusetts,27,28.7,10.5,7.0,9.7,-0.11,11.7,-,-,0.83,0.86,0.24,0.28,0.22
788,Erroyl Bing,2004,ECU,27,28.7,15.3,11.4,15.9,1.74,9.0,-,-,1.03,0.78,0.48,0.06,0.21
789,Alan Anderson,2004,Michigan St,30,28.7,13.0,9.2,12.9,0.92,8.9,-,-,0.91,0.63,0.33,0.36,0.31
790,Chuck Davis,2004,Alabama,33,28.7,18.4,12.6,17.6,3.56,11.4,-,-,1.01,0.74,0.35,0.12,0.25
791,Andrew Zidar,2004,Colgate,29,28.7,16.9,12.7,17.7,2.53,9.4,-,-,1.01,0.80,0.18,0.19,0.22
792,Charles Guidry,2004,Illinois St,29,28.7,20.5,11.5,16.0,4.02,13.8,-,-,1.10,0.82,0.21,0.07,0.15
793,Sharrod Ford,2004,Clemson,28,28.7,19.9,14.3,19.9,3.61,11.1,-,-,1.07,0.70,0.51,0.05,0.23
794,Eric Haut,2004,Kent St,31,28.7,14.8,8.9,12.4,1.75,11.2,-,-,1.02,0.87,0.18,0.20,0.15
795,Jesse Mackinson,2004,Eastern Illinois,27,28.7,13.3,10.3,14.4,0.94,10.1,-,-,0.97,0.84,0.32,0.09,0.16
796,Will McClurkin,2004,Marist,27,28.7,13.6,10.1,14.2,1.08,11.0,-,-,0.98,0.91,0.18,0.05,0.18
797,Luke Whitehead,2004,Louisville,29,28.7,19.3,14.2,19.9,3.52,10.5,-,-,1.06,0.86,0.36,0.13,0.15
798,Mike Williams,2004,Western Mich,31,28.6,32.7,20.8,29.1,9.66,15.5,-,-,1.22,0.89,0.35,0.08,0.11
799,Armondo Surratt,2004,Miami FL,30,28.6,6.9,5.3,7.4,-1.69,8.8,-,-,0.63,0.72,0.10,0.46,0.29
800,Jared Newson,2004,UT Martin,28,28.6,21.9,14.4,20.2,4.40,12.7,-,-,1.13,0.83,0.43,0.13,0.17
801,Jason Maxiell,2004,Cincinnati,32,28.6,24.7,16.4,23.0,6.32,11.4,-,-,1.19,0.83,0.52,0.12,0.13
802,Josh Lewis,2004,Austin Peay,32,28.6,22.1,16.3,22.9,5.13,9.4,-,-,1.03,0.68,0.31,0.15,0.26
803,Lanny Smith,2004,Houston,27,28.6,9.2,5.6,7.8,-0.64,10.9,-,-,0.77,0.70,0.26,0.29,0.29
