,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
689,Ian DuBose,2018,Houston Baptist,24,30.2,16.3,12.4,16.4,1.98,13.2,74.3,17.7%,1.02,0.83,0.39,0.14,0.17
690,Ladarien Griffin,2018,St. Bonaventure,24,30.2,16.1,12.9,17.0,1.89,8.0,68.9,11.6%,1.09,0.87,0.37,0.15,0.15
691,Gabe Vincent,2018,UCSB,24,30.2,17.2,11.7,15.5,2.32,12.0,67.5,17.8%,1.03,0.80,0.23,0.30,0.10
692,Levi Bradley,2018,Northern Illinois,25,30.2,21.0,14.2,18.8,3.82,13.4,68.2,19.7%,1.12,0.87,0.32,0.06,0.09
693,Darnell Foreman,2018,Penn,25,30.2,14.3,11.4,15.0,1.30,11.1,71.4,15.6%,0.89,0.72,0.35,0.31,0.17
694,Jordon Talley,2018,UNCW,26,30.2,19.7,14.2,18.9,3.45,16.0,73.0,22.0%,1.00,0.83,0.22,0.35,0.16
695,Carlik Jones,2018,Radford,26,30.2,17.2,11.4,15.1,2.48,11.9,64.2,18.5%,0.97,0.78,0.29,0.24,0.14
696,Jordan Cornish,2018,Tulane,26,30.2,10.2,8.5,11.2,-0.25,12.2,69.8,17.5%,0.84,0.74,0.24,0.26,0.20
697,Ty Cockfield,2018,Arkansas St,25,30.2,15.5,9.9,13.1,1.74,13.6,69.3,19.6%,1.04,0.89,0.20,0.14,0.17
698,Darian Bryant,2018,Delaware,25,30.2,7.2,5.6,7.4,-1.35,7.0,65.7,10.6%,0.80,0.84,0.13,0.25,0.18
699,Bryce Washington,2018,La Lafayette,25,30.2,21.6,19.2,25.5,4.05,10.0,71.2,14.1%,1.06,0.76,0.36,0.24,0.20
700,Ty Cockfield,2018,Arkansas St,25,30.2,15.5,9.9,13.1,1.74,13.6,69.3,19.6%,1.04,0.89,0.20,0.14,0.17
701,Angel Rivera,2018,Stetson,26,30.2,13.6,11.2,14.8,1.10,7.8,71.9,10.8%,1.02,0.75,0.32,0.54,0.20
702,Kenny Williams,2018,UNC,28,30.1,17.6,12.8,16.9,2.87,9.3,71.4,13.1%,1.24,0.93,0.18,0.26,0.12
703,Abdul Lewis,2018,NJIT,24,30.1,18.8,15.5,20.6,2.87,12.8,69.8,18.3%,1.02,0.71,0.40,0.15,0.26
704,Bishop Mency,2018,Rice,24,30.1,9.6,7.9,10.5,-0.43,7.2,68.9,10.5%,1.06,0.89,0.24,0.12,0.17
705,Kaelon Wilson,2018,Texas Arlington,25,30.1,11.6,8.9,11.8,0.28,10.4,73.3,14.2%,1.04,0.83,0.41,0.19,0.17
706,Chimezie Metu,2018,USC,28,30.1,24.3,18.5,24.6,5.66,14.2,68.6,20.7%,1.11,0.82,0.33,0.12,0.14
707,Josip Vrankic,2018,Santa Clara,25,30.1,14.2,10.6,14.1,1.26,10.8,63.9,16.9%,0.99,0.82,0.28,0.15,0.19
708,Deishuan Booker,2018,LBSU,26,30.1,16.2,13.1,17.4,2.09,10.7,72.1,14.8%,0.95,0.63,0.29,0.44,0.29
709,Tariq Owens,2018,St. John's,26,30.1,17.3,14.3,19.0,2.53,7.8,70.8,11.1%,1.12,0.84,0.25,0.07,0.16
710,Thomas Funk,2018,Army,26,30.1,14.2,11.5,15.3,1.32,11.2,70.7,15.9%,0.89,0.79,0.22,0.52,0.21
711,Desmond Cambridge,2018,Brown,22,30.0,21.9,14.8,19.7,3.63,15.7,72.6,21.6%,1.12,0.95,0.21,0.08,0.08
712,Jordan Fox,2018,Army,26,30.0,17.4,13.6,18.1,2.55,14.0,70.7,19.8%,1.01,0.82,0.18,0.29,0.15
713,C.J. Jackson,2018,Ohio St,29,30.0,17.3,12.8,17.0,2.82,12.6,67.3,18.8%,0.97,0.76,0.24,0.31,0.19
714,Zac Cuthbertson,2018,CCU,25,30.0,19.7,14.6,19.5,3.33,13.4,68.2,19.7%,1.06,0.75,0.43,0.11,0.18
715,Jalan West,2018,Northwestern St,5,30.0,16.8,12.0,16.0,0.44,9.7,70.6,13.8%,1.05,0.80,0.16,0.41,0.21
716,Richard Fuqua,2018,Oral Roberts,21,30.0,8.7,7.1,9.5,-0.67,10.3,67.5,15.3%,0.80,0.80,0.18,0.28,0.18
717,Lamarr Kimble,2018,St Joseph's,1,30.0,8.1,5.0,6.7,-0.04,11.5,71.1,16.1%,0.87,0.96,0.09,0.17,0.00
718,James McGee,2018,Southern Utah,22,30.0,11.9,8.6,11.5,0.35,8.2,72.3,11.3%,1.10,0.75,0.33,0.27,0.13
719,Jarrid Rhodes,2018,Missouri St,28,30.0,14.7,10.3,13.7,1.63,8.4,65.5,12.8%,1.18,0.98,0.14,0.17,0.12
720,Christian James,2018,Oklahoma,26,30.0,15.4,12.3,16.5,1.78,10.5,76.3,13.7%,1.17,0.90,0.19,0.13,0.14
721,Tre'darius McCallum,2018,DePaul,26,30.0,15.1,12.5,16.7,1.68,10.6,70.3,15.0%,1.03,0.93,0.12,0.09,0.14
722,Marvin Clark,2018,St. John's,26,30.0,15.0,11.5,15.4,1.61,10.1,70.8,14.2%,1.16,0.87,0.21,0.09,0.16
723,Randy Haynes,2018,Old Dominion,25,30.0,17.0,11.6,15.5,2.29,12.0,66.1,18.1%,1.06,0.98,0.14,0.19,0.11
724,Trhae Mitchell,2018,South Alabama,25,30.0,13.0,11.6,15.4,0.82,7.9,70.0,11.2%,0.90,0.73,0.28,0.29,0.20
725,Josh Gantz,2018,UMass Lowell,25,30.0,15.0,12.1,16.1,1.57,7.8,70.4,11.1%,1.10,0.85,0.16,0.30,0.20
726,Josh Nzeakor,2018,Lamar,24,30.0,19.0,14.2,19.0,2.93,11.0,69.5,15.8%,1.12,0.82,0.44,0.06,0.15
727,Terrance Mann,2018,Florida St,26,29.9,22.7,16.6,22.2,4.61,11.5,72.4,15.9%,1.22,0.83,0.33,0.23,0.17
728,Averyl Ugba,2018,Austin Peay,26,29.9,22.5,16.5,22.1,4.52,13.0,68.3,19.0%,1.15,0.81,0.38,0.07,0.17
729,Cecil Williams,2018,Central Michigan,24,29.9,17.7,13.7,18.3,2.46,14.8,68.3,21.7%,0.96,0.70,0.39,0.14,0.21
730,Damani Applewhite,2018,SCSU,24,29.9,17.3,13.0,17.4,2.30,10.8,72.3,14.9%,1.11,0.87,0.34,0.06,0.12
731,Zion Cousins,2018,Howard,23,29.9,10.5,10.0,13.3,-0.11,5.8,71.9,8.0%,0.98,0.79,0.37,0.08,0.19
732,Phillip Fayne,2018,Illinois St,23,29.9,23.3,16.0,21.5,4.28,12.6,69.7,18.0%,1.22,0.85,0.45,0.08,0.16
733,Jackson Rowe,2018,CSUF,22,29.9,20.7,16.5,22.0,3.24,10.3,69.4,14.9%,1.14,0.70,0.32,0.18,0.22
734,Bryce Dulin,2018,Navy,28,29.9,12.5,8.6,11.5,0.71,10.6,65.7,16.1%,1.02,0.87,0.28,0.16,0.15
735,Markel Crawford,2018,Mississippi,27,29.9,14.3,10.5,14.0,1.38,9.7,69.6,13.9%,1.01,0.82,0.32,0.21,0.11
736,Daniel Fowler,2018,Furman,26,29.9,18.7,13.2,17.7,3.04,9.3,69.1,13.4%,1.20,0.93,0.22,0.33,0.16
737,Charles Matthews,2018,Michigan,28,29.9,18.6,13.0,17.4,3.23,12.9,64.9,19.9%,1.02,0.83,0.28,0.21,0.17
738,Shakur Juiston,2018,UNLV,27,29.9,23.9,20.7,27.7,5.25,12.8,74.0,17.2%,1.14,0.80,0.19,0.16,0.20
739,De'Riante Jenkins,2018,VCU,27,29.9,16.7,12.3,16.5,2.36,12.4,71.2,17.5%,1.04,0.82,0.16,0.20,0.20
740,Joshua Braun,2018,Grand Canyon,26,29.8,15.0,10.5,14.1,1.63,10.9,70.4,15.5%,1.14,0.91,0.36,0.13,0.16
741,Dejuan Clayton,2018,Coppin St,6,29.8,8.1,5.3,7.2,-0.24,12.2,69.4,17.5%,0.84,0.86,0.21,0.15,0.15
742,Khalil Iverson,2018,Wisconsin,29,29.8,15.9,11.4,15.3,2.19,8.5,63.1,13.5%,1.00,0.70,0.36,0.22,0.26
743,Jonathan Williams,2018,VCU,26,29.8,15.3,11.3,15.2,1.72,11.3,71.2,15.9%,0.84,0.65,0.37,0.50,0.21
744,Malik Moore,2018,USC Upstate,26,29.8,17.9,13.4,18.0,2.71,13.3,70.9,18.8%,1.02,0.81,0.34,0.17,0.16
745,Rawle Alkins,2018,Arizona,15,29.8,19.7,13.4,18.0,1.97,11.9,68.5,17.3%,1.13,0.82,0.34,0.23,0.22
746,Julian Batts,2018,Long Island,28,29.8,16.1,12.3,16.5,2.19,9.1,72.1,12.6%,1.13,0.77,0.28,0.24,0.14
747,Quentin Goodin,2018,Xavier,28,29.8,13.3,11.2,15.1,1.04,9.8,71.7,13.7%,0.86,0.70,0.25,0.53,0.23
748,Phil Cofer,2018,Florida St,27,29.8,18.5,13.3,17.8,3.06,10.8,72.4,15.0%,1.23,0.94,0.25,0.08,0.10
749,Jehyve Floyd,2018,Holy Cross,27,29.8,21.8,15.6,21.0,4.38,10.8,63.5,17.0%,1.11,0.74,0.29,0.13,0.19
750,Nick Dixon,2018,UTRGV,26,29.8,25.5,17.3,23.3,5.67,17.2,74.9,22.9%,1.22,0.79,0.51,0.13,0.15
751,Hasan Abdullah,2018,Navy,26,29.8,12.9,9.7,13.0,0.82,11.9,65.7,18.1%,0.82,0.72,0.16,0.28,0.25
752,John Dewey,2018,Sam Houston St,24,29.8,11.5,9.3,12.5,0.25,11.6,67.7,17.2%,0.83,0.70,0.32,0.40,0.27
753,Mitchell Hahn,2018,Omaha,12,29.8,14.1,11.9,16.0,0.58,13.2,72.8,18.1%,0.87,0.83,0.31,0.13,0.10
754,Dikembe Dixson,2018,Ill Chicago,27,29.7,11.5,7.9,10.7,0.26,15.5,72.4,21.3%,0.88,0.75,0.34,0.06,0.18
755,Jordan Garnett,2018,NKU,26,29.7,10.9,8.6,11.5,0.03,5.8,68.6,8.5%,1.09,0.86,0.21,0.39,0.19
756,Jae'Sean Tate,2018,Ohio St,29,29.7,20.3,15.4,20.8,4.08,12.2,67.3,18.2%,1.04,0.76,0.30,0.23,0.18
757,Glynn Watson,2018,Nebraska,29,29.7,13.8,9.8,13.2,1.27,11.8,67.5,17.5%,0.90,0.89,0.25,0.27,0.12
758,Aaron Cook,2018,Southern Ill,28,29.7,14.1,9.5,12.7,1.37,10.5,67.3,15.6%,0.94,0.70,0.29,0.24,0.20
759,Courtney Stockard,2018,St. Bonaventure,24,29.7,16.3,13.3,17.9,1.93,11.5,68.9,16.7%,0.97,0.75,0.36,0.20,0.19
760,Kyvon Davenport,2018,Memphis,27,29.7,21.1,14.4,19.4,4.08,10.7,65.9,16.2%,1.20,0.82,0.40,0.07,0.16
761,Isaiah Walton,2018,Longwood,19,29.7,17.4,11.4,15.4,1.85,16.8,68.7,24.4%,0.96,0.72,0.25,0.13,0.20
762,Steven Julian,2018,Cornell,22,29.7,13.5,11.8,15.9,0.88,6.2,71.6,8.6%,1.05,0.76,0.36,0.18,0.16
763,Dylan Frye,2018,Bowling Green,24,29.7,12.8,9.3,12.6,0.71,12.3,71.9,17.1%,0.95,0.87,0.19,0.17,0.12
764,Paris Collins,2018,Jackson St,18,29.7,22.5,14.6,19.6,3.11,11.6,64.8,18.0%,1.00,1.02,0.19,0.24,0.12
765,Josh Reaves,2018,Penn St,24,29.7,23.4,16.2,21.9,4.45,8.5,68.3,12.4%,1.26,0.90,0.25,0.40,0.15
766,Karl Charles,2018,Holy Cross,22,29.6,15.9,10.7,14.4,1.64,10.5,63.5,16.6%,0.97,0.69,0.35,0.30,0.22
767,Devontae Cacok,2018,UNCW,26,29.6,29.1,23.6,31.9,7.02,14.9,73.0,20.5%,1.18,0.80,0.40,0.06,0.16
768,Julian Walters,2018,Alabama A&M,18,29.6,10.1,8.9,12.1,-0.19,7.9,67.2,11.8%,0.76,0.69,0.21,0.46,0.26
769,Trayvon Reed,2018,Texas Southern,23,29.6,21.8,18.3,24.7,3.73,8.3,72.1,11.5%,1.23,0.72,0.41,0.04,0.18
770,Nick Norton,2018,UAB,25,29.6,12.9,9.6,13.0,0.75,8.7,68.1,12.8%,0.89,0.76,0.13,0.51,0.22
771,Isaiah Martin,2018,FAMU,15,29.6,18.5,13.7,18.5,1.69,7.3,69.4,10.5%,1.18,0.87,0.31,0.06,0.17
772,Trevon Duval,2018,Duke,27,29.6,15.1,11.1,15.0,1.71,12.0,70.6,17.0%,0.92,0.81,0.24,0.46,0.22
773,Patrick Steeves,2018,GW,27,29.6,17.0,12.5,16.9,2.44,10.0,65.0,15.4%,1.05,0.85,0.18,0.21,0.21
774,Wes Clark,2018,Buffalo,17,29.6,21.0,15.8,21.4,2.56,14.3,73.9,19.3%,1.04,0.80,0.23,0.38,0.15
775,Corey Allen,2018,Detroit,24,29.6,15.7,11.3,15.3,1.74,14.7,73.5,20.1%,1.01,0.77,0.25,0.16,0.18
776,Justinian Jessup,2018,Boise St,26,29.6,18.9,13.8,18.6,3.10,9.8,69.8,14.1%,1.15,0.83,0.14,0.20,0.14
777,Austin Williams,2018,Drexel,26,29.6,19.5,15.5,21.0,3.32,9.1,69.4,13.1%,1.05,0.78,0.29,0.08,0.23
778,Cameron Gregory,2018,Loyola MD,26,29.6,20.3,15.2,20.5,3.62,9.5,69.3,13.7%,1.20,0.80,0.39,0.06,0.17
779,Ty Jerome,2018,Virginia,26,29.6,17.7,11.5,15.6,2.63,10.2,60.1,16.9%,0.96,0.84,0.10,0.37,0.16
780,Ajdin Penava,2018,Marshall,23,29.6,29.6,24.6,33.3,6.35,13.8,76.7,18.0%,1.20,0.77,0.34,0.14,0.15
781,KJ Robinson,2018,Omaha,24,29.5,8.1,6.3,8.6,-0.97,12.0,72.8,16.5%,0.79,0.78,0.10,0.23,0.22
782,Tayler Persons,2018,Ball State,26,29.5,17.0,13.0,17.7,2.36,16.1,71.4,22.6%,0.93,0.78,0.18,0.27,0.20
783,DeAndre Burnett,2018,Mississippi,26,29.5,19.7,12.5,16.9,3.40,13.7,69.6,19.7%,1.08,0.73,0.43,0.30,0.15
784,Andre Jones,2018,UALR,21,29.5,12.4,9.3,12.6,0.50,14.6,66.7,22.0%,0.87,0.89,0.20,0.15,0.16
785,Jarkel Joiner,2018,CSUB,23,29.5,11.4,8.0,10.8,0.21,10.6,65.8,16.1%,1.01,0.93,0.28,0.07,0.09
786,David Jenkins,2018,South Dakota St,25,29.5,17.3,11.6,15.7,2.37,15.2,71.8,21.2%,1.04,0.79,0.28,0.09,0.11
787,Ernie Duncan,2018,Vermont,25,29.5,17.6,11.2,15.2,2.51,10.0,63.5,15.8%,1.15,0.79,0.25,0.24,0.13
788,Anton Beard,2018,Arkansas,27,29.5,12.0,8.8,11.9,0.45,9.8,71.7,13.7%,0.97,0.87,0.24,0.30,0.13
789,Quinton Adlesh,2018,Columbia,22,29.5,18.3,12.9,17.4,2.42,10.5,70.7,14.8%,1.18,0.87,0.07,0.22,0.17
790,Kavon Waller,2018,Delaware St,20,29.5,8.3,6.5,8.8,-0.75,9.2,66.6,13.8%,0.87,0.90,0.10,0.16,0.18
791,Desmond Bane,2018,TCU,27,29.5,18.4,13.8,18.7,2.98,10.0,70.5,14.2%,1.21,0.79,0.19,0.24,0.16
792,LaDarius Brewer,2018,Southeast Mo St,27,29.5,16.9,11.3,15.3,2.40,14.0,68.3,20.5%,1.02,0.83,0.24,0.08,0.12
793,Joe Sherburne,2018,UMBC,25,29.5,15.8,10.9,14.8,1.83,8.8,68.1,12.9%,1.21,0.99,0.06,0.20,0.11
794,Ramone Snowden,2018,James Madison,27,29.4,11.4,9.1,12.4,0.21,6.8,69.9,9.8%,0.94,0.69,0.35,0.40,0.26
795,Donte Divincenzo,2018,Villanova,27,29.4,22.3,15.7,21.3,4.54,12.1,69.5,17.4%,1.18,0.86,0.22,0.27,0.16
796,Jalen Adaway,2018,Miami OH,23,29.4,12.6,10.0,13.6,0.58,7.7,67.9,11.3%,1.03,0.77,0.29,0.12,0.20
797,Ty Taylor,2018,UNCW,26,29.4,14.5,10.5,14.3,1.39,14.3,73.0,19.7%,0.97,0.84,0.24,0.13,0.14
798,J.T. Gibson,2018,Omaha,26,29.4,12.9,9.5,12.9,0.81,10.0,72.8,13.7%,1.02,0.86,0.14,0.25,0.15
799,Nathan Knight,2018,William & Mary,24,29.4,27.7,21.3,29.0,5.92,16.0,70.6,22.7%,1.15,0.74,0.36,0.14,0.18
800,Jordan Scott,2018,Idaho,24,29.4,11.0,9.2,12.5,0.05,5.5,66.8,8.2%,1.08,0.78,0.27,0.29,0.26
801,Taylor Johnson,2018,Dartmouth,22,29.4,18.1,13.1,17.9,2.33,12.3,67.0,18.3%,1.01,0.73,0.23,0.26,0.23
802,Zach Braxton,2018,Weber St,22,29.4,22.9,17.2,23.4,3.89,11.0,69.3,15.9%,1.19,0.77,0.46,0.13,0.12
803,Marreon Jackson,2018,Toledo,25,29.4,11.8,9.1,12.4,0.36,7.7,69.8,11.1%,1.03,0.77,0.23,0.38,0.20
804,Hudson Price,2018,Charlotte,8,29.4,15.3,11.9,16.2,0.52,8.1,70.2,11.5%,1.21,0.70,0.31,0.14,0.20
805,Christian Terrell,2018,FGCU,27,29.4,17.6,13.8,18.8,2.69,10.8,72.1,14.9%,1.09,0.75,0.19,0.25,0.22
806,Justin Jackson (Canada),2018,Maryland,11,29.4,14.4,12.3,16.7,0.58,11.5,66.0,17.4%,0.85,0.80,0.23,0.17,0.25
807,Brandon Kamga,2018,High Point,20,29.4,12.5,8.9,12.1,0.49,12.3,65.5,18.7%,0.90,0.81,0.29,0.18,0.18
808,Cody Helgeland,2018,Jacksonville,26,29.3,7.7,6.4,8.7,-1.18,7.2,72.1,9.9%,0.94,0.90,0.15,0.15,0.17
809,Kris Wilkes,2018,UCLA,27,29.3,18.4,13.1,17.8,3.00,12.1,72.2,16.8%,1.13,0.90,0.33,0.13,0.11
810,Brett Prahl,2018,Milwaukee,27,29.3,17.8,12.9,17.6,2.74,8.1,67.1,12.0%,1.19,0.78,0.24,0.14,0.22
811,Blake Reynolds,2018,Yale,24,29.3,15.0,12.6,17.2,1.47,10.5,69.1,15.3%,1.00,0.86,0.12,0.25,0.21
812,J.C. Younger,2018,Presbyterian,25,29.3,9.0,6.7,9.2,-0.66,9.1,64.2,14.1%,0.91,0.83,0.15,0.12,0.18
813,Bashir Ahmed,2018,St. John's,26,29.3,13.2,9.5,12.9,0.92,10.5,70.8,14.9%,1.06,0.92,0.31,0.09,0.15
814,Travin Thibodeaux,2018,New Orleans,23,29.3,26.5,18.5,25.3,5.25,14.7,67.7,21.7%,1.13,0.79,0.31,0.19,0.15
815,Christian Mekowulu,2018,Tennessee St,25,29.3,22.0,15.7,21.4,4.08,11.9,66.4,17.9%,1.08,0.66,0.52,0.07,0.22
816,Issa Thiam,2018,Rutgers,28,29.3,10.9,8.0,10.9,0.03,6.5,66.8,9.8%,1.08,0.96,0.08,0.09,0.13
817,Preston Parks,2018,Citadel,4,29.3,13.9,10.3,14.0,0.18,14.4,78.7,18.3%,0.94,0.92,0.16,0.23,0.16
818,Kyron Cartwright,2018,Providence,26,29.2,17.0,12.6,17.3,2.35,12.3,70.0,17.5%,0.89,0.70,0.27,0.47,0.22
819,Tyler Jones,2018,UMES,26,29.2,13.6,9.5,13.0,1.05,12.3,65.9,18.7%,0.99,0.87,0.31,0.06,0.14
820,Lindsey Drew,2018,Nevada,27,29.2,17.5,13.7,18.7,2.61,7.5,70.2,10.7%,1.08,0.78,0.30,0.58,0.17
821,Ako Adams,2018,Rice,24,29.2,12.2,9.1,12.4,0.47,11.7,68.9,16.9%,0.90,0.73,0.23,0.29,0.22
822,J.P. Macura,2018,Xavier,27,29.2,19.6,14.1,19.4,3.45,10.8,71.7,15.1%,1.14,0.81,0.33,0.27,0.18
823,Takal Molson,2018,Canisius,29,29.2,16.9,12.2,16.7,2.54,11.3,68.4,16.5%,1.09,0.83,0.36,0.22,0.18
824,Hasahn French,2018,St. Louis,25,29.2,16.7,12.4,17.0,2.12,8.7,65.0,13.3%,1.00,0.84,0.39,0.18,0.19
825,Jalen Sanders,2018,No. Colorado,25,29.2,17.5,13.7,18.8,2.43,8.0,72.7,11.1%,1.18,0.77,0.39,0.15,0.15
826,Naz Bohannon,2018,Youngstown St,28,29.1,11.0,10.3,14.1,0.06,7.7,72.0,10.7%,0.92,0.90,0.26,0.16,0.22
827,Jordan Evans,2018,MVSU,28,29.1,14.2,8.4,11.6,1.36,14.0,69.1,20.3%,1.00,0.94,0.29,0.14,0.13
828,Lukas Meisner,2018,Columbia,21,29.1,19.0,16.0,21.9,2.49,10.8,70.7,15.3%,1.12,0.82,0.15,0.19,0.18
829,Brian Dawkins,2018,Elon,23,29.1,15.8,12.1,16.7,1.65,11.0,69.2,15.9%,1.09,0.92,0.17,0.11,0.11
830,Jahmal Mcmurray,2018,SMU,16,29.1,16.0,9.6,13.1,1.19,11.4,63.2,18.0%,1.19,0.99,0.14,0.13,0.14
831,Armani Chaney,2018,Tennessee St,25,29.1,10.5,8.0,10.9,-0.13,9.6,66.4,14.5%,0.79,0.73,0.19,0.38,0.29
832,John Davis,2018,Furman,26,29.1,18.2,12.1,16.6,2.76,10.9,69.1,15.7%,1.09,0.84,0.21,0.25,0.13
833,Jaron Hopkins,2018,Fresno St,22,29.1,18.9,14.0,19.3,2.56,12.1,67.1,18.0%,0.95,0.73,0.25,0.25,0.20
834,Jake Toolson,2018,Utah Valley,23,29.1,19.7,14.7,20.3,2.95,10.7,69.4,15.4%,1.12,0.74,0.31,0.31,0.18
835,Collin Sexton,2018,Alabama,24,29.1,23.2,14.8,20.4,4.29,16.6,69.6,23.9%,1.09,0.79,0.42,0.21,0.15
836,Victor Joseph,2018,Cal Poly,25,29.1,16.0,9.8,13.5,1.87,13.4,67.2,20.0%,1.05,0.86,0.25,0.13,0.15
837,Johnathan Williams,2018,Gonzaga,29,29.1,22.5,16.6,22.8,4.92,12.2,69.8,17.4%,1.11,0.78,0.40,0.13,0.17
838,Markell Johnson,2018,N.C. State,20,29.1,19.1,14.6,20.1,2.38,10.3,71.2,14.5%,0.88,0.65,0.28,0.75,0.30
839,Corey Johnson,2018,Harvard,23,29.0,8.8,7.0,9.6,-0.66,6.5,66.3,9.8%,0.97,0.92,0.07,0.21,0.10
840,Antonio Woods,2018,Penn,25,29.0,10.3,8.1,11.1,-0.18,9.0,71.4,12.6%,0.92,0.78,0.30,0.23,0.16
841,Eric Carter,2018,Delaware,25,29.0,20.5,16.0,22.0,3.49,9.9,65.7,15.1%,1.06,0.71,0.39,0.15,0.21
842,Juwan Morgan,2018,Indiana,28,29.0,30.2,19.9,27.4,7.83,13.0,67.3,19.4%,1.28,0.83,0.40,0.11,0.13
843,Rondale Watson,2018,Marshall,15,29.0,13.3,10.7,14.8,0.53,9.2,76.7,12.0%,1.11,0.90,0.20,0.17,0.16
844,Marvin Jean,2018,La Monroe,1,29.0,16.8,12.0,16.6,0.09,12.1,66.0,18.3%,0.99,0.99,0.08,0.17,0.08
845,Cameron Johnson,2018,UNC,17,29.0,19.2,13.6,18.8,2.06,10.3,71.4,14.4%,1.27,1.01,0.22,0.22,0.11
846,Marcus Carr,2018,Pittsburgh,28,29.0,12.8,9.8,13.5,0.82,12.0,65.8,18.2%,0.85,0.69,0.22,0.35,0.24
847,Darreon Reddick,2018,Tennessee St,25,29.0,9.3,6.8,9.3,-0.55,9.4,66.4,14.1%,0.86,0.69,0.33,0.17,0.21
848,Terrence Samuel,2018,South Florida,28,29.0,11.0,8.6,11.9,0.06,8.2,64.7,12.7%,0.82,0.61,0.37,0.34,0.27
849,Justin Forrest,2018,Appalachian St.,26,29.0,11.2,7.5,10.3,0.15,16.4,71.2,23.1%,0.83,0.76,0.24,0.11,0.18
850,Travis Charles,2018,Albany,28,28.9,22.2,14.7,20.3,4.59,12.7,65.2,19.5%,1.18,0.82,0.33,0.06,0.15
851,Bryce Nze,2018,Milwaukee,27,28.9,20.0,15.4,21.4,3.57,9.4,67.1,14.0%,1.08,0.77,0.25,0.13,0.24
852,Marcus Lee,2018,Cal,26,28.9,21.6,16.2,22.3,4.05,11.6,69.7,16.6%,1.09,0.77,0.32,0.12,0.24
853,Eric Paschall,2018,Villanova,25,28.9,18.2,13.3,18.4,2.64,8.6,69.5,12.4%,1.17,0.80,0.29,0.28,0.20
854,Brandon Boyd,2018,Idaho St,23,28.9,20.0,13.3,18.5,3.04,13.4,69.4,19.2%,1.03,0.77,0.31,0.17,0.15
855,Paul Jorgensen,2018,Butler,28,28.9,17.2,11.4,15.8,2.56,9.7,70.1,13.9%,1.09,0.92,0.15,0.28,0.09
856,Christen Cunningham,2018,Samford,9,28.9,10.2,8.4,11.7,-0.08,9.2,69.9,13.2%,0.83,0.81,0.08,0.43,0.28
857,Keenan Evans,2018,Texas Tech,27,28.9,27.9,17.0,23.5,6.62,16.1,68.4,23.6%,1.13,0.73,0.39,0.20,0.12
858,Akwasi Yeboah,2018,Stony Brook,27,28.9,18.4,13.3,18.4,2.93,14.2,69.3,20.5%,1.06,0.75,0.32,0.10,0.17
859,Marcus Shaver,2018,Portland,26,28.9,15.4,10.5,14.5,1.71,13.1,67.1,19.5%,0.93,0.79,0.26,0.17,0.13
860,Jure Span,2018,USC Upstate,26,28.9,11.4,9.0,12.5,0.20,9.1,70.9,12.8%,0.86,0.83,0.10,0.46,0.21
861,Christian Sengfelder,2018,Boise St,26,28.9,17.7,12.7,17.6,2.59,9.5,69.8,13.6%,1.22,0.97,0.16,0.06,0.14
862,Corey Davis,2018,Houston,26,28.9,20.4,12.9,17.9,3.56,10.2,67.6,15.2%,1.27,0.88,0.20,0.26,0.14
863,Nathan Hawkins,2018,Texas Arlington,26,28.9,6.2,5.6,7.8,-1.73,8.4,73.3,11.5%,0.80,0.83,0.13,0.24,0.22
864,Elijah Mays,2018,FAMU,17,28.9,11.7,8.7,12.1,0.21,10.4,69.4,15.0%,0.93,0.79,0.13,0.28,0.20
865,Andre Wolford,2018,St. Francis (PA),25,28.9,19.7,12.5,17.3,3.18,9.8,70.3,13.9%,1.38,0.90,0.22,0.09,0.08
866,Alpha Diallo,2018,Providence,24,28.9,18.6,14.0,19.5,2.68,11.5,70.0,16.4%,1.07,0.89,0.28,0.16,0.16
867,Marvin Jean-Pierre,2018,La Monroe,21,28.9,14.8,11.0,15.3,1.19,10.0,66.0,15.1%,1.00,0.86,0.21,0.22,0.21
868,Andrew Kostecka,2018,Loyola MD,21,28.9,17.6,11.5,16.0,2.04,10.4,69.3,15.1%,0.98,0.76,0.39,0.16,0.15
869,Elijah Stewart,2018,USC,28,28.9,17.9,11.8,16.3,2.87,8.7,68.6,12.7%,1.32,0.98,0.24,0.15,0.09
870,Fatodd Lewis,2018,UT Martin,27,28.9,15.5,12.0,16.6,1.82,11.7,66.9,17.4%,0.96,0.85,0.24,0.07,0.17
871,John Petty,2018,Alabama,27,28.9,12.3,8.2,11.4,0.58,11.2,69.6,16.1%,0.97,0.81,0.13,0.18,0.19
872,Cameron Neubauer,2018,San Diego,27,28.9,7.0,6.2,8.6,-1.49,7.0,66.1,10.6%,0.90,0.77,0.25,0.22,0.23
873,Dazon Ingram,2018,Alabama,26,28.8,15.2,12.2,17.0,1.64,10.8,69.6,15.5%,0.92,0.60,0.51,0.26,0.20
874,Rob Marberry,2018,Lipscomb,25,28.8,24.0,17.6,24.5,4.74,13.2,76.8,17.2%,1.27,0.87,0.30,0.13,0.12
875,Carsen Edwards,2018,Purdue,29,28.8,25.0,16.3,22.6,5.91,15.6,67.8,23.1%,1.11,0.82,0.23,0.18,0.11
