,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
530,Jermaine Mallett,2010,Missouri St,33,31.0,17.9,13.0,16.8,3.58,9.7,64.7,15.0%,1.10,0.76,0.36,0.20,0.20
531,Willie Veasley,2010,Butler,32,31.0,16.5,11.1,14.3,2.78,9.0,63.4,14.2%,1.16,0.81,0.27,0.10,0.20
532,Chris Long,2010,Elon,32,31.0,15.6,10.3,13.3,2.36,10.4,68.5,15.1%,0.98,0.81,0.36,0.42,0.16
533,Mario Edwards,2010,CCU,31,31.0,17.3,12.1,15.7,3.12,11.6,66.2,17.5%,1.05,0.79,0.23,0.22,0.18
534,Mac Hopson,2010,Idaho,28,31.0,20.7,14.9,19.2,4.28,14.8,67.6,21.8%,0.97,0.72,0.36,0.35,0.22
535,Evan Gordon,2010,Liberty,28,31.0,14.9,10.5,13.6,1.75,12.5,67.7,18.5%,0.97,0.72,0.28,0.15,0.23
536,Gerard Anderson,2010,CSUF,28,31.0,16.9,13.4,17.3,2.64,13.2,70.3,18.8%,0.94,0.64,0.41,0.19,0.25
537,Eugene Harris,2010,High Point,28,31.0,16.4,10.4,13.4,2.40,13.7,69.8,19.7%,1.01,0.87,0.21,0.15,0.11
538,Roburt Sallie,2010,Memphis,32,30.9,19.5,12.6,16.3,4.27,8.9,65.8,13.5%,1.21,0.84,0.36,0.22,0.13
539,Calvin Haynes,2010,Oregon St,32,30.9,14.3,7.9,10.2,1.72,13.2,62.8,21.1%,0.94,0.80,0.27,0.13,0.17
540,Tristan Thompson,2010,North Texas,31,30.9,19.2,12.1,15.7,4.01,13.2,69.0,19.1%,1.13,0.78,0.38,0.13,0.14
541,Eric Evans,2010,Duquesne,31,30.9,12.0,8.5,10.9,0.55,12.1,71.3,16.9%,0.83,0.77,0.27,0.32,0.19
542,Trey Thompkins,2010,Georgia,30,30.9,25.4,18.4,23.8,6.75,17.1,65.7,26.0%,1.03,0.81,0.28,0.11,0.17
543,Justin Newton,2010,St. Francis (NY),29,30.9,8.7,7.8,10.1,-0.95,4.1,65.4,6.2%,0.57,0.57,0.28,0.85,0.43
544,Alex Zampier,2010,Yale,29,30.9,20.8,12.4,16.1,4.45,19.0,66.4,28.7%,0.91,0.75,0.27,0.13,0.16
545,Terrance Hill,2010,Loyola MD,28,30.9,12.8,9.1,11.8,0.85,12.5,63.7,19.7%,0.92,0.87,0.19,0.15,0.20
546,Demetrius Monroe,2010,Idaho St,29,30.9,20.0,13.8,17.9,4.09,8.5,64.1,13.2%,1.20,0.88,0.26,0.11,0.19
547,Lazar Trifunovic,2010,Radford,26,30.9,13.8,12.5,16.2,1.19,15.0,70.9,21.2%,0.84,0.80,0.20,0.16,0.23
548,Edwin Ubiles,2010,Siena,30,30.9,19.6,12.7,16.5,4.06,14.4,69.8,20.6%,1.06,0.92,0.19,0.16,0.13
549,Jamar Abrams,2010,ECU,28,30.9,13.0,9.9,12.8,0.93,11.0,68.1,16.1%,0.98,0.87,0.16,0.09,0.22
550,Milton Burton,2010,Hartford,28,30.9,12.7,8.6,11.1,0.79,10.0,64.3,15.5%,0.97,0.95,0.16,0.23,0.17
551,Marquis Navarre,2010,Montana St,25,30.8,15.3,10.0,13.0,1.72,10.0,64.3,15.5%,1.05,0.76,0.33,0.29,0.19
552,D.J. Kennedy,2010,St. John's,30,30.8,23.6,15.4,20.0,5.87,13.3,64.9,20.5%,1.09,0.78,0.37,0.22,0.19
553,Eric May,2010,Iowa,31,30.8,14.0,9.8,12.8,1.51,9.5,61.5,15.4%,0.96,0.85,0.19,0.15,0.20
554,Tamir Jackson,2010,Rice,30,30.8,10.7,7.1,9.2,-0.03,14.7,67.1,21.9%,0.75,0.68,0.31,0.21,0.22
555,Denver Holmes,2010,Evansville,29,30.8,11.0,8.3,10.8,0.07,11.8,65.6,18.0%,0.91,0.73,0.21,0.16,0.20
556,Randell Daigle,2010,La Lafayette,28,30.8,16.3,10.4,13.5,2.34,11.0,65.6,16.8%,1.02,0.84,0.16,0.22,0.17
557,Julyan Stone,2010,UTEP,33,30.8,15.3,13.1,17.0,2.24,7.7,69.9,11.0%,0.80,0.59,0.36,0.71,0.27
558,Ray Penn,2010,Oklahoma St,20,30.8,8.7,6.3,8.1,-0.64,9.0,67.6,13.3%,0.86,0.82,0.17,0.32,0.19
559,Anthony Allison,2010,Southeast Mo St,29,30.7,8.5,5.5,7.1,-1.02,11.5,68.4,16.8%,0.88,0.79,0.25,0.12,0.18
560,Stefan Perunicic,2010,St. Francis (NY),29,30.7,7.8,5.5,7.2,-1.34,9.5,65.4,14.5%,0.88,0.85,0.15,0.09,0.19
561,Brad Haugabrook,2010,UNF,30,30.7,9.6,7.3,9.5,-0.54,10.3,64.0,16.0%,0.73,0.70,0.28,0.42,0.24
562,Antoine Watson,2010,FIU,16,30.7,11.6,8.7,11.3,0.18,13.3,68.6,19.4%,0.79,0.74,0.24,0.24,0.23
563,Kenneth Faried,2010,Morehead St,31,30.7,32.0,23.5,30.7,10.01,14.7,65.2,22.5%,1.12,0.74,0.46,0.04,0.17
564,Keegan Bell,2010,Chattanooga,33,30.7,10.7,8.9,11.6,-0.06,10.4,69.8,14.9%,0.77,0.71,0.15,0.47,0.27
565,Branden Johnson,2010,Montana St,27,30.7,17.5,12.1,15.8,2.77,8.7,64.3,13.6%,1.19,0.89,0.34,0.13,0.10
566,Mychal Ladd,2010,Fresno St,32,30.7,14.9,9.6,12.5,2.00,8.7,65.7,13.2%,1.20,1.01,0.17,0.15,0.15
567,Muhammad El-Amin,2010,Stony Brook,30,30.6,19.8,11.4,14.9,4.09,16.3,65.5,24.9%,1.03,0.88,0.26,0.12,0.14
568,Larry Anderson,2010,LBSU,30,30.6,17.0,11.5,15.0,2.81,11.5,69.9,16.5%,1.00,0.75,0.43,0.23,0.25
569,Earnest Jones,2010,Southern,19,30.6,16.8,12.5,16.4,1.74,11.1,69.2,16.1%,1.10,0.76,0.57,0.09,0.20
570,Stephon Carter,2010,CSUB,29,30.6,15.9,10.8,14.1,2.25,15.2,68.5,22.2%,0.85,0.69,0.40,0.20,0.25
571,Eric Hayes,2010,Maryland,29,30.6,18.1,12.7,16.6,3.22,9.5,70.3,13.6%,1.15,0.80,0.18,0.40,0.17
572,Trevor Booker,2010,Clemson,31,30.6,27.2,19.3,25.2,7.72,13.7,69.3,19.7%,1.12,0.83,0.40,0.18,0.14
573,Antonio Hanson,2010,Ga Southern,30,30.6,14.4,8.8,11.5,1.64,11.8,70.7,16.6%,1.15,0.95,0.10,0.08,0.14
574,Ashton Mitchell,2010,Sam Houston St,29,30.6,18.6,13.4,17.6,3.41,12.8,70.4,18.1%,0.99,0.72,0.31,0.41,0.22
575,Walt Harris,2010,Stephen F. Austin,29,30.6,14.7,8.3,10.9,1.72,10.7,60.9,17.6%,1.04,0.86,0.21,0.17,0.12
576,Kelly Beidler,2010,Mt. St. Marys,30,30.6,19.1,14.5,18.9,3.76,11.1,67.4,16.5%,0.96,0.82,0.24,0.14,0.18
577,Iman Shumpert,2010,Georgia Tech,27,30.6,13.2,9.9,12.9,1.00,11.9,70.1,16.9%,0.83,0.78,0.21,0.33,0.26
578,Chad Tomko,2010,UNCW,29,30.6,15.7,10.9,14.3,2.16,15.0,68.5,22.0%,0.85,0.74,0.20,0.29,0.23
579,Tim Meadows,2010,Prairie View,24,30.5,11.1,8.8,11.5,0.09,8.3,68.0,12.2%,0.89,0.87,0.23,0.21,0.18
580,Mitch Rueter,2010,Central Ark,26,30.5,18.8,11.8,15.5,3.16,11.9,64.8,18.3%,1.15,0.84,0.37,0.09,0.18
581,Alec Burks,2010,Colorado,28,30.5,26.7,17.4,22.7,6.75,13.6,68.5,19.9%,1.28,0.80,0.48,0.13,0.15
582,Sean Smith,2010,UNCA,28,30.5,12.4,9.0,11.8,0.68,9.3,73.5,12.7%,1.03,0.88,0.23,0.23,0.19
583,Jimmer Fredette,2010,BYU,32,30.5,31.4,19.8,26.0,10.01,18.2,70.5,25.8%,1.19,0.78,0.40,0.26,0.14
584,Josten Crow,2010,Sam Houston St,29,30.5,18.5,14.7,19.3,3.37,6.9,70.4,9.8%,1.20,0.76,0.40,0.53,0.20
585,Franklin Session,2010,Weber St,29,30.5,16.6,12.0,15.8,2.55,10.5,68.4,15.3%,0.96,0.84,0.32,0.26,0.25
586,Greg Gantt,2010,Fla Atlantic,28,30.5,19.2,10.6,14.0,3.55,11.8,68.8,17.2%,1.33,1.11,0.21,0.08,0.07
587,Marcus Ginyard,2010,UNC,30,30.5,12.1,9.7,12.8,0.57,8.3,71.9,11.5%,0.91,0.83,0.26,0.34,0.23
588,Chase Hallam,2010,Denver,32,30.5,19.2,12.6,16.5,4.07,8.6,59.2,14.5%,1.18,0.77,0.27,0.24,0.19
589,Tavarus Alston,2010,NC A&T,28,30.5,17.7,11.5,15.0,2.91,16.0,70.3,22.8%,0.93,0.79,0.25,0.25,0.18
590,Obi Muonelo,2010,Oklahoma St,34,30.5,19.5,12.8,16.8,4.49,12.3,67.6,18.2%,1.09,0.83,0.27,0.19,0.16
591,Anthony Thomas,2010,Boise St,31,30.5,10.3,8.4,11.0,-0.25,9.5,70.9,13.4%,0.80,0.73,0.17,0.39,0.27
592,Savalance Townsend,2010,UAPB,25,30.5,12.5,8.4,11.0,0.64,11.3,67.7,16.7%,0.89,0.76,0.32,0.16,0.21
593,Seth Tarver,2010,Oregon St,32,30.5,20.1,12.5,16.4,4.52,9.7,62.8,15.5%,1.04,0.80,0.35,0.23,0.16
594,Magnum Rolle,2010,Louisiana Tech,32,30.5,24.8,17.7,23.2,6.77,12.4,68.4,18.1%,1.13,0.88,0.33,0.07,0.16
595,Moussa Camara,2010,Binghamton,30,30.5,13.2,7.4,9.7,1.09,10.2,63.1,16.2%,1.04,0.86,0.30,0.07,0.14
596,Matt Dickey,2010,UNCA,28,30.5,13.9,10.9,14.3,1.29,12.6,73.5,17.1%,0.93,0.74,0.34,0.29,0.22
597,Tyrone Conley,2010,New Hampshire,28,30.5,13.8,8.5,11.2,1.28,12.1,64.5,18.7%,0.97,0.86,0.32,0.09,0.16
598,Keith Cothran,2010,Rhode Island,35,30.5,20.2,12.0,15.8,4.96,12.6,68.1,18.5%,1.11,0.96,0.30,0.16,0.12
599,Ben Botts,2010,IPFW,29,30.4,14.3,8.3,10.9,1.54,10.3,67.6,15.3%,1.08,0.86,0.21,0.15,0.13
600,Tony Freeman,2010,Southern Ill,28,30.4,16.2,10.3,13.6,2.26,11.2,65.9,16.9%,1.06,0.87,0.11,0.18,0.15
601,Sean McNally,2010,Maine,29,30.4,17.2,13.0,17.1,2.78,10.5,64.9,16.1%,0.98,0.81,0.40,0.14,0.20
602,Lamonte Ulmer,2010,Rhode Island,35,30.4,23.0,16.2,21.3,6.43,9.7,68.1,14.3%,1.22,0.90,0.36,0.13,0.12
603,Chris Flores,2010,NJIT,27,30.4,18.8,11.8,15.5,3.27,13.1,67.6,19.3%,1.08,0.88,0.28,0.16,0.14
604,Jamine Peterson,2010,Providence,31,30.4,29.0,20.3,26.7,8.50,16.3,73.2,22.3%,1.21,0.99,0.32,0.07,0.11
605,Deonta Vaughn,2010,Cincinnati,33,30.3,16.5,11.2,14.8,2.83,11.9,66.1,18.0%,0.94,0.76,0.24,0.30,0.18
606,Carlos Strong,2010,Boston U.,34,30.3,18.9,12.9,17.1,4.14,8.7,69.5,12.5%,1.22,0.83,0.34,0.20,0.15
607,Tommy Brenton,2010,Stony Brook,31,30.3,21.5,16.7,22.0,5.00,7.2,65.5,10.9%,1.05,0.65,0.53,0.35,0.22
608,Kevin Young,2010,LMU,33,30.3,18.1,13.0,17.2,3.63,9.2,69.8,13.2%,1.17,0.89,0.27,0.12,0.15
609,Tre'Von Willis,2010,UNLV,34,30.3,25.1,16.3,21.5,7.32,15.1,66.5,22.7%,1.11,0.77,0.36,0.24,0.16
610,Tony Taylor,2010,GW,31,30.3,15.1,10.1,13.3,1.99,9.9,68.8,14.3%,0.95,0.76,0.39,0.42,0.17
611,Chandler Parsons,2010,Florida,31,30.3,22.0,15.2,20.1,5.22,10.4,66.3,15.6%,1.15,0.76,0.42,0.25,0.18
612,Roman Gentry,2010,South Dakota,28,30.3,17.3,12.5,16.5,2.72,12.7,74.6,17.0%,1.09,0.91,0.25,0.17,0.16
613,Andrew Nicholson,2010,St. Bonaventure,29,30.3,24.7,18.1,23.9,6.07,13.7,68.1,20.1%,1.19,0.85,0.32,0.04,0.14
614,Jauwan Scaife,2010,Ball State,29,30.3,13.0,7.8,10.3,0.95,10.8,63.6,17.0%,0.95,0.75,0.32,0.14,0.15
615,Rahmon Fletcher,2010,Green Bay,30,30.3,20.9,11.8,15.6,4.56,16.6,64.7,25.7%,0.98,0.77,0.21,0.17,0.19
616,Calvin Thompson,2010,Howard,30,30.3,14.8,9.5,12.6,1.80,13.1,65.4,20.1%,0.92,0.78,0.39,0.15,0.19
617,Damion James,2010,Texas,34,30.3,29.3,21.7,28.7,9.44,15.3,73.9,20.8%,1.17,0.80,0.44,0.06,0.13
618,Kevin Swecker,2010,Longwood,27,30.3,8.8,6.5,8.6,-0.81,9.1,72.9,12.4%,0.90,0.91,0.15,0.21,0.11
619,Robbie Hummel,2010,Purdue,27,30.3,28.6,19.3,25.6,7.23,12.7,66.1,19.2%,1.24,0.87,0.36,0.16,0.08
620,Patrick Sullivan,2010,Southeastern LA,27,30.3,26.9,20.2,26.7,6.53,14.9,67.4,22.1%,1.02,0.77,0.31,0.13,0.18
621,Xavier Keeling,2010,Detroit,33,30.2,17.8,12.1,16.0,3.45,12.0,67.7,17.7%,1.03,0.68,0.49,0.19,0.23
622,Calvin O'Neil,2010,Middle Tenn,30,30.2,14.5,9.7,12.8,1.68,7.4,65.4,11.3%,1.08,0.76,0.47,0.28,0.20
623,Sam Willard,2010,Pacific,36,30.2,22.1,15.6,20.6,6.13,10.3,61.5,16.7%,1.08,0.87,0.27,0.14,0.15
624,Erik Rush,2010,Montana St,27,30.2,15.1,10.3,13.7,1.72,11.2,64.3,17.5%,0.92,0.73,0.37,0.21,0.20
625,Anthony Johnson,2010,Fairfield,32,30.2,29.1,19.8,26.2,8.81,13.1,66.9,19.6%,1.19,0.89,0.45,0.04,0.14
626,Willie Kemp,2010,Memphis,32,30.2,12.8,8.6,11.4,0.97,8.3,65.8,12.6%,0.86,0.77,0.23,0.51,0.23
627,Ben Jonson,2010,Colgate,29,30.2,15.5,11.3,15.0,2.04,9.7,66.6,14.6%,1.07,0.87,0.28,0.19,0.18
628,Ryan Staudacher,2010,Montana,30,30.2,13.9,8.0,10.6,1.41,6.7,62.6,10.7%,1.27,0.97,0.09,0.19,0.08
629,Drew Spradlin,2010,Elon,32,30.2,15.2,10.0,13.3,2.10,13.5,68.5,19.6%,0.99,0.90,0.22,0.13,0.15
630,L.D. Williams,2010,Wake Forest,32,30.2,14.6,11.2,14.8,1.83,8.6,71.2,12.1%,1.00,0.79,0.35,0.21,0.21
631,Mike Freeman,2010,Hampton,30,30.2,20.2,14.8,19.6,4.23,10.9,66.6,16.4%,1.04,0.68,0.45,0.07,0.23
632,Mantoris Robinson,2010,Winthrop,31,30.2,15.6,11.5,15.3,2.22,8.9,66.2,13.4%,0.93,0.71,0.45,0.18,0.21
633,D.J. Jackson,2010,Penn St,32,30.2,16.8,11.1,14.8,2.88,7.6,62.0,12.3%,1.25,0.84,0.38,0.16,0.14
634,Taylor Brown,2010,Bradley,27,30.1,20.7,14.4,19.2,4.01,12.9,64.6,20.0%,1.05,0.81,0.29,0.09,0.17
635,Tajuan Porter,2010,Oregon,28,30.1,13.9,8.2,10.9,1.30,14.2,66.9,21.2%,0.92,0.85,0.15,0.14,0.18
636,Jer'Vaughn Johnson,2010,CSUF,28,30.1,13.9,11.2,14.9,1.30,11.2,70.3,16.0%,0.98,0.79,0.34,0.08,0.20
637,Reggie Jackson,2010,Boston College,31,30.1,20.8,14.4,19.1,4.62,12.8,64.7,19.8%,1.00,0.85,0.26,0.35,0.20
638,Ali Farokhmanesh,2010,UNI,36,30.1,14.3,7.1,9.4,1.88,8.8,58.3,15.1%,1.11,0.90,0.19,0.13,0.10
639,Latreze Mushatt,2010,UMKC,28,30.1,16.5,11.0,14.6,2.39,10.8,65.9,16.3%,1.02,0.88,0.33,0.15,0.17
640,Junard Hartley,2010,Campbell,28,30.1,15.2,11.4,15.2,1.85,8.7,65.3,13.4%,0.72,0.60,0.31,0.68,0.35
641,Will Donahue,2010,Cal Poly,10,30.1,22.2,17.1,22.7,1.70,9.8,67.4,14.6%,1.20,0.70,0.44,0.10,0.17
642,Wil Peters,2010,Tennessee St,32,30.1,13.5,8.9,11.8,1.28,9.5,69.0,13.7%,1.01,0.81,0.32,0.33,0.19
643,Gavin Edwards,2010,Connecticut,33,30.1,20.6,15.2,20.2,4.83,8.8,67.4,13.0%,1.19,0.74,0.42,0.09,0.20
644,Luka Drca,2010,Utah,34,30.1,14.4,10.3,13.6,1.82,10.6,65.1,16.4%,0.91,0.68,0.32,0.29,0.23
645,Scottie Reynolds,2010,Villanova,34,30.1,25.5,15.8,21.0,7.45,16.1,71.4,22.6%,1.13,0.74,0.38,0.20,0.16
646,Robert Nwankwo,2010,Towson,27,30.1,22.5,16.4,21.8,4.73,8.9,68.2,13.1%,1.11,0.79,0.52,0.07,0.15
647,Kyle Johnson,2010,Long Island,32,30.1,17.4,11.9,15.9,3.14,10.5,68.8,15.3%,1.09,0.99,0.20,0.11,0.12
648,Tyler Newbold,2010,Utah St,34,30.0,16.5,11.0,14.7,2.88,6.6,62.0,10.6%,1.21,0.89,0.19,0.44,0.12
649,Adam Templeton,2010,Drake,34,30.0,19.1,14.0,18.6,4.22,8.2,62.6,13.1%,1.22,0.88,0.21,0.13,0.13
650,Martino Brock,2010,South Alabama,30,30.0,18.9,12.9,17.2,3.61,11.6,66.9,17.3%,1.00,0.78,0.37,0.17,0.21
651,Calvin Lee,2010,Towson,31,30.0,14.2,11.0,14.6,1.54,10.9,68.2,16.0%,0.97,0.88,0.25,0.14,0.18
652,Dinma Odiakosa,2010,Illinois St,32,30.0,25.3,17.1,22.8,6.92,10.7,64.6,16.5%,1.21,0.75,0.51,0.10,0.18
653,Herb Pope,2010,Seton Hall,32,30.0,20.6,17.2,22.9,4.65,11.8,71.8,16.5%,0.97,0.86,0.31,0.17,0.19
654,Paul McCoy,2010,SMU,19,30.0,8.6,5.9,7.9,-0.62,10.1,61.9,16.3%,0.72,0.67,0.34,0.20,0.26
655,Kenderek Washington,2010,Alabama St,1,30.0,22.5,14.0,18.7,0.17,8.6,66.8,12.8%,1.40,0.82,0.70,0.00,0.12
656,Clevin Hannah,2010,Wichita State,32,30.0,22.0,14.0,18.7,5.33,10.8,64.1,16.8%,1.12,0.77,0.27,0.43,0.19
657,Korey Bauer,2010,Marist,30,30.0,11.1,9.0,12.1,0.14,8.5,63.7,13.3%,0.92,0.79,0.33,0.06,0.20
658,Brett Royster,2010,Fla Atlantic,28,30.0,18.1,14.1,18.9,3.03,9.1,68.8,13.2%,1.05,0.82,0.41,0.04,0.15
659,Ron Burks,2010,VMI,26,30.0,12.2,11.3,15.0,0.54,12.3,84.0,14.7%,0.82,0.75,0.27,0.26,0.24
660,Devon Beitzel,2010,No. Colorado,26,30.0,24.9,14.7,19.6,5.46,11.2,66.6,16.9%,1.28,0.87,0.23,0.18,0.14
661,Kevin Loyd,2010,Grambling,26,30.0,7.2,6.8,9.1,-1.42,6.4,69.8,9.2%,0.71,0.67,0.14,0.44,0.34
662,Jerome Jordan,2010,Tulsa,34,29.9,28.0,19.9,26.6,8.68,13.9,66.6,20.9%,1.12,0.70,0.51,0.09,0.16
663,James Nunnally,2010,UCSB,29,29.9,19.2,13.2,17.6,3.60,14.0,66.9,20.9%,1.05,0.72,0.37,0.14,0.21
664,Billy Humphrey,2010,New Orleans,14,29.9,24.9,14.7,19.7,2.94,15.0,64.9,23.1%,1.06,0.81,0.32,0.16,0.14
665,Alex Garcia-Mendoza,2010,UALR,28,29.9,14.7,10.1,13.5,1.61,10.0,66.5,15.1%,1.10,0.82,0.42,0.10,0.16
666,Eric Bledsoe,2010,Kentucky,32,29.9,13.4,9.5,12.7,1.22,12.4,70.1,17.8%,0.87,0.67,0.25,0.24,0.26
667,Ryan Wedel,2010,Drake,34,29.9,17.4,9.5,12.8,3.31,9.9,62.6,15.8%,1.10,0.90,0.19,0.16,0.12
668,Stephen Lumpkins,2010,American,31,29.9,23.1,16.5,22.2,5.64,12.0,64.6,18.6%,1.08,0.82,0.42,0.10,0.11
669,Marquis Weddle,2010,UT Martin,19,29.8,17.1,10.4,14.0,1.77,16.3,70.0,23.3%,0.96,0.85,0.17,0.08,0.14
670,Brian Fisher,2010,Winston-Salem State,24,29.8,10.9,6.8,9.1,0.04,12.0,67.4,17.9%,0.88,0.77,0.35,0.20,0.25
671,N'Gai Evans,2010,Wright St,29,29.8,16.3,10.5,14.1,2.36,9.6,62.3,15.3%,0.99,0.71,0.34,0.34,0.22
672,Kwame Vaughn,2010,San Francisco,28,29.8,14.2,9.4,12.6,1.41,13.2,67.8,19.5%,0.91,0.67,0.42,0.13,0.18
673,Demonte Harper,2010,Morehead St,31,29.8,15.8,10.1,13.6,2.27,13.0,65.2,19.9%,0.94,0.75,0.26,0.25,0.25
674,Peter Sullivan,2010,Brown,30,29.8,16.0,10.4,14.0,2.29,11.4,66.5,17.1%,1.05,0.71,0.45,0.11,0.17
675,Michael Hunter,2010,UCI,30,29.8,18.2,10.5,14.0,3.27,13.6,64.8,21.0%,0.99,0.79,0.22,0.17,0.15
676,Peter Sullivan,2010,Brown,30,29.8,16.0,10.4,14.0,2.29,11.4,66.5,17.1%,1.05,0.71,0.45,0.11,0.17
677,Reuben Clayton,2010,UT Martin,25,29.8,8.8,5.8,7.8,-0.76,13.7,70.0,19.5%,0.81,0.90,0.21,0.14,0.21
678,Jerrell Thompson,2010,Sacred Heart,29,29.8,10.2,7.7,10.4,-0.28,8.4,70.0,12.1%,0.83,0.74,0.17,0.54,0.28
679,Cory Johnson,2010,Valparaiso,29,29.8,22.2,14.6,19.6,4.87,12.9,67.1,19.2%,1.17,0.76,0.43,0.11,0.19
680,Will Bynum,2010,Montana St,25,29.8,14.6,9.6,12.9,1.41,10.7,64.3,16.6%,0.82,0.71,0.36,0.27,0.21
681,Jake Kelly,2010,Indiana St,12,29.8,10.4,7.4,10.0,-0.07,9.9,63.9,15.5%,0.86,0.68,0.41,0.16,0.22
682,Jamie Jones,2010,Portland St,30,29.7,27.6,19.0,25.5,7.44,11.1,68.2,16.3%,1.26,0.89,0.31,0.08,0.13
683,Brett Harvey,2010,Loyola IL,25,29.7,15.8,9.5,12.8,1.84,12.6,65.6,19.2%,0.99,0.79,0.32,0.17,0.15
684,Jeremiah Kelly,2010,DePaul,32,29.7,10.2,6.5,8.8,-0.29,6.3,62.6,10.1%,0.84,0.89,0.18,0.40,0.17
685,Chase Holmes,2010,Presbyterian,31,29.7,16.6,10.2,13.8,2.63,14.5,66.1,21.9%,0.97,0.79,0.28,0.08,0.21
686,Ken Holdman,2010,Oral Roberts,32,29.7,10.2,7.8,10.6,-0.28,6.4,67.7,9.5%,0.88,0.70,0.33,0.27,0.28
687,Tyler Murray,2010,Wagner,28,29.7,13.4,9.6,12.9,1.07,9.7,67.4,14.5%,0.91,0.77,0.16,0.31,0.23
688,Sam Muldrow,2010,South Carolina,31,29.7,18.8,13.3,17.9,3.64,10.0,69.8,14.3%,1.04,0.98,0.23,0.04,0.15
689,Antonio Ballard,2010,Miami FL,31,29.7,16.3,10.9,14.7,2.49,7.5,61.1,12.2%,1.04,0.80,0.32,0.19,0.21
690,Spencer Dixon,2010,Kennesaw St,31,29.7,14.3,9.3,12.6,1.58,8.9,65.6,13.6%,0.96,0.81,0.21,0.33,0.24
691,Douglas Scott,2010,Southern,18,29.7,11.1,9.3,12.6,0.07,13.6,69.2,19.6%,0.74,0.70,0.38,0.14,0.23
692,Joshua Jones,2010,EKU,30,29.7,14.2,8.7,11.7,1.51,8.6,62.1,13.9%,1.05,0.83,0.24,0.28,0.16
693,Marvin Roberts,2010,FIU,30,29.7,19.1,11.9,16.0,3.66,16.2,68.6,23.7%,0.96,0.81,0.29,0.10,0.17
694,Elias Harris,2010,Gonzaga,32,29.7,25.2,17.0,22.9,6.77,12.8,69.2,18.6%,1.20,0.77,0.45,0.09,0.15
695,Jarrid Famous,2010,South Florida,32,29.7,17.6,12.6,16.9,3.20,9.7,64.5,15.1%,1.07,0.78,0.39,0.05,0.21
696,Landon Milbourne,2010,Maryland,29,29.7,19.1,13.3,17.9,3.55,10.9,70.3,15.4%,1.15,0.93,0.26,0.08,0.14
697,Junior Bernal,2010,Maine,29,29.7,14.6,10.4,14.0,1.62,9.4,64.9,14.5%,0.85,0.76,0.40,0.36,0.25
698,Nick Hansen,2010,Weber St,29,29.7,14.9,9.7,13.1,1.76,8.3,68.4,12.1%,1.09,0.90,0.17,0.23,0.10
699,Clint Sargent,2010,South Dakota St,28,29.6,17.6,10.5,14.1,2.81,10.6,68.1,15.6%,1.25,0.89,0.34,0.10,0.11
700,Demetrece Young,2010,Pacific,36,29.6,15.1,8.2,11.0,2.29,9.6,61.5,15.6%,1.03,0.82,0.25,0.28,0.13
701,Travis Smith,2010,Presbyterian,27,29.6,11.7,8.6,11.7,0.37,10.2,66.1,15.5%,0.83,0.63,0.21,0.36,0.32
702,Rihards Kuksiks,2010,Arizona St,32,29.6,19.6,11.8,15.9,4.16,10.1,61.1,16.5%,1.17,0.91,0.17,0.17,0.12
703,Ian Clark,2010,Belmont,31,29.6,17.6,11.8,15.9,3.12,14.4,69.8,20.6%,1.04,0.81,0.18,0.15,0.21
704,Lorne Merthie,2010,Campbell,28,29.6,16.8,10.2,13.8,2.46,9.5,65.3,14.6%,1.13,0.87,0.17,0.17,0.15
705,Joe Trapani,2010,Boston College,30,29.6,22.7,14.9,20.1,5.25,12.5,64.7,19.4%,1.13,0.94,0.22,0.10,0.11
706,Cornelius Vines,2010,Hofstra,30,29.6,11.1,7.8,10.5,0.14,9.3,69.1,13.5%,0.93,0.94,0.23,0.26,0.15
707,Kellen Brand,2010,Appalachian St.,32,29.6,15.3,9.5,12.8,2.09,10.8,66.2,16.4%,1.04,0.77,0.35,0.17,0.22
708,Manny Adako,2010,Northeastern,33,29.6,17.2,10.9,14.7,3.12,10.5,61.3,17.2%,1.07,0.91,0.14,0.06,0.14
709,Josh Miller,2010,Army,28,29.6,12.7,9.3,12.5,0.77,10.7,64.0,16.7%,0.76,0.70,0.21,0.32,0.25
710,Chris Wroblewski,2010,Cornell,30,29.6,14.9,9.9,13.3,1.80,9.1,64.3,14.1%,1.02,0.73,0.22,0.32,0.21
711,Rodriquez Sherman,2010,Kent St,32,29.6,14.2,9.7,13.1,1.58,12.7,67.2,18.9%,0.84,0.74,0.32,0.24,0.22
712,Alvin Mofunanya,2010,Fairleigh Dickinson,25,29.6,14.0,12.3,16.6,1.17,14.3,68.3,20.9%,0.80,0.70,0.36,0.08,0.24
713,Bryan Cohen,2010,Bucknell,31,29.5,10.4,7.5,10.1,-0.18,10.1,65.3,15.5%,0.87,0.75,0.31,0.27,0.23
714,Julian Mavunga,2010,Miami FL,31,29.5,17.3,12.0,16.2,2.93,10.3,61.1,16.9%,0.95,0.64,0.41,0.15,0.25
715,Darius Johnson-Odom,2010,Marquette,33,29.5,18.7,11.1,15.0,3.84,12.2,64.4,19.0%,1.09,0.81,0.23,0.19,0.17
716,Jordan Taylor,2010,Wisconsin,33,29.5,18.5,10.6,14.3,3.74,9.6,59.4,16.2%,1.04,0.88,0.32,0.37,0.12
