,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
467,Jose Juan Barea,2004,Northeastern,26,34.2,20.7,4.1,10.1,40.7%,2.8,7.8,35.8%,4.0,5.6,71.9%,0.8,2.8,3.6,5.8,1.7,0.0,3.0,2.4
468,Ken Tutt,2004,Oral Roberts,28,35.4,20.7,3.3,7.4,44.4%,3.6,8.0,44.9%,3.3,3.9,84.4%,0.5,1.9,2.4,2.0,0.9,0.0,2.0,1.8
469,Andre Emmett,2004,Texas Tech,34,37.0,20.6,7.2,13.2,54.3%,0.5,1.3,35.6%,4.9,6.6,73.0%,2.0,4.6,6.6,1.8,1.3,0.3,2.1,1.4
470,Jameer Nelson,2004,St Joseph's,32,33.9,20.6,5.0,9.6,52.6%,2.3,5.8,39.0%,3.7,4.7,79.2%,1.0,3.7,4.7,5.3,3.0,0.0,2.8,1.8
471,Juan Mendez,2004,Niagara,32,33.7,20.5,6.0,10.6,56.2%,0.5,1.8,28.8%,7.0,8.6,80.8%,3.5,5.3,8.8,0.9,0.9,1.8,2.2,3.1
472,Adam Hess,2004,William & Mary,28,36.0,20.3,4.9,9.7,50.4%,2.0,6.8,30.2%,4.4,5.8,75.5%,2.6,4.0,6.7,2.3,1.6,0.1,2.0,3.0
473,Terrence Woods,2004,FAMU,31,30.1,20.3,1.7,3.8,44.4%,4.5,11.2,40.2%,3.4,3.9,85.2%,0.8,3.1,3.9,1.1,1.5,0.1,2.4,2.2
474,Ka'Ron Barnes,2004,Cornell,27,35.1,20.1,4.7,10.6,44.8%,2.1,6.0,34.8%,4.4,5.7,77.4%,0.5,3.0,3.5,4.6,1.9,0.3,4.3,3.0
475,Keydren Clark,2004,St. Peter's,29,38.8,26.7,4.2,9.2,45.3%,3.9,10.2,38.0%,6.8,8.1,83.8%,1.0,3.3,4.3,4.3,1.8,0.1,3.4,2.0
476,Kevin Martin,2004,WCU,27,31.2,24.9,5.8,10.6,54.7%,1.9,5.6,33.6%,7.6,9.3,81.7%,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9
477,David Hawkins,2004,Temple,29,38.9,24.4,4.8,10.2,47.5%,2.9,9.5,30.4%,6.1,8.1,75.6%,1.6,3.5,5.1,2.8,2.7,0.3,2.6,2.2
478,Taylor Coppenrath,2004,Vermont,24,36.3,24.1,7.9,14.6,53.8%,0.6,2.0,29.8%,6.6,8.8,75.0%,3.1,4.1,7.2,1.4,1.3,0.6,2.2,2.2
479,Luis Flores,2004,Manhattan,31,36.2,24.0,5.4,11.2,47.8%,2.2,5.9,37.4%,6.7,7.8,86.3%,1.2,2.8,3.9,1.6,1.9,0.1,2.4,2.5
480,Michael Watson,2004,UMKC,29,37.9,23.4,4.4,10.4,42.9%,3.3,8.9,37.4%,4.6,5.3,86.5%,0.7,2.7,3.4,3.6,1.4,0.2,2.8,2.7
481,Mike Helms,2004,Oakland,30,30.7,23.2,4.8,10.9,44.2%,2.6,7.6,34.6%,5.6,7.5,75.0%,0.8,2.8,3.6,2.4,1.5,0.5,2.7,3.2
482,Odell Bradley,2004,IUPUI,29,37.6,23.1,7.0,13.4,52.6%,1.1,3.4,31.3%,5.9,7.7,76.2%,2.3,6.2,8.5,2.3,0.8,0.2,3.4,2.5
483,Ike Diogu,2004,Arizona St,27,36.9,22.8,6.1,11.1,54.8%,0.5,1.4,37.8%,9.0,11.0,81.5%,3.3,5.6,8.9,1.6,0.5,1.7,3.7,2.9
484,Derrick Tarver,2004,Akron,27,31.3,22.7,5.5,9.2,59.8%,1.7,5.6,31.1%,6.4,8.5,75.2%,1.0,1.9,2.9,1.6,0.9,0.0,2.8,1.9
485,Bryant Matthews,2004,Virginia Tech,29,35.4,22.1,6.5,13.0,49.9%,1.1,3.0,36.0%,5.9,8.9,66.4%,4.4,4.6,8.9,1.5,2.5,0.8,3.0,3.7
486,Andrew Wisniewski,2004,Centenary,28,35.0,21.9,4.6,8.0,57.8%,2.4,5.6,41.8%,5.5,7.0,78.6%,1.0,2.5,3.5,4.3,1.6,0.0,3.1,2.7
487,Ricky Minard,2004,Morehead St,29,34.3,21.8,5.7,11.3,50.3%,1.6,4.8,32.6%,5.7,7.4,77.6%,1.5,5.8,7.3,5.1,2.1,0.5,3.7,2.5
488,Kris Humphries,2004,Minnesota,29,34.1,21.7,7.0,15.4,45.5%,0.6,1.7,34.0%,5.9,7.9,74.2%,3.1,7.0,10.1,0.7,0.9,1.1,2.8,2.2
489,Luke Jackson,2004,Oregon,31,34.6,21.2,4.4,8.5,51.9%,2.4,5.4,44.0%,5.3,6.1,86.2%,1.8,5.4,7.2,4.5,1.3,0.2,3.0,1.7
490,Rommel Marentez,2004,UCD,1,25.0,21.0,5.0,7.0,71.4%,2.0,6.0,33.3%,5.0,5.0,100.0%,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0
491,Dylan Page,2004,Milwaukee,31,31.5,20.9,5.4,9.7,55.6%,1.9,4.7,40.4%,4.3,5.6,77.5%,1.2,5.4,6.6,1.2,0.5,1.2,2.3,2.3
492,Jose Juan Barea,2004,Northeastern,26,34.2,20.7,4.1,10.1,40.7%,2.8,7.8,35.8%,4.0,5.6,71.9%,0.8,2.8,3.6,5.8,1.7,0.0,3.0,2.4
493,Ken Tutt,2004,Oral Roberts,28,35.4,20.7,3.3,7.4,44.4%,3.6,8.0,44.9%,3.3,3.9,84.4%,0.5,1.9,2.4,2.0,0.9,0.0,2.0,1.8
494,Andre Emmett,2004,Texas Tech,34,37.0,20.6,7.2,13.2,54.3%,0.5,1.3,35.6%,4.9,6.6,73.0%,2.0,4.6,6.6,1.8,1.3,0.3,2.1,1.4
495,Jameer Nelson,2004,St Joseph's,32,33.9,20.6,5.0,9.6,52.6%,2.3,5.8,39.0%,3.7,4.7,79.2%,1.0,3.7,4.7,5.3,3.0,0.0,2.8,1.8
496,Juan Mendez,2004,Niagara,32,33.7,20.5,6.0,10.6,56.2%,0.5,1.8,28.8%,7.0,8.6,80.8%,3.5,5.3,8.8,0.9,0.9,1.8,2.2,3.1
497,Adam Hess,2004,William & Mary,28,36.0,20.3,4.9,9.7,50.4%,2.0,6.8,30.2%,4.4,5.8,75.5%,2.6,4.0,6.7,2.3,1.6,0.1,2.0,3.0
498,Terrence Woods,2004,FAMU,31,30.1,20.3,1.7,3.8,44.4%,4.5,11.2,40.2%,3.4,3.9,85.2%,0.8,3.1,3.9,1.1,1.5,0.1,2.4,2.2
499,Ka'Ron Barnes,2004,Cornell,27,35.1,20.1,4.7,10.6,44.8%,2.1,6.0,34.8%,4.4,5.7,77.4%,0.5,3.0,3.5,4.6,1.9,0.3,4.3,3.0
500,Keydren Clark,2004,St. Peter's,29,38.8,26.7,4.2,9.2,45.3%,3.9,10.2,38.0%,6.8,8.1,83.8%,1.0,3.3,4.3,4.3,1.8,0.1,3.4,2.0
501,Kevin Martin,2004,WCU,27,31.2,24.9,5.8,10.6,54.7%,1.9,5.6,33.6%,7.6,9.3,81.7%,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9
502,David Hawkins,2004,Temple,29,38.9,24.4,4.8,10.2,47.5%,2.9,9.5,30.4%,6.1,8.1,75.6%,1.6,3.5,5.1,2.8,2.7,0.3,2.6,2.2
503,Taylor Coppenrath,2004,Vermont,24,36.3,24.1,7.9,14.6,53.8%,0.6,2.0,29.8%,6.6,8.8,75.0%,3.1,4.1,7.2,1.4,1.3,0.6,2.2,2.2
504,Luis Flores,2004,Manhattan,31,36.2,24.0,5.4,11.2,47.8%,2.2,5.9,37.4%,6.7,7.8,86.3%,1.2,2.8,3.9,1.6,1.9,0.1,2.4,2.5
505,Michael Watson,2004,UMKC,29,37.9,23.4,4.4,10.4,42.9%,3.3,8.9,37.4%,4.6,5.3,86.5%,0.7,2.7,3.4,3.6,1.4,0.2,2.8,2.7
506,Mike Helms,2004,Oakland,30,30.7,23.2,4.8,10.9,44.2%,2.6,7.6,34.6%,5.6,7.5,75.0%,0.8,2.8,3.6,2.4,1.5,0.5,2.7,3.2
507,Odell Bradley,2004,IUPUI,29,37.6,23.1,7.0,13.4,52.6%,1.1,3.4,31.3%,5.9,7.7,76.2%,2.3,6.2,8.5,2.3,0.8,0.2,3.4,2.5
508,Ike Diogu,2004,Arizona St,27,36.9,22.8,6.1,11.1,54.8%,0.5,1.4,37.8%,9.0,11.0,81.5%,3.3,5.6,8.9,1.6,0.5,1.7,3.7,2.9
509,Derrick Tarver,2004,Akron,27,31.3,22.7,5.5,9.2,59.8%,1.7,5.6,31.1%,6.4,8.5,75.2%,1.0,1.9,2.9,1.6,0.9,0.0,2.8,1.9
510,Bryant Matthews,2004,Virginia Tech,29,35.4,22.1,6.5,13.0,49.9%,1.1,3.0,36.0%,5.9,8.9,66.4%,4.4,4.6,8.9,1.5,2.5,0.8,3.0,3.7
511,Andrew Wisniewski,2004,Centenary,28,35.0,21.9,4.6,8.0,57.8%,2.4,5.6,41.8%,5.5,7.0,78.6%,1.0,2.5,3.5,4.3,1.6,0.0,3.1,2.7
512,Ricky Minard,2004,Morehead St,29,34.3,21.8,5.7,11.3,50.3%,1.6,4.8,32.6%,5.7,7.4,77.6%,1.5,5.8,7.3,5.1,2.1,0.5,3.7,2.5
513,Kris Humphries,2004,Minnesota,29,34.1,21.7,7.0,15.4,45.5%,0.6,1.7,34.0%,5.9,7.9,74.2%,3.1,7.0,10.1,0.7,0.9,1.1,2.8,2.2
514,Luke Jackson,2004,Oregon,31,34.6,21.2,4.4,8.5,51.9%,2.4,5.4,44.0%,5.3,6.1,86.2%,1.8,5.4,7.2,4.5,1.3,0.2,3.0,1.7
515,Rommel Marentez,2004,UCD,1,25.0,21.0,5.0,7.0,71.4%,2.0,6.0,33.3%,5.0,5.0,100.0%,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0
516,Dylan Page,2004,Milwaukee,31,31.5,20.9,5.4,9.7,55.6%,1.9,4.7,40.4%,4.3,5.6,77.5%,1.2,5.4,6.6,1.2,0.5,1.2,2.3,2.3
517,Jose Juan Barea,2004,Northeastern,26,34.2,20.7,4.1,10.1,40.7%,2.8,7.8,35.8%,4.0,5.6,71.9%,0.8,2.8,3.6,5.8,1.7,0.0,3.0,2.4
518,Ken Tutt,2004,Oral Roberts,28,35.4,20.7,3.3,7.4,44.4%,3.6,8.0,44.9%,3.3,3.9,84.4%,0.5,1.9,2.4,2.0,0.9,0.0,2.0,1.8
519,Andre Emmett,2004,Texas Tech,34,37.0,20.6,7.2,13.2,54.3%,0.5,1.3,35.6%,4.9,6.6,73.0%,2.0,4.6,6.6,1.8,1.3,0.3,2.1,1.4
520,Jameer Nelson,2004,St Joseph's,32,33.9,20.6,5.0,9.6,52.6%,2.3,5.8,39.0%,3.7,4.7,79.2%,1.0,3.7,4.7,5.3,3.0,0.0,2.8,1.8
521,Juan Mendez,2004,Niagara,32,33.7,20.5,6.0,10.6,56.2%,0.5,1.8,28.8%,7.0,8.6,80.8%,3.5,5.3,8.8,0.9,0.9,1.8,2.2,3.1
522,Adam Hess,2004,William & Mary,28,36.0,20.3,4.9,9.7,50.4%,2.0,6.8,30.2%,4.4,5.8,75.5%,2.6,4.0,6.7,2.3,1.6,0.1,2.0,3.0
523,Terrence Woods,2004,FAMU,31,30.1,20.3,1.7,3.8,44.4%,4.5,11.2,40.2%,3.4,3.9,85.2%,0.8,3.1,3.9,1.1,1.5,0.1,2.4,2.2
524,Ka'Ron Barnes,2004,Cornell,27,35.1,20.1,4.7,10.6,44.8%,2.1,6.0,34.8%,4.4,5.7,77.4%,0.5,3.0,3.5,4.6,1.9,0.3,4.3,3.0
525,Keydren Clark,2004,St. Peter's,29,38.8,26.7,4.2,9.2,45.3%,3.9,10.2,38.0%,6.8,8.1,83.8%,1.0,3.3,4.3,4.3,1.8,0.1,3.4,2.0
526,Kevin Martin,2004,WCU,27,31.2,24.9,5.8,10.6,54.7%,1.9,5.6,33.6%,7.6,9.3,81.7%,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9
527,David Hawkins,2004,Temple,29,38.9,24.4,4.8,10.2,47.5%,2.9,9.5,30.4%,6.1,8.1,75.6%,1.6,3.5,5.1,2.8,2.7,0.3,2.6,2.2
528,Taylor Coppenrath,2004,Vermont,24,36.3,24.1,7.9,14.6,53.8%,0.6,2.0,29.8%,6.6,8.8,75.0%,3.1,4.1,7.2,1.4,1.3,0.6,2.2,2.2
529,Luis Flores,2004,Manhattan,31,36.2,24.0,5.4,11.2,47.8%,2.2,5.9,37.4%,6.7,7.8,86.3%,1.2,2.8,3.9,1.6,1.9,0.1,2.4,2.5
530,Michael Watson,2004,UMKC,29,37.9,23.4,4.4,10.4,42.9%,3.3,8.9,37.4%,4.6,5.3,86.5%,0.7,2.7,3.4,3.6,1.4,0.2,2.8,2.7
531,Mike Helms,2004,Oakland,30,30.7,23.2,4.8,10.9,44.2%,2.6,7.6,34.6%,5.6,7.5,75.0%,0.8,2.8,3.6,2.4,1.5,0.5,2.7,3.2
532,Odell Bradley,2004,IUPUI,29,37.6,23.1,7.0,13.4,52.6%,1.1,3.4,31.3%,5.9,7.7,76.2%,2.3,6.2,8.5,2.3,0.8,0.2,3.4,2.5
533,Ike Diogu,2004,Arizona St,27,36.9,22.8,6.1,11.1,54.8%,0.5,1.4,37.8%,9.0,11.0,81.5%,3.3,5.6,8.9,1.6,0.5,1.7,3.7,2.9
534,Derrick Tarver,2004,Akron,27,31.3,22.7,5.5,9.2,59.8%,1.7,5.6,31.1%,6.4,8.5,75.2%,1.0,1.9,2.9,1.6,0.9,0.0,2.8,1.9
535,Bryant Matthews,2004,Virginia Tech,29,35.4,22.1,6.5,13.0,49.9%,1.1,3.0,36.0%,5.9,8.9,66.4%,4.4,4.6,8.9,1.5,2.5,0.8,3.0,3.7
536,Andrew Wisniewski,2004,Centenary,28,35.0,21.9,4.6,8.0,57.8%,2.4,5.6,41.8%,5.5,7.0,78.6%,1.0,2.5,3.5,4.3,1.6,0.0,3.1,2.7
537,Ricky Minard,2004,Morehead St,29,34.3,21.8,5.7,11.3,50.3%,1.6,4.8,32.6%,5.7,7.4,77.6%,1.5,5.8,7.3,5.1,2.1,0.5,3.7,2.5
538,Kris Humphries,2004,Minnesota,29,34.1,21.7,7.0,15.4,45.5%,0.6,1.7,34.0%,5.9,7.9,74.2%,3.1,7.0,10.1,0.7,0.9,1.1,2.8,2.2
539,Luke Jackson,2004,Oregon,31,34.6,21.2,4.4,8.5,51.9%,2.4,5.4,44.0%,5.3,6.1,86.2%,1.8,5.4,7.2,4.5,1.3,0.2,3.0,1.7
540,Rommel Marentez,2004,UCD,1,25.0,21.0,5.0,7.0,71.4%,2.0,6.0,33.3%,5.0,5.0,100.0%,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0
541,Dylan Page,2004,Milwaukee,31,31.5,20.9,5.4,9.7,55.6%,1.9,4.7,40.4%,4.3,5.6,77.5%,1.2,5.4,6.6,1.2,0.5,1.2,2.3,2.3
542,Jose Juan Barea,2004,Northeastern,26,34.2,20.7,4.1,10.1,40.7%,2.8,7.8,35.8%,4.0,5.6,71.9%,0.8,2.8,3.6,5.8,1.7,0.0,3.0,2.4
543,Ken Tutt,2004,Oral Roberts,28,35.4,20.7,3.3,7.4,44.4%,3.6,8.0,44.9%,3.3,3.9,84.4%,0.5,1.9,2.4,2.0,0.9,0.0,2.0,1.8
544,Andre Emmett,2004,Texas Tech,34,37.0,20.6,7.2,13.2,54.3%,0.5,1.3,35.6%,4.9,6.6,73.0%,2.0,4.6,6.6,1.8,1.3,0.3,2.1,1.4
545,Jameer Nelson,2004,St Joseph's,32,33.9,20.6,5.0,9.6,52.6%,2.3,5.8,39.0%,3.7,4.7,79.2%,1.0,3.7,4.7,5.3,3.0,0.0,2.8,1.8
546,Juan Mendez,2004,Niagara,32,33.7,20.5,6.0,10.6,56.2%,0.5,1.8,28.8%,7.0,8.6,80.8%,3.5,5.3,8.8,0.9,0.9,1.8,2.2,3.1
547,Adam Hess,2004,William & Mary,28,36.0,20.3,4.9,9.7,50.4%,2.0,6.8,30.2%,4.4,5.8,75.5%,2.6,4.0,6.7,2.3,1.6,0.1,2.0,3.0
548,Terrence Woods,2004,FAMU,31,30.1,20.3,1.7,3.8,44.4%,4.5,11.2,40.2%,3.4,3.9,85.2%,0.8,3.1,3.9,1.1,1.5,0.1,2.4,2.2
549,Ka'Ron Barnes,2004,Cornell,27,35.1,20.1,4.7,10.6,44.8%,2.1,6.0,34.8%,4.4,5.7,77.4%,0.5,3.0,3.5,4.6,1.9,0.3,4.3,3.0
550,Keydren Clark,2004,St. Peter's,29,38.8,26.7,4.2,9.2,45.3%,3.9,10.2,38.0%,6.8,8.1,83.8%,1.0,3.3,4.3,4.3,1.8,0.1,3.4,2.0
551,Kevin Martin,2004,WCU,27,31.2,24.9,5.8,10.6,54.7%,1.9,5.6,33.6%,7.6,9.3,81.7%,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9
552,David Hawkins,2004,Temple,29,38.9,24.4,4.8,10.2,47.5%,2.9,9.5,30.4%,6.1,8.1,75.6%,1.6,3.5,5.1,2.8,2.7,0.3,2.6,2.2
553,Taylor Coppenrath,2004,Vermont,24,36.3,24.1,7.9,14.6,53.8%,0.6,2.0,29.8%,6.6,8.8,75.0%,3.1,4.1,7.2,1.4,1.3,0.6,2.2,2.2
554,Luis Flores,2004,Manhattan,31,36.2,24.0,5.4,11.2,47.8%,2.2,5.9,37.4%,6.7,7.8,86.3%,1.2,2.8,3.9,1.6,1.9,0.1,2.4,2.5
555,Michael Watson,2004,UMKC,29,37.9,23.4,4.4,10.4,42.9%,3.3,8.9,37.4%,4.6,5.3,86.5%,0.7,2.7,3.4,3.6,1.4,0.2,2.8,2.7
556,Mike Helms,2004,Oakland,30,30.7,23.2,4.8,10.9,44.2%,2.6,7.6,34.6%,5.6,7.5,75.0%,0.8,2.8,3.6,2.4,1.5,0.5,2.7,3.2
557,Odell Bradley,2004,IUPUI,29,37.6,23.1,7.0,13.4,52.6%,1.1,3.4,31.3%,5.9,7.7,76.2%,2.3,6.2,8.5,2.3,0.8,0.2,3.4,2.5
558,Ike Diogu,2004,Arizona St,27,36.9,22.8,6.1,11.1,54.8%,0.5,1.4,37.8%,9.0,11.0,81.5%,3.3,5.6,8.9,1.6,0.5,1.7,3.7,2.9
559,Derrick Tarver,2004,Akron,27,31.3,22.7,5.5,9.2,59.8%,1.7,5.6,31.1%,6.4,8.5,75.2%,1.0,1.9,2.9,1.6,0.9,0.0,2.8,1.9
560,Bryant Matthews,2004,Virginia Tech,29,35.4,22.1,6.5,13.0,49.9%,1.1,3.0,36.0%,5.9,8.9,66.4%,4.4,4.6,8.9,1.5,2.5,0.8,3.0,3.7
561,Andrew Wisniewski,2004,Centenary,28,35.0,21.9,4.6,8.0,57.8%,2.4,5.6,41.8%,5.5,7.0,78.6%,1.0,2.5,3.5,4.3,1.6,0.0,3.1,2.7
562,Ricky Minard,2004,Morehead St,29,34.3,21.8,5.7,11.3,50.3%,1.6,4.8,32.6%,5.7,7.4,77.6%,1.5,5.8,7.3,5.1,2.1,0.5,3.7,2.5
563,Kris Humphries,2004,Minnesota,29,34.1,21.7,7.0,15.4,45.5%,0.6,1.7,34.0%,5.9,7.9,74.2%,3.1,7.0,10.1,0.7,0.9,1.1,2.8,2.2
564,Luke Jackson,2004,Oregon,31,34.6,21.2,4.4,8.5,51.9%,2.4,5.4,44.0%,5.3,6.1,86.2%,1.8,5.4,7.2,4.5,1.3,0.2,3.0,1.7
565,Rommel Marentez,2004,UCD,1,25.0,21.0,5.0,7.0,71.4%,2.0,6.0,33.3%,5.0,5.0,100.0%,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0
566,Dylan Page,2004,Milwaukee,31,31.5,20.9,5.4,9.7,55.6%,1.9,4.7,40.4%,4.3,5.6,77.5%,1.2,5.4,6.6,1.2,0.5,1.2,2.3,2.3
567,Jose Juan Barea,2004,Northeastern,26,34.2,20.7,4.1,10.1,40.7%,2.8,7.8,35.8%,4.0,5.6,71.9%,0.8,2.8,3.6,5.8,1.7,0.0,3.0,2.4
568,Ken Tutt,2004,Oral Roberts,28,35.4,20.7,3.3,7.4,44.4%,3.6,8.0,44.9%,3.3,3.9,84.4%,0.5,1.9,2.4,2.0,0.9,0.0,2.0,1.8
569,Andre Emmett,2004,Texas Tech,34,37.0,20.6,7.2,13.2,54.3%,0.5,1.3,35.6%,4.9,6.6,73.0%,2.0,4.6,6.6,1.8,1.3,0.3,2.1,1.4
570,Jameer Nelson,2004,St Joseph's,32,33.9,20.6,5.0,9.6,52.6%,2.3,5.8,39.0%,3.7,4.7,79.2%,1.0,3.7,4.7,5.3,3.0,0.0,2.8,1.8
571,Juan Mendez,2004,Niagara,32,33.7,20.5,6.0,10.6,56.2%,0.5,1.8,28.8%,7.0,8.6,80.8%,3.5,5.3,8.8,0.9,0.9,1.8,2.2,3.1
572,Adam Hess,2004,William & Mary,28,36.0,20.3,4.9,9.7,50.4%,2.0,6.8,30.2%,4.4,5.8,75.5%,2.6,4.0,6.7,2.3,1.6,0.1,2.0,3.0
573,Terrence Woods,2004,FAMU,31,30.1,20.3,1.7,3.8,44.4%,4.5,11.2,40.2%,3.4,3.9,85.2%,0.8,3.1,3.9,1.1,1.5,0.1,2.4,2.2
574,Ka'Ron Barnes,2004,Cornell,27,35.1,20.1,4.7,10.6,44.8%,2.1,6.0,34.8%,4.4,5.7,77.4%,0.5,3.0,3.5,4.6,1.9,0.3,4.3,3.0
575,Keydren Clark,2004,St. Peter's,29,38.8,26.7,4.2,9.2,45.3%,3.9,10.2,38.0%,6.8,8.1,83.8%,1.0,3.3,4.3,4.3,1.8,0.1,3.4,2.0
576,Kevin Martin,2004,WCU,27,31.2,24.9,5.8,10.6,54.7%,1.9,5.6,33.6%,7.6,9.3,81.7%,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9
577,David Hawkins,2004,Temple,29,38.9,24.4,4.8,10.2,47.5%,2.9,9.5,30.4%,6.1,8.1,75.6%,1.6,3.5,5.1,2.8,2.7,0.3,2.6,2.2
578,Taylor Coppenrath,2004,Vermont,24,36.3,24.1,7.9,14.6,53.8%,0.6,2.0,29.8%,6.6,8.8,75.0%,3.1,4.1,7.2,1.4,1.3,0.6,2.2,2.2
579,Luis Flores,2004,Manhattan,31,36.2,24.0,5.4,11.2,47.8%,2.2,5.9,37.4%,6.7,7.8,86.3%,1.2,2.8,3.9,1.6,1.9,0.1,2.4,2.5
580,Michael Watson,2004,UMKC,29,37.9,23.4,4.4,10.4,42.9%,3.3,8.9,37.4%,4.6,5.3,86.5%,0.7,2.7,3.4,3.6,1.4,0.2,2.8,2.7
581,Mike Helms,2004,Oakland,30,30.7,23.2,4.8,10.9,44.2%,2.6,7.6,34.6%,5.6,7.5,75.0%,0.8,2.8,3.6,2.4,1.5,0.5,2.7,3.2
582,Odell Bradley,2004,IUPUI,29,37.6,23.1,7.0,13.4,52.6%,1.1,3.4,31.3%,5.9,7.7,76.2%,2.3,6.2,8.5,2.3,0.8,0.2,3.4,2.5
583,Ike Diogu,2004,Arizona St,27,36.9,22.8,6.1,11.1,54.8%,0.5,1.4,37.8%,9.0,11.0,81.5%,3.3,5.6,8.9,1.6,0.5,1.7,3.7,2.9
584,Derrick Tarver,2004,Akron,27,31.3,22.7,5.5,9.2,59.8%,1.7,5.6,31.1%,6.4,8.5,75.2%,1.0,1.9,2.9,1.6,0.9,0.0,2.8,1.9
585,Bryant Matthews,2004,Virginia Tech,29,35.4,22.1,6.5,13.0,49.9%,1.1,3.0,36.0%,5.9,8.9,66.4%,4.4,4.6,8.9,1.5,2.5,0.8,3.0,3.7
586,Andrew Wisniewski,2004,Centenary,28,35.0,21.9,4.6,8.0,57.8%,2.4,5.6,41.8%,5.5,7.0,78.6%,1.0,2.5,3.5,4.3,1.6,0.0,3.1,2.7
587,Ricky Minard,2004,Morehead St,29,34.3,21.8,5.7,11.3,50.3%,1.6,4.8,32.6%,5.7,7.4,77.6%,1.5,5.8,7.3,5.1,2.1,0.5,3.7,2.5
588,Kris Humphries,2004,Minnesota,29,34.1,21.7,7.0,15.4,45.5%,0.6,1.7,34.0%,5.9,7.9,74.2%,3.1,7.0,10.1,0.7,0.9,1.1,2.8,2.2
589,Luke Jackson,2004,Oregon,31,34.6,21.2,4.4,8.5,51.9%,2.4,5.4,44.0%,5.3,6.1,86.2%,1.8,5.4,7.2,4.5,1.3,0.2,3.0,1.7
590,Rommel Marentez,2004,UCD,1,25.0,21.0,5.0,7.0,71.4%,2.0,6.0,33.3%,5.0,5.0,100.0%,0.0,4.0,4.0,2.0,0.0,0.0,3.0,2.0
591,Dylan Page,2004,Milwaukee,31,31.5,20.9,5.4,9.7,55.6%,1.9,4.7,40.4%,4.3,5.6,77.5%,1.2,5.4,6.6,1.2,0.5,1.2,2.3,2.3
592,Jose Juan Barea,2004,Northeastern,26,34.2,20.7,4.1,10.1,40.7%,2.8,7.8,35.8%,4.0,5.6,71.9%,0.8,2.8,3.6,5.8,1.7,0.0,3.0,2.4
593,Ken Tutt,2004,Oral Roberts,28,35.4,20.7,3.3,7.4,44.4%,3.6,8.0,44.9%,3.3,3.9,84.4%,0.5,1.9,2.4,2.0,0.9,0.0,2.0,1.8
594,Andre Emmett,2004,Texas Tech,34,37.0,20.6,7.2,13.2,54.3%,0.5,1.3,35.6%,4.9,6.6,73.0%,2.0,4.6,6.6,1.8,1.3,0.3,2.1,1.4
595,Jameer Nelson,2004,St Joseph's,32,33.9,20.6,5.0,9.6,52.6%,2.3,5.8,39.0%,3.7,4.7,79.2%,1.0,3.7,4.7,5.3,3.0,0.0,2.8,1.8
596,Juan Mendez,2004,Niagara,32,33.7,20.5,6.0,10.6,56.2%,0.5,1.8,28.8%,7.0,8.6,80.8%,3.5,5.3,8.8,0.9,0.9,1.8,2.2,3.1
597,Adam Hess,2004,William & Mary,28,36.0,20.3,4.9,9.7,50.4%,2.0,6.8,30.2%,4.4,5.8,75.5%,2.6,4.0,6.7,2.3,1.6,0.1,2.0,3.0
598,Terrence Woods,2004,FAMU,31,30.1,20.3,1.7,3.8,44.4%,4.5,11.2,40.2%,3.4,3.9,85.2%,0.8,3.1,3.9,1.1,1.5,0.1,2.4,2.2
599,Ka'Ron Barnes,2004,Cornell,27,35.1,20.1,4.7,10.6,44.8%,2.1,6.0,34.8%,4.4,5.7,77.4%,0.5,3.0,3.5,4.6,1.9,0.3,4.3,3.0
600,Keydren Clark,2004,St. Peter's,29,38.8,26.7,4.2,9.2,45.3%,3.9,10.2,38.0%,6.8,8.1,83.8%,1.0,3.3,4.3,4.3,1.8,0.1,3.4,2.0
601,Kevin Martin,2004,WCU,27,31.2,24.9,5.8,10.6,54.7%,1.9,5.6,33.6%,7.6,9.3,81.7%,0.9,3.9,4.8,1.7,1.9,0.3,3.1,1.9
602,David Hawkins,2004,Temple,29,38.9,24.4,4.8,10.2,47.5%,2.9,9.5,30.4%,6.1,8.1,75.6%,1.6,3.5,5.1,2.8,2.7,0.3,2.6,2.2
603,Taylor Coppenrath,2004,Vermont,24,36.3,24.1,7.9,14.6,53.8%,0.6,2.0,29.8%,6.6,8.8,75.0%,3.1,4.1,7.2,1.4,1.3,0.6,2.2,2.2
604,Luis Flores,2004,Manhattan,31,36.2,24.0,5.4,11.2,47.8%,2.2,5.9,37.4%,6.7,7.8,86.3%,1.2,2.8,3.9,1.6,1.9,0.1,2.4,2.5
